AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Sriperumbudur,27,SC,N. Krishnan,All India Anna Dravida Munnetra Kazhagam,108219,68838,63.6 %,8137,11.8%
Poonamallee,28,GEN,D. Irajarathanam,Dravida Munetra Kazhagam,143250,74148,51.8 %,4893,6.6%
Tiruvallur,29,GEN,S. Pattabiraman,All India Anna Dravida Munnetra Kazhagam,109003,68704,63.0 %,8302,12.1%
Tiruttani,30,GEN,R. Shanmugham,All India Anna Dravida Munnetra Kazhagam,102979,67645,65.7 %,10316,15.3%
Pallipet,31,GEN,Enkambara Reddy,Indian National Congress,110571,70972,64.2 %,4286,6.0%
Arkonam,32,SC,V.K. Raju,All India Anna Dravida Munnetra Kazhagam,119208,74384,62.4 %,7589,10.2%
Sholinghur,33,GEN,S.J. Ramaswamy,All India Anna Dravida Munnetra Kazhagam,112141,68973,61.5 %,5649,8.2%
Ranipet,34,GEN,Duraimurugan,Dravida Munetra Kazhagam,118555,74645,63.0 %,15297,20.5%
Arcot,35,GEN,K.J. Uyyakondan,All India Anna Dravida Munnetra Kazhagam,108773,70141,64.5 %,10579,15.1%
Katpadi,36,GEN,M.A. Jayavelu,All India Anna Dravida Munnetra Kazhagam,113689,71307,62.7 %,4690,6.6%
Gudiyatham,37,GEN,V.K. Kothandaraman,Communist Party Of India (MARXIST),106905,70693,66.1 %,2544,3.6%
Pernambut,38,SC,I. Tamilarsan,All India Anna Dravida Munnetra Kazhagam,103535,67013,64.7 %,3663,5.5%
Vaniayambadi,39,GEN,M. Abdul Latheef,Independent,109540,62983,57.5 %,8734,13.9%
Natrampalli,40,GEN,T. Ambazhagan,All India Anna Dravida Munnetra Kazhagam,117533,70778,60.2 %,16055,22.7%
Tiruppattur,41,GEN,B.Sundaram,Dravida Munetra Kazhagam,118361,73877,62.4 %,998,1.4%
Chengam,42,SC,T. Swamikannu,All India Anna Dravida Munnetra Kazhagam,96111,49928,51.9 %,10912,21.9%
Thandarambattu,43,GEN,D. Venugopal,Dravida Munetra Kazhagam,107350,76787,71.5 %,6944,9.0%
Tiruvannamalai,44,GEN,P.U. Shanmugam,Dravida Munetra Kazhagam,117397,85629,72.9 %,1362,1.6%
Kalasapakkam,45,GEN,P.S. Thiruvengadam,Dravida Munetra Kazhagam,114750,77184,67.3 %,1543,2.0%
Polur,46,GEN,K.J. Subramanian,All India Anna Dravida Munnetra Kazhagam,107103,66649,62.2 %,2729,4.1%
Anaicut,47,GEN,R. Margabandhu,All India Anna Dravida Munnetra Kazhagam,110756,68272,61.6 %,18585,27.2%
Vellore,48,GEN,A.K. Ranganathan,All India Anna Dravida Munnetra Kazhagam,130154,88017,67.6 %,832,0.9%
Arni,49,GEN,V. Arjunan,All India Anna Dravida Munnetra Kazhagam,111994,83198,74.3 %,9222,11.1%
Cheyyar,50,GEN,Pulavar Govindan,Dravida Munetra Kazhagam,109131,78148,71.6 %,11919,15.3%
Vandavasi,51,SC,P. Munuswamy,All India Anna Dravida Munnetra Kazhagam,119981,69852,58.2 %,1830,2.6%
Peranamallur,52,GEN,P. Chandran,All India Anna Dravida Munnetra Kazhagam,117644,69817,59.3 %,8038,11.5%
Melmalayanur,53,GEN,P. Thangavelu Gounder,All India Anna Dravida Munnetra Kazhagam,112185,72340,64.5 %,13563,18.7%
Gingee,54,GEN,N. Ramachandran,Dravida Munetra Kazhagam,114821,75918,66.1 %,3590,4.7%
Tindivanam,55,GEN,T.R. Erajaram Reddy,Indian National Congress,101610,65134,64.1 %,1840,2.8%
Vanur,56,SC,M. Paramasivam,Dravida Munetra Kazhagam,110777,63965,57.7 %,1973,3.1%
Kandamangalam,57,SC,M. Kannan,All India Anna Dravida Munnetra Kazhagam,115036,66846,58.1 %,2054,3.1%
Villupuram,58,GEN,P.Krishnan,All India Anna Dravida Munnetra Kazhagam,117651,75029,63.8 %,2699,3.6%
Mugaiyur,59,GEN,G. Rangothaman,All India Anna Dravida Munnetra Kazhagam,108393,70314,64.9 %,13283,18.9%
Thirunavalur,60,GEN,L. Arumugam,All India Anna Dravida Munnetra Kazhagam,101702,70451,69.3 %,4955,7.0%
Ulundurpet,61,SC,V. Thulukkanam,Dravida Munetra Kazhagam,125137,72768,58.2 %,7577,10.4%
Nellikuppam,62,GEN,C. Govindarajan,Communist Party Of India (MARXIST),106084,71711,67.6 %,4817,6.7%
Cuddalore,63,GEN,K. Abdul Latheef,All India Anna Dravida Munnetra Kazhagam,126391,77455,61.3 %,1827,2.4%
Panruti,64,GEN,S. Ramachandran,All India Anna Dravida Munnetra Kazhagam,100977,74255,73.5 %,15657,21.1%
Kurinjipadi,65,GEN,M. Selvaraj,Dravida Munetra Kazhagam,111845,69278,61.9 %,2526,3.6%
Bhuvanagiri,66,GEN,V. Raghuraman,Dravida Munetra Kazhagam,114210,77698,68.0 %,4288,5.5%
Kattumannarkoil,67,SC,E. Ramalingam,Dravida Munetra Kazhagam,104851,70200,67.0 %,6047,8.6%
Chidambaram,68,GEN,Kaliyamoorthy Durai,Dravida Munetra Kazhagam,109561,74156,67.7 %,3331,4.5%
Vridhachalam,69,GEN,C. Ramanathan,All India Anna Dravida Munnetra Kazhagam,124327,77427,62.3 %,12107,15.6%
Mangalore,70,SC,M. Periyasamy,All India Anna Dravida Munnetra Kazhagam,125283,77212,61.6 %,13255,17.2%
Rishivandiam,71,GEN,M. Sundaram,Indian National Congress,101448,68308,67.3 %,4052,5.9%
Chinnasalem,72,GEN,M. Subramanian,All India Anna Dravida Munnetra Kazhagam,111367,69581,62.5 %,3223,4.6%
Sankarapuram,73,GEN,Durai Muthusamy,Indian National Congress,106711,70017,65.6 %,2708,3.9%
Hosur,74,GEN,N. Ramchandra Reddy,Indian National Congress,92284,54411,59.0 %,17165,31.5%
Thalli,75,GEN,D.R. Rajaram Naidu,Indian National Congress,99012,62100,62.7 %,5171,8.3%
Kaveripattinam,76,GEN,K. Samarasam,All India Anna Dravida Munnetra Kazhagam,100732,65622,65.1 %,6458,9.8%
Krishnagiri,77,GEN,K.R. Chinarassu,All India Anna Dravida Munnetra Kazhagam,93875,54146,57.7 %,4712,8.7%
Bargur,78,GEN,H.G. Arumugam,All India Anna Dravida Munnetra Kazhagam,98061,59862,61.0 %,13392,22.4%
Harur,79,SC,M. Annamalai,Communist Party Of India (MARXIST),112102,58432,52.1 %,7572,13.0%
Morappur,80,GEN,N. Kuppusamy,All India Anna Dravida Munnetra Kazhagam,95843,67225,70.1 %,1616,2.4%
Palacode,81,GEN,B.M. Krishnan,All India Anna Dravida Munnetra Kazhagam,102568,67865,66.2 %,4258,6.3%
Dharmapuri,82,GEN,P.K.C. Muthuswamy,Janta Party,102768,64098,62.4 %,5186,8.1%
Pennagaram,83,GEN,K. Appunu Gounder,Janta Party,100327,55524,55.3 %,659,1.2%
Mettur,84,GEN,K.P. Nachimuthu Gounder,All India Anna Dravida Munnetra Kazhagam,123548,71403,57.8 %,16786,23.5%
Taramangalam,85,GEN,R. Narayanan,Indian National Congress,113229,70477,62.2 %,19,0.0%
Omalur,86,GEN,M. Sivaperumal,All India Anna Dravida Munnetra Kazhagam,102047,62697,61.4 %,12518,20.0%
Yercaud,87,ST,R. Kaliappan,All India Anna Dravida Munnetra Kazhagam,91099,48615,53.4 %,6775,13.9%
Salem-I,88,GEN,S.V. Varadarajan,All India Anna Dravida Munnetra Kazhagam,146078,91423,62.6 %,8662,9.5%
Salem-Ii,89,GEN,M. Arumugam,Janta Party,137557,72774,52.9 %,2113,2.9%
Veerapandi,90,GEN,P. Venga Gounder,All India Anna Dravida Munnetra Kazhagam,117964,72163,61.2 %,13776,19.1%
Panamarathupatty,91,GEN,N. Subbbarayan,All India Anna Dravida Munnetra Kazhagam,105129,62325,59.3 %,13198,21.2%
Attur,92,GEN,C. Palanimuthu,Indian National Congress,110029,64930,59.0 %,347,0.5%
Talavasal,93,SC,S.M. Raju,All India Anna Dravida Munnetra Kazhagam,133495,69261,51.9 %,5677,8.2%
Rasipuram,94,GEN,P. Duraisamy,All India Anna Dravida Munnetra Kazhagam,126007,78261,62.1 %,14388,18.4%
Sendamangalam,95,ST,V. Chinnasamy,All India Anna Dravida Munnetra Kazhagam,126719,64802,51.1 %,14850,22.9%
Namakkal,96,SC,R. Arunachalam,All India Anna Dravida Munnetra Kazhagam,129817,79770,61.4 %,14737,18.5%
Kapilamalai,97,GEN,K.Sengodan,All India Anna Dravida Munnetra Kazhagam,126322,83621,66.2 %,11396,13.6%
Tiruchengode,98,GEN,C. Ponnaiyan,All India Anna Dravida Munnetra Kazhagam,164330,98030,59.7 %,26737,27.3%
Sankari,99,SC,P. Dhanapal,All India Anna Dravida Munnetra Kazhagam,142856,62686,43.9 %,21029,33.5%
Edapadi,100,GEN,I. Ganesan,All India Anna Dravida Munnetra Kazhagam,134924,81729,60.6 %,6807,8.3%
Mettupalayam,101,GEN,S. Palanisamy,All India Anna Dravida Munnetra Kazhagam,135224,81757,60.5 %,5312,6.5%
Avanashi,102,SC,S.N. Palaniswamy,Indian National Congress,122608,71384,58.2 %,1747,2.4%
Thondamuthur,103,GEN,K. Maruthachalam,All India Anna Dravida Munnetra Kazhagam,164344,96645,58.8 %,7495,7.8%
Singanallur,104,GEN,R. Venkedusamy Alias Venkedu,Communist Party Of India (MARXIST),134190,93552,69.7 %,1796,1.9%
Coimbatore West,105,GEN,C. Aranganaragam,All India Anna Dravida Munnetra Kazhagam,124577,76119,61.1 %,7349,9.7%
Coimbatore East,106,GEN,K. Ramani,Communist Party Of India (MARXIST),121664,68770,56.5 %,2019,2.9%
Perur,107,GEN,A. Natarajan,Dravida Munetra Kazhagam,137887,87630,63.6 %,2830,3.2%
Kinathukkadavu,108,GEN,K.V. Kandasamy,All India Anna Dravida Munnetra Kazhagam,109290,72972,66.8 %,5320,7.3%
Pollachi,109,GEN,O.P. Somasundaram,All India Anna Dravida Munnetra Kazhagam,127400,78721,61.8 %,16944,21.5%
Valparai,110,SC,R.S. Thangavelu,All India Anna Dravida Munnetra Kazhagam,107590,62160,57.8 %,4685,7.5%
Udumalpet,111,GEN,P. Kolandaivelu,All India Anna Dravida Munnetra Kazhagam,122735,85157,69.4 %,4118,4.8%
Dharapuram,112,SC,R. Ayyachamy,All India Anna Dravida Munnetra Kazhagam,119032,60840,51.1 %,2682,4.4%
Vellakoil,113,GEN,D. Ramaswamy,Indian National Congress,126181,83308,66.0 %,10320,12.4%
Pongalur,114,GEN,K. Nachimuthu,All India Anna Dravida Munnetra Kazhagam,105180,63930,60.8 %,1555,2.4%
Palladam,115,GEN,P.G. Kittu,All India Anna Dravida Munnetra Kazhagam,125740,83411,66.3 %,6997,8.4%
Tiruppur,116,GEN,R. Manimaran,All India Anna Dravida Munnetra Kazhagam,140401,95743,68.2 %,14415,15.1%
Kangayam,117,GEN,R.K.S. Dhandapani,All India Anna Dravida Munnetra Kazhagam,125068,76343,61.0 %,13167,17.2%
Modakurichi,118,GEN,Subbalakshmi,All India Anna Dravida Munnetra Kazhagam,134149,86359,64.4 %,22872,26.5%
Perundurai,119,GEN,A. Ponnusamy,All India Anna Dravida Munnetra Kazhagam,127223,77660,61.0 %,6042,7.8%
Erode,120,GEN,S. Muthusamy,All India Anna Dravida Munnetra Kazhagam,152823,89078,58.3 %,17579,19.7%
Bhavani,121,GEN,M.R. Soundarrajan,All India Anna Dravida Munnetra Kazhagam,111262,74210,66.7 %,3976,5.4%
Andhiyur,122,SC,F. Guruswamy,All India Anna Dravida Munnetra Kazhagam,101515,57454,56.6 %,12527,21.8%
Gobichettipalayam,123,GEN,N.K.K. Ramasamy,All India Anna Dravida Munnetra Kazhagam,115661,74317,64.3 %,6412,8.6%
Bhavanisagar,124,GEN,V.K. Chinnasawamy,All India Anna Dravida Munnetra Kazhagam,116879,72269,61.8 %,1447,2.0%
Sathyamangalam,125,GEN,K.A. Sengottaian,All India Anna Dravida Munnetra Kazhagam,105350,60149,57.1 %,1506,2.5%
Coonoor,126,SC,K. Rangasamy,Dravida Munetra Kazhagam,105169,54344,51.7 %,9499,17.5%
Ootacamund,127,GEN,B. Gopalan,All India Anna Dravida Munnetra Kazhagam,104067,63431,61.0 %,129,0.2%
Gudalur,128,GEN,K. Hutchi,Dravida Munetra Kazhagam,93409,59346,63.5 %,360,0.6%
Palani,129,SC,N. Palanivel,Communist Party Of India (MARXIST),125061,69939,55.9 %,3844,5.5%
Oddanchatram,130,GEN,A.P. Palaniappan,Indian National Congress,123168,73850,60.0 %,4581,6.2%
Periyakulam,131,GEN,K. Pannai Sethuram,All India Anna Dravida Munnetra Kazhagam,113238,69649,61.5 %,14323,20.6%
Theni,132,GEN,V.R. Jayaraman,All India Anna Dravida Munnetra Kazhagam,119801,77761,64.9 %,16573,21.3%
Bodinayakkanur,133,GEN,P. Ramadass,All India Anna Dravida Munnetra Kazhagam,121366,71325,58.8 %,8992,12.6%
Cumbum,134,GEN,R. Chandrasekharan,All India Anna Dravida Munnetra Kazhagam,125579,85080,67.8 %,822,1.0%
Andipatti,135,GEN,K. Kandasamy,All India Anna Dravida Munnetra Kazhagam,115363,71743,62.2 %,8042,11.2%
Sedapatti,136,GEN,R. Muthiah,All India Anna Dravida Munnetra Kazhagam,111328,65408,58.8 %,11022,16.9%
Thirumangalam,137,GEN,P.T. Saraswathy,All India Anna Dravida Munnetra Kazhagam,110967,67253,60.6 %,1773,2.6%
Usilampatti,138,GEN,P.K. Mookaih Thaver,All India Forward Bloc,111961,57625,51.5 %,23939,41.5%
Nilakottai,139,SC,A. Baluchamy,All India Anna Dravida Munnetra Kazhagam,113541,56044,49.4 %,18497,33.0%
Sholavandan,140,GEN,V. Balaguruva Reddiar,All India Anna Dravida Munnetra Kazhagam,107271,75732,70.6 %,6513,8.6%
Tirupparankundram,141,GEN,K. Kalimuthu,All India Anna Dravida Munnetra Kazhagam,139240,82533,59.3 %,18090,21.9%
Madurai West,142,GEN,T.P.M. Periyaswamy,All India Anna Dravida Munnetra Kazhagam,140580,75808,53.9 %,16131,21.3%
Madurai Central,143,GEN,N. Lokshminarayanan,All India Anna Dravida Munnetra Kazhagam,137125,74334,54.2 %,12979,17.5%
Madurai East,144,GEN,N. Sankariah,Communist Party Of India (MARXIST),123951,73183,59.0 %,1985,2.7%
Samayanallur,145,SC,S. Selvaraj,All India Anna Dravida Munnetra Kazhagam,130768,77501,59.3 %,14361,18.5%
Melur,146,GEN,A.M. Paramasivan,All India Anna Dravida Munnetra Kazhagam,130502,92858,71.2 %,156,0.2%
Natham,147,GEN,M. Andi Ambalam,Indian National Congress,113284,65500,57.8 %,7962,12.2%
Dindigul,148,GEN,N. Varadharajan,Communist Party Of India (MARXIST),141172,75085,53.2 %,19882,26.5%
Athoor,149,GEN,A. Vellaisamy,All India Anna Dravida Munnetra Kazhagam,143340,70418,49.1 %,17652,25.1%
Vedasandur,150,GEN,S.M. Vasan,All India Anna Dravida Munnetra Kazhagam,146304,73371,50.1 %,1854,2.5%
Aravakurichi,151,GEN,S. Sadasivam,Indian National Congress,133806,83571,62.5 %,11034,13.2%
Karur,152,GEN,K. Vadivel,All India Anna Dravida Munnetra Kazhagam,145681,97345,66.8 %,11592,11.9%
Krishnarayapuram,153,SC,P. Soundarapandian,All India Anna Dravida Munnetra Kazhagam,120967,70188,58.0 %,594,0.8%
Marungapuri,154,GEN,K. Karunaigiri Muthiah,Indian National Congress,113252,71151,62.8 %,10199,14.3%
Kulithalai,155,GEN,P.E. Srinivasa Reddiar,Indian National Congress,119673,81491,68.1 %,7647,9.4%
Thottiam,156,GEN,K.P. Kathamuthu,All India Anna Dravida Munnetra Kazhagam,117119,81711,69.8 %,990,1.2%
Uppiliapuram,157,ST,R. Periasamy,Indian National Congress,136600,86464,63.3 %,5706,6.6%
Musiri,158,GEN,P. Kothandarama Alias Musiri Putthan,All India Anna Dravida Munnetra Kazhagam,132057,89373,67.7 %,14002,15.7%
Lalgudi,159,GEN,K.N. Shanmugam,All India Anna Dravida Munnetra Kazhagam,129589,93712,72.3 %,1533,1.6%
Perambalur,160,SC,S.V. Ramasamy,All India Anna Dravida Munnetra Kazhagam,119195,67477,56.6 %,20941,31.0%
Varahur,161,SC,N. Perumal,All India Anna Dravida Munnetra Kazhagam,112363,69649,62.0 %,12104,17.4%
Ariyalur,162,GEN,T. Arumugam,Dravida Munetra Kazhagam,107638,80457,74.7 %,1255,1.6%
Andimadam,163,GEN,T. Subramanian,All India Anna Dravida Munnetra Kazhagam,94718,66366,70.1 %,14829,22.3%
Jayankondam,164,GEN,V. Karunamurthy,All India Anna Dravida Munnetra Kazhagam,109695,80459,73.3 %,11712,14.6%
Srirangam,165,GEN,R. Soundararajan,All India Anna Dravida Munnetra Kazhagam,124560,84697,68.0 %,5065,6.0%
Thiruchirappalli-I,166,GEN,C. Manickam,All India Anna Dravida Munnetra Kazhagam,116787,66313,56.8 %,2311,3.5%
Thiruchirappalli-Ii,167,GEN,K. Soundararajan,All India Anna Dravida Munnetra Kazhagam,124230,70413,56.7 %,7882,11.2%
Thiruverambur,168,GEN,K.S. Murugesan,Dravida Munetra Kazhagam,121291,77390,63.8 %,852,1.1%
Sirkali,169,SC,K. Subravelu,Dravida Munetra Kazhagam,114299,80121,70.1 %,4876,6.1%
Poompuhar,170,GEN,S. Ganesan,Dravida Munetra Kazhagam,107361,77094,71.8 %,9597,12.4%
Mayuram,171,GEN,N. Kittappa,Dravida Munetra Kazhagam,106786,76848,72.0 %,8592,11.2%
Kuttalam,172,GEN,R. Rajamaniam,Dravida Munetra Kazhagam,110107,78460,71.3 %,8263,10.5%
Nannilam,173,SC,M. Manimaran,Dravida Munetra Kazhagam,112720,81536,72.3 %,9109,11.2%
Tiruvarur,174,SC,M. Karunanithi Thazhai,Dravida Munetra Kazhagam,119219,87897,73.7 %,14254,16.2%
Nagapattinam,175,GEN,R. Umanath,Communist Party Of India (MARXIST),111891,80275,71.7 %,710,0.9%
Vedaranyam,176,GEN,M. Meenashisundaram,Dravida Munetra Kazhagam,101857,84427,82.9 %,1592,1.9%
Tiruthuraipundi,177,SC,P. Uthirapathy,Communist Party Of India,121892,94971,77.9 %,18274,19.2%
Mannargudi,178,GEN,M. Ambigapathy,Communist Party Of India,119893,91459,76.3 %,7417,8.1%
Pattukkottai,179,GEN,A.R. Marimuthu,Indian National Congress,116450,87232,74.9 %,911,1.0%
Peravurani,180,GEN,M.R. Govindan,All India Anna Dravida Munnetra Kazhagam,110000,84884,77.2 %,7950,9.4%
Orathanad,181,GEN,T.M. Thailappan,Dravida Munetra Kazhagam,116133,90829,78.2 %,5710,6.3%
Thiruvonam,182,GEN,Durai Govindarajan,All India Anna Dravida Munnetra Kazhagam,108939,83055,76.2 %,2213,2.7%
Thanjavur,183,GEN,S. Natarajan,Dravida Munetra Kazhagam,126647,81043,64.0 %,9756,12.0%
Tiruvaiyaru,184,GEN,G. Elangovan,Dravida Munetra Kazhagam,108342,78193,72.2 %,5303,6.8%
Papanasam,185,GEN,R.V. Soundararajan,Indian National Congress,105384,75771,71.9 %,1636,2.2%
Valangiman,186,SC,A. Chellappa,Dravida Munetra Kazhagam,96692,68417,70.8 %,3373,4.9%
Kumbakonam,187,GEN,S.R. Eradha,All India Anna Dravida Munnetra Kazhagam,118847,82127,69.1 %,2982,3.6%
Thiruvidamarudur,188,GEN,S. Ramalingam,Dravida Munetra Kazhagam,114391,81984,71.7 %,1815,2.2%
Thirumayam,189,GEN,N. Sundararaj,Indian National Congress,118468,81030,68.4 %,57,0.1%
Kolathur,190,SC,V. Chinnaiah,Indian National Congress,120684,74965,62.1 %,4218,5.6%
Pudukkottai,191,GEN,R. Rajkumar Vijaya Raghunatha Tondaman,Indian National Congress,125055,86061,68.8 %,17054,19.8%
Alangudi,192,GEN,T. Pushparaju,Indian National Congress,123846,97613,78.8 %,10575,10.8%
Arantangi,193,GEN,S. Thirunavukkarasu,All India Anna Dravida Munnetra Kazhagam,125574,95833,76.3 %,10940,11.4%
Karaikudi,195,GEN,P. Kaliyappan,All India Anna Dravida Munnetra Kazhagam,130184,86657,66.6 %,240,0.3%
Tiruvadanai,196,GEN,Kr. Rm. Kariya Manickam Ambalam,Indian National Congress,131813,89100,67.6 %,3736,4.2%
Ilayangudi,197,GEN,R. Sivasamy,Communist Party Of India,105262,73987,70.3 %,790,1.1%
Sivaganga,198,GEN,O. Subramanian,Indian National Congress,118391,78004,65.9 %,2429,3.1%
Manamadurai,199,SC,V.M. Subramanian,All India Anna Dravida Munnetra Kazhagam,116220,72587,62.5 %,2055,2.8%
Paramakudi,200,SC,K. Ugrapandian,All India Anna Dravida Munnetra Kazhagam,120599,76096,63.1 %,3946,5.2%
Ramanathapuram,201,GEN,T. Ramaswamy,All India Anna Dravida Munnetra Kazhagam,109710,71673,65.3 %,17528,24.5%
Kadaladi,202,GEN,R.C. Subramanian,All India Anna Dravida Munnetra Kazhagam,125625,71233,56.7 %,13391,18.8%
Mudukulathur,203,GEN,S. Balakrishnan,Indian National Congress,124054,74381,60.0 %,2865,3.9%
Aruppukottai,204,GEN,M.G. Ramachandran,All India Anna Dravida Munnetra Kazhagam,112763,77701,68.9 %,29378,37.8%
Sattur,205,GEN,K.K.S.S.R. Ramachandran,All India Anna Dravida Munnetra Kazhagam,128786,90653,70.4 %,16942,18.7%
Virudhunagar,206,GEN,M. Sundararajan,All India Anna Dravida Munnetra Kazhagam,124439,75201,60.4 %,10257,13.6%
Sivakasi,207,GEN,K. Ramasamy,Janta Party,123965,79760,64.3 %,1772,2.2%
Srivilliputhur,208,GEN,R. Thamraikani,All India Anna Dravida Munnetra Kazhagam,122386,82454,67.4 %,7016,8.5%
Rajapalayam,209,SC,K. Dhanuskodi,All India Anna Dravida Munnetra Kazhagam,126020,75384,59.8 %,3847,5.1%
Vilathikulam,210,GEN,R.K. Perumal,All India Anna Dravida Munnetra Kazhagam,114745,67060,58.4 %,3383,5.0%
Ottapidaram,211,SC,O.S. Veluchami,Indian National Congress,105342,55355,52.5 %,5828,10.5%
Koilpatti,212,GEN,S. Alagarsamy,Communist Party Of India,107794,67973,63.1 %,397,0.6%
Sankaranayanarkoil,213,SC,S. Subbiah,Dravida Munetra Kazhagam,121097,63902,52.8 %,337,0.5%
Vasudevanallur,214,SC,R. Krishnan,Communist Party Of India (MARXIST),121099,61509,50.8 %,4044,6.6%
Kadayanallur,215,GEN,M.M.A. Razak,All India Anna Dravida Munnetra Kazhagam,108473,76660,70.7 %,5661,7.4%
Tenkasi,216,GEN,S. Muthusamy Karayalar,Indian National Congress,102800,74171,72.2 %,11784,15.9%
Alangulam,217,GEN,V. Karuppasamypandian,All India Anna Dravida Munnetra Kazhagam,114602,72074,62.9 %,1841,2.6%
Tirunelveli,218,GEN,G.R. Edmund,All India Anna Dravida Munnetra Kazhagam,116395,69248,59.5 %,7294,10.5%
Palayamcottai,219,GEN,K. Manoharan,All India Anna Dravida Munnetra Kazhagam,110603,66763,60.4 %,13954,20.9%
Cheranmahadevi,220,GEN,Pandian,All India Anna Dravida Munnetra Kazhagam,102377,69360,67.7 %,2292,3.3%
Ambasamudram,221,GEN,Eswaramoorthy Alias Soranam,Communist Party Of India (MARXIST),99927,66953,67.0 %,1787,2.7%
Nanguneri,222,GEN,M. John Vincent,Janta Party,120256,67988,56.5 %,204,0.3%
Radhapuram,223,GEN,Y.S.M. Yusuf,All India Anna Dravida Munnetra Kazhagam,119868,69147,57.7 %,3594,5.2%
Sattangulam,224,GEN,R. Jebamani,Janta Party,136771,68009,49.7 %,855,1.3%
Tiruchendur,225,GEN,R. Amirtharaj,All India Anna Dravida Munnetra Kazhagam,139451,72302,51.8 %,1135,1.6%
Srivaikuntam,226,GEN,K. Sathu Solvaraj,All India Anna Dravida Munnetra Kazhagam,112893,66189,58.6 %,3540,5.3%
Tuticorin,227,GEN,N. Dhanasekaran,All India Anna Dravida Munnetra Kazhagam,124642,81195,65.1 %,1219,1.5%
Kanniyakumari,228,GEN,C. Krishnan,All India Anna Dravida Munnetra Kazhagam,104698,70082,66.9 %,7212,10.3%
Nagercoil,229,GEN,M. Vincent,All India Anna Dravida Munnetra Kazhagam,132870,74404,56.0 %,193,0.3%
Colachel,230,GEN,R. Athiswami,Janta Party,111755,69948,62.6 %,1182,1.7%
Padmanabhapuram,231,GEN,A. Swamidhas,Janta Party,97615,48222,49.4 %,8153,16.9%
Thiruvattar,232,GEN,J. James,Janta Party,96167,57300,59.6 %,1620,2.8%
Vilavancode,233,GEN,D. Gnanasigamony,Communist Party Of India (MARXIST),117831,67279,57.1 %,1933,2.9%
