AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Hindaun,82,SC,Bharosi Lal,Indian National Congress,176032,109677,62.3 %,1855,1.7%
Karauli,83,GEN,Rohini Kumari,Bharatiya Janta Party,170352,128300,75.3 %,1256,1.0%
Sapotra,84,ST,Ramesh,Bahujan Samaj Party,182827,116062,63.5 %,8329,7.2%
Bandikui,85,GEN,Ram Kishor,Independent,147931,109372,73.9 %,12950,11.8%
Mahuwa,86,GEN,Golama,Independent,149386,113213,75.8 %,24131,21.3%
Sikrai,87,SC,Mamta Bhupesh,Indian National Congress,181166,111302,61.4 %,27147,24.4%
Dausa,88,GEN,Murari Lal Meena,Bahujan Samaj Party,158900,113575,71.5 %,1102,1.0%
Lalsot,89,ST,Parsadi Lal,Independent,176040,118816,67.5 %,17005,14.3%
Gangapur,90,GEN,Ramkesh,Bahujan Samaj Party,171696,109757,63.9 %,11371,10.4%
Bamanwas,91,ST,Nawalkishor,Indian National Congress,173086,103664,59.9 %,18552,17.9%
Sawai Madhopur,92,GEN,Alauddin Azad,Indian National Congress,181480,110832,61.1 %,2954,2.7%
Khandar,93,SC,Ashok,Indian National Congress,174473,101847,58.4 %,10632,10.4%
Malpura,94,GEN,Ranveer Pahalwan,Independent,195967,135868,69.3 %,3813,2.8%
Niwai,95,SC,Kamal Bairwa,Indian National Congress,191725,117779,61.4 %,2438,2.1%
Tonk,96,GEN,Zakiya,Indian National Congress,174183,109040,62.6 %,10536,9.7%
Deoli-Uniara,97,GEN,Ram Narayan Meena,Indian National Congress,213119,139021,65.2 %,11104,8.0%
Kishangarh,98,GEN,Nathu Ram Sinodiya,Indian National Congress,202491,134574,66.5 %,9724,7.2%
Pushkar,99,GEN,Naseem Akhtar Insaf,Indian National Congress,163908,114444,69.8 %,6534,5.7%
Ajmer North,100,GEN,Vasudev Devnani,Bharatiya Janta Party,157323,88961,56.5 %,688,0.8%
Ajmer South,101,SC,Anita Bhadel,Bharatiya Janta Party,156200,88831,56.9 %,19306,21.7%
Nasirabad,102,GEN,Mahendra Singh,Indian National Congress,161567,116665,72.2 %,71,0.1%
Beawar,103,GEN,Shankar Singh,Bharatiya Janta Party,181620,105759,58.2 %,37414,35.4%
Masuda,104,GEN,Brahmdev,Independent,196198,130257,66.4 %,7655,5.9%
Kekri,105,GEN,Raghunandan,Indian National Congress,190921,130873,68.5 %,12659,9.7%
Ladnun,106,GEN,Haraji Ram,Independent,183765,123416,67.2 %,8198,6.6%
Deedwana,107,GEN,Rupa Ram,Indian National Congress,182136,125937,69.1 %,16489,13.1%
Jayal,108,SC,Manju Devi,Indian National Congress,181805,105668,58.1 %,10004,9.5%
Nagaur,109,GEN,Habibur Rahaman,Bharatiya Janta Party,187101,115626,61.8 %,6900,6.0%
Khinwsar,110,GEN,Hanuman Bainiwal,Bharatiya Janta Party,192625,129655,67.3 %,24443,18.9%
Merta,111,SC,Sukharam,Bharatiya Janta Party,201588,111706,55.4 %,24040,21.5%
Degana,112,GEN,Ajay Singh,Bharatiya Janta Party,195034,125860,64.5 %,1174,0.9%
Makrana,113,GEN,Zakir Hussain,Indian National Congress,184117,126443,68.7 %,9755,7.7%
Parbatsar,114,GEN,Maan Singh,Bharatiya Janta Party,170073,116992,68.8 %,1692,1.4%
Nawan,115,GEN,Mahendra Choudhary,Indian National Congress,188051,127402,67.7 %,21847,17.1%
Jaitaran,116,GEN,Dilip Choudhary,Independent,210651,137570,65.3 %,6668,4.8%
Sojat,117,SC,Sanjana Agri,Bharatiya Janta Party,179925,98951,55.0 %,5901,6.0%
Pali,118,GEN,Gyan Chand Parakh,Bharatiya Janta Party,183318,116843,63.7 %,7690,6.6%
Marwar Junction,119,GEN,Kesa Ram Choudhary,Bharatiya Janta Party,215429,118754,55.1 %,1782,1.5%
Bali,120,GEN,Pushpendra Singh,Bharatiya Janta Party,244430,144288,59.0 %,20746,14.4%
Sumerpur,121,GEN,Bina Kak,Indian National Congress,220921,112125,50.8 %,8817,7.9%
Phalodi,122,GEN,Om Joshi,Indian National Congress,180651,108923,60.3 %,6902,6.3%
Lohawat,123,GEN,Gajendra Singh Khinvsar,Bharatiya Janta Party,183033,117007,63.9 %,7695,6.6%
Shergarh,124,GEN,Babu Singh Rathore,Bharatiya Janta Party,193288,128903,66.7 %,2302,1.8%
Osian,125,GEN,Mahipal Maderana,Indian National Congress,182643,121010,66.3 %,3398,2.8%
Bhopalgarh,126,SC,Kamsa,Bharatiya Janta Party,217058,114556,52.8 %,4501,3.9%
Sardarpura,127,GEN,Ashok Gehlot,Indian National Congress,180646,100180,55.5 %,15340,15.3%
Jodhpur,128,GEN,Kailash Bhansali,Bharatiya Janta Party,181331,98829,54.5 %,8599,8.7%
Soorsagar,129,GEN,Suryakanta Vyas,Bharatiya Janta Party,206924,108595,52.5 %,5497,5.1%
Luni,130,GEN,Malkhan Singh,Indian National Congress,211562,150601,71.2 %,15499,10.3%
Bilara,131,SC,Arjun Lal,Bharatiya Janta Party,217318,122759,56.5 %,14863,12.1%
Jaisalmer,132,GEN,Chhotu Singh,Bharatiya Janta Party,158087,118537,75.0 %,5775,4.9%
Pokaran,133,GEN,Saleh Mohammad,Indian National Congress,138029,101592,73.6 %,339,0.3%
Sheo,134,GEN,Ameen Khan,Indian National Congress,197155,143550,72.8 %,29860,20.8%
Barmer,135,GEN,Mewaram Jain,Indian National Congress,180312,118988,66.0 %,24044,20.2%
Baytoo,136,GEN,Col. Sonaram,Indian National Congress,167044,112796,67.5 %,36418,32.3%
Pachpadra,137,GEN,Madan,Indian National Congress,174335,115502,66.3 %,12125,10.5%
Siwana,138,GEN,Kansingh,Bharatiya Janta Party,186307,109418,58.7 %,3982,3.6%
Gudha Malani,139,GEN,Hemaram Choudhary,Indian National Congress,170642,129679,76.0 %,9277,7.2%
Chohtan,140,SC,Padmaram,Indian National Congress,193839,127957,66.0 %,23903,18.7%
Ahore,141,GEN,Bhag Raj Chowdhary,Indian National Congress,191097,105338,55.1 %,13751,13.1%
Jalore,142,SC,Ramlal Meghwal,Indian National Congress,190226,101547,53.4 %,16265,16.0%
Bhinmal,143,GEN,Poora Ram Choudhary,Bharatiya Janta Party,200077,124400,62.2 %,21199,17.0%
Sanchore,144,GEN,Jeevaram Choudhary,Independent,202652,155539,76.8 %,3614,2.3%
Raniwara,145,GEN,Ratan,Indian National Congress,170190,126299,74.2 %,19802,15.7%
Sirohi,146,GEN,Otaram,Bharatiya Janta Party,194159,118185,60.9 %,8570,7.3%
Pindwara Abu,147,ST,Ganga,Indian National Congress,152519,90087,59.1 %,3346,3.7%
Reodar,148,SC,Jagasi Ram,Bharatiya Janta Party,180700,113175,62.6 %,3238,2.9%
Gogunda,149,ST,Mangi Lal Garasiya,Indian National Congress,185258,122867,66.3 %,10112,8.2%
Jhadol,150,ST,Babu Lal Kharadi,Bharatiya Janta Party,177313,124834,70.4 %,7319,5.9%
Kherwara,151,ST,Dayaram Parmar,Indian National Congress,208271,136855,65.7 %,14757,10.8%
Udaipur Rural,152,ST,Sajjan Katara,Indian National Congress,177988,112338,63.1 %,10696,9.5%
Udaipur,153,GEN,Gulab Chand Kataria,Bharatiya Janta Party,193762,111479,57.5 %,24509,22.0%
Mavli,154,GEN,Pushkar Lal,Indian National Congress,188658,124602,66.0 %,4862,3.9%
Vallabhnagar,155,GEN,Gajendra Singh Shaktawat,Indian National Congress,203905,140151,68.7 %,6660,4.8%
Salumber,156,ST,Raguveer Singh,Indian National Congress,204562,127662,62.4 %,23353,18.3%
Dhariawad,157,ST,Nagraj,Indian National Congress,186115,133247,71.6 %,17672,13.3%
Dungarpur,158,ST,Lal Shanker Gatiya,Indian National Congress,174015,106839,61.4 %,11621,10.9%
Aspur,159,ST,Raiyaji,Indian National Congress,193383,114776,59.4 %,14547,12.7%
Sagwara,160,ST,Surendra Kumar,Indian National Congress,184923,119352,64.5 %,32326,27.1%
Chorasi,161,ST,Shanker Lal Ahari,Indian National Congress,166005,108308,65.2 %,6214,5.7%
Ghatol,162,ST,Nanalal,Independent,188230,141151,75.0 %,20622,14.6%
Garhi,163,ST,Kanta Garasiya,Indian National Congress,201645,135387,67.1 %,25433,18.8%
Banswara,164,ST,Arjun Singh Bamaniya,Indian National Congress,180479,130112,72.1 %,15849,12.2%
Bagidora,165,ST,Mahendrajeet Singh,Indian National Congress,172955,119906,69.3 %,44689,37.3%
Kushalgarh,166,ST,Fateh Singh,Janata Dal (United),160974,109453,68.0 %,957,0.9%
Kapasan,167,SC,Shankar,Indian National Congress,210414,128530,61.1 %,6654,5.2%
Begun,168,GEN,Rajendra Singh,Indian National Congress,194491,142841,73.4 %,643,0.5%
Chittorgarh,169,GEN,Surendra Singh,Indian National Congress,186705,137365,73.6 %,11551,8.4%
Nimbahera,170,GEN,Anjana Udailal,Indian National Congress,201125,159226,79.2 %,38510,24.2%
Bari Sadri,171,GEN,Prakash Chandra Chaudhary,Indian National Congress,200400,151052,75.4 %,26589,17.6%
Pratapgarh,172,ST,Nandlal,Bharatiya Janta Party,176100,127734,72.5 %,13819,10.8%
Bhim,173,GEN,Hari Singh Rawat(PANNA SINGH),Bharatiya Janta Party,159004,101211,63.7 %,730,0.7%
Kumbhalgarh,174,GEN,Ganesh Singh Parmar,Indian National Congress,159757,109418,68.5 %,4174,3.8%
Rajsamand,175,GEN,Kiran Maheshwari,Bharatiya Janta Party,167049,115191,69.0 %,5458,4.7%
Nathdwara,176,GEN,Kalyan Singh Chouhan,Bharatiya Janta Party,183578,132007,71.9 %,1,0.0%
Asind,177,GEN,Ramlal Gurjar,Bharatiya Janta Party,209329,140643,67.2 %,4112,2.9%
Mandal,178,GEN,Ram Lal,Indian National Congress,182131,130092,71.4 %,2316,1.8%
Sahara,179,GEN,Kailash Chandra Trivedi,Indian National Congress,179238,126720,70.7 %,13506,10.7%
Bhilwara,180,GEN,Vitthal Shankar Avasthi,Bharatiya Janta Party,168649,108084,64.1 %,17277,16.0%
Jahazpur,182,GEN,Shivjiram Meena,Bharatiya Janta Party,175025,128708,73.5 %,1865,1.4%
Mandalgarh,183,GEN,Pradeep Kumar Singh,Indian National Congress,173007,130864,75.6 %,1488,1.1%
Hindoli,184,GEN,Prabhu Lal,Bharatiya Janta Party,190045,137417,72.3 %,6080,4.4%
Keshoraipatan,185,SC,C L Premi,Indian National Congress,199179,119054,59.8 %,3416,2.9%
Bundi,186,GEN,Ashok Dogara,Bharatiya Janta Party,206623,135122,65.4 %,10743,8.0%
Pipalda,187,GEN,Premchand,Indian National Congress,158620,96856,61.1 %,10873,11.2%
Sangod,188,GEN,Bharat Singh Kundanpur,Indian National Congress,163458,105541,64.6 %,9364,8.9%
Kota North,189,GEN,Shanti Kumar Dhariwal,Indian National Congress,201872,123855,61.4 %,21731,17.5%
Kota South,190,GEN,Om Birla,Bharatiya Janta Party,223216,136750,61.3 %,24252,17.7%
Ladpura,191,GEN,Bhawani Singh Rajawat,Bharatiya Janta Party,190760,123591,64.8 %,750,0.6%
Ramganj Mandi,192,SC,Chandrakanta Meghwal,Bharatiya Janta Party,153652,95062,61.9 %,1874,2.0%
Anta,193,GEN,Pramod Kumar (BHAYA),Indian National Congress,158294,112381,71.0 %,29668,26.4%
Kishanganj,194,ST,Nirmala,Indian National Congress,159398,101950,64.0 %,16378,16.1%
Baran-Atru,195,SC,Panachand,Indian National Congress,173928,117411,67.5 %,16574,14.1%
Chhabra,196,GEN,Karan Singh,Indian National Congress,168739,127454,75.5 %,6948,5.5%
Dag,197,SC,Madanlal,Indian National Congress,187207,130364,69.6 %,1709,1.3%
Jhalrapatan,198,GEN,Vasundhara Raje,Bharatiya Janta Party,209603,144186,68.8 %,32581,22.6%
Khanpur,199,GEN,Anil Kumar,Bharatiya Janta Party,185527,130600,70.4 %,4955,3.8%
Manohar Thana,200,GEN,Kailash Chand Meena,Indian National Congress,182620,138507,75.8 %,13104,9.5%
