AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Moirang,27,GEN,M. Manindra,Indian National Congress,32325,27048,83.7 %,976,3.6%
Thanga,28,GEN,Tongbram Mangibabu Singh,Indian National Congress,20022,18058,90.2 %,1160,6.4%
Kumbi,29,GEN,Ningthoujam Mangi,Communist Party Of India,25021,22072,88.2 %,1729,7.8%
Lilong,30,GEN,Md. Helaluddin Khan,Rashtriya Janata Dal,25730,23839,92.7 %,1565,6.6%
Thoubal,31,GEN,Shri Okram Ibobi Singh,Indian National Congress,26078,23872,91.5 %,11077,46.4%
Wangkhem,32,GEN,Keisham Meghachandra Singh,Indian National Congress,25565,23072,90.2 %,3039,13.2%
Heirok,33,GEN,M. Okendro,Indian National Congress,26048,23868,91.6 %,3828,16.0%
Wangjing Tentha,34,GEN,Moirangthem Hemanta Singh,Indian National Congress,27036,24537,90.8 %,632,2.6%
Khangabok,35,GEN,Shri Okram Ibobi Singh,Indian National Congress,29159,26646,91.4 %,7098,26.6%
Wabgai,36,GEN,Dr. Usham Deben Singh,Communist Party Of India,24799,21902,88.3 %,78,0.4%
Kakching,37,GEN,Yengkhom Surchandra Singh,Indian National Congress,24218,21219,87.6 %,1987,9.4%
Hiyanglam,38,GEN,Elangbam Dwijamani Singh,Indian National Congress,24384,21921,89.9 %,385,1.8%
Sugnoo,39,GEN,Kangujam Ranjit Singh,Indian National Congress,24766,21067,85.1 %,5234,24.8%
Jiribam,40,GEN,Thoudam Debendra,Indian National Congress,25684,19386,75.5 %,1054,5.4%
Chandel,41,ST,Thangkholun Haokip,Rashtriya Janata Dal,42764,39448,92.2 %,9861,25.0%
Tengnoupal,42,ST,W. Morung Makunga,Independent,47352,44349,93.7 %,2087,4.7%
Phungyar,43,ST,K. Wungnaoshang,Independent,26623,21900,82.3 %,123,0.6%
Ukhrul,44,ST,D. Shaiza,Independent,35600,26047,73.2 %,1868,7.2%
Chingai,45,ST,Dr. Khashim Ruivah,Independent,37702,29230,77.5 %,8065,27.6%
Saikul,46,ST,Doukhomang Khongsai,Nationalist Congress Party,35358,30061,85.0 %,458,1.5%
Karong,47,ST,D. D. Thaisii,Indian National Congress,48307,46407,96.1 %,1327,2.9%
Mao,48,ST,M. Thohrii,Independent,49383,39510,80.0 %,5521,14.0%
Tadubi,49,ST,K. Raina,Independent,41537,39260,94.5 %,614,1.6%
Kangpokpi,50,GEN,Thangminlen Kipgen,Nagaland Peoples Party,29762,22580,75.9 %,2171,9.6%
Saitu,51,ST,Haokholet Kipgen,Independent,38904,32786,84.3 %,3487,10.6%
Tamei,52,ST,Awangbow Newmei,Independent,29134,25265,86.7 %,396,1.6%
Tamenglong,53,ST,Khangthuanang Panmei,Independent,25310,20548,81.2 %,2281,11.1%
Nungba,54,ST,Gaikhangam,Indian National Congress,21063,18161,86.2 %,5583,30.7%
Tipaimukh,55,ST,Ngursanglur,Rashtriya Janata Dal,17252,12488,72.4 %,324,2.6%
Thanlon,56,ST,V. Hangkhanlian,Nagaland Peoples Party,19313,15588,80.7 %,5986,38.4%
Henglep,57,ST,T. Manga Vaiphei,Indian National Congress,27008,21814,80.8 %,1455,6.7%
Churachandpur,58,ST,Phungzathang Tonsing,Indian National Congress,45339,35632,78.6 %,1679,4.7%
Saikot,59,ST,T. N. Haokip,Indian National Congress,41543,35919,86.5 %,3663,10.2%
Singhat,60,ST,T. Hangkhanpao,Nagaland Peoples Party,24901,22599,90.8 %,3186,14.1%
