AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Belur,129,SC,H.K. Kumara Swamy,Janata Dal,121588,82497,67.8 %,1953,2.4%
Arsikere,130,GEN,G.S. Parameshwarappa,Janata Dal,139970,99753,71.3 %,2732,2.7%
Gandsi,131,GEN,B. Shivaramu,Independent,131573,104200,79.2 %,10932,10.5%
Sravanabelagola,132,GEN,C.S. Puttegowda,Janata Dal,169690,126856,74.8 %,21035,16.6%
Holenarasipur,133,GEN,H.D. Revanna,Janata Dal,136288,112216,82.3 %,122,0.1%
Arkalgud,134,GEN,A.T. Ramaswamy,Indian National Congress,126843,98895,78.0 %,6041,6.1%
Hassan,135,GEN,H.S. Prakash,Janata Dal,170094,113325,66.6 %,12463,11.0%
Sakleshpur,136,GEN,B.B. Shivappa,Bharatiya Janta Party,140930,102798,72.9 %,10909,10.6%
Sullia,137,SC,Angara S.,Bharatiya Janta Party,132679,103003,77.6 %,15044,14.6%
Puttur,138,GEN,D.V. Sadananda Gowda,Bharatiya Janta Party,139300,110417,79.3 %,404,0.4%
Vittal,139,GEN,A. Rukmaya Poojary,Bharatiya Janta Party,129233,96716,74.8 %,7120,7.4%
Belthangady,140,GEN,K. Vasantha Bangera,Janata Dal,135824,104600,77.0 %,7438,7.1%
Bantwal,141,GEN,B. Ramanatha Rai,Indian National Congress,108602,77856,71.7 %,4293,5.5%
Mangalore,142,GEN,N. Yogisha Bhat,Bharatiya Janta Party,92142,58170,63.1 %,7976,13.7%
Ullal,143,GEN,K. Jayarama Shetty,Bharatiya Janta Party,120093,76529,63.7 %,5595,7.3%
Surathkal,144,GEN,Kumble Sundara Rao,Bharatiya Janta Party,133579,84250,63.1 %,4002,4.8%
Kaup,145,GEN,Vasanth V. Salian,Indian National Congress,94765,62557,66.0 %,1574,2.5%
Udupi,146,GEN,U.R. Sabhapathi,Karnataka Congress Party,119550,79002,66.1 %,4818,6.1%
Brahmavar,147,GEN,K. Jayaprakash Hegde,Janata Dal,123093,84319,68.5 %,12876,15.3%
Coondapur,148,GEN,K. Pratapchandra Shetty,Indian National Congress,137852,92235,66.9 %,3439,3.7%
Baindur,149,GEN,I.M. Jayarma Shetty,Bharatiya Janta Party,123589,80767,65.4 %,11300,14.0%
Karkal,150,GEN,M. Veerappa Moily,Indian National Congress,111881,78418,70.1 %,16510,21.1%
Moodabidri,151,GEN,Amaranatha Shetty K.,Janata Dal,100664,71028,70.6 %,13699,19.3%
Sringeri,152,GEN,H.G. Govinda Gowda,Janata Dal,123746,88898,71.8 %,8052,9.1%
Mudigere,153,SC,B.B. Ningaiah,Janata Dal,117099,77368,66.1 %,3169,4.1%
Chikmagalur,154,GEN,C.R. Sageer Ahmad,Indian National Congress,121995,79533,65.2 %,982,1.2%
Birur,155,GEN,S.R. Lakshmaiah,Janata Dal,115644,82250,71.1 %,13720,16.7%
Kadur,156,GEN,K.M. Krishna Murthy,Janata Dal,120912,90698,75.0 %,31256,34.5%
Tarikere,157,GEN,S.M. Nagaraju,Independent,130468,97361,74.6 %,557,0.6%
Channagiri,158,GEN,J.H. Patel,Janata Dal,128918,95308,73.9 %,19131,20.1%
Holehonnur,159,SC,G. Basavannappa,Janata Dal,134545,98176,73.0 %,1825,1.9%
Bhadravathi,160,GEN,M.J. Appaji,Independent,136851,96276,70.4 %,21248,22.1%
Honnali,161,GEN,Krishnamurthy H.B.,Karnataka Congress Party,142682,109481,76.7 %,2004,1.8%
Shimoga,162,GEN,K.S. Eswarappa,Bharatiya Janta Party,166659,111825,67.1 %,16166,14.5%
Tirthahalli,163,GEN,Araga Jnanendra,Bharatiya Janta Party,117396,89274,76.0 %,2952,3.3%
Hosanagar,164,GEN,Ayanur Manjunath,Bharatiya Janta Party,139301,105920,76.0 %,627,0.6%
Sagar,165,GEN,Kagodu Thimmappa,Indian National Congress,126225,93265,73.9 %,9212,9.9%
Sorab,166,GEN,S. Bangarappa,Karnataka Congress Party,113304,89387,78.9 %,18470,20.7%
Shikaripur,167,GEN,B S Yeddyurappa,Bharatiya Janta Party,132930,103367,77.8 %,28685,27.8%
Sirsi,168,SC,Jaiwani Premanand Subray,Janata Dal,132739,97629,73.5 %,1786,1.8%
Bhatkal,169,GEN,Dr. U. Chittaranjan,Bharatiya Janta Party,131889,91470,69.4 %,22377,24.5%
Kumta,170,GEN,Karki M.P.,Bharatiya Janta Party,127582,88422,69.3 %,4243,4.8%
Ankola,171,GEN,Vishwashwar Hegde Kageri,Bharatiya Janta Party,115216,84538,73.4 %,4602,5.4%
Karwar,172,GEN,Asnotikar Vasant Kamalakar,Karnataka Congress Party,110883,70257,63.4 %,10652,15.2%
Haliyal,173,GEN,R.V. Deshapande,Janata Dal,150273,110973,73.8 %,32769,29.5%
Dharwad Rural,174,GEN,Ambadagatti Shrikant Rudrappa,Indian National Congress,120471,85379,70.9 %,3242,3.8%
Dharwad,175,GEN,Bellad Chandrakanth Gurappa,Bharatiya Janta Party,152984,82463,53.9 %,9516,11.5%
Hubli,176,GEN,Ashok Katwe,Bharatiya Janta Party,118454,83338,70.4 %,8141,9.8%
Hubli Rural,177,GEN,Jagdish Shettar,Bharatiya Janta Party,176574,109712,62.1 %,15974,14.6%
Kalghatgi,178,GEN,Shiddanagoudra Parvatagouda Chanaveeragouda,Janata Dal,115944,88177,76.1 %,10674,12.1%
Kundgol,179,GEN,M.S. Akki,Janata Dal,113022,80463,71.2 %,13673,17.0%
Shiggaon,180,GEN,Kunnur Manjunath Chennappa,Indian National Congress,132020,93190,70.6 %,5774,6.2%
Hanagal,181,GEN,Udasi Chanbasappa Mahlingappa,Janata Dal,130441,103935,79.7 %,17483,16.8%
Hirekerur,182,GEN,U.B. Banakar,Bharatiya Janta Party,129570,92314,71.2 %,9393,10.2%
Ranibennur,183,GEN,Karjagi Veerappa Sannatammappa,Janata Dal,136417,95452,70.0 %,24538,25.7%
Byadgi,184,SC,Beelagi Kalloleppa Sabanna,Janata Dal,115604,80750,69.9 %,2860,3.5%
Haveri,185,GEN,Shivannanavar Basavaraj Neelappa,Janata Dal,134976,96926,71.8 %,32720,33.8%
Shirhatti,186,GEN,Ganganna Malleshappa Mahantashettar,Janata Dal,111908,79597,71.1 %,2812,3.5%
Mundargi,187,GEN,Patil Shidlinganagouda Shiddanagouda,Janata Dal,114814,79325,69.1 %,6439,8.1%
Gadag,188,GEN,D.R. Patil,Indian National Congress,133545,82275,61.6 %,24417,29.7%
Ron,189,GEN,Bidarur Shrishailappa Virupaxappa,Janata Dal,115208,79536,69.0 %,8604,10.8%
Naragund,190,GEN,B.R. Yavagal,Janata Dal,99066,67946,68.6 %,18652,27.5%
Navalgund,191,GEN,Gaddi Kallappa Nagappa,Karnataka Congress Party,106441,70613,66.3 %,3348,4.7%
Ramdurg,192,GEN,Hireraddi Basavantappa Basappa,Janata Dal,130657,89688,68.6 %,21296,23.7%
Parasgad,193,GEN,C.M. Mamani,Janata Dal,138882,100645,72.5 %,10518,10.5%
Bailhongal,194,GEN,Koujalgi Shivanand Hemappa,Janata Dal,115733,84764,73.2 %,28811,34.0%
Kittur,195,GEN,Inamdar Danappagouda Basanagouda,Indian National Congress,122597,94467,77.1 %,7676,8.1%
Khanapur,196,GEN,Ashok Narayan Patil,Independent,126775,88613,69.9 %,27609,31.2%
Belgaum,197,GEN,Tarale Narayanrao Govind,Independent,142404,80420,56.5 %,10826,13.5%
Uchagaon,198,GEN,Patil Basavant Iroji,Independent,154061,87878,57.0 %,25320,28.8%
Bagewadi,199,GEN,Malagi Shivaputrappa Chanabasappa,Janata Dal,130897,93930,71.8 %,5404,5.8%
Gokak,200,ST,Nayak Chandrashekhar Sadashiv,Janata Dal,128464,87208,67.9 %,13150,15.1%
Arabhavi,201,GEN,Koujalagi Veeranna Shivalingappa,Indian National Congress,151978,107614,70.8 %,18180,16.9%
Hukkeri,202,GEN,Umesh Viswanath Katti,Janata Dal,105359,81085,77.0 %,23063,28.4%
Sankeshwar,203,GEN,Appayyagouda Basagouda Patil,Janata Dal,112934,85272,75.5 %,16713,19.6%
Nippani,204,GEN,Joshi Subhash Shridhar,Janata Dal,116414,84725,72.8 %,1595,1.9%
Sadalga,205,GEN,Hukkeri Prakash Babanna,Indian National Congress,117187,90461,77.2 %,7114,7.9%
Chikkodi,206,SC,Waddar Balasaheb Shamarao,Janata Dal,123091,75987,61.7 %,24113,31.7%
Raibag,207,SC,Ghatage Shama Bhima,Indian National Congress,157606,92999,59.0 %,7289,7.8%
Kagwad,208,GEN,Shaha Mohan Hirachand,Janata Dal,119186,83084,69.7 %,16844,20.3%
Athani,209,GEN,Leeladevi A. Prasad,Janata Dal,137576,81254,59.1 %,6813,8.4%
Jamkhandi,210,GEN,Kaluti Ramappa Meleppa,Indian National Congress,157131,106843,68.0 %,1494,1.4%
Bilgi,211,GEN,Jagadish Timmanagouda Patil,Indian National Congress,139223,95147,68.3 %,11547,12.1%
Mudhol,212,SC,Karjol Govind Maktappa,Janata Dal,136678,94431,69.1 %,23197,24.6%
Bagalkot,213,GEN,Ajay Kumar Sambasadashiv Sarnaik,Janata Dal,119336,79666,66.8 %,5876,7.4%
Badami,214,GEN,Chimmankatti Balappa Bhimappa,Indian National Congress,118581,82413,69.5 %,1398,1.7%
Guledgud,215,GEN,Hullappa Yamanappa Meti,Janata Dal,116639,77023,66.0 %,4456,5.8%
Hungund,216,GEN,Kashappanawar Shivashankarappa Rachappa,Indian National Congress,115698,73346,63.4 %,2180,3.0%
Muddebihal,217,GEN,Deshmukh Vimalabai Jagadevarao,Janata Dal,113838,73110,64.2 %,17393,23.8%
Huvin-Hippargi,218,GEN,Desais.M.,Janata Dal,123331,75362,61.1 %,12427,16.5%
Basavana-Bagewadi,219,GEN,Patil Basanagoda Somanagouda,Indian National Congress,127953,79805,62.4 %,8287,10.4%
Tikota,220,GEN,Patil Shivanand Sidramappa,Janata Dal,120998,80761,66.7 %,24782,30.7%
Bijapur,221,GEN,Basanagouda Ramanagouda Patil (YATNAL),Bharatiya Janta Party,163926,95453,58.2 %,16128,16.9%
Ballolli,222,SC,Jigajingi Ramesh Chandappa,Janata Dal,130134,78172,60.1 %,11427,14.6%
Indi,223,GEN,Patil Ravikant Shenkreppa,Independent,131227,78009,59.4 %,3731,4.8%
Sindgi,224,GEN,Managuli Mallappa Chanavirappa,Janata Dal,138803,77951,56.2 %,28219,36.2%
