AC Name,AC No.,Type,District,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Bilsi,114,GEN,Budaun,Pt. Radha Krishan Sharma,Bharatiya Janta Party,334027,194100,58.1 %,26979,13.9%
Badaun,115,GEN,Budaun,Mahesh Chandra Gupta,Bharatiya Janta Party,353529,211236,59.8 %,16467,7.8%
Shekhupur,116,GEN,Budaun,Dharmendra Kumar Singh Shakya,Bharatiya Janta Party,377652,234010,62.0 %,23386,10.0%
Dataganj,117,GEN,Budaun,Rajeev Kumar Singh Urf Babbu Bhaiya,Bharatiya Janta Party,389726,222851,57.2 %,25759,11.6%
Baheri,118,GEN,Bareilly,Chhatra Pal Singh,Bharatiya Janta Party,344386,246306,71.5 %,42837,17.4%
Meerganj,119,GEN,Bareilly,Dr. D.C. Verma,Bharatiya Janta Party,324803,208527,64.2 %,54500,26.1%
Bhojipura,120,GEN,Bareilly,Bahoran Lal Maurya,Bharatiya Janta Party,347285,236868,68.2 %,27764,11.7%
Nawabganj,121,GEN,Bareilly,Kesar Singh,Bharatiya Janta Party,315046,213479,67.8 %,39142,18.3%
Faridpur,122,SC,Bareilly,Dr. Shyam Bihari Lal,Bharatiya Janta Party,307006,188378,61.4 %,24721,13.1%
Bithari Chainpur,123,GEN,Bareilly,Rajesh Kumar Mishra,Bharatiya Janta Party,362616,232311,64.1 %,19511,8.4%
Bareilly,124,GEN,Bareilly,Dr. Arun Kumar,Bharatiya Janta Party,416242,222452,53.4 %,28667,12.9%
Bareilly Cantt.,125,GEN,Bareilly,Rajesh Agarwal,Bharatiya Janta Party,343058,182369,53.2 %,12664,6.9%
Aonla,126,GEN,Bareilly,Dharam Pal Singh,Bharatiya Janta Party,298111,179915,60.4 %,3546,2.0%
Pilibhit,127,GEN,Pilibhit,Sanjay Singh Gangwar,Bharatiya Janta Party,368509,250001,67.8 %,43356,17.3%
Barkhera,128,GEN,Pilibhit,Kishan Lal Rajpoot,Bharatiya Janta Party,303696,209571,69.0 %,57930,27.6%
Puranpur,129,SC,Pilibhit,Babu Ram Paswan,Bharatiya Janta Party,369514,244573,66.2 %,39242,16.0%
Bisalpur,130,GEN,Pilibhit,Agyash Ram Saran Verma,Bharatiya Janta Party,348274,220623,63.3 %,40996,18.6%
Katra,131,GEN,Shahjahanpur,Veer Vikram Singh Prince,Bharatiya Janta Party,313947,191162,60.9 %,16730,8.8%
Jalalabad,132,GEN,Shahjahanpur,Sharadvir Singh,Samajwadi Party,342328,206718,60.4 %,9297,4.5%
Tilhar,133,GEN,Shahjahanpur,Roshan Lal Verma,Bharatiya Janta Party,330651,202566,61.3 %,5705,2.8%
Powayan,134,SC,Shahjahanpur,Chetram,Bharatiya Janta Party,361633,227140,62.8 %,72417,31.9%
Shahjahanpur,135,GEN,Shahjahanpur,Suresh Kumar Khanna,Bharatiya Janta Party,358977,204874,57.1 %,19203,9.4%
Dadraul,136,GEN,Shahjahanpur,Manvendra Singh,Bharatiya Janta Party,330164,214180,64.9 %,17398,8.1%
Palia,137,GEN,Kheri,Harvinder Kumar Sahani,Bharatiya Janta Party,340777,229722,67.4 %,69228,30.1%
Nighasan,138,GEN,Kheri,Patel Ramkumar Verma,Bharatiya Janta Party,327479,219484,67.0 %,46123,21.0%
Gola Gokrannath,139,GEN,Kheri,Arvind Giri,Bharatiya Janta Party,365748,247818,67.8 %,55017,22.2%
Sri Nagar,140,SC,Kheri,Manju Tyagi,Bharatiya Janta Party,307957,220724,71.7 %,54939,24.9%
Dhaurahra,141,GEN,Kheri,Awasthi Bala Prasad,Bharatiya Janta Party,321696,217963,67.8 %,3353,1.5%
Lakhimpur,142,GEN,Kheri,Yogesh Verma,Bharatiya Janta Party,393409,253188,64.4 %,37748,14.9%
Kasta,143,SC,Kheri,Saurabh Singh,Bharatiya Janta Party,298932,208009,69.6 %,24273,11.7%
Mohammdi,144,GEN,Kheri,Lokendra Pratap Singh,Bharatiya Janta Party,315220,216816,68.8 %,33918,15.6%
Maholi,145,GEN,Sitapur,Shashank Trivedi,Bharatiya Janta Party,351889,240034,68.2 %,3717,1.5%
Sitapur,146,GEN,Sitapur,Rakesh Rathore,Bharatiya Janta Party,378818,232356,61.3 %,24839,10.7%
Hargaon,147,SC,Sitapur,Suresh Rahi,Bharatiya Janta Party,310159,219041,70.6 %,44995,20.5%
Laharpur,148,GEN,Sitapur,Suneel Verma,Bharatiya Janta Party,339713,226694,66.7 %,9118,4.0%
Biswan,149,GEN,Sitapur,Mahendra Singh,Bharatiya Janta Party,317160,225974,71.2 %,10235,4.5%
Sevata,150,GEN,Sitapur,Gyan Tiwari,Bharatiya Janta Party,296479,211096,71.2 %,43659,20.7%
Mahmoodabad,151,GEN,Sitapur,Narendra Singh Verma,Samajwadi Party,290917,208764,71.8 %,1906,0.9%
Sidhauli,152,SC,Sitapur,Hargovind Bhargava,Bahujan Samaj Party,329185,230568,70.0 %,2510,1.1%
Misrikh,153,SC,Sitapur,Ram Krishna Bhargava,Bharatiya Janta Party,344960,217473,63.0 %,20672,9.5%
Sawaijpur,154,GEN,Hardoi,Kunvar Madhvendra Pratap,Bharatiya Janta Party,384714,230011,59.8 %,26970,11.7%
Shahabad,155,GEN,Hardoi,Rajani Tiwari,Bharatiya Janta Party,343834,217324,63.2 %,4260,2.0%
Hardoi,156,GEN,Hardoi,Nitin Agarwal,Samajwadi Party,393540,228158,58.0 %,5109,2.2%
Gopamau,157,SC,Hardoi,Shyam Prakash,Bharatiya Janta Party,330369,200780,60.8 %,31378,15.6%
Sandi,158,SC,Hardoi,Prabhash Kumar,Bharatiya Janta Party,317359,183490,57.8 %,20225,11.0%
Bilgram-Mallanwan,159,GEN,Hardoi,Ashish Kumar Singh Ashu,Bharatiya Janta Party,357736,219965,61.5 %,8025,3.6%
Balamau,160,SC,Hardoi,Ram Pal Verma,Bharatiya Janta Party,347436,185992,53.5 %,22888,12.3%
Sandila,161,GEN,Hardoi,Raj Kumar Agrawal Urf Rajia,Bharatiya Janta Party,334052,197117,59.0 %,20403,10.4%
Bangermau,162,GEN,Unnao,Kuldeep Singh Sengar,Bharatiya Janta Party,337870,200191,59.3 %,28327,14.1%
Safipur,163,SC,Unnao,Bamba Lal,Bharatiya Janta Party,327839,195405,59.6 %,27236,13.9%
Mohan,164,SC,Unnao,Brijesh Kumar,Bharatiya Janta Party,322961,200303,62.0 %,54095,27.0%
Unnao,165,GEN,Unnao,Pankaj Gupta,Bharatiya Janta Party,382526,229614,60.0 %,46072,20.1%
Bhagwantnagar,166,GEN,Unnao,Hriday Narayan Dikshit,Bharatiya Janta Party,409675,231605,56.5 %,53366,23.0%
Purwa,167,GEN,Unnao,Anil Singh,Bahujan Samaj Party,390055,242214,62.1 %,26483,10.9%
Malihabad,168,SC,Lucknow,Jai Devi,Bharatiya Janta Party,340473,226032,66.4 %,22668,10.0%
Bakshi Kaa Talab,169,GEN,Lucknow,Avinash Trivedi,Bharatiya Janta Party,395859,262491,66.3 %,17584,6.7%
Sarojini Nagar,170,GEN,Lucknow,Swati Singh,Bharatiya Janta Party,498557,288921,58.0 %,34179,11.8%
Lucknow West,171,GEN,Lucknow,Suresh Kumar Shrivastav,Bharatiya Janta Party,387847,216919,55.9 %,13072,6.0%
Lucknow North,172,GEN,Lucknow,Dr.Neeraj Bora,Bharatiya Janta Party,403281,225077,55.8 %,27276,12.1%
Lucknow East,173,GEN,Lucknow,"Ashutosh Tandan ""gopal Ji""",Bharatiya Janta Party,422779,226368,53.5 %,79230,35.0%
Lucknow Central,174,GEN,Lucknow,Brijesh Pathak,Bharatiya Janta Party,366950,194201,52.9 %,5094,2.6%
Lucknow Cantt.,175,GEN,Lucknow,Dr. Reeta Joshi,Bharatiya Janta Party,368291,186283,50.6 %,33796,18.1%
Mohanlalganj,176,SC,Lucknow,Ambrish Singh Pushkar,Samajwadi Party,341161,219099,64.2 %,530,0.2%
Bachhrawan,177,SC,Rae Bareli,Ram Naresh Rawat,Bharatiya Janta Party,312741,194822,62.3 %,22309,11.5%
Tiloi,178,GEN,Rae Bareli,Mayankeshwar Sharan Singh,Bharatiya Janta Party,339377,193179,56.9 %,44047,22.8%
Harchandpur,179,GEN,Rae Bareli,Rakesh Singh,Indian National Congress,303804,183113,60.3 %,3652,2.0%
Rae Bareli,180,GEN,Rae Bareli,Aditi Singh,Indian National Congress,351313,203881,58.0 %,89163,43.7%
Salon,181,SC,Rae Bareli,Dal Bahadur,Bharatiya Janta Party,339970,189424,55.7 %,16055,8.5%
Sareni,182,GEN,Rae Bareli,Dhirendra Bahadur Singh,Bharatiya Janta Party,351718,202313,57.5 %,13007,6.4%
Unchahar,183,GEN,Rae Bareli,Manoj Kumar Pandey,Samajwadi Party,325368,204571,62.9 %,1934,0.9%
Jagdishpur,184,SC,Sultanpur,Suresh Kumar,Bharatiya Janta Party,361679,189868,52.5 %,16600,8.7%
Gauriganj,185,GEN,Sultanpur,Rakesh Pratap Singh,Samajwadi Party,335714,199893,59.5 %,26419,13.2%
Amethi,186,GEN,Sultanpur,Garima Singh,Bharatiya Janta Party,334542,187023,55.9 %,5065,2.7%
Isauli,187,GEN,Sultanpur,Abrar Ahmad,Samajwadi Party,339863,189253,55.7 %,4241,2.2%
Sultanpur,188,GEN,Sultanpur,Surya Bhan Singh,Bharatiya Janta Party,360891,203624,56.4 %,32393,15.9%
Sadar,189,GEN,Sultanpur,Sitaram,Bharatiya Janta Party,324227,187314,57.8 %,18773,10.0%
Lambhua,190,GEN,Sultanpur,Deomani Dwivedi,Bharatiya Janta Party,350931,199907,57.0 %,12903,6.5%
Kadipur,191,SC,Sultanpur,Rajesh Gautam,Bharatiya Janta Party,358256,207820,58.0 %,26604,12.8%
Kaimganj,192,SC,Farrukhabad,Amar Singh,Bharatiya Janta Party,381544,231719,60.7 %,36525,15.8%
Amritpur,193,GEN,Farrukhabad,Sushil Kumar Shakya,Bharatiya Janta Party,298655,173390,58.1 %,40507,23.4%
Farrukhabad,194,GEN,Farrukhabad,Mejor Sunil Dutt Dwivedi,Bharatiya Janta Party,355323,207623,58.4 %,45427,21.9%
Bhojpur,195,GEN,Farrukhabad,Nagendra Singh Rathore,Bharatiya Janta Party,307139,187409,61.0 %,34877,18.6%
Chhibramau,196,GEN,Kannauj,Archana Pandey,Bharatiya Janta Party,422129,266893,63.2 %,37224,13.9%
Tirwa,197,GEN,Kannauj,Kailash Singh Rajput,Bharatiya Janta Party,347126,213147,61.4 %,24209,11.4%
Kannauj,198,SC,Kannauj,Anil Kumar Dohare,Samajwadi Party,385541,246350,63.9 %,2454,1.0%
Jaswantnagar,199,GEN,Etawah,Shivpal Singh Yadav,Samajwadi Party,366419,231730,63.2 %,52616,22.7%
Etawah,200,GEN,Etawah,Sarita Bhadauriya,Bharatiya Janta Party,381676,220400,57.7 %,17342,7.9%
Bharthana,201,SC,Etawah,Savitri Katheria,Bharatiya Janta Party,390069,228532,58.6 %,1968,0.9%
Bidhuna,202,GEN,Auraiya,Vinay Shakya,Bharatiya Janta Party,355347,217106,61.1 %,3910,1.8%
Dibiyapur,203,GEN,Auraiya,Lakhan Singh,Bharatiya Janta Party,309497,190924,61.7 %,12094,6.3%
Auraiya,204,SC,Auraiya,Ramesh Chandra,Bharatiya Janta Party,319330,183629,57.5 %,31862,17.4%
Rasulabad,205,SC,Kanpur Dehat,Nirmala Sankhwar,Bharatiya Janta Party,311318,187964,60.4 %,33394,17.8%
Akbarpur - Raniya,206,GEN,Kanpur Dehat,Pratibha Shukla,Bharatiya Janta Party,308102,202109,65.6 %,28729,14.2%
Sikandra,207,GEN,Kanpur Dehat,Mathura Prasad Pal,Bharatiya Janta Party,321233,192311,59.9 %,38103,19.8%
Bhognipur,208,GEN,Kanpur Dehat,Vinod Kumar Katiyar,Bharatiya Janta Party,333033,211102,63.4 %,19005,9.0%
Bilhaur,209,SC,Kanpur Nagar,Bhagwati Prasad Sagar,Bharatiya Janta Party,377574,238719,63.2 %,31166,13.1%
Bithoor,210,GEN,Kanpur Nagar,Abhijeet Singh Sanga,Bharatiya Janta Party,354074,228644,64.6 %,58987,25.8%
Kalyanpur,211,GEN,Kanpur Nagar,Nilima Katiyar,Bharatiya Janta Party,334227,176991,53.0 %,23342,13.2%
Govindnagar,212,GEN,Kanpur Nagar,Satya Dev Pachauri,Bharatiya Janta Party,349154,184011,52.7 %,71509,38.9%
Sishamau,213,GEN,Kanpur Nagar,Hazi Irfan Solanki,Samajwadi Party,272289,153431,56.3 %,5826,3.8%
Arya Nagar,214,GEN,Kanpur Nagar,Amitabh Bajpai,Samajwadi Party,279060,146784,52.6 %,5723,3.9%
Kidwai Nagar,215,GEN,Kanpur Nagar,Mahesh Chandra,Bharatiya Janta Party,354651,204017,57.5 %,33983,16.7%
Kanpur Cantt.,216,GEN,Kanpur Nagar,Sohil Akhtar Ansari,Indian National Congress,335562,175733,52.4 %,9364,5.3%
Maharajpur,217,GEN,Kanpur Nagar,Satish Mahana,Bharatiya Janta Party,409025,235372,57.5 %,91826,39.0%
Ghatampur,218,SC,Kanpur Nagar,Kamal Rani,Bharatiya Janta Party,308922,189059,61.2 %,45178,23.9%
Madhaugarh,219,GEN,Jalaun,Moolchandra Singh,Bharatiya Janta Party,431273,250039,58.0 %,45985,18.4%
Kalpi,220,GEN,Jalaun,Ku. Narendra Pal Singh,Bharatiya Janta Party,377546,226975,60.1 %,51484,22.7%
Orai,221,SC,Jalaun,Gauri Shankar,Bharatiya Janta Party,423923,262973,62.0 %,78879,30.0%
Babina,222,GEN,Jhansi,"Rajeev Singh ""parichha""",Bharatiya Janta Party,323428,228180,70.6 %,16837,7.4%
Jhansi Nagar,223,GEN,Jhansi,Ravi Sharma,Bharatiya Janta Party,397996,241193,60.6 %,55778,23.1%
Mauranipur,224,SC,Jhansi,Biharilal Arya,Bharatiya Janta Party,402043,265247,66.0 %,16971,6.4%
Garautha,225,GEN,Jhansi,Jawahar Lal Rajpoot,Bharatiya Janta Party,338700,226142,66.8 %,15831,7.0%
Lalitpur,226,GEN,Lalitpur,Ramratan Kushwaha,Bharatiya Janta Party,453357,312991,69.0 %,68255,21.8%
Mehroni,227,SC,Lalitpur,Manohar Lal,Bharatiya Janta Party,415004,303661,73.2 %,99564,32.8%
Hamirpur,228,GEN,Hamirpur,Ashok Kumar Singh Chandel,Bharatiya Janta Party,397015,249250,62.8 %,48655,19.5%
Rath,229,SC,Hamirpur,Manisha Anuragi,Bharatiya Janta Party,383215,237416,62.0 %,104643,44.1%
Mahoba,230,GEN,Mahoba,Rakesh Kumar Goswami,Bharatiya Janta Party,298831,194553,65.1 %,31387,16.1%
Charkhari,231,GEN,Mahoba,Brijbhushan Rajpoot Alias Guddu Bhaiya,Bharatiya Janta Party,322414,210930,65.4 %,44014,20.9%
Tindwari,232,GEN,Banda,Brajesh Kumar Prajapati,Bharatiya Janta Party,309625,181948,58.8 %,37407,20.6%
Baberu,233,GEN,Banda,Chandrapal Kushwaha,Bharatiya Janta Party,327864,190341,58.1 %,22301,11.7%
Naraini,234,SC,Banda,Raj Karan Kabir,Bharatiya Janta Party,335778,200346,59.7 %,45007,22.5%
Banda,235,GEN,Banda,Prakash Dwivedi,Bharatiya Janta Party,304186,181355,59.6 %,32828,18.1%
Chitrakoot,236,GEN,Chitrakoot,Chandrika Prasad Upadhyay,Bharatiya Janta Party,356623,217670,61.0 %,26936,12.4%
Manikpur,237,GEN,Chitrakoot,R.K. Singh Patel,Bharatiya Janta Party,325686,190805,58.6 %,44464,23.3%
Jahanabad,238,GEN,Fatehpur,Jai Kumar Singh Jaiki,Apna Dal (Soneylal),296279,180238,60.8 %,47606,26.4%
Bindki,239,GEN,Fatehpur,Karan Singh Patel,Bharatiya Janta Party,296978,181829,61.2 %,56378,31.0%
Fatehpur,240,GEN,Fatehpur,Vikram Singh,Bharatiya Janta Party,332495,193207,58.1 %,31498,16.3%
Ayah Shah,241,GEN,Fatehpur,Vikas Gupta,Bharatiya Janta Party,260510,149334,57.3 %,51965,34.8%
Husainganj,242,GEN,Fatehpur,Ranvendra Pratap Singh Urf Dhunni Bhaiya,Bharatiya Janta Party,286819,173303,60.4 %,18593,10.7%
Khaga,243,SC,Fatehpur,Krishna Paswan,Bharatiya Janta Party,323590,180770,55.9 %,56434,31.2%
Rampur Khas,244,GEN,Pratapgarh,Aradhana Mishra 'mona',Indian National Congress,315673,169060,53.6 %,17066,10.1%
Babaganj,245,SC,Pratapgarh,Vinod Kumar,Independent,305006,164589,54.0 %,37160,22.6%
Kunda,246,GEN,Pratapgarh,Raghuraj Pratap Singh,Independent,342725,197046,57.5 %,103647,52.6%
Vishwanathganj,247,GEN,Pratapgarh,Rakesh Kumar Verma Alias Dr.R.K.Verma,Apna Dal (Soneylal),380506,194672,51.2 %,23358,12.0%
