AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Zanskar,50,GEN,Mohd Abass,Jammu & Kashmir National Conference,22792,17998,79.0 %,3187.0,17.7%
Kishtwar,51,GEN,Sajjad Hussain,Jammu & Kashmir National Conference,73838,40478,54.8 %,1663.0,4.1%
Inderwal,52,GEN,Gulam Mohammad,Indian National Congress,66991,37926,56.6 %,18884.0,49.8%
Doda,53,GEN,Abdul Majid,Independent,70413,39106,55.5 %,607.0,1.6%
Bhaderwah,54,GEN,Mohd. Sharief,Indian National Congress,91478,49628,54.3 %,6827.0,13.8%
Ramban,55,SC,Chaman Lal,Jammu & Kashmir National Conference,73011,42133,57.7 %,2539.0,6.0%
Banihal,56,GEN,Molvi Abdul Rashid,Independent,59137,23980,40.5 %,6674.0,27.8%
Gulabgarh,57,GEN,Ab. Gani Malik,Jammu & Kashmir National Conference,63386,35492,56.0 %,2930.0,8.3%
Reasi,58,GEN,Jugal Kishore,Indian National Congress,100222,62341,62.2 %,2056.0,3.3%
Gool Arnas,59,GEN,Aijaz Ahmad,Independent,54286,32614,60.1 %,4986.0,15.3%
Udhampur,60,GEN,Balwant Singh,J & K National Panthers Party,104642,61103,58.4 %,9952.0,16.3%
Chanani,61,SC,Sh Faquir Nath,J & K National Panthers Party,74330,45743,61.5 %,1765.0,3.9%
Ramnagar,62,GEN,Harsh Dev Singh,J & K National Panthers Party,97787,59372,60.7 %,16484.0,27.8%
Bani,63,GEN,Prem Sagar,Indian National Congress,36015,24356,67.6 %,3687.0,15.1%
Basohli,64,GEN,Lal Singh,Indian National Congress,68710,43388,63.1 %,3668.0,8.5%
Kathua,65,GEN,Jatinder Singh,Democratic Movement,112359,64043,57.0 %,3059.0,4.8%
Billawar,66,GEN,Manohar Lal Sharma,Independent,81170,51871,63.9 %,14561.0,28.1%
Hiranagar,67,SC,Girdhari Lal,Indian National Congress,95173,57215,60.1 %,18212.0,31.8%
Samba,68,SC,Yash Paul,J & K National Panthers Party,74934,43816,58.5 %,746.0,1.7%
Vijaypur,69,GEN,Manjit Singh,Bahujan Samaj Party,101046,64860,64.2 %,5077.0,7.8%
Nagrota,70,GEN,Jugal Kishore,Bharatiya Janta Party,62238,39736,63.8 %,67.0,0.2%
Gandhinagar,71,GEN,Raman Bhalla,Indian National Congress,153334,74302,48.5 %,10493.0,14.1%
Jammu East,72,GEN,Yogesh Kumar Sawhney,Indian National Congress,87314,33763,38.7 %,3336.0,9.9%
Jammu West,73,GEN,Mangat Ram Sharma,Indian National Congress,163689,63327,38.7 %,7923.0,12.5%
Bishnah,74,GEN,Ashwani Kumar Sharma,Independent,81424,54905,67.4 %,4663.0,8.5%
R.S. Pura,75,SC,Suman Lata Bhagat,Indian National Congress,77388,47518,61.4 %,3184.0,6.7%
Suchetgarh,76,GEN,Gharu Ram,Indian National Congress,59238,41352,69.8 %,137.0,0.3%
Marh,77,GEN,Ajay Kumar,Jammu & Kashmir National Conference,68194,46935,68.8 %,1167.0,2.5%
Raipur Domana,78,SC,Mulla Ram,Indian National Congress,77364,47230,61.0 %,11686.0,24.7%
Akhnoor,79,GEN,Madan Lal Sharma,Indian National Congress,81788,58290,71.3 %,1065.0,1.8%
Chhamb,80,SC,Tara Chand,Indian National Congress,63294,44602,70.5 %,10334.0,23.2%
Nowshera,81,GEN,Romesh Chander,Indian National Congress,88099,50972,57.9 %,4474.0,8.8%
Darhal,82,GEN,Puran Singh,Independent,90353,42116,46.6 %,217.0,0.5%
Rajouri,83,GEN,Mohd Aslam,Jammu & Kashmir National Conference,110458,29879,27.1 %,2678.0,9.0%
Kalakote,84,GEN,Rachpal Singh,Jammu & Kashmir National Conference,85210,41462,48.7 %,1200.0,2.9%
Surankote,85,GEN,Mushtaq Ahmad Shah,Jammu & Kashmir National Conference,83113,33254,40.0 %,1972.0,5.9%
Mendhar,86,GEN,Javed Ahmad Rana,Jammu & Kashmir National Conference,79826,48125,60.3 %,7865.0,16.3%
Poonch Haveli,87,GEN,Ghulam Mohd Jan,Jammu & Kashmir National Conference,95028,57714,60.7 %,646.0,1.1%
