AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Baijnath,43,GEN,Dulo Ram,Bharatiya Janta Party,44657,29853,66.8 %,3795,12.7%
Palampur,44,GEN,Shanta Kumar,Bharatiya Janta Party,45360,31159,68.7 %,5962,19.1%
Sulah,45,GEN,Shanta Kumar,Bharatiya Janta Party,38512,26639,69.2 %,4266,16.0%
Nagrota,46,GEN,Ram Chand Bhatia,Bharatiya Janta Party,44547,32707,73.4 %,4857,14.9%
Shahpur,47,GEN,Vijai Singh Mankotia,Janata Dal,44477,31209,70.2 %,4453,14.3%
Dharamsala,48,GEN,Kishan Chand,Bharatiya Janta Party,41660,27075,65.0 %,13663,50.5%
Kangra,49,GEN,Vidya Sagar,Bharatiya Janta Party,48119,33689,70.0 %,16830,50.0%
Bhattiyat,50,GEN,Shiv Kumar,Janata Dal,40751,25515,62.6 %,7031,27.6%
Banikhet,51,GEN,Gandharv Singh,Bharatiya Janta Party,55412,31220,56.3 %,1498,4.8%
Rajnagar,52,SC,Mohan Lal,Bharatiya Janta Party,44768,27661,61.8 %,7578,27.4%
Chamba,53,GEN,Kishori Lal,Bharatiya Janta Party,45528,30875,67.8 %,5749,18.6%
Bharmour,54,ST,Tulsi Ram,Bharatiya Janta Party,36846,25318,68.7 %,7621,30.1%
Lahaul And Spiti,55,ST,Phunchog Rai,Indian National Congress,18134,13063,72.0 %,1451,11.1%
Kulu,56,GEN,Kunj Lal Thakur,Bharatiya Janta Party,64408,43447,67.5 %,208,0.5%
Banjar,57,GEN,Karan Singh,Bharatiya Janta Party,59382,43702,73.6 %,5136,11.8%
Ani,58,SC,Khub Ram,Bharatiya Janta Party,55575,33544,60.4 %,12838,38.3%
Karsog,59,SC,Joginder Pal,Bharatiya Janta Party,42317,23753,56.1 %,11860,49.9%
Chachiot,60,GEN,Moti Ram,Janata Dal,43047,30612,71.1 %,5582,18.2%
Nachan,61,SC,Dile Ram,Bharatiya Janta Party,42126,29657,70.4 %,4476,15.1%
Sundernagar,62,GEN,Roop Singh,Bharatiya Janta Party,35147,25216,71.7 %,7137,28.3%
Balh,63,SC,Damodar Dass,Bharatiya Janta Party,49402,36536,74.0 %,13188,36.1%
Gopalpur,64,GEN,Leela,Bharatiya Janta Party,48832,34972,71.6 %,440,1.3%
Dharampur,65,GEN,Mahender Singh,Independent,44992,29912,66.5 %,3722,12.4%
Joginder Nagar,66,GEN,Gulab Singh,Indian National Congress,45215,29730,65.8 %,4353,14.6%
Darang,67,GEN,Dina Nath,Bharatiya Janta Party,49415,35594,72.0 %,3281,9.2%
Mandi,68,GEN,Kanhaiya Lal,Bharatiya Janta Party,47722,31937,66.9 %,8890,27.8%
