AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Mangalvedhe,219,SC,Dhoble Laxman Kondiba,Indian National Congress,157565,118346,75.1 %,23195,19.6%
Mohol,220,GEN,Patil Rajan Baburao,Indian National Congress,139241,115807,83.2 %,15922,13.7%
Barshi,221,GEN,Dilip Gangadhar Sopal,Independent,145735,119256,81.8 %,5484,4.6%
Madha,222,GEN,Shinde Babanrao Vithalrao,Independent,163048,133163,81.7 %,20310,15.3%
Pandharpur,223,GEN,Paricharak Sudhakar Ramchandra,Indian National Congress,200618,172229,85.8 %,6170,3.6%
Sangole,224,GEN,Patil Shahajibapu Rajaram,Indian National Congress,189538,156478,82.6 %,192,0.1%
Malshiras,225,GEN,Nohite Patil Vijaysinh Shankarrao,Indian National Congress,187030,158638,84.8 %,19462,12.3%
Karmala,226,GEN,Bagal Digambar Murlidhar,Independent,127947,106435,83.2 %,3938,3.7%
Karjat,227,SC,Lokhande Sadashiv Kisan,Bharatiya Janta Party,167453,122423,73.1 %,25435,20.8%
Shrigonda,228,GEN,Pachapute Babanrao Bhikaji,Indian National Congress,189936,153931,81.0 %,18524,12.0%
Ahmednagar South,229,GEN,Rathod Anil Ramkisan,Shiv Sena,193818,131451,67.8 %,25828,19.6%
Ahmednagar North,230,GEN,Kardile Shivaji Bhanudas,Independent,210561,156182,74.2 %,26714,17.1%
Pathardi,231,GEN,Rajale Appasaheb Dadaba,Indian National Congress,174876,110384,63.1 %,4270,3.9%
Sheogaon,232,GEN,Abhang Pandurang Gamaji,Indian National Congress,172281,130758,75.9 %,12,0.0%
Shrirampur,233,GEN,Murkute Bhanudas Kashinath,Indian National Congress,141859,108363,76.4 %,18266,16.9%
Shirdi,234,GEN,Vikhe Radhkrishna Eknath Rao,Indian National Congress,146583,112467,76.7 %,30461,27.1%
Kopargaon,235,GEN,Kolhe Shankarrao Genuji,Indian National Congress,147538,113809,77.1 %,6842,6.0%
Rahuri,236,GEN,Tanapure Prasadrao Baburao,Indian National Congress,164580,132734,80.7 %,5023,3.8%
Parner,237,GEN,Zaware Patil Vasantrao Krushnarao,Indian National Congress,141195,115117,81.5 %,6562,5.7%
Sangamner,238,GEN,Thorat Vijay Alias Balasaheb Bhausaheb,Indian National Congress,188292,148142,78.7 %,14654,9.9%
Nagar-Akola,239,ST,Pichad Madhukar Kashinath,Indian National Congress,184625,147464,79.9 %,33032,22.4%
Junnar,240,GEN,Dangat Balasaheb Savalerambuva,Shiv Sena,167760,141389,84.3 %,17007,12.0%
Ambegaon,241,GEN,Valse Patil Dilip Dattatraya,Indian National Congress,134257,115407,86.0 %,6456,5.6%
Khed-Alandi,242,GEN,Narayanrao Baburao Pawar,Indian National Congress,176644,140308,79.4 %,3839,2.7%
Maval,243,GEN,Dhore Ruplekha Khanderao,Bharatiya Janta Party,176340,138785,78.7 %,20552,14.8%
Mulshi,244,GEN,Ashokraonamdeorao Mohol,Indian National Congress,242470,164472,67.8 %,9934,6.0%
Haveli,245,GEN,Babar Gajanan Dharamshi,Shiv Sena,495004,318652,64.4 %,7748,2.4%
Bopodi,246,GEN,Moze Rambhau Genba,Indian National Congress,179295,123333,68.8 %,21382,17.3%
Shivajinagar,247,GEN,Shshikant Sutar,Shiv Sena,295630,201205,68.1 %,24290,12.1%
Parvati,248,SC,Kamble Dilip Dnyandev,Bharatiya Janta Party,309160,203815,65.9 %,22705,11.1%
Kasba Peth,249,GEN,Girish Bapat,Bharatiya Janta Party,123312,91959,74.6 %,20760,22.6%
Bhavani Peth,250,GEN,Deepak Natharam Payagude,Shiv Sena,171879,116286,67.7 %,13245,11.4%
Pune Cantonment,251,GEN,Appa Alias Suryakant Laxman Lonkar,Shiv Sena,273394,180427,66.0 %,2420,1.3%
Shirur,252,GEN,Gawade Popatrao Hariba,Indian National Congress,157352,123183,78.3 %,678,0.6%
Daund,253,GEN,Kool Subhash Baburao,Indian National Congress,219630,165471,75.3 %,92670,56.0%
Indapur,254,GEN,Patil Harshwadhan Shahati Rao,Independent,181617,155120,85.4 %,11176,7.2%
Baramati,255,GEN,Pawar Ajit Anantrao,Indian National Congress,162185,131757,81.2 %,77335,58.7%
Purandhar,256,GEN,Dada Jadhavrao,Janata Dal,187740,145670,77.6 %,43386,29.8%
Bhor,257,GEN,Anantrao Thopate,Indian National Congress,132427,110449,83.4 %,17032,15.4%
Phaltan,258,GEN,Naik Nimbalkar Ramraje Pratapsingh,Independent,168588,135257,80.2 %,42449,31.4%
Man,259,SC,Waghamare D.G.,Independent,173173,128140,74.0 %,23921,18.7%
Khatav,260,GEN,Gudage Mohanrao Pandurang,Independent,158552,125848,79.4 %,595,0.5%
Koregaon,261,GEN,Jagtap Shankarrao Chimaji,Indian National Congress,154436,122212,79.1 %,5986,4.9%
Wai,262,GEN,Pisal Madanrao Ganpatrao,Independent,141592,116345,82.2 %,10658,9.2%
Jaoli,263,GEN,Sapkal Sadashiv Pandurang (BHAU),Shiv Sena,175042,128320,73.3 %,4900,3.8%
Satara,264,GEN,Abhaysinh Shahumaharaj Bhosale,Indian National Congress,188262,136791,72.7 %,52568,38.4%
Patan,265,GEN,Patankar Vikramsinh Ranjitsinh,Indian National Congress,155832,121505,78.0 %,736,0.6%
Karad North,266,GEN,P.D. Patil,Independent,183487,140821,76.7 %,14688,10.4%
Karad South,267,GEN,Patil Vilasrao Balkrishna,Indian National Congress,169607,131315,77.4 %,21372,16.3%
Shirala,268,GEN,Naik Shivajirao Yeshwantrao,Independent,162697,137072,84.2 %,17757,13.0%
Walva,269,GEN,Patil Jayant Rajaram,Indian National Congress,184768,147514,79.8 %,63211,42.9%
Bhilwadi Wangi,270,GEN,Deshmukh Sampatrao Vyankatrao,Independent,165820,143307,86.4 %,7265,5.1%
Sangli,271,GEN,Pawar Sambhaji Hari,Janata Dal,181457,142385,78.5 %,11767,8.3%
Miraj,272,GEN,Patil Sharad Ramgonda,Janata Dal,182845,140313,76.7 %,44615,31.8%
Tasgaon,273,GEN,Patil Ravasaheb Ramrao,Indian National Congress,144019,122020,84.7 %,49845,40.8%
Khanapur Atpadi,274,GEN,Deshmukh Rajendra @ Nathajirao Rastumrao,Independent,169280,139221,82.2 %,20290,14.6%
Kavathe Mahankal,275,GEN,Ghorpade Ajitrao Shankarrao,Independent,160640,139202,86.7 %,11890,8.5%
Jat,276,SC,Kamble Madhukar Shankar,Independent,163752,114576,70.0 %,16159,14.1%
Shirol,277,GEN,Anna Alias Ratnappa Bharmappa Kumbhar,Indian National Congress,205797,166671,81.0 %,26168,15.7%
Ichalkaranji,278,GEN,Awade Prakash Kallappa,Indian National Congress,223027,180056,80.7 %,2443,1.4%
