AC Name,AC No.,Type,District,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Balasore,38,GEN,Baleshwar,Jiban Pradip Das,Biju Janata Dal,200405,145082,72.4 %,9791,6.7%
Remuna,39,SC,Baleshwar,Gobinda Chandra Das,Bharatiya Janta Party,195433,149022,76.3 %,13829,9.3%
Nilgiri,40,GEN,Baleshwar,Sukanta Kumar Nayak,Biju Janata Dal,180686,140456,77.7 %,13700,9.8%
Soro,41,SC,Baleshwar,Parshuram Dhada,Biju Janata Dal,193422,136628,70.6 %,4911,3.6%
Simulia,42,GEN,Baleshwar,Jyoti Prakash Panigrahi,Biju Janata Dal,213049,155906,73.2 %,7937,5.1%
Bhandaripokhari,43,GEN,Bhadrak,Prafulla Samal,Biju Janata Dal,201971,154995,76.7 %,34097,22.0%
Bhadrak,44,GEN,Bhadrak,Jugal Kishore Pattnaik,Biju Janata Dal,228983,161616,70.6 %,23587,14.6%
Basudevpur,45,GEN,Bhadrak,Shri Bijayshree Routray,Biju Janata Dal,220800,167413,75.8 %,6506,3.9%
Dhamnagar,46,SC,Bhadrak,Muktikanta Mandal,Biju Janata Dal,202479,149090,73.6 %,9192,6.2%
Chandabali,47,GEN,Bhadrak,Byomkesh Ray,Biju Janata Dal,205339,155859,75.9 %,24883,16.0%
Binjharpur,48,SC,Jajapur,Pramila Mallik,Biju Janata Dal,192056,129857,67.6 %,38190,29.4%
Bari,49,GEN,Jajapur,Debasis Nayak,Biju Janata Dal,191167,134561,70.4 %,7173,5.3%
Barchana,50,GEN,Jajapur,Amar Prasad Satpathy,Biju Janata Dal,164840,126760,76.9 %,16939,13.4%
Dharmasala,51,GEN,Jajapur,Pranab Kumar Balabantaray,Biju Janata Dal,194853,159251,81.7 %,85786,53.9%
Jajpur,52,GEN,Jajapur,Pranab Prakash Das,Biju Janata Dal,209196,151026,72.2 %,84613,56.0%
Korei,53,GEN,Jajapur,Akash Das Nayak,Biju Janata Dal,174912,132681,75.9 %,42867,32.3%
Sukinda,54,GEN,Jajapur,Pritiranjan Gharai,Biju Janata Dal,173721,145890,84.0 %,4704,3.2%
Dhenkanal,55,GEN,Dhenkanal,Saroj Kumar Samal,Biju Janata Dal,232616,175352,75.4 %,3294,1.9%
Hindol,56,SC,Dhenkanal,Seemarani Nayak,Biju Janata Dal,231267,168974,73.1 %,50499,29.9%
Kamakhyanagar,57,GEN,Dhenkanal,Prafulla Kumar Mallik,Biju Janata Dal,192892,147198,76.3 %,16881,11.5%
Parjanga,58,GEN,Dhenkanal,Nrusingha Charan Sahu,Biju Janata Dal,189705,151084,79.6 %,3052,2.0%
Pallahara,59,GEN,Anugul,Mahesh Sahoo,Biju Janata Dal,154122,127958,83.0 %,5294,4.1%
Talcher,60,GEN,Anugul,Brajakishore Pradhan,Biju Janata Dal,159754,120268,75.3 %,14322,11.9%
Angul,61,GEN,Anugul,Rajanikanta Singh,Biju Janata Dal,198753,151192,76.1 %,20343,13.5%
Chhendipada,62,SC,Anugul,Susanta Kumar Behera,Biju Janata Dal,186043,138385,74.4 %,9807,7.1%
Athamallik,63,GEN,Anugul,Sanjeeb Kumar Sahoo,Biju Janata Dal,178210,140967,79.1 %,19533,13.9%
Birmaharajpur,64,SC,Sonapur,Padmanabha Behera,Biju Janata Dal,185924,147305,79.2 %,31290,21.2%
Sonepur,65,GEN,Sonapur,Niranjan Pujari,Biju Janata Dal,231856,180900,78.0 %,51485,28.5%
Loisingha,66,SC,Balangir,Jogendra Behera,Biju Janata Dal,210977,158822,75.3 %,22854,14.4%
Patnagarh,67,GEN,Balangir,Kanak Vardhan Singh Deo,Bharatiya Janta Party,252663,183295,72.5 %,13653,7.4%
Bolangir,68,GEN,Balangir,Narasingha Mishra,Indian National Congress,213362,154975,72.6 %,12254,7.9%
Titlagarh,69,GEN,Balangir,Tukuni Sahu,Biju Janata Dal,226227,170823,75.5 %,14022,8.2%
Kantabanji,70,GEN,Balangir,Ayub Khan,Biju Janata Dal,241578,174582,72.3 %,3868,2.2%
Nuapada,71,GEN,Nuapada,Basanta Kumar Panda,Bharatiya Janta Party,207166,153095,73.9 %,9610,6.3%
Khariar,72,GEN,Nuapada,Duryodhan Majhi,Bharatiya Janta Party,219194,167170,76.3 %,7126,4.3%
Umarkote,73,ST,Nabarangapur,Subash Gond,Biju Janata Dal,174180,135943,78.0 %,10522,7.7%
Jharigam,74,ST,Nabarangapur,Ramesh Chandra Majhi,Biju Janata Dal,193577,155415,80.3 %,11196,7.2%
Nabarangpur,75,ST,Nabarangapur,Manohar Randhari,Biju Janata Dal,211224,172817,81.8 %,11389,6.6%
Dabugam,76,ST,Nabarangapur,Bhujabal Majhi,Indian National Congress,178005,150912,84.8 %,6097,4.0%
Lanjigarh,77,ST,Kalahandi,Balabhadra Majhi,Biju Janata Dal,193961,149591,77.1 %,24895,16.6%
Junagarh,78,GEN,Kalahandi,Dibya Sankar Mishra,Biju Janata Dal,217137,164973,76.0 %,9945,6.0%
Dharmgarh,79,GEN,Kalahandi,Puspendra Singh Deo,Biju Janata Dal,233994,182915,78.2 %,16158,8.8%
Bhawanipatna,80,SC,Kalahandi,Anam Naik,Biju Janata Dal,205887,149194,72.5 %,10814,7.2%
Narla,81,GEN,Kalahandi,Dhaneswar Majhi,Biju Janata Dal,196429,150496,76.6 %,15768,10.5%
Baliguda,82,ST,Kandhamal,Rajib Patra,Biju Janata Dal,137346,100944,73.5 %,2696,2.7%
G. Udayagiri,83,ST,Kandhamal,Jacob Pradhan,Indian National Congress,173752,122940,70.8 %,10289,8.4%
Phulbani,84,ST,Kandhamal,Duguni Kanhar,Biju Janata Dal,166391,124922,75.1 %,25795,20.6%
Kantamal,85,GEN,Baudh,Mahidhar Rana,Biju Janata Dal,143026,115436,80.7 %,25366,22.0%
Boudh,86,GEN,Baudh,Pradip Kumar Amat,Biju Janata Dal,139518,112349,80.5 %,11148,9.9%
Baramba,87,GEN,Cuttack,Debiprasad Mishra,Biju Janata Dal,213453,157501,73.8 %,68011,43.2%
Banki,88,GEN,Cuttack,Pravata Kumar Tripathy,Biju Janata Dal,190156,146195,76.9 %,43758,29.9%
Athagarh,89,GEN,Cuttack,Ranendra Pratap Swain,Biju Janata Dal,183760,147212,80.1 %,68487,46.5%
Barabati-Cuttack,90,GEN,Cuttack,Debashish Samantaray,Biju Janata Dal,210076,125824,59.9 %,14298,11.4%
Choudwar-Cuttack,91,GEN,Cuttack,Pravat Ranjan Biswal,Biju Janata Dal,209854,130176,62.0 %,41385,31.8%
Niali,92,SC,Cuttack,Pramod Kumar Mallick,Biju Janata Dal,218309,165406,75.8 %,25809,15.6%
Cuttack Sadar,93,SC,Cuttack,Chandra Sarathi Behera,Biju Janata Dal,197920,139856,70.7 %,25791,18.4%
Salipur,94,GEN,Cuttack,Prakash Chandra Behera,Indian National Congress,210785,168247,79.8 %,2117,1.3%
Mahanga,95,GEN,Cuttack,Pratap Jena,Biju Janata Dal,236167,181462,76.8 %,27874,15.4%
Patkura,96,GEN,Kendrapara,Bed Prakash Agarwalla,Biju Janata Dal,226825,159260,70.2 %,47715,30.0%
Kendrapara,97,SC,Kendrapara,Kishore Chandra Tarai,Biju Janata Dal,197217,138583,70.3 %,5431,3.9%
Aul,98,GEN,Kendrapara,Devendra Sharma,Indian National Congress,242244,166152,68.6 %,3503,2.1%
Rajanagar,99,GEN,Kendrapara,Anshuman Mohanty,Indian National Congress,219908,156747,71.3 %,5429,3.5%
Mahakalapada,100,GEN,Kendrapara,Atanu Sabyasachi Nayak,Biju Janata Dal,217954,170193,78.1 %,23246,13.7%
Paradeep,101,GEN,Jagatsinghapur,Damodar Rout,Biju Janata Dal,189500,144055,76.0 %,38600,26.8%
Tirtol,102,SC,Jagatsinghapur,Rajashree Mallick,Biju Janata Dal,216076,161135,74.6 %,35448,22.0%
Balikuda-Ersama,103,GEN,Jagatsinghapur,Prasanta Kumar Muduli,Biju Janata Dal,233196,181895,78.0 %,29354,16.1%
Jagatsinghpur,104,GEN,Jagatsinghapur,Chiranjib Biswal,Indian National Congress,197209,154757,78.5 %,2888,1.9%
Kakatpur,105,SC,Puri,Surendra Sethi,Biju Janata Dal,221663,156671,70.7 %,41030,26.2%
Nimapara,106,GEN,Puri,Samir Ranjan Dash,Biju Janata Dal,220760,168450,76.3 %,29637,17.6%
Puri,107,GEN,Puri,Maheswar Mohanty,Biju Janata Dal,224185,143627,64.1 %,34721,24.2%
Bramhagiri,108,GEN,Puri,Sanjay Kumar Das Burma,Biju Janata Dal,196150,161643,82.4 %,1341,0.8%
Satyabadi,109,GEN,Puri,Umakanta Samantray,Independent,191386,144132,75.3 %,1532,1.1%
Pipili,110,GEN,Puri,Pradeep Maharathy,Biju Janata Dal,208498,161277,77.4 %,33474,20.8%
Jayadev,111,SC,Khordha,Sashi Bhusan Behera,Biju Janata Dal,166149,122919,74.0 %,40951,33.3%
Bhubaneswar Central (Madhya),112,GEN,Khordha,Bijaya Kumar Mohanty,Biju Janata Dal,222337,93285,42.0 %,22389,24.0%
Bhubaneswar North (Uttar),113,GEN,Khordha,Priyadarshi Mishra,Biju Janata Dal,271059,112092,41.4 %,48757,43.5%
Ekamra-Bhubaneswar,114,GEN,Khordha,Ashok Chandra Panda,Biju Janata Dal,249467,114718,46.0 %,36476,31.8%
Jatani,115,GEN,Khordha,Bhagirathi Badajena,Biju Janata Dal,206518,145469,70.4 %,5747,4.0%
Begunia,116,GEN,Khordha,Prasanta Kumar Jagadev,Biju Janata Dal,195026,143761,73.7 %,43425,30.2%
Khurda,117,GEN,Khordha,Rajendra Kumar Sahoo,Biju Janata Dal,215367,158478,73.6 %,6597,4.2%
Chilika,118,GEN,Khordha,Bibhutibhusan Harichandan,Bharatiya Janta Party,202494,148671,73.4 %,541,0.4%
Ranpur,119,GEN,Nayagarh,Rabinarayan Mohapatra,Biju Janata Dal,185828,136501,73.5 %,16426,12.0%
Khandapada,120,GEN,Nayagarh,Anubhav Patnaik,Biju Janata Dal,163189,131940,80.9 %,601,0.5%
Daspalla,121,SC,Nayagarh,Purna Chandra Nayak,Biju Janata Dal,168963,115845,68.6 %,57327,49.5%
Nayagarh,122,GEN,Nayagarh,Arun Kumar Sahoo,Biju Janata Dal,193767,143123,73.9 %,20867,14.6%
Bhanjanagar,123,GEN,Ganjam,Bikram Keshari Arukha,Biju Janata Dal,212739,146711,69.0 %,31701,21.6%
Polasara,124,GEN,Ganjam,Srikant Sahu,Biju Janata Dal,213780,138794,64.9 %,21217,15.3%
Kabisuryangar,125,GEN,Ganjam,V.Sugnana Kumari Deo,Biju Janata Dal,205648,132525,64.4 %,21500,16.2%
Khalikote,126,SC,Ganjam,Purna Chandra Sethy,Biju Janata Dal,197512,125745,63.7 %,57194,45.5%
Chhatrapur,127,SC,Ganjam,Priyanshu Pradhan,Biju Janata Dal,205841,138855,67.5 %,22019,15.9%
Aska,128,GEN,Ganjam,Debaraj Mohanty,Biju Janata Dal,182054,108334,59.5 %,23499,21.7%
Surada,129,GEN,Ganjam,Purna Chandra Swain,Biju Janata Dal,208841,137148,65.7 %,16000,11.7%
Sanakhemundi,130,GEN,Ganjam,Nandini Devi,Biju Janata Dal,197708,131164,66.3 %,8222,6.3%
Hinjili,131,GEN,Ganjam,Naveen Patnaik,Biju Janata Dal,201276,122044,60.6 %,76586,62.8%
Gopalpur,132,GEN,Ganjam,Pradeep Kumar Panigrahy,Biju Janata Dal,177868,117643,66.1 %,20112,17.1%
Berhampur,133,GEN,Ganjam,Ramesh Chandra Chyau Patnaik,Biju Janata Dal,183059,114155,62.4 %,1039,0.9%
Digapahandi,134,GEN,Ganjam,Surjya Narayan Patro,Biju Janata Dal,188024,128466,68.3 %,45897,35.7%
Chikiti,135,GEN,Ganjam,Usha Devi,Biju Janata Dal,187570,127373,67.9 %,32148,25.2%
Mohana,136,ST,Gajapati,Basanti Mallick,Biju Janata Dal,193680,143943,74.3 %,115,0.1%
Paralakhemundi,137,GEN,Gajapati,Kengam Surya Rao,Indian National Congress,194115,135001,69.5 %,1419,1.1%
Gunupur,138,ST,Rayagada,Trinath Gomango,Biju Janata Dal,193573,143079,73.9 %,7386,5.2%
Bissam Cuttack,139,ST,Rayagada,Jagannath Saraka,Biju Janata Dal,205686,165442,80.4 %,29186,17.6%
Rayagada,140,ST,Rayagada,Lalbihari Himirika,Biju Janata Dal,215469,167972,78.0 %,8286,4.9%
Laxmipur,141,ST,Koraput,Kailash Chandra Kulesika,Indian National Congress,155107,119939,77.3 %,22473,18.7%
Kotpad,142,ST,Koraput,Chandra Sekhar Majhi,Indian National Congress,180530,147698,81.8 %,31321,21.2%
Jeypore,143,GEN,Koraput,Tara Prasad Bahinipati,Indian National Congress,187804,146518,78.0 %,8367,5.7%
Koraput,144,SC,Koraput,Krishna Chandra Sagaria,Indian National Congress,169304,124662,73.6 %,4976,4.0%
Pottangi,145,ST,Koraput,Prafulla Kumar Pangi,Biju Janata Dal,173106,122928,71.0 %,10764,8.8%
Malkangiri,146,ST,Malkangiri,Manasmadkami,Biju Janata Dal,196860,146383,74.4 %,3312,2.3%
Chitrakonda,147,ST,Malkangiri,Dambaru Sisa,Biju Janata Dal,162687,113414,69.7 %,24730,21.8%
