AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Barchana,27,GEN,Sitakanta Mahapatra,Indian National Congress,111197,74440,66.9 %,27437,36.9%
Bari-Derabisi,28,GEN,Srikanta Kumar Jena,Janta Party,104881,71346,68.0 %,7076,9.9%
Binjharpur,29,SC,Nabakishore Mallick,Indian National Congress,102047,49938,48.9 %,3634,7.3%
Aul,30,GEN,Olagobinda Nayak,Indian National Congress,114623,79236,69.1 %,4348,5.5%
Patamundai,31,SC,Ganeswar Behera,Indian National Congress,116708,57975,49.7 %,15294,26.4%
Rajnagar,32,GEN,Nalinikanta Mohanty,Janta Party,107580,79220,73.6 %,4021,5.1%
Kendrapara,33,GEN,Bhagabat Prasad Mohanty,Indian National Congress,102019,72808,71.4 %,2651,3.6%
Patkura,34,GEN,Bijoy Mohaptra,Janta Party,114888,65309,56.8 %,449,0.7%
Tirtol,35,GEN,Nityananda Samanaray,Indian National Congress,120697,82767,68.6 %,36440,44.0%
Ersama,36,GEN,Krushna Chandra Swain,Indian National Congress,128334,92378,72.0 %,4586,5.0%
Balikuda,37,GEN,Jyotish Chandra Das,Indian National Congress,112043,74881,66.8 %,7234,9.7%
Jagatsinghpur,38,SC,Kailash Chandra Mallik,Indian National Congress,116198,66666,57.4 %,8086,12.1%
Kissannagar,39,GEN,Batakrishna Jena,Indian National Congress,102775,61877,60.2 %,15300,24.7%
Mahanga,40,GEN,S. K. Matlub Ali,Indian National Congress,96353,68190,70.8 %,8294,12.2%
Salepur,41,SC,Mayadhar Sethi,Indian National Congress,99298,59229,59.6 %,7122,12.0%
Gobindpur,42,GEN,Trilochan Kanungo,Independent,111593,76181,68.3 %,1383,1.8%
Cuttack Sadar,43,GEN,Dola Gobind Pradhan,Indian National Congress,124499,66241,53.2 %,8356,12.6%
Cuttack City,44,GEN,Sayad Mustafiz Ahemad,Janta Party,144790,61252,42.3 %,7936,13.0%
Choudwar,45,GEN,Rasananda Sahu,Indian National Congress,99395,61795,62.2 %,3283,5.3%
Banki,46,GEN,Akshaya Kumar Pattanaik,Indian National Congress,106045,60928,57.5 %,18947,31.1%
Athgarh,47,GEN,Janaki Ballav Patnaik,Indian National Congress,111349,55413,49.8 %,42301,76.3%
Baramba,48,GEN,Lalit Mohan Mohanty,Indian National Congress,106111,60015,56.6 %,11611,19.3%
Balipatna,49,SC,Raghab Chandra Seth,Indian National Congress,94664,49983,52.8 %,514,1.0%
Bhubaneswar,50,GEN,Biju Patnaik,Janta Party,139002,63983,46.0 %,28333,44.3%
Jatni,51,GEN,Suresh Kumar Routary,Indian National Congress,100504,60479,60.2 %,2686,4.4%
Pipli,52,GEN,Pradeep Kumar Maharathy,Janta Party,102579,60088,58.6 %,339,0.6%
Nimapara,53,SC,Rabindra Kumar Sethy,Indian National Congress,114497,71254,62.2 %,6633,9.3%
Kakatpur,54,GEN,Surendranath Naik,Janta Party,117723,88907,75.5 %,5571,6.3%
Satyabadi,55,GEN,Rabindra Kumar Das,Indian National Congress,103337,59407,57.5 %,6849,11.5%
Puri,56,GEN,Brajakishor Tripathy,Janta Party,120762,67545,55.9 %,4314,6.4%
Brahmagiri,57,GEN,Gangadhar Mohapatra,Indian National Congress,109896,66389,60.4 %,9981,15.0%
Chilka,58,GEN,Debendranath Manasingh,Indian National Congress,114540,73346,64.0 %,9493,12.9%
Khurda,59,GEN,Janaki Ballav Pattnaik,Indian National Congress,114147,58686,51.4 %,24245,41.3%
Begunia,60,GEN,Kailash Chandra Mohapatra,Indian National Congress,115750,66976,57.9 %,27871,41.6%
Ranpur,61,GEN,Ramakanta Mishra,Indian National Congress,108765,65154,59.9 %,27681,42.5%
Nayagarh,62,GEN,Bhagabat Behera,Janta Party,101308,67301,66.4 %,4205,6.2%
Khandapara,63,GEN,Bibhuti Bhusan Singh Mardaraj,Indian National Congress,97108,66715,68.7 %,10765,16.1%
Daspalla,64,GEN,Harihar Karan,Indian National Congress,98991,66814,67.5 %,12770,19.1%
Jaganathprasad,65,SC,Damburudhar Sethi,Indian National Congress,106843,35667,33.4 %,19112,53.6%
Bhanjanagar,66,GEN,Umakanta Misra,Indian National Congress,98270,57164,58.2 %,11299,19.8%
Suruda,67,GEN,Sarat Chandra Panda,Indian National Congress,107559,62250,57.9 %,6277,10.1%
Aska,68,GEN,Raghaba Parida,Indian National Congress,96201,59788,62.1 %,6994,11.7%
Kavisuryanagar,69,GEN,Radha Govinda Sahu,Indian National Congress,118541,62739,52.9 %,5046,8.0%
Kodala,70,GEN,Ram Krishna Pattnaik,Janta Party,119759,74137,61.9 %,13067,17.6%
Khallikote,71,GEN,V. Sugnani Kumari Deo,Janta Party,115044,70229,61.0 %,6479,9.2%
Chatrapur,72,GEN,Ashok Kumar Choudhury,Indian National Congress,109867,60234,54.8 %,6747,11.2%
Hinjili,73,GEN,Udayanath Nayak,Indian National Congress,109276,54393,49.8 %,23699,43.6%
Gopalpur,74,SC,Ghana Syama Behere,Indian National Congress,100175,54555,54.5 %,20133,36.9%
Berhampur,75,GEN,Sibasankar Sahani,Indian National Congress,111750,52916,47.4 %,9182,17.4%
Chikati,76,GEN,Chintamani Dayan Samantara,Indian National Congress,111712,72749,65.1 %,16606,22.8%
Mohana,77,GEN,Sarat Kumar Jena,Indian National Congress,101005,48746,48.3 %,15401,31.6%
Ramagiri,78,ST,Hawadhar Karji,Independent,88355,39032,44.2 %,1865,4.8%
Parlakhemundi,79,GEN,Trinath Sahu,Indian National Congress,101153,71569,70.8 %,5131,7.2%
Gunupur,80,ST,Bhagirathi Gomango,Indian National Congress,102987,38366,37.3 %,26174,68.2%
Bissam-Cuttack,81,ST,Dambaru Dhar Ulaka,Indian National Congress,94221,45228,48.0 %,19226,42.5%
Rayagada,82,ST,Ulaka Ramo Chandra,Indian National Congress,108704,52830,48.6 %,29297,55.5%
Lakshmipur,83,ST,Anantaram Majhi,Indian National Congress,89462,27420,30.6 %,6009,21.9%
Pottangi,84,GEN,Chandrama Saunta,Indian National Congress,103408,26196,25.3 %,132,0.5%
Koraput,85,GEN,Nrushimananda Brahma,Indian National Congress,101110,34907,34.5 %,5092,14.6%
Malkangiri,86,SC,Nadiabasi Biswas,Independent,97268,40157,41.3 %,1202,3.0%
Chitrakonda,87,ST,Gangadhar Madi,Indian National Congress,84451,21879,25.9 %,3696,16.9%
Kotpad,88,ST,Basudev Majhi,Indian National Congress,96402,22017,22.8 %,12378,56.2%
Jeypore,89,GEN,Gupta Prasad Das,Indian National Congress,95948,45384,47.3 %,25745,56.7%
Nowrangpur,90,GEN,Habibulla Khan,Indian National Congress,88513,45310,51.2 %,30162,66.6%
Kodinga,91,ST,Bhogabati Pujari,Indian National Congress,89719,29331,32.7 %,9166,31.3%
Dabugam,92,ST,Domburu Majhi,Indian National Congress,102809,41381,40.3 %,2677,6.5%
Umarkote,93,ST,Porama Pujari,Indian National Congress,92674,36735,39.6 %,7136,19.4%
Nawapara,94,GEN,Ghasi Ram Majhi,Janta Party,91026,45533,50.0 %,744,1.6%
Khariar,95,GEN,Anup Singh Deo,Indian National Congress,92007,47604,51.7 %,994,2.1%
Dharamgarh,96,SC,Jugaram Behera,Indian National Congress,91798,28406,30.9 %,9710,34.2%
Koksara,97,GEN,Rahas Bihari Behera,Indian National Congress,91278,38234,41.9 %,5802,15.2%
Junagarh,98,GEN,Bikram Keshari Deo,Janta Party,90914,40540,44.6 %,6768,16.7%
Bhawanipatna,99,SC,Bhaktacharan Das,Janta Party,96133,36841,38.3 %,517,1.4%
Narla,100,ST,Kumarmani Sabar,Indian National Congress,82081,28229,34.4 %,6618,23.4%
Kesinga,101,GEN,Bhupinder Singh,Indian National Congress,92228,50018,54.2 %,3288,6.6%
Balliguda,102,ST,Laxmikanta Mallik,Indian National Congress,100063,45802,45.8 %,11144,24.3%
Udayagiri,103,ST,Nagarjun Pradhan,Indian National Congress,104606,44092,42.2 %,19040,43.2%
Phulbani,104,SC,Abhimanyu Behera,Indian National Congress,101483,38873,38.3 %,8300,21.4%
Boudh,105,GEN,Sujit Kumar Padhi,Indian National Congress,109075,63598,58.3 %,8212,12.9%
Titilagarh,106,SC,Purna Chandra Mahananda,Indian National Congress,94067,32713,34.8 %,13993,42.8%
Kantabanji,107,GEN,Chaitanya Pradhan,Independent,86146,43924,51.0 %,1419,3.2%
Patnagarh,108,GEN,Sushil Kumar Prushty,Indian National Congress,92157,54721,59.4 %,7316,13.4%
Saintala,109,GEN,Radha Kanta Panda,Indian National Congress,88311,40579,46.0 %,7990,19.7%
Loisingha,110,GEN,Balgopal Mishra,Independent,99923,64887,64.9 %,23333,36.0%
Bolangir,111,GEN,Mahammad Mujafar Hussain Khan,Indian National Congress,110132,47861,43.5 %,22668,47.4%
Sonepur,112,SC,Acgyuta Biswal,Indian National Congress,107269,37147,34.6 %,16074,43.3%
Binka,113,GEN,Chitiaranjan Mishra,Indian National Congress,117986,71499,60.6 %,4894,6.8%
Birmaharajpur,114,GEN,Kartika Prasad Taria,Indian National Congress,99429,51926,52.2 %,6056,11.7%
Athmallik,115,GEN,Amaranath Pradhan,Indian National Congress,95257,54177,56.9 %,9008,16.6%
Angul,116,GEN,Prafulla Misra,Indian National Congress,110787,59859,54.0 %,7817,13.1%
Hindol,117,SC,Rabinarayan Naik,Indian National Congress,100035,44140,44.1 %,5689,12.9%
Dhenkanal,118,GEN,Nandini Satapathy,Independent,98955,41825,42.3 %,14018,33.5%
Gondia,119,GEN,Prafulla Kumar Bhanja,Indian National Congress,97236,42425,43.6 %,16553,39.0%
Kamakhyanagar,120,GEN,Prasan Pattanayak,Bharatiya Janta Party,108585,60506,55.7 %,3112,5.1%
Pallahara,121,GEN,Bibhudhendra Pratap Das,Indian National Congress,110902,48197,43.5 %,4622,9.6%
Talcher,122,SC,Bhajaman Behera,Indian National Congress,125671,61987,49.3 %,15755,25.4%
Padampur,123,GEN,Satyabhusan Sahu,Indian National Congress,103927,46082,44.3 %,19672,42.7%
Melchhamunda,124,GEN,Prakashchandra Debta,Indian National Congress,101248,53498,52.8 %,3613,6.8%
Bijepur,125,GEN,Nikunja Bihari Singh,Janta Party,113548,59335,52.3 %,10811,18.2%
Bhatli,126,SC,Mohan Nag,Indian National Congress,110253,59564,54.0 %,15350,25.8%
Bargarh,127,GEN,Jadummani Pradhan,Indian National Congress,133204,76795,57.7 %,11142,14.5%
Sambalpur,128,GEN,Shadhakar Sopakar,Indian National Congress,136798,64038,46.8 %,25080,39.2%
Brajarajnagar,129,GEN,Prasannakumar Panda,Communist Party Of India,107752,57197,53.1 %,2448,4.3%
Jharsuguda,130,GEN,Birendra Pandey,Indian National Congress,110806,48549,43.8 %,20537,42.3%
Laikera,131,ST,Hemananda Biswal,Indian National Congress,95097,40607,42.7 %,20345,50.1%
Kuchinda,132,ST,Jagateshwar Mirdha,Indian National Congress,93395,25858,27.7 %,14650,56.7%
Rairakhol,133,SC,Abhimanyu Kumar,Indian National Congress,98456,37741,38.3 %,10342,27.4%
Deogarh,134,GEN,Raj Kishore Pradhan,Indian National Congress,107362,44676,41.6 %,3192,7.1%
Sundargarh,135,GEN,Bharatendra Sekher Deo,Janta Party,100495,61817,61.5 %,11482,18.6%
Talsara,136,ST,Gajadhar Majhi,Indian National Congress,85626,30133,35.2 %,11526,38.3%
Rajgangpur,137,ST,Mangala Kisan,Janta Party,100190,49751,49.7 %,8056,16.2%
Biramitrapur,138,ST,Remish Kerketta,Indian National Congress,86719,32325,37.3 %,6330,19.6%
Rourkela,139,GEN,Dillip Kumar Ray,Janta Party,149004,79365,53.3 %,7615,9.6%
Raghunathpali,140,ST,Frida Topno,Indian National Congress,100066,39143,39.1 %,5188,13.3%
Bonai,141,ST,Basanta Kumar Singh Dandpat,Indian National Congress,88975,37628,42.3 %,548,1.5%
Champua,142,ST,Dhanurjay Laguri,Indian National Congress,92748,45819,49.4 %,6471,14.1%
Patna,143,ST,Hrusikesh Naik,Indian National Congress,95471,38361,40.2 %,11663,30.4%
Keonjhar,144,ST,Chhotaray Majhi,Janta Party,101921,36807,36.1 %,124,0.3%
Telkoi,145,ST,Pranaballav Naik,Indian National Congress,107282,31931,29.8 %,9956,31.2%
Ramchandrapur,146,GEN,Niranjan Patnaik,Indian National Congress,103601,53663,51.8 %,32280,60.2%
Anandapur,147,SC,Jayadev Jena,Indian National Congress,98893,53378,54.0 %,13756,25.8%
