AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Attur,92,GEN,"Palanimuthu, C",Indian National Congress (I),113439,73095,64.4 %,6891,9.4%
Talavasal,93,SC,"Rajambal, T.",Indian National Congress (I),131995,74433,56.4 %,3499,4.7%
Rasipuram,94,GEN,"Ramalingam, K. P",All India Anna Dravida Munnetra Kazhagam,126614,86692,68.5 %,15604,18.0%
Sendamangalam,95,ST,"Sivaprakasam, S.",All India Anna Dravida Munnetra Kazhagam,129835,70162,54.0 %,7034,10.0%
Namakkal,96,SC,Arunachalam R.,All India Anna Dravida Munnetra Kazhagam,134869,83743,62.1 %,3893,4.6%
Kapilamalai,97,GEN,Velappan C. V.,All India Anna Dravida Munnetra Kazhagam,131117,88345,67.4 %,5401,6.1%
Tiruchengode,98,GEN,"Ponnaiyan, C.",All India Anna Dravida Munnetra Kazhagam,188698,126809,67.2 %,17076,13.5%
Sankari,99,SC,"Dhanapal, P.",All India Anna Dravida Munnetra Kazhagam,148309,82243,55.5 %,12555,15.3%
Edapadi,100,GEN,"Ganesan, I.",All India Anna Dravida Munnetra Kazhagam,143256,98875,69.0 %,5819,5.9%
Mettupalayam,101,GEN,"Palanisamy, S.",All India Anna Dravida Munnetra Kazhagam,140096,83099,59.3 %,15955,19.2%
Avanashi,102,SC,"Arumugam, M.",Communist Party Of India,130646,62625,47.9 %,9671,15.4%
Thondamuthur,103,GEN,"Chinnaraj,",All India Anna Dravida Munnetra Kazhagam,165819,102139,61.6 %,15149,14.8%
Singanallur,104,GEN,"Kulasekar, A. D.",Dravida Munetra Kazhagam,148591,99859,67.2 %,3221,3.2%
Coimbatore West,105,GEN,"Aranganayagam, C.",All India Anna Dravida Munnetra Kazhagam,134754,79658,59.1 %,2427,3.0%
Coimbatore East,106,GEN,"Ramani, K.",Communist Party Of India (MARXIST),140417,74845,53.3 %,133,0.2%
Perur,107,GEN,Kovaithambi,All India Anna Dravida Munnetra Kazhagam,149766,99725,66.6 %,485,0.5%
Kinathukkadavu,108,GEN,"Kandasamy, K. V.",All India Anna Dravida Munnetra Kazhagam,118093,81786,69.3 %,5729,7.0%
Pollachi,109,GEN,"Rathinam, M. V.",All India Anna Dravida Munnetra Kazhagam,134946,94943,70.4 %,13036,13.7%
Valparai,110,SC,"Karuppiah, A. T.",Communist Party Of India,116974,83022,71.0 %,13052,15.7%
Udumalpet,111,GEN,"Kolandaivelu, P.",All India Anna Dravida Munnetra Kazhagam,134138,98410,73.4 %,4521,4.6%
Dharapuram,112,SC,"Periasamy, A.",All India Anna Dravida Munnetra Kazhagam,122884,78720,64.1 %,10432,13.3%
Vellakoil,113,GEN,"Ramasami, D.",All India Anna Dravida Munnetra Kazhagam,126161,92510,73.3 %,24951,27.0%
Pongalur,114,GEN,"Kandaswamy, P.",All India Anna Dravida Munnetra Kazhagam,109334,69918,63.9 %,13696,19.6%
Palladam,115,GEN,Paramasiva Gounder,All India Anna Dravida Munnetra Kazhagam,128604,84714,65.9 %,7960,9.4%
Tiruppur,116,GEN,"Manimaran, R.",All India Anna Dravida Munnetra Kazhagam,159871,112580,70.4 %,24095,21.4%
Kangayam,117,GEN,"Krishnaswamy, K. G.",All India Anna Dravida Munnetra Kazhagam,126155,83177,65.9 %,11609,14.0%
Modakurichi,118,GEN,"Balakrishnan, S.",All India Anna Dravida Munnetra Kazhagam,145802,97347,66.8 %,17647,18.1%
Perundurai,119,GEN,"Nallapan, T. K.",Communist Party Of India,129785,82006,63.2 %,11667,14.2%
Erode,120,GEN,"Muthusamy, S.",All India Anna Dravida Munnetra Kazhagam,175563,111480,63.5 %,18503,16.6%
Bhavani,121,GEN,"Narayanan, P. G.",All India Anna Dravida Munnetra Kazhagam,119674,73679,61.6 %,21226,28.8%
Andhiyur,122,SC,"Guruswamy, P.",All India Anna Dravida Munnetra Kazhagam,108662,61565,56.7 %,13836,22.5%
Gobichettipalayam,123,GEN,"Sengottayan, K. A.",All India Anna Dravida Munnetra Kazhagam,114861,76368,66.5 %,15013,19.7%
Bhavanisagar,124,GEN,"Subramaniam, G. K.",All India Anna Dravida Munnetra Kazhagam,121236,81368,67.1 %,10705,13.2%
Sathyamangalam,125,GEN,"Rangasamy, R.",All India Anna Dravida Munnetra Kazhagam,113957,72021,63.2 %,60,0.1%
Coonoor,126,SC,"Ranganathan, M.",Dravida Munetra Kazhagam,112613,61386,54.5 %,11668,19.0%
Ootacamund,127,GEN,"Kallan, K.",Indian National Congress (I),111534,69347,62.2 %,9900,14.3%
Gudalur,128,GEN,"Hutchi, K.",Dravida Munetra Kazhagam,114612,64054,55.9 %,13144,20.5%
Palani,129,SC,"Palanivel, N.",Communist Party Of India (MARXIST),129839,79942,61.6 %,6228,7.8%
Oddanchatram,130,GEN,"Kuppuswamy, K.",All India Anna Dravida Munnetra Kazhagam,131378,79193,60.3 %,11387,14.4%
Periyakulam,131,GEN,"Gopalakrishnan, K.",All India Anna Dravida Munnetra Kazhagam,126755,82116,64.8 %,8836,10.8%
Theni,132,GEN,"Jeyaraman, V. R.",All India Anna Dravida Munnetra Kazhagam,132271,94327,71.3 %,10119,10.7%
Bodinayakkanur,133,GEN,"Subramanian, K. M. S.",All India Anna Dravida Munnetra Kazhagam,131024,86259,65.8 %,16959,19.7%
Cumbum,134,GEN,"Gopalan, R. T.",All India Anna Dravida Munnetra Kazhagam,131390,97743,74.4 %,12182,12.5%
Andipatti,135,GEN,"Rajendran, S. S.",All India Anna Dravida Munnetra Kazhagam,126984,75545,59.5 %,27982,37.0%
Sedapatti,136,GEN,"Muthiah, R.",All India Anna Dravida Munnetra Kazhagam,118078,71286,60.4 %,13855,19.4%
Thirumangalam,137,GEN,"Chitthan, N. S. V.",Indian National Congress (I),117383,76864,65.5 %,3502,4.6%
Usilampatti,138,GEN,"Andi Thevar, S.",All India Forward Bloc,122773,72102,58.7 %,12323,17.1%
Nilakottai,139,SC,"Ponnammal, A. S.",Independent,123442,80581,65.3 %,18412,22.8%
Sholavandan,140,GEN,"Chandrasekaran, A.",Indian National Congress (I),114795,84264,73.4 %,465,0.6%
Tirupparankundram,141,GEN,"Kalimuthu, K.",All India Anna Dravida Munnetra Kazhagam,161546,102199,63.3 %,22507,22.0%
Madurai West,142,GEN,"Ramachandran, M. G.",All India Anna Dravida Munnetra Kazhagam,152756,96495,63.2 %,21066,21.8%
Madurai Central,143,GEN,"Nedumaran, P.",Independent,133812,79199,59.2 %,14134,17.8%
Madurai East,144,GEN,"Sankariah, N.",Communist Party Of India (MARXIST),132153,75348,57.0 %,5939,7.9%
Samayanallur,145,SC,"Baluchamy, A.",All India Anna Dravida Munnetra Kazhagam,152150,95389,62.7 %,7654,8.0%
Melur,146,GEN,"Veeranambalam, K. V.",Indian National Congress (I),137381,100156,72.9 %,12154,12.1%
Natham,147,GEN,"Andi Ambalam, M.",Indian National Congress (I),117138,71405,61.0 %,4388,6.1%
Dindigul,148,GEN,"Varadarajan, N.",Independent,158089,101523,64.2 %,11519,11.3%
Athoor,149,GEN,"Vellaisamy, A.",All India Anna Dravida Munnetra Kazhagam,153445,96498,62.9 %,16369,17.0%
Vedasandur,150,GEN,"Balasubramanian, V. P.",All India Anna Dravida Munnetra Kazhagam,156681,92832,59.2 %,25271,27.2%
Aravakurichi,151,GEN,"Sennimalai Alias, Kandahsamy P. S.",All India Anna Dravida Munnetra Kazhagam,135591,88452,65.2 %,4912,5.6%
Karur,152,GEN,"Chinnasamy, M.",All India Anna Dravida Munnetra Kazhagam,151461,107841,71.2 %,8306,7.7%
Krishnarayapuram,153,SC,"Thangavelraj, P. M.",Indian National Congress (I),125588,79827,63.6 %,9039,11.3%
Marungapuri,154,GEN,"Raj Kumar, M. A.",All India Anna Dravida Munnetra Kazhagam,116714,77143,66.1 %,3577,4.6%
Kulithalai,155,GEN,"Karuppaiah, R.",Communist Party Of India,120320,85017,70.7 %,8189,9.6%
Thottiam,156,GEN,"Periasami, R.",Indian National Congress (I),121278,88181,72.7 %,307,0.3%
Uppiliapuram,157,ST,"Arengarajan, V.",All India Anna Dravida Munnetra Kazhagam,128076,88643,69.2 %,2266,2.6%
Musiri,158,GEN,"Rajamanickam, M. K.",All India Anna Dravida Munnetra Kazhagam,135272,104678,77.4 %,4526,4.3%
Lalgudi,159,GEN,Anbil Dharmalingam,Dravida Munetra Kazhagam,130260,100892,77.5 %,2800,2.8%
Perambalur,160,SC,"Raju, J. S.",Dravida Munetra Kazhagam,121376,70968,58.5 %,4456,6.3%
Varahur,161,SC,"Perumal, N.",All India Anna Dravida Munnetra Kazhagam,117112,75094,64.1 %,6199,8.3%
Ariyalur,162,GEN,"Arumugam, T.",Dravida Munetra Kazhagam,116590,88716,76.1 %,9204,10.4%
Andimadam,163,GEN,"Krishnamoorthy, S.",All India Anna Dravida Munnetra Kazhagam,101568,72601,71.5 %,708,1.0%
Jayankondam,164,GEN,"Thangavelu, P.",Indian National Congress (I),118164,88026,74.5 %,4907,5.6%
Srirangam,165,GEN,"Soundararajan, R.",All India Anna Dravida Munnetra Kazhagam,129664,93051,71.8 %,6399,6.9%
Tiruchirapalli-I,166,GEN,"Musiri Putthan, P.",All India Anna Dravida Munnetra Kazhagam,105277,71693,68.1 %,2178,3.0%
Tiruchirapalli-Ii,167,GEN,"Soundararajan, K.",All India Anna Dravida Munnetra Kazhagam,125957,78400,62.2 %,8562,10.9%
Thiruverambur,168,GEN,"Gurusamy Alias Annadasan, N.",All India Anna Dravida Munnetra Kazhagam,133342,91442,68.6 %,11965,13.1%
Sirkali,169,SC,"Balasubramanian, K.",All India Anna Dravida Munnetra Kazhagam,116654,86875,74.5 %,13280,15.3%
Poompuhar,170,GEN,"Vijayabalan, N.",All India Anna Dravida Munnetra Kazhagam,109786,86389,78.7 %,5705,6.6%
Mayuram,171,GEN,"Kittappa, N.",Dravida Munetra Kazhagam,109869,78001,71.0 %,670,0.9%
Kuttalam,172,GEN,"Rajamanickam, R.",Dravida Munetra Kazhagam,112552,83980,74.6 %,10890,13.0%
Nannilam,173,SC,"Kalaiarasan, A.",All India Anna Dravida Munnetra Kazhagam,115349,85897,74.5 %,5140,6.0%
Tiruvarur,174,SC,"Sellamuthu, M.",Communist Party Of India (MARXIST),121907,91547,75.1 %,1598,1.7%
Nagapattinam,175,GEN,"Umanath, R.",Communist Party Of India (MARXIST),112499,86729,77.1 %,2367,2.7%
Vedaranyam,176,GEN,"Manickam, M. S.",All India Anna Dravida Munnetra Kazhagam,107177,86593,80.8 %,19655,22.7%
Tiruthuraipundi,177,SC,"Uthirapathi, P.",Communist Party Of India (MARXIST),127669,102254,80.1 %,22706,22.2%
Mannargudi,178,GEN,"Ambikapathy, M.",Communist Party Of India,121083,92778,76.6 %,18322,19.7%
Pattukkottai,179,GEN,"Somasundaram, S. D.",All India Anna Dravida Munnetra Kazhagam,119533,97072,81.2 %,10598,10.9%
Peravurani,180,GEN,"Govendan, M. R.",All India Anna Dravida Munnetra Kazhagam,115008,96904,84.3 %,16377,16.9%
Orathanad,181,GEN,"Veeraswamy, T.",Indian National Congress (I),121363,93769,77.3 %,1619,1.7%
Thiruvonam,182,GEN,"Sivagnanam, N.",Indian National Congress (I),118707,91518,77.1 %,62,0.1%
Thanjavur,183,GEN,"Natarajan, S.",Dravida Munetra Kazhagam,128484,81691,63.6 %,979,1.2%
Tiruvaiyaru,184,GEN,"Subramanian, M.",All India Anna Dravida Munnetra Kazhagam,110334,78156,70.8 %,9669,12.4%
Papanasam,185,GEN,"Rajaraman, S.",Indian National Congress (I),106374,72529,68.2 %,2949,4.1%
Valangiman,186,SC,Gomathy,All India Anna Dravida Munnetra Kazhagam,100415,73087,72.8 %,11165,15.3%
Kumbakonam,187,GEN,"Pakeer Mohamed, E. S. M.",Indian National Congress (I),118130,81577,69.1 %,9623,11.8%
Thiruvidamarudur,188,GEN,"Ramalingam, S.",Dravida Munetra Kazhagam,118003,89468,75.8 %,5832,6.5%
Thirumayam,189,GEN,"Sundararaj, N.",Indian National Congress (I),123324,87342,70.8 %,223,0.3%
Kolathur,190,SC,"Marimuthu, T.",All India Anna Dravida Munnetra Kazhagam,127362,89868,70.6 %,13610,15.1%
Pudukkottai,191,GEN,Rajkumar Vijaya Regunatha Thondaiman,Indian National Congress (I),130814,96889,74.1 %,1273,1.3%
Alangudi,192,GEN,"Thirumaran, P.",All India Anna Dravida Munnetra Kazhagam,132592,108046,81.5 %,14601,13.5%
Arantangi,193,GEN,"Thirunavukkarasu, S.",All India Anna Dravida Munnetra Kazhagam,136966,103790,75.8 %,14273,13.8%
Karaikudi,195,GEN,"Chidambaram, C. T.",Dravida Munetra Kazhagam,133753,90895,68.0 %,3893,4.3%
Tiruvadanai,196,GEN,"Anguchamy, S.",All India Anna Dravida Munnetra Kazhagam,136737,91454,66.9 %,1986,2.2%
Ilayangudi,197,GEN,"Sivasamy, S.",Communist Party Of India,109607,74799,68.2 %,56,0.1%
Sivaganga,198,GEN,"Subramanian, O.",Indian National Congress (I),116688,73360,62.9 %,11452,15.6%
Manamadurai,199,SC,"Paramalai, K.",Independent,118672,76938,64.8 %,1611,2.1%
Paramakudi,200,SC,"Thavasi, R.",All India Anna Dravida Munnetra Kazhagam,123848,81515,65.8 %,8834,10.8%
Ramanathapuram,201,GEN,"Ramasamy, T.",All India Anna Dravida Munnetra Kazhagam,121008,82423,68.1 %,14232,17.3%
Kadaladi,202,GEN,"Sathiamoorthy, S.",All India Anna Dravida Munnetra Kazhagam,138693,79329,57.2 %,3236,4.1%
Mudukulathur,203,GEN,"Dhanukkodi Thevar,k.",Independent,134626,84084,62.5 %,5536,6.6%
Aruppukottai,204,GEN,"Pituhai, M.",All India Anna Dravida Munnetra Kazhagam,116985,80387,68.7 %,11685,14.5%
Sattur,205,GEN,"Ramachandran, K. K. Ss. R.",All India Anna Dravida Munnetra Kazhagam,136299,100402,73.7 %,10925,10.9%
Virudhunagar,206,GEN,"Sundararajan, M.",All India Anna Dravida Munnetra Kazhagam,122637,83482,68.1 %,10620,12.7%
Sivakasi,207,GEN,"Balakrishnan, V.",All India Anna Dravida Munnetra Kazhagam,135976,87398,64.3 %,25733,29.4%
Srivilliputhur,208,GEN,Thamaraikkani R.,All India Anna Dravida Munnetra Kazhagam,129712,90874,70.1 %,17666,19.4%
Rajapalayam,209,SC,Mokkian P.,Independent,131952,87786,66.5 %,8581,9.8%
Vilathikulam,210,GEN,Perumal R.K.,All India Anna Dravida Munnetra Kazhagam,116745,76930,65.9 %,6640,8.6%
Pottapidaram,211,SC,"Appadurai, M.",Communist Party Of India,109571,64720,59.1 %,2678,4.1%
Koilpatti,212,GEN,"Alagarasamy, S.",Communist Party Of India,113218,77599,68.5 %,8650,11.1%
Sankaranayanarkoil,213,SC,"Durairaj, P.",All India Anna Dravida Munnetra Kazhagam,121949,66128,54.2 %,2382,3.6%
Vasudevanallur,214,SC,"Krishnan, R.",Communist Party Of India (MARXIST),116791,66641,57.1 %,3186,4.8%
Kadayanallur,215,GEN,Shahul Hameed A.,Independent,110307,76596,69.4 %,1871,2.4%
Tenkasi,216,GEN,Sattanatha Karayalar A. K.,All India Anna Dravida Munnetra Kazhagam,114840,74565,64.9 %,675,0.9%
Alangulam,217,GEN,"Navaneetha Krishna Pandian, R.",Gandhi Kamraj National Congress,115519,77737,67.3 %,6684,8.6%
Tirunelveli,218,GEN,"Nedunchezhiyan, V. R.",All India Anna Dravida Munnetra Kazhagam,120570,84151,69.8 %,14196,16.9%
Palayamcottai,219,GEN,"Karuppasami Pandian, V. R.",All India Anna Dravida Munnetra Kazhagam,116635,78504,67.3 %,12369,15.8%
Cheranmahadevi,220,GEN,"Pandian, P. H.",All India Anna Dravida Munnetra Kazhagam,105348,75059,71.2 %,12110,16.1%
Ambasamudram,221,GEN,Easwarmoorthy Alias Soranam,Communist Party Of India (MARXIST),104484,66914,64.0 %,4287,6.4%
Nanguneri,222,GEN,"John Vincent, N.",All India Anna Dravida Munnetra Kazhagam,119072,71209,59.8 %,4049,5.7%
Radhapuram,223,GEN,"Muthu Ramalingam, S.",Gandhi Kamraj National Congress,116959,71382,61.0 %,6636,9.3%
Sattangulam,224,GEN,"Ramasamy, S. N.",Gandhi Kamraj National Congress,123284,60457,49.0 %,1012,1.7%
Tiruchendur,225,GEN,"Kesava Athithan, S.",All India Anna Dravida Munnetra Kazhagam,132757,72248,54.4 %,1205,1.7%
Srivaikuntam,226,GEN,"Ramasubramanian, E.",All India Anna Dravida Munnetra Kazhagam,111712,68823,61.6 %,2098,3.0%
