AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Sheopur,1,GEN,Gulab Singh,Janta Party,66192,38309,57.9 %,5824,15.2%
Bijeypur,2,GEN,Ajit Kumar,Janta Party,69582,41342,59.4 %,3205,7.8%
Sabalgarh,3,GEN,Sridharlal Hardenia,Janta Party,79329,50752,64.0 %,3516,6.9%
Joura,4,GEN,Subedar Singh,Janta Party,76464,47096,61.6 %,2414,5.1%
Sumawali,5,GEN,Jahar Singh,Janta Party,73510,40707,55.4 %,4160,10.2%
Morena,6,GEN,Jabar Singh,Janta Party,75672,38269,50.6 %,3344,8.7%
Dimni,7,SC,Munshilal,Janta Party,70927,29691,41.9 %,7277,24.5%
Ambah,8,SC,Chhokhelal,Janta Party,79856,41160,51.5 %,6135,14.9%
Gohad,9,SC,Bhurelal,Janta Party,74517,43723,58.7 %,8814,20.2%
Mehgaon,10,GEN,Rameshwar Dayal Dantrey,Janta Party,74364,49071,66.0 %,465,0.9%
Attair,11,GEN,Shiv Shankar Lal ( Munna Kheri ),Janta Party,90853,49080,54.0 %,18943,38.6%
Bhind,12,GEN,Om Kumari Kushwah,Janta Party,98117,50950,51.9 %,15892,31.2%
Ron,13,GEN,Rasal Singh,Janta Party,76826,43504,56.6 %,11843,27.2%
Lahar,14,GEN,Ram Shankar Singh,Janta Party,87644,57135,65.2 %,5590,9.8%
Gwalior,15,GEN,Jagdish Gupta,Janta Party,75681,42179,55.7 %,5653,13.4%
Lashkar East,16,GEN,Naresh Johri,Janta Party,72804,35571,48.9 %,17225,48.4%
Lashkar West,17,GEN,Shitala Sahai,Janta Party,68144,34890,51.2 %,16889,48.4%
Morar,18,GEN,Madhav Rao Shanker Rao Indapurakar,Janta Party,75962,42294,55.7 %,5340,12.6%
Gird,19,GEN,Vishnu Datt Tiwari,Janta Party,71062,39784,56.0 %,8920,22.4%
Dabra,20,GEN,Gopiram,Janta Party,71956,46772,65.0 %,5321,11.4%
Bhander,21,SC,Nand Lal Saroniya,Janta Party,77661,44133,56.8 %,10310,23.4%
Seondha,22,GEN,Tulsi Ram,Janta Party,74500,47047,63.2 %,7045,15.0%
Datia,23,GEN,Shyam Sunder,Indian National Congress,73284,44087,60.2 %,88,0.2%
Karera,24,GEN,Sushma Singh,Janta Party,87348,50673,58.0 %,13752,27.1%
Pohri,25,GEN,Damodar Prasad,Janta Party,72313,39906,55.2 %,3514,8.8%
Shivpuri,26,GEN,Mahavir Prasad Jain,Janta Party,80173,41241,51.4 %,10123,24.5%
Pichhore,27,GEN,Kamal Singh,Janta Party,93633,58222,62.2 %,2234,3.8%
Kolaras,28,SC,Kamta Prasad,Janta Party,80342,30384,37.8 %,10224,33.6%
Guna,29,GEN,Dharamswarup Saxena,Janta Party,84148,43723,52.0 %,12802,29.3%
Chachaura,30,GEN,Krishna Vallabha Bhanwarlal,Janta Party,67830,40137,59.2 %,13670,34.1%
Raghogarh,31,GEN,Dig Vijay Singh,Indian National Congress,66483,42647,64.1 %,2251,5.3%
Shadora,32,SC,Har Lal,Janta Party,69387,28117,40.5 %,257,0.9%
Ashoknagar,33,GEN,Chiman Lal Guljarilal,Janta Party,77959,46272,59.4 %,1837,4.0%
Mungaoli,34,GEN,Chandramohan Rawat,Janta Party,77963,46561,59.7 %,1480,3.2%
Bina,35,GEN,Bhagirath Balgaiya,Janta Party,63760,40641,63.7 %,7799,19.2%
Khurai,36,SC,Ram Prasad,Janta Party,68726,39382,57.3 %,4225,10.7%
Banda,37,GEN,Shivraj Singh,Janta Party,73625,47085,64.0 %,8559,18.2%
Naryaoli,38,SC,Lila Dhar,Indian National Congress,69284,35244,50.9 %,3530,10.0%
Sagar,39,GEN,Shivkumar Jwalaprasad,Indian National Congress,76057,45478,59.8 %,5266,11.6%
Surkhi,40,GEN,Laxminarayan Yadav,Janta Party,62745,34686,55.3 %,3107,9.0%
Rehli,41,GEN,Mahadeo Prasad Hazari,Indian National Congress,59711,36447,61.0 %,1597,4.4%
Deori,42,GEN,Parshuram Sahu,Janta Party,66588,38845,58.3 %,6768,17.4%
Niwari,43,GEN,Gauri Shankar Shukla,Janta Party,93341,55091,59.0 %,7479,13.6%
Jatara,44,GEN,Akhand Pratap Singh,Janta Party,74694,41448,55.5 %,7223,17.4%
Khargapur,45,SC,Nathu Ram Ahirwar,Janta Party,76109,32271,42.4 %,7369,22.8%
Tikamgarh,46,GEN,Magan Lal Goyal,Janta Party,82572,46380,56.2 %,4535,9.8%
Malehra,47,GEN,Jang Bahadur Singh,Janta Party,84075,44201,52.6 %,9893,22.4%
Bijawar,48,GEN,Mukund Sakharam,Janta Party,83077,45175,54.4 %,10139,22.4%
Chhatarpur,49,GEN,Jagdamba Prasad Nigam,Janta Party,85377,43893,51.4 %,14648,33.4%
Maharajpur,50,SC,Ram Dayal,Janta Party,93021,40013,43.0 %,10733,26.8%
Chandla,51,GEN,Raghunath Singh Kalyan Singh,Janta Party,78150,47143,60.3 %,14423,30.6%
Nohata,52,GEN,Narendra Singh Thakur,Janta Party,80894,47450,58.7 %,8644,18.2%
Damoh,53,GEN,Prabhu Narain Tandon,Indian National Congress,77757,44266,56.9 %,696,1.6%
Patharia,54,SC,Jiwan Lal Kanchhadilal,Janta Party,69177,34364,49.7 %,4573,13.3%
Hatta,55,GEN,Ram Krishna Kusmariya,Janta Party,77379,48946,63.3 %,13439,27.5%
Panna,56,GEN,Lokendrasingh,Janta Party,79913,49434,61.9 %,16115,32.6%
Amanganj,57,GEN,Jagsuriya,Janta Party,74309,33129,44.6 %,9375,28.3%
Pawai,58,GEN,Uma Shankar,Janta Party,83683,43426,51.9 %,5155,11.9%
Maihar,59,GEN,Narayan Singh,Janta Party,79292,50044,63.1 %,14480,28.9%
Nagod,60,GEN,Nagendra Singh,Janta Party,70783,48845,69.0 %,6780,13.9%
Raigaon,61,SC,Vishweshwar Prasad,Janta Party,71710,37237,51.9 %,1515,4.1%
Chitrakoot,62,GEN,Ramanand Singh,Janta Party,72496,39588,54.6 %,6052,15.3%
Satna,63,GEN,Arun Singh,Indian National Congress,87637,51152,58.4 %,620,1.2%
Rampur Baghelan,64,GEN,Prabhakar Singh,Janta Party,76103,45413,59.7 %,5638,12.4%
Amarpatan,65,GEN,Ram Hit,Janta Party,78036,47246,60.5 %,5876,12.4%
Rewa,66,GEN,Premalal Mishra,Janta Party,93607,47729,51.0 %,7320,15.3%
Gurh,67,GEN,Chandramani Tripathi,Janta Party,88448,48474,54.8 %,3305,6.8%
Mangawan,68,GEN,Lal Rukmani Raman Pratap Singh,Indian National Congress,85985,49896,58.0 %,4293,8.6%
Sirmaur,69,GEN,Sita Prasad Sharma,Janta Party,86674,46712,53.9 %,6570,14.1%
Teonthar,70,GEN,Shriniwas Tiwari,Indian National Congress,83256,51817,62.2 %,763,1.5%
Deotalab,71,SC,Khalawan Bhir,Janta Party,77168,29102,37.7 %,3885,13.3%
Mauganj,72,GEN,Achyuta Nand,Indian National Congress,74849,40470,54.1 %,600,1.5%
Churahat,73,GEN,Arjun Singh,Indian National Congress,75336,41337,54.9 %,7995,19.3%
Sidhi,74,GEN,Indrajeet Kumar,Indian National Congress,69572,27791,39.9 %,2125,7.6%
Gopadbanas,75,GEN,Ram Khilawan,Janta Party,69553,31638,45.5 %,4072,12.9%
Dhauhani,76,ST,Someshwar Singh,Janta Party,66277,23987,36.2 %,6126,25.5%
Deosar,77,ST,Jagannath Singh,Janta Party,69194,20032,29.0 %,9372,46.8%
Singrauli,78,SC,Ramcharitra,Janta Party,75298,24387,32.4 %,9542,39.1%
Beohari,79,GEN,Baijnath Singh,Janta Party,70767,34583,48.9 %,5757,16.6%
Umaria,80,GEN,Nripendra Singh,Janta Party,72358,31537,43.6 %,9471,30.0%
Nowrozabad,81,ST,Gyan Singh,Janta Party,64507,25127,39.0 %,9341,37.2%
Jaisinghnagar,82,ST,Ramnath Singh,Janta Party,75957,24573,32.4 %,11977,48.7%
Kotma,83,ST,Babulal Singh,Janta Party,78293,19992,25.5 %,7290,36.5%
Anuppur,84,ST,Jugal Kishore Gupta,Janta Party,76244,30423,39.9 %,1190,3.9%
Sohagpur,85,GEN,Krishna Pal Singh,Indian National Congress,78542,43527,55.4 %,3752,8.6%
Pushprajgarh,86,ST,Hazari Singh,Janta Party,65587,19478,29.7 %,8431,43.3%
Manendragarh,87,ST,Ram Singh,Janta Party,80971,26003,32.1 %,4893,18.8%
Baikunthpur,88,GEN,Jwala Prasad,Janta Party,84987,39787,46.8 %,996,2.5%
Premnagar,89,ST,Sahadeo Singh,Janta Party,68421,20562,30.1 %,4852,23.6%
Surajpur,90,ST,Rewati Raman Mishra,Janta Party,71421,33327,46.7 %,5297,15.9%
Pal,91,ST,Shiv Pratap,Janta Party,67255,20428,30.4 %,9806,48.0%
Samri,92,ST,Amin,Janta Party,60583,23178,38.3 %,8303,35.8%
Lundra,93,ST,Asan Ram,Janta Party,67568,23861,35.3 %,3902,16.4%
Pilkha,94,ST,Nar Narayan,Janta Party,75246,28015,37.2 %,12793,45.7%
Ambikapur,95,ST,Prabhunarayan Tripathi,Janta Party,77648,29474,38.0 %,4898,16.6%
Sitapur,96,ST,Sukhi Ram,Indian National Congress,62332,25702,41.2 %,9003,35.0%
Bagicha,97,ST,Balsyus Bolva,Indian National Congress,66406,34791,52.4 %,4961,14.3%
Jashpur,98,ST,Sukh Ram,Janta Party,65501,35381,54.0 %,4337,12.3%
Tapkara,99,ST,Nand Kumar Sai,Janta Party,65255,34607,53.0 %,7249,20.9%
Pathalgaon,100,ST,Ram Pukar Singh,Indian National Congress,70185,27643,39.4 %,834,3.0%
Dharamjaigarh,101,ST,Ghanesh Ram Rathia,Indian National Congress,73848,26036,35.3 %,3210,12.3%
Lailunga,102,ST,Surendra Singh,Indian National Congress,66102,18990,28.7 %,4655,24.5%
Raigarh,103,GEN,Ram Kumar Aggarwal,Indian National Congress,73300,40042,54.6 %,16524,41.3%
Kharsia,104,GEN,Laxmi Prasad Patel,Indian National Congress,74539,41501,55.7 %,20482,49.4%
Saria,105,GEN,Kumari Kamla Devi Naresh Chandra Singh,Indian National Congress,71868,43945,61.1 %,17509,39.8%
Sarangarh,106,SC,Hulasram Manhar,Indian National Congress,76835,28826,37.5 %,2708,9.4%
Rampur,107,ST,Nankiram Kanwar,Janta Party,65727,29141,44.3 %,2055,7.1%
Katghora,108,GEN,Bodhram,Indian National Congress,81472,34887,42.8 %,1790,5.1%
Tanakhar,109,ST,Bishal Singh,Janta Party,70457,30020,42.6 %,10571,35.2%
Marwahi,110,ST,Bhawar Singh Parte,Indian National Congress,68860,26738,38.8 %,4081,15.3%
Kota,111,GEN,M. P. Dubey,Indian National Congress,63497,31285,49.3 %,74,0.2%
Lormi,112,GEN,Phool Chand Jain,Janta Party,67178,45032,67.0 %,7364,16.4%
Mungeli,113,SC,Rameshwar Prasad Kosaria,Janta Party,72395,43476,60.1 %,844,1.9%
Jarhagaon,114,SC,Bhanu Pratap Gupta,Janta Party,67559,42593,63.0 %,555,1.3%
Takhatpur,115,GEN,Manharanlal Pandey,Janta Party,63889,38394,60.1 %,2433,6.3%
Bilaspur,116,GEN,B. R. Yadav,Indian National Congress,79593,40370,50.7 %,3148,7.8%
Bilha,117,GEN,Chitra Kant Jaiswal,Indian National Congress,70918,34809,49.1 %,7149,20.5%
Masturi,118,SC,Banshilal Ghritlahare,Indian National Congress,67845,24754,36.5 %,7496,30.3%
Sipat,119,GEN,Radheyshyam Shukla,Indian National Congress,64966,36425,56.1 %,7221,19.8%
Akaltara,120,GEN,Rajendra Kumar Singh,Indian National Congress,81899,45991,56.2 %,11879,25.8%
Pamgarh,121,GEN,Shivprasad Sharma,Indian National Congress,92709,42358,45.7 %,2781,6.6%
Champa,122,GEN,Bisahu Das Mahant,Indian National Congress,81993,41216,50.3 %,4778,11.6%
Sakti,123,GEN,Raja Surendra Bahadur,Indian National Congress,70535,37291,52.9 %,13731,36.8%
Malkharoda,124,SC,Bed Ram,Indian National Congress,85376,35842,42.0 %,7187,20.1%
Chandrapur,125,GEN,Bhawanilal Varma,Indian National Congress,71357,43653,61.2 %,24599,56.4%
Raipur Town,126,GEN,Rajani D. P. Upasane,Janta Party,80520,43961,54.6 %,4860,11.1%
Raipur Rural,127,GEN,Ramesh Warlyani,Janta Party,72428,39861,55.0 %,5253,13.2%
Abhanpur,128,GEN,Chetram Purushottam,Janta Party,66536,37240,56.0 %,14114,37.9%
Mandirhasod,129,GEN,Ram Lal Jodhan,Janta Party,34166,21110,61.8 %,4386,20.8%
Arang,130,SC,Ratandas Hardas,Janta Party,62547,31554,50.4 %,2363,7.5%
Dharsiwa,131,GEN,Ashwini Kumar Lakhanlal,Janta Party,64995,42105,64.8 %,7934,18.8%
Bhatapara,132,GEN,Jagdish Prasad Aggarwal,Indian National Congress,72595,37673,51.9 %,1872,5.0%
Baloda Bazar,133,GEN,Vansraj Mahabir Prasad,Janta Party,70364,38205,54.3 %,6699,17.5%
Pallari,134,SC,Phulsingh Budhu,Indian National Congress,72382,31091,43.0 %,868,2.8%
Kasdol,135,GEN,Dhani Ram Sahu,Janta Party,81696,35287,43.2 %,4905,13.9%
Bhatgaon,136,SC,Kanhaiyalal Kasoriya,Indian National Congress,77743,29627,38.1 %,5627,19.0%
Saraipali,137,GEN,Mohanlal Ramprasad,Indian National Congress,73117,36401,49.8 %,1792,4.9%
Basna,138,GEN,Birendra Bahadur Singh Lal Bahadur,Indian National Congress,63655,26918,42.3 %,3557,13.2%
Khallari,139,GEN,Ramesh,Janta Party,69423,33916,48.9 %,10663,31.4%
Mahasamund,140,GEN,Mohd. Yakub Ah. Karim,Janta Party,66503,35946,54.1 %,6712,18.7%
Rajim,141,GEN,Pawan Diwan Sukhramdhar,Janta Party,75720,51609,68.2 %,11169,21.6%
Bindranawagarh,142,ST,Balram Jugsay,Janta Party,68179,26918,39.5 %,8903,33.1%
Sihawa,143,ST,Madhav Laxman,Janta Party,66807,26761,40.1 %,5291,19.8%
Kurud,144,GEN,Yeshwant Rao Meghawale,Janta Party,76057,45992,60.5 %,8143,17.7%
Dhamtari,145,GEN,Pandhrirao Khushalrao,Janta Party,79194,54266,68.5 %,5179,9.5%
Bhanupratappur,146,ST,Pyarelal Suklalsingh,Janta Party,68316,25616,37.5 %,4800,18.7%
Kanker,147,ST,Harishankar Ramnath,Janta Party,63330,21675,34.2 %,6538,30.2%
Keskal,148,ST,Mangli Jhadu Ram,Janta Party,57653,17161,29.8 %,3510,20.5%
Kondagaon,149,ST,Mankuram Sodi,Indian National Congress,55561,25192,45.3 %,1947,7.7%
Bhanpuri,150,ST,Baliram Mahadeo Kashyap,Janta Party,61230,23850,39.0 %,11265,47.2%
Jagdalpur,151,ST,Birendra Pandey,Janta Party,70591,34097,48.3 %,7818,22.9%
Keslur,152,ST,Joga Hadma,Janta Party,66060,20120,30.5 %,11980,59.5%
Chitrakote,153,ST,Lakhanjai Sngh,Janta Party,58337,13928,23.9 %,5463,39.2%
Dantewara,154,ST,Sukuldhar Bhawani,Janta Party,67025,18759,28.0 %,2479,13.2%
Konta,155,ST,Koram Gopal Kristaiya,Janta Party,59042,15960,27.0 %,5451,34.2%
Bijapur,156,ST,Mahadev Ayatoo Ram,Janta Party,57955,21476,37.1 %,8578,39.9%
Narayanpur,157,ST,Gadru Ram Sori,Janta Party,57679,21667,37.6 %,8076,37.3%
Maro,158,SC,Gophelal Kurree,Janta Party,70911,35622,50.2 %,551,1.5%
Bemetara,159,GEN,Laxman Prasad Vaidya,Indian National Congress,65664,35435,54.0 %,1341,3.8%
Saja,160,GEN,Pradeep Kumar Choube,Janta Party,72712,41351,56.9 %,1842,4.5%
Dhamdha,161,GEN,Dharampal Singh Gupta,Janta Party,74174,43894,59.2 %,2003,4.6%
Durg,162,GEN,Motilal Vora,Indian National Congress,94348,47306,50.1 %,8565,18.1%
Bhilai,163,GEN,Dinkar Dhage,Janta Party,101936,51256,50.3 %,7381,14.4%
Patan,164,GEN,Keju Ram Varma,Indian National Congress,70755,43179,61.0 %,6247,14.5%
Gunderdehi,165,GEN,Ghana Ram,Indian National Congress,68617,40175,58.5 %,11316,28.2%
Khertha,166,GEN,Vasudeo Chandrakar,Indian National Congress,68084,40391,59.3 %,5419,13.4%
Balod,167,GEN,Mishrilal Khatri,Independent,77929,48054,61.7 %,4376,9.1%
Dondi Lohara,168,ST,Jhummuklal Bhediya,Indian National Congress,87579,43744,49.9 %,14007,32.0%
Chowki,169,ST,Manjhla Kumar ( Bhupendra Shah ),Janta Party,68223,26066,38.2 %,1448,5.6%
Khujji,170,GEN,Prakash Yadav,Janta Party,69360,34706,50.0 %,6522,18.8%
Dongargaon,171,GEN,Vidya Bhushan Thakur,Janta Party,58532,28740,49.1 %,9993,34.8%
Rajnandgaon,172,GEN,Thakur Darbar Singh,Janta Party,70353,42489,60.4 %,6321,14.9%
Dongargarh,173,SC,Vinayak Meshram,Janta Party,70869,32485,45.8 %,4868,15.0%
Khairagarh,174,GEN,Manik Gupta,Janta Party,69019,34407,49.9 %,4985,14.5%
Birendranagar,175,GEN,Balram Singh Bais,Indian National Congress,65580,32545,49.6 %,1016,3.1%
Kawardha,176,GEN,Shashi Prabha Devi,Akhil Bharatiya Ram Rajya Parishad,69088,47752,69.1 %,15157,31.7%
Baihar,177,ST,Sudhanvasingh Netam,Janta Party,65147,21135,32.4 %,239,1.1%
Lanji,178,GEN,Yashwant Rao Khongal,Indian National Congress,66419,46801,70.5 %,3025,6.5%
Kirnapur,179,GEN,Jhankarsingh Chandanlal,Indian National Congress,66721,40390,60.5 %,6544,16.2%
Waraseoni,180,GEN,K.D. Deshmukh Bathu,Janta Party,66121,44986,68.0 %,1138,2.5%
Khairalanjee,181,GEN,Shankar Sao,Indian National Congress,65472,44352,67.7 %,947,2.1%
Katangi,182,GEN,Lochanlal Thare Narayan,Janta Party,66797,43180,64.6 %,6823,15.8%
Balaghat,183,GEN,Nand Kishore Shrama,Indian National Congress,79282,55229,69.7 %,21443,38.8%
Paraswada,184,GEN,Tejlal Tembhare,Indian National Congress,71375,38486,53.9 %,8687,22.6%
Nainpur,185,ST,Ghanshyam Prasad,Janta Party,61323,28229,46.0 %,9699,34.4%
Mandla,186,ST,Vijay Datt Jha,Janta Party,62870,22939,36.5 %,6164,26.9%
Bichhia,187,ST,Mangilal,Janta Party,65430,11459,17.5 %,6766,59.0%
Bajag,188,ST,Chintaram Masram,Janta Party,58833,18328,31.2 %,1563,8.5%
Dindori,189,ST,Moti Singh Sandhya,Independent,61390,18366,29.9 %,6001,32.7%
Shahpura,190,ST,Anup Singh Marabi,Janta Party,63533,17350,27.3 %,10057,58.0%
Niwas,191,ST,Rup Singh,Janta Party,59809,13400,22.4 %,6074,45.3%
Bargi,192,ST,Shivprasad Chinpuria,Janta Party,71568,32535,45.5 %,4017,12.3%
Panagar,193,ST,D.P. Pathak,Indian National Congress,68113,34534,50.7 %,5572,16.1%
Jabalpur Cantonment,194,GEN,Dinesh Chand Mishra,Indian National Congress,74863,33481,44.7 %,13,0.0%
Jabalpur East,195,SC,Kailash Surajbalee Sonkar,Janta Party,82450,35888,43.5 %,391,1.1%
Jabalpur Central,196,GEN,Jaishiri Benerjee,Janta Party,69670,34671,49.8 %,3621,10.4%
Jabalpur West,197,GEN,K.L. Dubey,Indian National Congress,77767,35705,45.9 %,2615,7.3%
Majholi,199,GEN,Gontia Trimbakeshwar Prasad Dubey,Indian National Congress,65608,41524,63.3 %,5952,14.3%
Sihora,200,GEN,Dhanya Kumar,Janta Party,71251,43824,61.5 %,2444,5.6%
Bahoriband,201,GEN,Tarachand Chaurasia,Janta Party,72585,41083,56.6 %,8394,20.4%
Murwara,202,GEN,Vibhash Chandra,Janta Party,81207,45868,56.5 %,6305,13.7%
Badwara,203,GEN,Bachhan Nayak,Janta Party,66880,37901,56.7 %,1093,2.9%
Vijairaghogarh,204,GEN,Laxmichand Bajhal,Janta Party,68548,39239,57.2 %,5204,13.3%
