AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Kekri,102,SC,Gopal Lal Dhobi,Bharatiya Janta Party,147243,100505,68.3 %,13862,13.8%
Hindoli,103,GEN,Hari Mohan,Indian National Congress,139960,88808,63.5 %,813,0.9%
Nainwa,104,GEN,Ram Narayan,Indian National Congress,130735,87436,66.9 %,2885,3.3%
Patan,105,SC,Babu Lal,Bharatiya Janta Party,127698,83539,65.4 %,4352,5.2%
Bundi,106,GEN,Mamta Sharma,Indian National Congress,156564,106231,67.9 %,4541,4.3%
Kota,107,GEN,Om Birla,Bharatiya Janta Party,256126,168195,65.7 %,10101,6.0%
Ladpura,108,GEN,Bhawani Singh Rajawat,Bharatiya Janta Party,226888,140605,62.0 %,6201,4.4%
Digod,109,GEN,Bharat Singh,Indian National Congress,172904,112129,64.9 %,10747,9.6%
Pipalda,110,SC,Prabhu Lal,Bharatiya Janta Party,151835,94337,62.1 %,415,0.4%
Baran,111,GEN,Parmod Kumar,Independent,153766,104893,68.2 %,7518,7.2%
Kishanganj,112,ST,Hemraj,Independent,155953,104182,66.8 %,7798,7.5%
Atru,113,SC,Madan Dilawar,Bharatiya Janta Party,146072,95686,65.5 %,11188,11.7%
Chhabra,114,GEN,Pratap Singh,Bharatiya Janta Party,155070,107243,69.2 %,1465,1.4%
Ramganjmandi,115,GEN,Prahalad Gunjal,Bharatiya Janta Party,157374,107926,68.6 %,11288,10.5%
Khanpur,116,GEN,Narendra Kumar Nagar,Bharatiya Janta Party,128034,89210,69.7 %,6755,7.6%
Manohar Thana,117,GEN,Jagannath,Bharatiya Janta Party,119202,90295,75.7 %,1428,1.6%
Jhalrapatan,118,GEN,Vasundhara Raje,Bharatiya Janta Party,172165,122972,71.4 %,27375,22.3%
Pirawa,119,GEN,Kanhaiya Lal Patidar,Bharatiya Janta Party,134432,96070,71.5 %,6612,6.9%
Dag,120,SC,Sanehlata,Bharatiya Janta Party,161570,110824,68.6 %,17883,16.1%
Begun,121,GEN,Chunni Lal Dhakad,Bharatiya Janta Party,139784,106187,76.0 %,12804,12.1%
Gangrar,122,SC,Arjun Lal Jingar,Bharatiya Janta Party,136776,102599,75.0 %,16051,15.6%
Kapasin,123,GEN,Badri Lal Jat,Bharatiya Janta Party,149770,103923,69.4 %,10759,10.4%
Chittorgarh,124,GEN,Narpat Singh Rajvi,Bharatiya Janta Party,170303,129488,76.0 %,11813,9.1%
Nimbahera,125,GEN,Ashok Kumar Navlakha,Bharatiya Janta Party,186563,148359,79.5 %,1041,0.7%
Badi Sadri,126,GEN,Prakash Chaudhary,Indian National Congress,171630,134912,78.6 %,6874,5.1%
Pratapgarh,127,ST,Nand Lal Meena,Bharatiya Janta Party,159376,117232,73.6 %,12128,10.3%
Kushalgarh,128,ST,Fateysingh,Janata Dal (United),156834,110845,70.7 %,12735,11.5%
Danpur,129,ST,Arjunsingh,Indian National Congress,186946,132387,70.8 %,14686,11.1%
Ghatol,130,ST,Navneetlal Ninama,Bharatiya Janta Party,177567,134140,75.5 %,26955,20.1%
Banswara,131,GEN,Bhawani Joshi,Bharatiya Janta Party,158984,110581,69.6 %,22975,20.8%
Bagidora,132,ST,Jeetmal Khant,Janata Dal (United),182119,127522,70.0 %,6291,4.9%
Sagwara,133,ST,Kanak Mal Katara,Bharatiya Janta Party,160666,104736,65.2 %,18283,17.5%
Chorasi,134,ST,Sushil,Bharatiya Janta Party,173474,105598,60.9 %,4309,4.1%
Dungarpur,135,ST,Nathu Ram Ahari,Indian National Congress,158628,95336,60.1 %,736,0.8%
Aspur,136,ST,Raiyaji Meena,Indian National Congress,171109,103106,60.3 %,7026,6.8%
Lasadia,137,ST,Gautam Lal,Bharatiya Janta Party,164613,108191,65.7 %,3532,3.3%
Vallabhnagar,138,GEN,Randhir Singh Bhinder,Bharatiya Janta Party,155122,118778,76.6 %,32101,27.0%
Mavli,139,GEN,Shanti Lal Chaplot,Bharatiya Janta Party,170244,115054,67.6 %,6008,5.2%
Rajsamand,140,SC,Banshi Lal Khatik,Bharatiya Janta Party,168412,113280,67.3 %,26945,23.8%
Nathdwara,141,GEN,C P Joshi,Indian National Congress,156328,108149,69.2 %,10814,10.0%
Udaipur,142,GEN,Gulab Chand Kataria,Bharatiya Janta Party,138331,85727,62.0 %,8477,9.9%
Udaipur Rural,143,ST,Vandna Meena,Bharatiya Janta Party,232746,150610,64.7 %,2551,1.7%
Salumber,144,ST,Arjun Lal,Bharatiya Janta Party,139943,87338,62.4 %,6872,7.9%
Sarada,145,ST,Raghuveer Singh Meena,Indian National Congress,155989,99234,63.6 %,5389,5.4%
Kherwara,146,ST,Nana Lal Ahari,Bharatiya Janta Party,159386,102210,64.1 %,3953,3.9%
Phalasia,147,ST,Babu Lal Kharadi,Bharatiya Janta Party,154677,99574,64.4 %,11479,11.5%
Gongunda,148,ST,Mangi Lal Garasiya,Indian National Congress,146139,92207,63.1 %,504,0.5%
Kumbhalgarh,149,GEN,Surendra Singh Rathore,Bharatiya Janta Party,156651,105972,67.6 %,24644,23.3%
Bhim,150,GEN,Hari Singh (PANNA SINGH),Bharatiya Janta Party,150188,93560,62.3 %,19161,20.5%
Mandal,151,GEN,Kalulal Gurjar,Bharatiya Janta Party,149003,103311,69.3 %,14755,14.3%
Sahada,152,GEN,Kailash Trivedi,Indian National Congress,134771,94799,70.3 %,8446,8.9%
Bhilwara,153,GEN,Subash Bahediya,Bharatiya Janta Party,218501,146598,67.1 %,15677,10.7%
Mandalgarh,154,GEN,Shivcharan Mathur,Indian National Congress,156728,116025,74.0 %,859,0.7%
Jahazpur,155,GEN,Shivji Ram Meena,Bharatiya Janta Party,144572,104380,72.2 %,17502,16.8%
Shahpura,156,SC,Ramratan Bairwa,Bharatiya Janta Party,134995,93462,69.2 %,3510,3.8%
Banera,157,GEN,Ramlal,Indian National Congress,132345,96618,73.0 %,4390,4.5%
Asind,158,GEN,Hagami Lal,Independent,133647,91933,68.8 %,9729,10.6%
Jaitaran,159,GEN,Surendra Goyal,Bharatiya Janta Party,144660,94409,65.3 %,2781,2.9%
Raipur,160,GEN,C.D. Dewal,Indian National Congress,130608,85714,65.6 %,4342,5.1%
Sojat,161,GEN,Laxmi Narayan Dave,Bharatiya Janta Party,130078,89276,68.6 %,4092,4.6%
Kharchi,162,GEN,Khushveer Singh,Indian National Congress,134914,84473,62.6 %,6871,8.1%
Desuri,163,SC,Laxmi Barupal,Bharatiya Janta Party,146985,78043,53.1 %,633,0.8%
Pali,164,GEN,Gyan Chand Parakh,Bharatiya Janta Party,181908,122353,67.3 %,6435,5.3%
Sumerpur,165,GEN,Madan Rathor,Bharatiya Janta Party,157602,91941,58.3 %,2663,2.9%
Bali,166,GEN,Puspendra Singh,Bharatiya Janta Party,146822,86121,58.7 %,10177,11.8%
Sirohi,167,GEN,Sanyam Lodha,Indian National Congress,157590,103391,65.6 %,4136,4.0%
Pindwara Abu,168,ST,Samaram,Bharatiya Janta Party,177361,103489,58.3 %,5772,5.6%
Reodar,169,SC,Jagasiram Koli,Bharatiya Janta Party,158591,98521,62.1 %,18013,18.3%
Sanchore,170,GEN,Jeewaram Choudhary,Bharatiya Janta Party,220922,175306,79.4 %,44595,25.4%
Raniwara,171,GEN,Arjun Singh Deora,Bharatiya Janta Party,165655,119499,72.1 %,11795,9.9%
Bhinmal,172,GEN,Samarjit Singh,Indian National Congress,195461,131523,67.3 %,1813,1.4%
Jalore,173,SC,Jogeshwar Garg,Bharatiya Janta Party,170888,95602,55.9 %,4439,4.6%
Ahore,174,GEN,Shankar Singh Rajpurohit,Bharatiya Janta Party,150257,89431,59.5 %,1381,1.5%
Siwana,175,SC,Teekam Chand Kant,Independent,172803,106117,61.4 %,10161,9.6%
Pachpadra,176,GEN,Amara Ram,Bharatiya Janta Party,224702,148344,66.0 %,14277,9.6%
Barmer,177,GEN,Taga Ram,Bharatiya Janta Party,193735,119036,61.4 %,30523,25.6%
Gudamalani,178,GEN,Hemaram Choudhary,Indian National Congress,195191,140435,71.9 %,11912,8.5%
Chohtan,179,GEN,Gangaram Choudhary,Bharatiya Janta Party,205361,143910,70.1 %,6573,4.6%
Sheo,180,GEN,Jalam Singh,Bharatiya Janta Party,192409,146143,76.0 %,10997,7.5%
Jaisalmer,181,GEN,Sang Singh,Bharatiya Janta Party,218965,162018,74.0 %,30583,18.9%
Shergarh,182,GEN,Babu Singh Rathore,Bharatiya Janta Party,197230,121320,61.5 %,11567,9.5%
Jodhpur,183,GEN,Surya Kanta Vyas,Bharatiya Janta Party,105290,66135,62.8 %,3076,4.7%
Sardarpura,184,GEN,Ashok Gehlot,Indian National Congress,185376,103203,55.7 %,18991,18.4%
Sursagar,185,SC,Mohan Meghawal,Bharatiya Janta Party,301232,170711,56.7 %,5785,3.4%
Luni,186,GEN,Ram Singh Vishnoi,Indian National Congress,161435,111336,69.0 %,1356,1.2%
Bilara,187,GEN,Ram Narain Dudi,Bharatiya Janta Party,190122,125822,66.2 %,17557,14.0%
Bhopalgarh,188,GEN,Mahipal Maderna,Indian National Congress,185547,122130,65.8 %,4984,4.1%
Osian,189,GEN,Banne Singh,Bharatiya Janta Party,173901,101926,58.6 %,4314,4.2%
Phalodi,190,GEN,Ram Narayan Vishnoi,Bharatiya Janta Party,224675,138245,61.5 %,5379,3.9%
Nagaur,191,GEN,Gajendra Singh,Bharatiya Janta Party,193372,122417,63.3 %,7378,6.0%
Jayal,192,SC,Madan Lal Meghwal,Bharatiya Janta Party,157400,89608,56.9 %,3686,4.1%
Ladnu,193,GEN,Manohar Singh,Bharatiya Janta Party,165673,112792,68.1 %,3602,3.2%
Deedwana,194,GEN,Yunus Khan,Bharatiya Janta Party,166083,114852,69.2 %,4371,3.8%
Nawan,195,GEN,Harish Chand,Bharatiya Janta Party,170414,117095,68.7 %,833,0.7%
Makrana,196,GEN,Bhanwar Lal Rajpurohit,Bharatiya Janta Party,179790,134872,75.0 %,2854,2.1%
Parbatsar,197,SC,Rakesh Meghwal,Bharatiya Janta Party,163467,110501,67.6 %,7425,6.7%
Degana,198,GEN,Richpal Singh Mirdha,Indian National Congress,178706,120621,67.5 %,11293,9.4%
Merta,199,GEN,Bhanwar Singh,Bharatiya Janta Party,167748,118983,70.9 %,17442,14.7%
Mundwa,200,GEN,Usha Punia,Bharatiya Janta Party,188574,121182,64.3 %,3303,2.7%
