AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Bagli,279,GEN,Kailash Johi,Bharatiya Janta Party,88063,54663,62.1 %,8593,15.7%
Khategaon,280,GEN,Ganpat Patel,Bharatiya Janta Party,76810,42731,55.6 %,2998,7.0%
Harsud,281,ST,Aasharam Petu Patel,Indian National Congress,81372,31819,39.1 %,7912,24.9%
Nimarkhedi,282,GEN,Rajnarayansingh Jaswant Singh,Indian National Congress,91835,50704,55.2 %,4152,8.2%
Pandhana,283,SC,Hiralal Silawat,Indian National Congress,89843,48332,53.8 %,8673,17.9%
Khandwa,284,GEN,Nanda Mondloi,Indian National Congress,90885,50246,55.3 %,16185,32.2%
Nepanagar,285,GEN,Tanwansingh Harnamsingh Keer,Indian National Congress,85771,49247,57.4 %,12487,25.4%
Shahpur,286,GEN,Nandkumarsingh Krishankumarsingh,Bharatiya Janta Party,78550,52012,66.2 %,5440,10.5%
Burhanpur,287,GEN,Firoza Ahsan Ali,Indian National Congress,94554,55838,59.1 %,4941,8.8%
Bhikangaon,288,ST,Juwansingh,Indian National Congress,81078,30361,37.4 %,9064,29.9%
Barwaha,289,GEN,Rana Balbahadursingh,Indian National Congress,92921,47488,51.1 %,10943,23.0%
Maheshwar,290,SC,Vijaylaxmi Sadho,Indian National Congress,86074,51117,59.4 %,5146,10.1%
Kasrawad,291,GEN,Ramesh Chandra Mandloi,Indian National Congress,93836,45662,48.7 %,8583,18.8%
Khargone,292,GEN,Karuna Dhangi,Indian National Congress,91882,45672,49.7 %,10412,22.8%
Dhulkot,293,ST,Chidabhai,Indian National Congress,80382,28277,35.2 %,8691,30.7%
Sendhwa,294,ST,Bhaisingh Dabar,Indian National Congress,76654,31872,41.6 %,5019,15.7%
Anjad,295,ST,Mangilal Adiwasi,Indian National Congress,78165,39423,50.4 %,5719,14.5%
Rajpur,296,ST,Barku,Indian National Congress,83369,34913,41.9 %,4772,13.7%
Barwani,297,ST,Umraosingh Phatla,Indian National Congress,79239,42880,54.1 %,1036,2.4%
Manawar,298,ST,Shivbhanu Solanki,Indian National Congress,80944,42470,52.5 %,23308,54.9%
Dharampuri,299,ST,Kiratsingh Rughanath,Indian National Congress,82582,36720,44.5 %,12464,33.9%
Dhar,300,GEN,Mohansingh Bundela,Indian National Congress,107507,66522,61.9 %,11882,17.9%
Badnawar,301,GEN,Ramesh Chandrasinh (Gattu Bana),Bharatiya Janta Party,91585,55962,61.1 %,4520,8.1%
Sardarpur,302,ST,Gapatsingh Patel,Indian National Congress,98204,42987,43.8 %,7627,17.7%
Kukshi,303,ST,Jamunadevi,Indian National Congress,89795,34963,38.9 %,12661,36.2%
Alirajpur,304,ST,Magansingh,Indian National Congress,78619,21410,27.2 %,11082,51.8%
Jobat,305,ST,Ajmer Singh,Indian National Congress,84148,23906,28.4 %,13190,55.2%
Jhabua,306,ST,Bapusingh,Indian National Congress,93016,24921,26.8 %,10136,40.7%
Petlawad,307,ST,Gangabai,Indian National Congress,90614,33199,36.6 %,468,1.4%
Thandla,308,ST,Kantilal Nanu,Indian National Congress,77414,34809,45.0 %,11041,31.7%
Ratlam Town,309,GEN,Himmat Kothari,Bharatiya Janta Party,90788,60514,66.7 %,4198,6.9%
Ratlam Rural,310,GEN,Shantilal Aggarwal,Indian National Congress,83011,49432,59.5 %,5922,12.0%
Sailana,311,ST,Prabhudyal Gehlot,Indian National Congress,86939,44677,51.4 %,8065,18.1%
Jaora,312,GEN,Bharatsingh,Indian National Congress,91004,62899,69.1 %,11021,17.5%
Alot,313,SC,Leeladeevi Choudhary,Indian National Congress,84191,49863,59.2 %,2399,4.8%
Manasa,314,GEN,Narendra Bhanwarlal Nahta,Indian National Congress,92535,65831,71.1 %,4553,6.9%
Garoth,315,GEN,Subhashkumar Sojatia,Indian National Congress,99135,62173,62.7 %,6201,10.0%
Suwasara,316,SC,Asharam Verma,Indian National Congress,95828,52761,55.1 %,1035,2.0%
Sitamau,317,GEN,Bharat Singh Deepakhedra,Indian National Congress,95462,58076,60.8 %,10472,18.0%
Mandsaur,318,GEN,Shyam Sundar Patidar,Indian National Congress,106577,58477,54.9 %,5791,9.9%
Neemuch,319,GEN,Sampatswaroop Sitaram Jajoo,Indian National Congress,115382,70608,61.2 %,15890,22.5%
Jawad,320,GEN,Chunnilal Dhakad,Indian National Congress,111156,68361,61.5 %,18322,26.8%
