AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Sohagpur,85,GEN,Krishnapal Singh,Indian National Congress,170153,102382,60.2 %,2202,2.2%
Pushprajgarh,86,ST,Shivprasad Singh,Indian National Congress,128251,54624,42.6 %,1639,3.0%
Manendragarh,87,ST,Gulab,Indian National Congress,159703,78727,49.3 %,92,0.1%
Baikunthpur,88,GEN,Ramchandra,Indian National Congress,166702,94717,56.8 %,34966,36.9%
Premnagar,89,ST,Tuleswar Singh,Indian National Congress,124111,68125,54.9 %,5981,8.8%
Surajpur,90,ST,Bhanu Pratap,Indian National Congress,124882,73348,58.7 %,119,0.2%
Pal,91,ST,Ram Vichar Netam,Bharatiya Janta Party,145231,83757,57.7 %,10888,13.0%
Samri,92,ST,Sohanlal,Bharatiya Janta Party,115114,64445,56.0 %,3817,5.9%
Lundra,93,ST,Ramdeo,Indian National Congress,127911,76494,59.8 %,14970,19.6%
Pilkha,94,ST,Dr.Premsai Singh,Indian National Congress,147240,89848,61.0 %,1198,1.3%
Ambikapur,95,ST,Madan Gopal Singh,Indian National Congress,159806,88587,55.4 %,15887,17.9%
Sitapur,96,ST,Professor Gopal Ram,Independent,110672,65432,59.1 %,3824,5.8%
Bagicha,97,ST,Ganesh Ram Bhagat,Bharatiya Janta Party,112649,71542,63.5 %,6762,9.5%
Jashpur,98,ST,Vikram Bhagat,Bharatiya Janta Party,108593,70451,64.9 %,11519,16.4%
Tapkara,99,ST,Nand Kumar Sai,Bharatiya Janta Party,109230,73556,67.3 %,10734,14.6%
Pathalgaon,100,ST,Rampukar Singh,Indian National Congress,121838,74915,61.5 %,3245,4.3%
Dharamjaigarh,101,ST,Chaneshram Rathiya,Indian National Congress,119556,77968,65.2 %,11872,15.2%
Lailunga,102,ST,Premsingh Sidar,Bharatiya Janta Party,111353,81539,73.2 %,4901,6.0%
Raigarh,103,GEN,Krishna Kumar,Indian National Congress,134300,88977,66.3 %,1884,2.1%
Kharsia,104,GEN,Nand Kumar Patel,Indian National Congress,128585,94656,73.6 %,17198,18.2%
Saria,105,GEN,Dr. Shkrajit Naik,Bharatiya Janta Party,111675,90203,80.8 %,18567,20.6%
Sarangarh,106,SC,Dr. Chhabilal Ratre,Bahujan Samaj Party,121463,74640,61.5 %,1849,2.5%
Rampur,107,ST,Nanki Ram Kanwar,Bharatiya Janta Party,139281,77503,55.6 %,31063,40.1%
Katghora,108,GEN,Banwari Lal,Bharatiya Janta Party,228847,131272,57.4 %,14095,10.7%
Tanakhar,109,ST,Hira Singh Markam,Gondvana Gantantra Party,148924,69021,46.3 %,10289,14.9%
Marwahi,110,ST,Ramdayal Uike,Bharatiya Janta Party,125311,63176,50.4 %,12297,19.5%
Kota,111,GEN,Rajendra Shukla,Indian National Congress,125551,77823,62.0 %,1121,1.4%
Lormi,112,GEN,Dharmjeet Singh,Indian National Congress,138269,86341,62.4 %,18900,21.9%
Mungeli,113,SC,Vikram Mohale,Bharatiya Janta Party,132925,68264,51.4 %,7334,10.7%
Jarhagaon,114,SC,Chowadas Khandekar,Bharatiya Janta Party,117731,64666,54.9 %,2700,4.2%
Takhatpur,115,GEN,Jagjeet Singh Makkad,Bharatiya Janta Party,112574,73301,65.1 %,145,0.2%
Bilaspur,116,GEN,Amar Agrawal,Bharatiya Janta Party,185447,97020,52.3 %,10955,11.3%
Bilha,117,GEN,Dharam Kaushik,Bharatiya Janta Party,127957,81530,63.7 %,10342,12.7%
Masturi,118,SC,Madan Singh Daharya,Bharatiya Janta Party,138756,76300,55.0 %,5018,6.6%
Sipat,119,GEN,Engineer Rameshwar Khare,Bahujan Samaj Party,117719,76133,64.7 %,2816,3.7%
Akaltara,120,GEN,Chhatram Dewangan,Bharatiya Janta Party,143925,94797,65.9 %,9482,10.0%
Pamgarh,121,GEN,Dauram Ratnakar,Bahujan Samaj Party,149638,102103,68.2 %,86,0.1%
Champa,122,GEN,Narayan Prasad Chandel,Bharatiya Janta Party,143590,89815,62.5 %,6679,7.4%
Sakti,123,GEN,Megharam Sahu,Bharatiya Janta Party,123770,77876,62.9 %,5432,7.0%
Malkharoda,124,SC,Chainsingh Samle,Indian National Congress,140870,86849,61.7 %,10350,11.9%
Chandrapur,125,GEN,Rani Ratnamala Devi (RANI MAA),Bharatiya Janta Party,112703,79523,70.6 %,11006,13.8%
Raipur Town,126,GEN,Brijmohan Agrawal,Bharatiya Janta Party,163773,92069,56.2 %,13218,14.4%
Raipur Rural,127,GEN,Tarun Prasad Chatarji,Bharatiya Janta Party,247357,131008,53.0 %,15751,12.0%
Abhanpur,128,GEN,Dhanendra Sahu,Indian National Congress,121783,88120,72.4 %,8084,9.2%
Mandirhasod,129,GEN,Satya Narayan Sharma,Indian National Congress,68037,50870,74.8 %,8169,16.1%
Arang,130,SC,Ganguram Baghel,Bharatiya Janta Party,113571,77784,68.5 %,3741,4.8%
Dharsiwa,131,GEN,Vidhan Mishra,Indian National Congress,138616,90980,65.6 %,7037,7.7%
Bhatapara,132,GEN,Shivratan Sharma,Bharatiya Janta Party,135363,85922,63.5 %,11422,13.3%
Baloda Bazar,133,GEN,Ganesh Shankar,Indian National Congress,136315,87745,64.4 %,528,0.6%
Palari,134,SC,Dr. Ramlal Bhardwaj,Indian National Congress,130428,78620,60.3 %,2328,3.0%
Kasdol,135,GEN,Gauri Shankar Agrawal,Bharatiya Janta Party,145683,95494,65.5 %,23717,24.8%
Bhatgaon,136,SC,Dr. Haridas Bhardwaj,Bharatiya Janta Party,131711,75347,57.2 %,7733,10.3%
Saraipali,137,GEN,Devendra Bahadur Singh,Indian National Congress,125462,85603,68.2 %,14641,17.1%
Basna,138,GEN,Mahendra Bahadur Singh,Indian National Congress,116157,74357,64.0 %,7049,9.5%
Khallari,139,GEN,Dr.Ramesh,Bharatiya Janta Party,122144,76746,62.8 %,35,0.0%
Mahasamund,140,GEN,Agni Chandrakar,Indian National Congress,124018,80210,64.7 %,3108,3.9%
Rajim,141,GEN,Shyamcharan Shukla,Indian National Congress,141695,94677,66.8 %,23019,24.3%
Bindranawagarh,142,ST,Charan Singh Manjhi,Bharatiya Janta Party,137207,85036,62.0 %,10124,11.9%
Sihawa,143,ST,Madhav Singh Dhruv,Indian National Congress,115726,67435,58.3 %,1762,2.6%
Kurud,144,GEN,Ajay Chandrakar (DALA),Bharatiya Janta Party,126279,89578,70.9 %,1184,1.3%
Dhamtari,145,GEN,Harshad Mehta,Indian National Congress,142686,104413,73.2 %,16322,15.6%
Bhanupratappur,146,ST,Manoj Singh Mandavi,Indian National Congress,131302,68363,52.1 %,3159,4.6%
Kanker,147,ST,Shyama Dhruva,Bharatiya Janta Party,121116,61667,50.9 %,13344,21.6%
Keskal,148,ST,Phulo Devi Netam,Indian National Congress,117317,55028,46.9 %,343,0.6%
Kondagaon,149,ST,Shankar Sodi,Indian National Congress,121722,58124,47.8 %,14485,24.9%
Bhanpuri,150,ST,Anturam Kashyap,Indian National Congress,116921,55983,47.9 %,3242,5.8%
Jagdalpur,151,ST,Jhitaruram Baghel,Indian National Congress,152991,75695,49.5 %,3314,4.4%
Keslur,152,ST,Bhursuram Nag,Indian National Congress,116851,45176,38.7 %,4876,10.8%
Chitrakote,153,ST,Pratibha Shah,Indian National Congress,91639,29400,32.1 %,3801,12.9%
Dantewada,154,ST,Mahendra Karma,Indian National Congress,105113,40947,39.0 %,5573,13.6%
Konta,155,ST,Lakhma,Indian National Congress,110789,43306,39.1 %,748,1.7%
Bijapur,156,ST,Rajendra Pambhoi,Indian National Congress,122875,43691,35.6 %,7141,16.3%
Narayanpur,157,ST,Manturam Pawar,Indian National Congress,126503,67596,53.4 %,634,0.9%
Maro,158,SC,Derhu Prasad Dhritlahre,Independent,122930,73135,59.5 %,5038,6.9%
Bemetara,159,GEN,Mahesh Tiwari,Bharatiya Janta Party,114756,73318,63.9 %,2672,3.6%
Saja,160,GEN,Ravindra Chaubey,Indian National Congress,124083,84341,68.0 %,24318,28.8%
Dhamdha,161,GEN,Tamradhwaj Sahu,Indian National Congress,131833,84189,63.9 %,5567,6.6%
Durg,162,GEN,Hemchand Yadav,Bharatiya Janta Party,273863,156030,57.0 %,3279,2.1%
Bhilai,163,GEN,Badruddin Qureshi,Indian National Congress,236486,130579,55.2 %,5561,4.3%
Patan,164,GEN,Bhupesh Baghel,Indian National Congress,145239,96703,66.6 %,2696,2.8%
Gunderdehi,165,GEN,Ghana Ram Sahu,Indian National Congress,112400,83057,73.9 %,8295,10.0%
Khertha,166,GEN,Smt. Pratima Chandrakar,Indian National Congress,112767,83689,74.2 %,158,0.2%
Balod,167,GEN,Lokendra Yadav,Bharatiya Janta Party,140636,109155,77.6 %,5241,4.8%
Dondi Lohara,168,ST,Domendra Bhendiya,Indian National Congress,139568,90678,65.0 %,5098,5.6%
Chowki,169,ST,Sanjeev Shah,Bharatiya Janta Party,120457,70686,58.7 %,11952,16.9%
Khujji,170,GEN,Rajindarpal Singh Bhatiya,Bharatiya Janta Party,114867,80430,70.0 %,4369,5.4%
Dongargaon,171,GEN,Smt. Gita Devi Singh,Indian National Congress,97310,69558,71.5 %,878,1.3%
Rajnandgaon,172,GEN,Leelaram Bhojwani,Bharatiya Janta Party,131256,87342,66.5 %,3988,4.6%
Dongargarh,173,SC,Dhanesh Patila,Indian National Congress,119946,77904,64.9 %,2760,3.5%
Khairagarh,174,GEN,Devbrat Singh,Indian National Congress,123343,81985,66.5 %,3831,4.7%
Birendranagar,175,GEN,Mohammad Akbar,Indian National Congress,125767,80960,64.4 %,14885,18.4%
Kawardha,176,GEN,Yogeshwar Raj Singh,Indian National Congress,137638,94312,68.5 %,15426,16.4%
Baihar,177,ST,Ganpat Singh Uikey,Indian National Congress,131707,70037,53.2 %,12611,18.0%
Lanji,178,GEN,Bhagvat Bhau Nagpure,Indian National Congress,98521,71675,72.8 %,1529,2.1%
Kirnapur,179,GEN,Likhiram Kawre,Indian National Congress,105297,81195,77.1 %,17737,21.8%
Waraseoni,180,GEN,Pradip Amratlal Jaiswal (GUDDA),Indian National Congress,96513,75984,78.7 %,9678,12.7%
Khairlanjee,181,GEN,Domansingh Nagpure Alias Baba Patel,Republican Party Of India,86384,63750,73.8 %,4855,7.6%
Katangi,182,GEN,Tamlal Raghuji Sahare,Indian National Congress,94936,71575,75.4 %,14631,20.4%
Balaghat,183,GEN,Ashok Singh Sarswar,Indian National Congress,134108,94861,70.7 %,19960,21.0%
Paraswada,184,GEN,Kankar Munjare,Jharkhand Party,122781,80020,65.2 %,8561,10.7%
Nainpur,185,ST,Dev Singh Saiyam,Bharatiya Janta Party,112741,66146,58.7 %,3494,5.3%
Mandla,186,ST,Devendra Tekam,Indian National Congress,129979,71022,54.6 %,10414,14.7%
Bichhia,187,ST,Tulsiram Dhumketi,Indian National Congress,128190,57817,45.1 %,12049,20.8%
Bajag,188,ST,Omprakash Dhurvey,Bharatiya Janta Party,119689,68415,57.2 %,1858,2.7%
Dindori,189,ST,Jehar Singh Maravi,Bharatiya Janta Party,117877,64840,55.0 %,3423,5.3%
Shahpura,190,ST,Smt. Ganga Bai Ureti,Indian National Congress,118919,55852,47.0 %,4544,8.1%
Niwas,191,ST,Surata Singh Maravi,Indian National Congress,115701,52805,45.6 %,9657,18.3%
Bargi,192,ST,Phool Singh Uike,Bharatiya Janta Party,152694,80156,52.5 %,1502,1.9%
Panagar,193,ST,Ms. Kaushalya Gontia,Indian National Congress,186824,89020,47.6 %,1388,1.6%
Jabalpur Cantonment,194,GEN,Ishwardas Rohani,Bharatiya Janta Party,144122,75807,52.6 %,7289,9.6%
Jabalpur East,195,SC,Anchal Sonkar,Bharatiya Janta Party,123826,67800,54.8 %,1580,2.3%
Jabalpur Central,196,GEN,Pt.Omkar Prasad Tiwari,Bharatiya Janta Party,99643,51601,51.8 %,5555,10.8%
Jabalpur West,197,GEN,Harinder Jeet Singh (BABBU),Bharatiya Janta Party,214787,107522,50.1 %,3226,3.0%
Majholi,199,GEN,Ajay Vishnoi,Bharatiya Janta Party,124452,78510,63.1 %,20172,25.7%
Sihora,200,GEN,Nitya Niranjan Khampariya,Indian National Congress,138190,84620,61.2 %,2801,3.3%
Bahoriband,201,GEN,Shrawan Kumar,Indian National Congress,133795,81728,61.1 %,10300,12.6%
Murwara,202,GEN,Dr. Awadesh Pratap Singh,Indian National Congress,159801,93580,58.6 %,12937,13.8%
Badwara,203,GEN,Haji Gulam Siptain,Indian National Congress,123470,81839,66.3 %,2934,3.6%
Vijairaghogarh,204,GEN,Satyendra Pathak,Indian National Congress,129547,84955,65.6 %,11891,14.0%
Gadarwara,205,GEN,Smt. Sadhna Sthapak,Indian National Congress,122154,79321,64.9 %,3983,5.0%
Bohani,206,GEN,Diwan Chandra Bhan Singh (DADDU BHAIYA),Indian National Congress,118680,79227,66.8 %,8117,10.2%
Narsimhapur,207,GEN,Ajay Mushran,Indian National Congress,142079,92847,65.3 %,2863,3.1%
Gotegaon,208,SC,Shekhar Chaudhary,Indian National Congress,132419,84061,63.5 %,8146,9.7%
Lakhanadon,209,ST,Randhir Singh,Indian National Congress,125974,69380,55.1 %,1459,2.1%
Ghansor,210,ST,Smt.Urmila Singh,Indian National Congress,123821,70113,56.6 %,18088,25.8%
Keolari,211,GEN,Harwansh Singh,Indian National Congress,137143,100168,73.0 %,10966,10.9%
Barghat,212,GEN,Dr.Dalsingh Bisen,Bharatiya Janta Party,125597,91235,72.6 %,10548,11.6%
Seoni,213,GEN,Naresh Diwakar (D.N.),Bharatiya Janta Party,143202,84641,59.1 %,6515,7.7%
Jamai,214,ST,Tejeelal,Indian National Congress,109415,54786,50.1 %,20008,36.5%
Chhindwara,215,GEN,Deepak Saxena,Indian National Congress,160868,101880,63.3 %,22193,21.8%
Parasia,216,SC,Leeladhar Puria,Indian National Congress,135336,78986,58.4 %,10102,12.8%
Damua,217,ST,Harishankar Uike,Indian National Congress,132306,60205,45.5 %,6600,11.0%
Amarwara,218,ST,Premnarayan Thakur,Indian National Congress,121514,67496,55.5 %,21058,31.2%
Chaurai,219,GEN,Chaudhari Gambhir Singh,Indian National Congress,118679,82713,69.7 %,8301,10.0%
Sausar,220,GEN,Ajay Revanath Chore,Indian National Congress,123190,80486,65.3 %,7366,9.2%
Pandhurna,221,GEN,Suresh Zalke,Indian National Congress,112356,67122,59.7 %,6887,10.3%
Piparia,222,GEN,Harishankar Jaiswal (HARI BHAIYA),Bharatiya Janta Party,147485,86995,59.0 %,11543,13.3%
Hoshangabad,223,GEN,Smt.Savita Diwan,Indian National Congress,154038,86236,56.0 %,15,0.0%
Itarsi,224,GEN,Dr. Sitasharan Sharma,Bharatiya Janta Party,152892,89411,58.5 %,5821,6.5%
Seoni-Malwa,225,GEN,Hazarilal Nanhu Singh Raghuvanshi,Indian National Congress,129730,87077,67.1 %,3673,4.2%
Timarni,226,SC,Uttam Singh Jagannath Prasad Sonakia,Indian National Congress,121233,68317,56.4 %,1467,2.1%
Harda,227,GEN,Kamal Patel,Bharatiya Janta Party,121485,78341,64.5 %,14069,18.0%
Multai,228,GEN,Suneel Alias Dr. Suneelam,Independent,96701,61740,63.8 %,13552,22.0%
Masod,229,GEN,Chandra Shekhar Deshmukh,Bharatiya Janta Party,101138,63047,62.3 %,1481,2.3%
Bhainsdehi,230,ST,Mahendra Singh Keshar Singh Chouhan,Bharatiya Janta Party,123745,61452,49.7 %,7254,11.8%
Betul,231,GEN,Vinod Daga,Indian National Congress,126164,76131,60.3 %,9406,12.4%
Ghora Dongri,232,ST,Pratap Singh,Indian National Congress,169396,95482,56.4 %,7563,7.9%
Amla,233,SC,Heera Chand Chandelkar,Bharatiya Janta Party,101625,45504,44.8 %,657,1.4%
Budhni,234,GEN,Dev Kumar Patel,Indian National Congress,139065,97342,70.0 %,1774,1.8%
Ichhawar,235,GEN,Karan Singh Verma,Bharatiya Janta Party,114298,77794,68.1 %,7378,9.5%
Ashta,236,SC,Ranjit Singh Gunwan,Bharatiya Janta Party,142655,89416,62.7 %,8061,9.0%
Sehore,237,GEN,Ramesh Saxena,Bharatiya Janta Party,116159,82236,70.8 %,13288,16.2%
Govindpura,238,GEN,Babulal Gour,Bharatiya Janta Party,263342,137536,52.2 %,10883,7.9%
Bhopal South,239,GEN,P. C. Sharma,Indian National Congress,376953,202483,53.7 %,14289,7.1%
Bhopal North,240,GEN,Arif Akil,Indian National Congress,202410,138370,68.4 %,16857,12.2%
Berasia,241,GEN,Jodharam Gurjar,Indian National Congress,154854,98105,63.4 %,20764,21.2%
Sanchi,242,SC,Dr.Gaurishankar Shejwar,Bharatiya Janta Party,153440,95701,62.4 %,3190,3.3%
Udaipura,243,GEN,Rampal Singh,Bharatiya Janta Party,141278,79712,56.4 %,14679,18.4%
Bareli,244,GEN,Bhagwat Singh Patel,Bharatiya Janta Party,125734,83312,66.3 %,8564,10.3%
Bhojpur,245,GEN,Sundar Lal Patwa,Bharatiya Janta Party,159986,95958,60.0 %,17929,18.7%
Kurwai,246,SC,Raghuveer Singh,Indian National Congress,105115,60968,58.0 %,2826,4.6%
Basoda,247,GEN,Veer Singh Raghuvanshi,Indian National Congress,125740,84651,67.3 %,7583,9.0%
Vidisha,248,GEN,Smt.Sushila Devi Thakur,Bharatiya Janta Party,154404,83645,54.2 %,8051,9.6%
Shamshabad,249,GEN,Rudrapratap Singh,Ajeya Bharat Party,122530,75830,61.9 %,544,0.7%
Sironj,250,GEN,Laxmikant Sharma,Bharatiya Janta Party,118604,80816,68.1 %,20924,25.9%
Biaora,251,GEN,Balram Singh Gujar,Indian National Congress,117607,66362,56.4 %,6532,9.8%
Narsingarh,252,GEN,Dhul Singh Yadav Vakil,Indian National Congress,133765,83153,62.2 %,6468,7.8%
Sarangpur,253,SC,Krishna Mohan Malviya,Indian National Congress,131843,78320,59.4 %,2071,2.6%
Rajgarh,254,GEN,Pratap Singh Mandloi,Indian National Congress,138908,74624,53.7 %,10673,14.3%
Khilchipur,255,GEN,Hajarilal Dangi,Indian National Congress,146509,95286,65.0 %,10128,10.6%
Shujalpur,256,GEN,Kedar Singh Mandloi,Indian National Congress,153018,106520,69.6 %,12935,12.1%
Gulana,257,GEN,Kunwar Manohar Singh,Indian National Congress,124989,94931,76.0 %,6663,7.0%
Shajapur,258,GEN,Hukumsingh Karada,Indian National Congress,152683,109162,71.5 %,18169,16.6%
Agar,259,SC,Ramlal Malviya,Indian National Congress,135233,83847,62.0 %,15817,18.9%
Susner,260,GEN,Vallabhbhai Ambavatiya,Indian National Congress,124248,88016,70.8 %,5261,6.0%
Tarana,261,SC,Babulal Malviya,Indian National Congress,119182,76585,64.3 %,2860,3.7%
Mahidpur,262,GEN,Dr. Kalpana Parulekar,Indian National Congress,113510,80753,71.1 %,13485,16.7%
Khachrod,263,GEN,Lal Singh Ranawat,Bharatiya Janta Party,156056,102687,65.8 %,4031,3.9%
