AC Name,AC No.,Type,District,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Bagalkot,24,GEN,Bagalkot,Veerabhadrayya (VEERANNA) CHARANTIMATH,Bharatiya Janta Party,225919,159609,70.6 %,15934,10.0%
Hungund,25,GEN,Bagalkot,Doddanagouda G Patil,Bharatiya Janta Party,211724,154835,73.1 %,5227,3.4%
Muddebihal,26,GEN,Bijapur,Ameenappa Gouda S Patil (NADAHALLI),Bharatiya Janta Party,200882,137503,68.4 %,8633,6.3%
Devar Hippargi,27,GEN,Bijapur,Somanagouda B Patil (SASANUR),Bharatiya Janta Party,207180,137940,66.6 %,3353,2.4%
Basavana Bagevadi,28,GEN,Bijapur,Shivanand Patil,Indian National Congress,196389,145720,74.2 %,3186,2.2%
Babaleshwar,29,GEN,Bijapur,Mallanagoud Basanagoud Patil,Indian National Congress,208903,169859,81.3 %,29715,17.5%
Bijapur City,30,GEN,Bijapur,Basanagoud .R. Patil (YATNAL),Bharatiya Janta Party,241635,150304,62.2 %,6413,4.3%
Nagthan,31,SC,Bijapur,Devanand Fulasing Chavan,Janata Dal (Secular),256811,174030,67.8 %,5601,3.2%
Indi,32,GEN,Bijapur,Yashvantharaygouda Vittalagouda Patil,Indian National Congress,228444,166867,73.0 %,9938,6.0%
Sindgi,33,GEN,Bijapur,Managuli Mallappa Channaveerappa,Janata Dal (Secular),223059,159274,71.4 %,9305,5.8%
Afzalpur,34,GEN,Gulbarga,M Y Patil,Indian National Congress,218719,148465,67.9 %,10594,7.1%
Jevargi,35,GEN,Gulbarga,Ajay Dharam Singh,Indian National Congress,231847,160436,69.2 %,16056,10.0%
Shorapur,36,ST,Gulbarga,Narasimhanayak (RAJUGOUDA),Bharatiya Janta Party,268678,195476,72.8 %,22568,11.5%
Shahapur,37,GEN,Gulbarga,Sharanabasappa Gouda Darshanapur,Indian National Congress,220458,155008,70.3 %,30974,20.0%
Yadgir,38,GEN,Gulbarga,Venkatreddy Mudnal,Bharatiya Janta Party,231116,142801,61.8 %,12881,9.0%
Gurmitkal,39,GEN,Gulbarga,Nagangouda Kandkur,Janata Dal (Secular),241642,149556,61.9 %,24480,16.4%
Chittapur,40,SC,Gulbarga,Priyank Kharge,Indian National Congress,228618,139317,60.9 %,4393,3.2%
Sedam,41,GEN,Gulbarga,Rajkumar Patil,Bharatiya Janta Party,213263,157310,73.8 %,7200,4.6%
Chincholi,42,SC,Gulbarga,Dr. Umesh G Jadhav,Indian National Congress,190976,131916,69.1 %,19212,14.6%
Gulbarga Rural,43,SC,Gulbarga,Basawaraj Mattimud,Bharatiya Janta Party,248958,150883,60.6 %,12386,8.2%
Gulbarga Dakshin,44,GEN,Gulbarga,Dattatraya C Patil Revoor Appu Gouda,Bharatiya Janta Party,258958,143248,55.3 %,5431,3.8%
Gulbarga Uttar,45,GEN,Gulbarga,Kaneez Fatima,Indian National Congress,276959,147436,53.2 %,5940,4.0%
Aland,46,GEN,Gulbarga,Guttedar Subhash Rukmayya,Bharatiya Janta Party,229638,159164,69.3 %,697,0.4%
Basavakalyan,47,GEN,Bidar,B. Narayanrao,Indian National Congress,221072,143916,65.1 %,17272,12.0%
Humnabad,48,GEN,Bidar,Rajshekhar,Indian National Congress,233577,158162,67.7 %,31814,20.1%
Bidar South,49,GEN,Bidar,Bandeppa,Janata Dal (Secular),196623,137930,70.1 %,12742,9.2%
Bidar,50,GEN,Bidar,Rahim Khan,Indian National Congress,214608,139933,65.2 %,10245,7.3%
Bhalki,51,GEN,Bidar,Eshwar Khandre,Indian National Congress,222472,166016,74.6 %,21438,12.9%
Aurad,52,SC,Bidar,Prabhu Chauhan,Bharatiya Janta Party,213194,146445,68.7 %,10592,7.2%
Raichur Rural,53,ST,Raichur,Basanagouda Daddal,Indian National Congress,228227,159875,70.1 %,9964,6.2%
Raichur,54,GEN,Raichur,Dr. Shivaraj Patil,Bharatiya Janta Party,219224,123305,56.2 %,10991,8.9%
Manvi,55,ST,Raichur,Raja Venkatappa Nayak,Janata Dal (Secular),238598,152183,63.8 %,15815,10.4%
Devadurga,56,ST,Raichur,Shivana Gouda Nayak,Bharatiya Janta Party,223462,155437,69.6 %,21045,13.5%
Lingsugur,57,SC,Raichur,D. S. Hoolageri,Indian National Congress,237853,162075,68.1 %,4946,3.1%
Sindhanur,58,GEN,Raichur,Venkatrao Nadagouda,Janata Dal (Secular),228677,162120,70.9 %,1597,1.0%
Maski,59,ST,Raichur,Pratapgouda Patil,Indian National Congress,195494,134667,68.9 %,213,0.2%
Kushtagi,60,GEN,Koppal,Amaregouda Linganagouda Patil Bayyapur,Indian National Congress,223665,164189,73.4 %,18031,11.0%
Kanakagiri,61,SC,Koppal,Basavaraj Dadesugur,Bharatiya Janta Party,209864,165829,79.0 %,14225,8.6%
Gangawati,62,GEN,Koppal,Paranna Eshwarappa Munavalli,Bharatiya Janta Party,192716,145658,75.6 %,7973,5.5%
Yelburga,63,GEN,Koppal,Achar Halappa Basappa,Bharatiya Janta Party,204526,163157,79.8 %,13318,8.2%
Koppal,64,GEN,Koppal,K. Raghavendra Basavaraj Hitnal,Indian National Congress,238428,179328,75.2 %,26351,14.7%
Shirahatti,65,SC,Gadag,Ramappa Sobeppa Lamani,Bharatiya Janta Party,208666,159395,76.4 %,29993,18.8%
Gadag,66,GEN,Gadag,Hanamantagouda Krishnagouda Patil,Indian National Congress,215472,158483,73.6 %,1868,1.2%
Ron,67,GEN,Gadag,Kalakappa Bandi,Bharatiya Janta Party,220702,167890,76.1 %,7334,4.4%
Nargund,68,GEN,Gadag,Chandrakantagouda Channappagouda Patil,Bharatiya Janta Party,185539,143422,77.3 %,7979,5.6%
Navalgund,69,GEN,Dharwad,Shankar B. Patil Munenakoppa,Bharatiya Janta Party,200606,157632,78.6 %,20521,13.0%
Kundgol,70,GEN,Dharwad,Channabasappa Sathyappa Shivalli,Indian National Congress,184730,146492,79.3 %,634,0.4%
Dharwad,71,GEN,Dharwad,Amrut Ayyappa Desai,Bharatiya Janta Party,203278,153663,75.6 %,20340,13.2%
Hubli-Dharwad-East,72,SC,Dharwad,Abbayya Prasad,Indian National Congress,190592,134837,70.7 %,21467,15.9%
Hubli-Dharwad Central,73,GEN,Dharwad,Jagadish Shettar,Bharatiya Janta Party,233884,146682,62.7 %,21306,14.5%
Hubli-Dharwad- West,74,GEN,Dharwad,Arvind Bellad,Bharatiya Janta Party,249406,155766,62.5 %,40487,26.0%
Kalghatgi,75,GEN,Dharwad,C M Nimbannavar,Bharatiya Janta Party,186252,150462,80.8 %,25997,17.3%
Haliyal,76,GEN,Uttara Kannada,Deshpande R.V,Indian National Congress,169616,131408,77.5 %,5140,3.9%
Karwar,77,GEN,Uttara Kannada,Roopali Santosh Naik,Bharatiya Janta Party,216020,157739,73.0 %,14064,8.9%
Kumta,78,GEN,Uttara Kannada,Dinakar Keshav Shetty,Bharatiya Janta Party,178974,143985,80.5 %,32750,22.7%
Bhatkal,79,GEN,Uttara Kannada,Sunil Biliya Naik,Bharatiya Janta Party,212590,163900,77.1 %,5930,3.6%
Sirsi,80,GEN,Uttara Kannada,Kageri Vishweshwar Hegde,Bharatiya Janta Party,188284,153144,81.3 %,17461,11.4%
Yellapur,81,GEN,Uttara Kannada,Arabail Hebbar Shivaram,Indian National Congress,168116,138850,82.6 %,1483,1.1%
Hangal,82,GEN,Haveri,C M Udasi,Bharatiya Janta Party,190669,163266,85.6 %,6514,4.0%
Shiggaon,83,GEN,Haveri,Basavaraj Bommai,Bharatiya Janta Party,209526,169985,81.1 %,9265,5.5%
Haveri,84,SC,Haveri,Neharu Olekar,Bharatiya Janta Party,216952,168529,77.7 %,11304,6.7%
Byadgi,85,GEN,Haveri,Ballary Virupakshappa Rudrappa,Bharatiya Janta Party,197072,165364,83.9 %,21271,12.9%
Hirekerur,86,GEN,Haveri,Basavanagouda Patil,Indian National Congress,175956,149674,85.1 %,555,0.4%
Ranibennur,87,GEN,Haveri,R Shankar S/o M Ramachandra,Karnataka Pragnyavantha Janatha Party,223068,177901,79.8 %,4338,2.4%
Hadagalli,88,SC,Bellary,P. T. Parameshwara Naik,Indian National Congress,178783,137956,77.2 %,9178,6.7%
Hagaribommanahalli,89,SC,Bellary,Bheema Naik L.B.P.,Indian National Congress,217504,174851,80.4 %,7232,4.1%
Vijayanagara,90,GEN,Bellary,Anand Singh,Indian National Congress,220574,164376,74.5 %,8228,5.0%
Kampli,91,ST,Bellary,J N Ganesh,Indian National Congress,206976,163635,79.1 %,5555,3.4%
Siruguppa,92,ST,Bellary,M.S. Somalingappa,Bharatiya Janta Party,199409,150154,75.3 %,21271,14.2%
Bellary,93,ST,Bellary,B Nagendra,Indian National Congress,214955,161433,75.1 %,2679,1.7%
Bellary City,94,GEN,Bellary,G. Somasekhara Reddy,Bharatiya Janta Party,228027,150251,65.9 %,16155,10.8%
Sandur,95,ST,Bellary,E Tukaram,Indian National Congress,209739,155907,74.3 %,14010,9.0%
Kudligi,96,ST,Bellary,N.Y. Gopalakrishna,Bharatiya Janta Party,194460,150021,77.1 %,10813,7.2%
Molakalmuru,97,ST,Chitradurga,B. Sreeramulu,Bharatiya Janta Party,227102,191188,84.2 %,42045,22.0%
Challakere,98,ST,Chitradurga,T Raghumurthy,Indian National Congress,206471,167270,81.0 %,13539,8.1%
Chitradurga,99,GEN,Chitradurga,G H Thippareddy,Bharatiya Janta Party,246310,187931,76.3 %,32985,17.6%
Hiriyur,100,GEN,Chitradurga,K Poornima,Bharatiya Janta Party,232620,187627,80.7 %,12875,6.9%
Hosadurga,101,GEN,Chitradurga,Gulihatti D Shekar,Bharatiya Janta Party,185334,158520,85.5 %,25992,16.4%
Holalkere,102,SC,Chitradurga,M. Chandrappa,Bharatiya Janta Party,222820,188088,84.4 %,38940,20.7%
Jagalur,103,ST,Davanagere,S.V.Ramachandra,Bharatiya Janta Party,187850,147480,78.5 %,29221,19.8%
Harapanahalli,104,GEN,Davanagere,G Karunakara Reddy,Bharatiya Janta Party,201046,167460,83.3 %,9647,5.8%
Harihar,105,GEN,Davanagere,S Ramappa,Indian National Congress,209384,163921,78.3 %,7260,4.4%
Davanagere North,106,GEN,Davanagere,S.A. Ravindranath,Bharatiya Janta Party,233070,156257,67.0 %,4071,2.6%
Davanagere South,107,GEN,Davanagere,Shamanur Shivashankarappa,Indian National Congress,201158,135185,67.2 %,15884,11.7%
Mayakonda,108,SC,Davanagere,N. Linganna.,Bharatiya Janta Party,186717,153905,82.4 %,6458,4.2%
Channagiri,109,GEN,Davanagere,K Madalu Virupakshappa,Bharatiya Janta Party,193834,157148,81.1 %,25780,16.4%
Honnali,110,GEN,Davanagere,M P Renukacharya,Bharatiya Janta Party,190663,160617,84.2 %,4233,2.6%
Shimoga Rural,111,SC,Shimoga,K.B. Ashok Naik,Bharatiya Janta Party,207041,170920,82.6 %,3777,2.2%
Bhadravati,112,GEN,Shimoga,B.K.Sangameshwara.,Indian National Congress,201062,151450,75.3 %,11567,7.6%
Shimoga,113,GEN,Shimoga,K.S. Eshwarappa,Bharatiya Janta Party,246552,171479,69.6 %,46107,26.9%
Tirthahalli,114,GEN,Shimoga,Araga Jnanendra,Bharatiya Janta Party,179638,155725,86.7 %,21955,14.1%
Shikaripura,115,GEN,Shimoga,B S Yadiyurappa,Bharatiya Janta Party,184896,153980,83.3 %,35397,23.0%
Sorab,116,GEN,Shimoga,S.Kumara Bangarappa,Bharatiya Janta Party,182002,155155,85.2 %,13286,8.6%
Sagar,117,GEN,Shimoga,H Halappa Harathalu,Bharatiya Janta Party,191685,153433,80.0 %,8039,5.2%
Byndoor,118,GEN,Udupi,B. M. Sukumar Shetty,Bharatiya Janta Party,218863,175079,80.0 %,24393,13.9%
Kundapura,119,GEN,Udupi,Halady Srinivas Shetty,Bharatiya Janta Party,197061,156831,79.6 %,56405,36.0%
Udupi,120,GEN,Udupi,K Raghupathi Bhat,Bharatiya Janta Party,203777,161316,79.2 %,12044,7.5%
Kapu,121,GEN,Udupi,Lalaji .R. Mendon,Bharatiya Janta Party,179794,143609,79.9 %,11917,8.3%
Karkal,122,GEN,Udupi,V. Sunil Kumar,Bharatiya Janta Party,179008,144595,80.8 %,42566,29.4%
Sringeri,123,GEN,Chikmagalur,T D Rajegowda,Indian National Congress,162108,136038,83.9 %,1989,1.5%
Mudigere,124,SC,Chikmagalur,M.P.Kumaraswamy,Bharatiya Janta Party,166888,129997,77.9 %,12512,9.6%
Chikmagalur,125,GEN,Chikmagalur,C T Ravi,Bharatiya Janta Party,208317,159914,76.8 %,26314,16.5%
Tarikere,126,GEN,Chikmagalur,D S Suresh,Bharatiya Janta Party,180158,148835,82.6 %,11687,7.9%
Kadur,127,GEN,Chikmagalur,K S Prakash,Bharatiya Janta Party,195119,158613,81.3 %,15372,9.7%
Chiknayakanhalli,128,GEN,Tumkur,J.C. Madhu Swamy,Bharatiya Janta Party,210254,179547,85.4 %,10277,5.7%
Tiptur,129,GEN,Tumkur,B.C. Nagesh,Bharatiya Janta Party,179276,150715,84.1 %,25563,17.0%
Turuvekere,130,GEN,Tumkur,Jayaram A S,Bharatiya Janta Party,180522,152585,84.5 %,2049,1.3%
Kunigal,131,GEN,Tumkur,Dr H.D. Ranganath,Indian National Congress,188518,161093,85.5 %,5600,3.5%
Tumkur City,132,GEN,Tumkur,G.B. Jyothi Ganesh,Bharatiya Janta Party,256327,168562,65.8 %,5293,3.1%
Tumkur Rural,133,GEN,Tumkur,D C Gowrishankar,Janata Dal (Secular),199594,170802,85.6 %,5640,3.3%
Koratagere,134,SC,Tumkur,Dr. G. Parameshwara,Indian National Congress,199663,169945,85.1 %,7619,4.5%
Gubbi,135,GEN,Tumkur,S R Srinivas (VASU),Janata Dal (Secular),180332,154963,85.9 %,9081,5.9%
Sira,136,GEN,Tumkur,B Sathyanarayana,Janata Dal (Secular),210109,179696,85.5 %,10365,5.8%
Pavagada,137,SC,Tumkur,Venkataramanappa,Indian National Congress,194653,162117,83.3 %,409,0.3%
Madhugiri,138,GEN,Tumkur,M.V. Veerabhadraiah,Janata Dal (Secular),190216,165632,87.1 %,18574,11.2%
Gauribidanur,139,GEN,Kolar,N.H.Shivashankara Reddy,Indian National Congress,200924,167886,83.6 %,9168,5.5%
Bagepalli,140,GEN,Kolar,S.N. Subbareddy(CHINNAKAYALAPALLI),Indian National Congress,194764,163848,84.1 %,14013,8.6%
Chikkaballapur,141,GEN,Kolar,Dr. K. Sudhakar,Indian National Congress,195808,172753,88.2 %,30431,17.6%
Sidlaghatta,142,GEN,Kolar,V. Muniyappa,Indian National Congress,195546,169364,86.6 %,9709,5.7%
Chintamani,143,GEN,Kolar,J K Krishna Reddy,Janata Dal (Secular),210635,179877,85.4 %,5673,3.2%
Srinivaspur,144,GEN,Kolar,K R Ramesh Kumar,Indian National Congress,204160,183819,90.0 %,10552,5.7%
Mulbagal,145,SC,Kolar,H.Nagesh,Independent,200977,163844,81.5 %,6715,4.1%
Kolar Gold Field,146,SC,Kolar,Roopakala.M,Indian National Congress,186924,137819,73.7 %,40827,29.6%
Bangarapet,147,SC,Kolar,S.N.Narayanaswamy K.M,Indian National Congress,189110,155727,82.3 %,21571,13.9%
Kolar,148,GEN,Kolar,K.Srinivasa Gowda,Janata Dal (Secular),222551,177907,79.9 %,44251,24.9%
Malur,149,GEN,Kolar,K.Y. Nanjegowda,Indian National Congress,180245,160666,89.1 %,17915,11.2%
Yelahanka,150,GEN,Bangalore,S.R.Vishwanath,Bharatiya Janta Party,373987,243084,65.0 %,42503,17.5%
K.R.Pura,151,GEN,Bangalore,B.A.Basavaraja,Indian National Congress,438082,251530,57.4 %,32729,13.0%
Byatarayanapura,152,GEN,Bangalore,Krishna Byregowda,Indian National Congress,419587,251555,60.0 %,5671,2.3%
Yeshvanthapura,153,GEN,Bangalore,S.T Somashekhar,Indian National Congress,453546,285752,63.0 %,10711,3.7%
Rajarajeshwarinagar,154,GEN,Bangalore,Munirathna,Indian National Congress,454901,253722,55.8 %,25492,10.0%
Dasarahalli,155,GEN,Bangalore,R.Manjunatha,Janata Dal (Secular),437077,214274,49.0 %,10675,5.0%
Mahalakshmi Layout,156,GEN,Bangalore,K. Gopalaiah,Janata Dal (Secular),286908,158141,55.1 %,41100,26.0%
Malleshwaram,157,GEN,Bangalore,Dr. Ashwath Narayan.C.N.,Bharatiya Janta Party,213528,121508,56.9 %,54000,44.4%
Hebbal,158,GEN,Bangalore,Suresh B S,Indian National Congress,252870,145240,57.4 %,21140,14.6%
Pulakeshinagar,159,SC,Bangalore,R. Akhanda Srinivasamurthy,Indian National Congress,231913,125030,53.9 %,81626,65.3%
Sarvagnanagar,160,GEN,Bangalore,K.J George,Indian National Congress,334420,175686,52.5 %,53304,30.3%
C.V. Raman Nagar,161,SC,Bangalore,S. Raghu,Bharatiya Janta Party,260559,129750,49.8 %,12227,9.4%
Shivajinagar,162,GEN,Bangalore,R Roshan Baig,Indian National Congress,191528,106880,55.8 %,15040,14.1%
Shanti Nagar,163,GEN,Bangalore,N A Haris,Indian National Congress,218461,120034,54.9 %,18205,15.2%
Gandhi Nagar,164,GEN,Bangalore,Dinesh Gundu Rao,Indian National Congress,223224,124751,55.9 %,10070,8.1%
Rajaji Nagar,165,GEN,Bangalore,S Suresh Kumar,Bharatiya Janta Party,207606,118161,56.9 %,9453,8.0%
Govindraj Nagar,166,GEN,Bangalore,V Somanna,Bharatiya Janta Party,288248,155642,54.0 %,11375,7.3%
Vijay Nagar,167,GEN,Bangalore,M. Krishnappa,Indian National Congress,305386,154437,50.6 %,2775,1.8%
Chamrajpet,168,GEN,Bangalore,B.Z. Zameer Ahmed Khan,Indian National Congress,216896,119483,55.1 %,33137,27.7%
Chickpet,169,GEN,Bangalore,Uday B.Garudachar,Bharatiya Janta Party,216834,127580,58.8 %,7934,6.2%
Basavanagudi,170,GEN,Bangalore,Ravisubramanya.L.A,Bharatiya Janta Party,238614,128187,53.7 %,38009,29.7%
Padmanaba Nagar,171,GEN,Bangalore,R Ashoka,Bharatiya Janta Party,267865,159204,59.4 %,32166,20.2%
B.T.M.Layout,172,GEN,Bangalore,Ramalinga Reddy,Indian National Congress,263853,133567,50.6 %,20478,15.3%
Jayanagar,173,GEN,Bangalore,Sowmya Reddy,Indian National Congress,195401,110736,56.7 %,2887,2.6%
Mahadevapura,174,SC,Bangalore,Aravind Limbavali,Bharatiya Janta Party,470878,280870,59.6 %,17784,6.3%
Bommanahalli,175,GEN,Bangalore,Sathish Reddy M,Bharatiya Janta Party,405037,193019,47.7 %,47162,24.4%
Bangalore South,176,GEN,Bangalore,M Krishnappa,Bharatiya Janta Party,581408,315519,54.3 %,30417,9.6%
Anekal,177,SC,Bangalore,B.Shivanna,Indian National Congress,348102,225562,64.8 %,8627,3.8%
Hosakote,178,GEN,Bangalore Rural,N Nagaraju (M.T.B),Indian National Congress,210606,192532,91.4 %,7597,3.9%
Devanahalli,179,SC,Bangalore Rural,Narayanaswamy L N,Janata Dal (Secular),200245,169858,84.8 %,17010,10.0%
Doddaballapur,180,GEN,Bangalore Rural,T Venkataramanaiah,Indian National Congress,199678,167741,84.0 %,9945,5.9%
Nelamangala,181,SC,Bangalore Rural,Dr. K .Sreenivasamurthy,Janata Dal (Secular),199138,160284,80.5 %,24321,15.2%
Magadi,182,GEN,Bangalore Rural,A. Manjunath,Janata Dal (Secular),223139,193379,86.7 %,51425,26.6%
Ramanagaram,183,GEN,Bangalore Rural,H.D.Kumaraswamy,Janata Dal (Secular),205014,170508,83.2 %,22636,13.3%
Kanakapura,184,GEN,Bangalore Rural,D K Shivakumar,Indian National Congress,220391,184984,83.9 %,79909,43.2%
Channapatna,185,GEN,Bangalore Rural,H D Kumara Swamy,Janata Dal (Secular),216415,187910,86.8 %,21530,11.5%
Malavalli,186,SC,Mandya,Dr.K.Annadani,Janata Dal (Secular),235324,193204,82.1 %,26760,13.9%
Maddur,187,GEN,Mandya,D.C.Thammanna,Janata Dal (Secular),202326,170745,84.4 %,54030,31.6%
Melukote,188,GEN,Mandya,C S Puttaraju,Janata Dal (Secular),192963,173986,90.2 %,22224,12.8%
Mandya,189,GEN,Mandya,M Srinivas,Janata Dal (Secular),221555,164319,74.2 %,21608,13.2%
Shrirangapattana,190,GEN,Mandya,Ravindra Srikantaiah,Janata Dal (Secular),204059,175709,86.1 %,43688,24.9%
Nagamangala,191,GEN,Mandya,Suresh Gowdaa,Janata Dal (Secular),203209,180825,89.0 %,47667,26.4%
Krishnarajapete,192,GEN,Mandya,Narayanagowda,Janata Dal (Secular),201595,172910,85.8 %,17119,9.9%
Shravanabelagola,193,GEN,Hassan,C N Balakrishna,Janata Dal (Secular),198781,166355,83.7 %,53012,31.9%
Arsikere,194,GEN,Hassan,K.M Shivalinge Gowda,Janata Dal (Secular),204763,171880,83.9 %,43689,25.4%
Belur,195,GEN,Hassan,Lingesha. K.S.,Janata Dal (Secular),186531,151173,81.0 %,19690,13.0%
Hassan,196,GEN,Hassan,Preetham J Gowda,Bharatiya Janta Party,206112,153485,74.5 %,13006,8.5%
Holenarasipur,197,GEN,Hassan,H D Revanna,Janata Dal (Secular),205017,179512,87.6 %,43832,24.4%
Arkalgud,198,GEN,Hassan,A. T. Ramaswamy,Janata Dal (Secular),210014,187715,89.4 %,10653,5.7%
Sakleshpur,199,SC,Hassan,H K Kumaraswamy,Janata Dal (Secular),193101,159411,82.6 %,4942,3.1%
Belthangady,200,GEN,Dakshina Kannada,Harish Poonja,Bharatiya Janta Party,213875,178305,83.4 %,22974,12.9%
Moodabidri,201,GEN,Dakshina Kannada,Umanatha. A. Kotian,Bharatiya Janta Party,194947,151210,77.6 %,29799,19.7%
Mangalore City North,202,GEN,Dakshina Kannada,Dr.Bharath Shetty. Y,Bharatiya Janta Party,228025,174938,76.7 %,26648,15.2%
Mangalore City South,203,GEN,Dakshina Kannada,D. Vedavyasa Kamath,Bharatiya Janta Party,230351,162324,70.5 %,16075,9.9%
Mangalore,204,GEN,Dakshina Kannada,U.T.Abdul Khader,Indian National Congress,190361,148537,78.0 %,19739,13.3%
Bantval,205,GEN,Dakshina Kannada,Rajesh Naik U.,Bharatiya Janta Party,216027,181609,84.1 %,15971,8.8%
Puttur,206,GEN,Dakshina Kannada,Sanjeeva Matandoor,Bharatiya Janta Party,197923,165044,83.4 %,19477,11.8%
Sullia,207,SC,Dakshina Kannada,Angara.S,Bharatiya Janta Party,195305,167102,85.6 %,26068,15.6%
Madikeri,208,GEN,Kodagu,Appachu Ranjan M P,Bharatiya Janta Party,212277,167843,79.1 %,16015,9.5%
Virajpet,209,GEN,Kodagu,K G Bopaiah,Bharatiya Janta Party,212746,156039,73.3 %,13353,8.6%
Periyapatna,210,GEN,Mysore,K. Mahadeva,Janata Dal (Secular),177023,154538,87.3 %,7493,4.8%
Krishnarajanagara,211,GEN,Mysore,Sa. Ra. Mahesh,Janata Dal (Secular),201189,173824,86.4 %,1779,1.0%
Hunasuru,212,GEN,Mysore,Adaguru H Vishwanath,Janata Dal (Secular),221300,184694,83.5 %,8575,4.6%
Heggadadevankote,213,ST,Mysore,Anil Kumar C,Indian National Congress,209502,169457,80.9 %,22093,13.0%
Nanjangud,214,SC,Mysore,B. Harshavardhan,Bharatiya Janta Party,203279,162032,79.7 %,12479,7.7%
Chamundeshwari,215,GEN,Mysore,G.T.Devegowda,Janata Dal (Secular),289111,224714,77.7 %,36042,16.0%
Krishnaraja,216,GEN,Mysore,S A Ramadas,Bharatiya Janta Party,239192,145467,60.8 %,26347,18.1%
Chamaraja,217,GEN,Mysore,L. Nagendra,Bharatiya Janta Party,228483,138993,60.8 %,14936,10.7%
Narasimharaja,218,GEN,Mysore,Tanveer Sait,Indian National Congress,253051,160679,63.5 %,18127,11.3%
Varuna,219,GEN,Mysore,Yathindra S,Indian National Congress,213809,173551,81.2 %,58616,33.8%
T.Narasipur,220,SC,Mysore,Ashvin Kumar.M,Janata Dal (Secular),196399,153626,78.2 %,28478,18.5%
Hanur,221,GEN,Chamarajanagar,R Narendra,Indian National Congress,204859,168960,82.5 %,3513,2.1%
Kollegal,222,SC,Chamarajanagar,N. Mahesh,Bahujan Samaj Party,209089,167347,80.0 %,19454,11.6%
Chamarajanagar,223,GEN,Chamarajanagar,C Puttarangashetty,Indian National Congress,204126,165048,80.9 %,4913,3.0%
Gundlupet,224,GEN,Chamarajanagar,C S Niranjan Kumar,Bharatiya Janta Party,202852,181671,89.6 %,16684,9.2%
