AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Mawkyrwat,32,ST,Bires Nongsiej,Hill People Union,14602,11746,80.4 %,1189,10.1%
Pariong,33,ST,Hopingstone Lyngdoh,Hill State People's Democratic Party,12788,9407,73.6 %,4411,46.9%
Nongstoin,34,ST,Hopingstone Lyngdoh,Hill State People's Democratic Party,23371,13250,56.7 %,789,6.0%
Langrin,35,ST,Probin K. Raswai,Indian National Congress,13349,10977,82.2 %,2318,21.1%
Mawthengkut,36,ST,Maysalin War,Indian National Congress,15486,10297,66.5 %,252,2.4%
Baghmara,37,ST,Williamson A. Sangma,Indian National Congress,11632,8658,74.4 %,2663,30.8%
Rongrenggiri,38,ST,Projend D. Sangma,Hill People Union,15871,11353,71.5 %,1382,12.2%
Rongjeng,39,ST,Pleander G. Momin,Hill People Union,10990,8057,73.3 %,273,3.4%
Kharkutta,40,ST,Luderberg Ch. Momin,Hill People Union,12094,8259,68.3 %,211,2.6%
Mendipathar,41,ST,Beninstand G. Momin,Hill People Union,13350,10907,81.7 %,1122,10.3%
Resubelpara,42,ST,Salseng Marak,Indian National Congress,12449,10217,82.1 %,1758,17.2%
Songsak,43,ST,Lehinson Sangma,Hill People Union,11649,7731,66.4 %,1103,14.3%
Bajengdoba,44,ST,Chamberline Marak,Indian National Congress,11786,9096,77.2 %,2527,27.8%
Tikrikilla,45,ST,Kapin Chandra Boro,Independent,12396,10652,85.9 %,752,7.1%
Dadenggiri,46,ST,Norwin B. Sangma,Indian National Congress,15949,10816,67.8 %,1435,13.3%
Rongchugiri,47,ST,Sherjee M. Sangma,Hill People Union,10493,8445,80.5 %,1461,17.3%
Phulbari,48,GEN,Parimal Rava,Hill People Union,14679,13121,89.4 %,1378,10.5%
Rajabala,49,ST,Miriam D. Shira,Independent,14891,12990,87.2 %,813,6.3%
Selsella,50,ST,Atul C. Marak,Indian National Congress,10659,8723,81.8 %,659,7.6%
Rongram,51,ST,Crunden Sangma,All Party Hill Leaders Conference (ARMISON MARAK GROUP),12931,10180,78.7 %,270,2.7%
Tura,52,ST,Purno A. Sangma,Indian National Congress,20151,14838,73.6 %,1509,10.2%
Chokpot,53,ST,Clifford R. Marak,Hill People Union,10534,8208,77.9 %,189,2.3%
Kherapara,54,ST,Roster M. Sangma,Indian National Congress,12209,8947,73.3 %,2591,29.0%
Kherapara,54,ST,Chamberun Marak,Independent,12209,8947,73.3 %,2591,29.0%
Dalu,55,ST,Mountbatten Sangma,Indian National Congress,10097,8209,81.3 %,823,10.0%
Dalamgiri,56,ST,Armison Marak,All Party Hill Leaders Conference (ARMISON MARAK GROUP),10806,8762,81.1 %,106,1.2%
Rangsakona,57,ST,Chesterfield W. Marak,Hill People Union,11417,9511,83.3 %,883,9.3%
Ampatigiri,58,ST,Monendra Agitok,Independent,15071,12867,85.4 %,966,7.5%
Salmanpura,59,ST,Nimarson Momin,Independent,12447,9963,80.0 %,2318,23.3%
Mahendraganj,60,GEN,Dhabal Ch. Barman,Hill People Union,11851,10364,87.5 %,1393,13.4%
