AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Katehari,113,GEN,Dharam Raj Nishad,Bahujan Samaj Party,256379,138458,54.0 %,4121,3.0%
Akbarpur,114,GEN,Ram Achal Rajbhar,Bahujan Samaj Party,249449,156729,62.8 %,7540,4.8%
Jalalpur,115,GEN,Rakesh Pandey,Samajwadi Party,261782,153947,58.8 %,5051,3.3%
Jahangirganj,116,SC,Mayawati,Bahujan Samaj Party,252517,143958,57.0 %,6407,4.5%
Tanda,117,GEN,Laljee Verma,Bahujan Samaj Party,256817,149661,58.3 %,10489,7.0%
Ayodhya,118,GEN,Lalloo Singh,Bharatiya Janta Party,281152,132654,47.2 %,17860,13.5%
Bikapur,119,GEN,Sita Ram Nishad,Samajwadi Party,244549,135809,55.5 %,6923,5.1%
Milkipur,120,GEN,Anand Sen,Samajwadi Party,249497,136170,54.6 %,3086,2.3%
Sohawal,121,SC,Awadhesh Prasad,Samajwadi Party,230327,122730,53.3 %,8156,6.6%
Rudauli,122,GEN,Abbas Ali Zaidi Urf Rushdi Miyan,Samajwadi Party,215462,127969,59.4 %,20982,16.4%
Dariyabad,123,GEN,Rajeev Kumar Singh,Bharatiya Janta Party,212578,130675,61.5 %,7329,5.6%
Siddhaur,124,SC,Kamla Prasad Rawat,Bahujan Samaj Party,206427,124879,60.5 %,6019,4.8%
Haidergarh,125,GEN,Raj Nath Singh,Bharatiya Janta Party,214282,135825,63.4 %,25636,18.9%
Masauli,126,GEN,Rakesh Kumar Verma,Samajwadi Party,208628,143512,68.8 %,4397,3.1%
Fatehpur,128,SC,Raj Rani,Bharatiya Janta Party,217210,131224,60.4 %,13016,9.9%
Ramnagar,129,GEN,Raj Laxmi Verma,Bharatiya Janta Party,212181,127951,60.3 %,11087,8.7%
Kaiserganj,130,GEN,Mukut Bihari Verma,Bharatiya Janta Party,224526,118295,52.7 %,3714,3.1%
Fakharpur,131,GEN,Arun Veer Singh,Samajwadi Party,229290,139603,60.9 %,1338,1.0%
Mahsi,132,GEN,Ali Bahadur,Bahujan Samaj Party,244783,141164,57.7 %,7200,5.1%
Nanpara,133,GEN,Jata Shankar Singh,Bharatiya Janta Party,292346,162691,55.7 %,1755,1.1%
Charda,134,SC,Shabbir,Samajwadi Party,232269,121414,52.3 %,15490,12.8%
Bhinga,135,GEN,Chandramani Kant Singh,Bharatiya Janta Party,228444,121047,53.0 %,1985,1.6%
Bahraich,136,GEN,Dr Vaqar Ahmad Shah,Samajwadi Party,263301,140943,53.5 %,14095,10.0%
Ikauna,137,SC,Akshaiber Lal,Bharatiya Janta Party,242125,117922,48.7 %,7636,6.5%
Gainsari,138,GEN,Shiv Pratap Alias Dr. Shiv Pratap Yadav,Samajwadi Party,227228,137675,60.6 %,11695,8.5%
Tulsipur,139,GEN,Mashood Khan,Samajwadi Party,231079,137301,59.4 %,2396,1.7%
Balrampur,140,GEN,Geeta Singh,Samajwadi Party,239734,122042,50.9 %,2226,1.8%
Utraula,141,GEN,Anwar Mahmood,Samajwadi Party,254698,126019,49.5 %,1131,0.9%
Sadullanagar,142,GEN,Ram Pratap Singh,Bharatiya Janta Party,227261,139366,61.3 %,8183,5.9%
Mankapur,143,SC,Ram Bishun Azad,Samajwadi Party,232034,124932,53.8 %,22406,17.9%
Mujehna,144,GEN,Ghanshyam Shukla,Bharatiya Janta Party,233384,136455,58.5 %,22756,16.7%
Gonda,145,GEN,Vinod Kumar Alias Pandit Singh,Samajwadi Party,240820,117206,48.7 %,12511,10.7%
Katra Bazar,146,GEN,Baij Nath Dubey,Samajwadi Party,231714,127309,54.9 %,2462,1.9%
Colonelganj,147,GEN,Yogesh Pratap Singh Alias Yogesh Bhaiya,Bahujan Samaj Party,239921,127718,53.2 %,4167,3.3%
Dixir,148,SC,Babu Lal,Samajwadi Party,221113,112065,50.7 %,6640,5.9%
Harraiya,149,GEN,Raj Kishor Singh,Bahujan Samaj Party,247160,136837,55.4 %,1426,1.0%
Captainganj,150,GEN,Ram Prasad Chaudhary,Bharatiya Janta Party,244045,150270,61.6 %,4029,2.7%
Nagar East,151,SC,Ram Karan Arya,Samajwadi Party,227789,128728,56.5 %,6101,4.7%
Basti,152,GEN,Jagadambika Pal,Indian National Congress,255462,135300,53.0 %,9515,7.0%
Domariaganj,154,GEN,Kamal Yusuf Malik,Samajwadi Party,243777,137401,56.4 %,7623,5.5%
Itwa,155,GEN,Mata Prasad Pandey,Samajwadi Party,232354,134466,57.9 %,10101,7.5%
Shohratgarh,156,GEN,Dinesh Singh,Indian National Congress,229390,134358,58.6 %,5586,4.2%
Naugarh,157,GEN,Aneel,Samajwadi Party,241969,137501,56.8 %,10271,7.5%
Bansi,158,GEN,Jai Pratap Singh,Bharatiya Janta Party,225758,127959,56.7 %,2453,1.9%
Khesraha,159,GEN,Aditya Vikram Singh (Bonku Singh),Samajwadi Party,246480,138094,56.0 %,12877,9.3%
Menhdawal,160,GEN,Abdul Kalam,Samajwadi Party,241788,129062,53.4 %,11057,8.6%
Khalilabad,161,SC,Dawarika Prasad,Bharatiya Janta Party,252574,125825,49.8 %,4293,3.4%
Hainsarbazar,162,SC,Sankhlal Manjhi,Janata Dal (United),250322,132971,53.1 %,4190,3.2%
Bansgaon,163,SC,Sadal Prasad,Bahujan Samaj Party,257724,126958,49.3 %,21739,17.1%
Dhuriapar,164,GEN,Jaiprakash Yadva,Bahujan Samaj Party,251198,132993,52.9 %,11657,8.8%
Chillupar,165,GEN,Harishanker Tewari,Akhil Bhartiya Lok Tantrik Congress,268536,133158,49.6 %,14951,11.2%
Kauriram,166,GEN,Ram Bhuwal,Bahujan Samaj Party,290174,136064,46.9 %,569,0.4%
Mundera Bazar,167,SC,Sharadadevi,Samajwadi Party,243055,119727,49.3 %,3339,2.8%
Pipraich,168,GEN,Jitendra Kumar Jaiswal Urf Pappu Bhaiya,Independent,235536,132936,56.4 %,22235,16.7%
Gorakhpur,169,GEN,Dr.Radha Mohan Das Agrawal,Akhil Bharat Hindu Mahasabha,298906,98833,33.1 %,18448,18.7%
Maniram,170,GEN,Kamlesh Kumar,Samajwadi Party,304396,136311,44.8 %,18056,13.2%
Sahjanwa,171,GEN,Dev Narayan Alis G.M. Singh,Bahujan Samaj Party,241777,133817,55.3 %,13870,10.4%
Paniara,172,GEN,Fateh Bahadur,Bharatiya Janta Party,240611,143446,59.6 %,2171,1.5%
Pharenda,173,GEN,Shyam Narain,Indian National Congress,234955,131971,56.2 %,5873,4.5%
Lakshmipur,174,GEN,Amar Mani,Bahujan Samaj Party,242633,149411,61.6 %,6000,4.0%
Siswa,175,GEN,Shivendra Singh Urf Shiv Baboo,Bharatiya Janta Party,230390,147532,64.0 %,7628,5.2%
Maharajganj,176,SC,Chandra Kishor,Bharatiya Janta Party,233803,144839,61.9 %,8515,5.9%
Shyam Duerwa,177,GEN,Gyanendra Singh,Bharatiya Janta Party,235794,142022,60.2 %,1719,1.2%
Naurangia,178,SC,Purnmasi Dehati,Samajwadi Party,239386,133410,55.7 %,2800,2.1%
Ramkola,179,GEN,Radhey Shyam Singh,Samajwadi Party,252821,148258,58.6 %,22355,15.1%
Hata,180,SC,Ramapati Alies Ramakant,Bharatiya Janta Party,256758,137369,53.5 %,18302,13.3%
Padrauna,181,GEN,Kr. Ratan Jeet Pratap Narayan Singh,Indian National Congress,262361,154325,58.8 %,15382,10.0%
Seorahi,182,GEN,Dr. P.K. Rai,Samajwadi Party,243074,143722,59.1 %,465,0.3%
Fazilnagar,183,GEN,Jagdish Misra Balti Baba,Bharatiya Janta Party,257297,152077,59.1 %,1874,1.2%
Kasia,184,GEN,Brahma Shanker Tripathi,Samajwadi Party,264555,162098,61.3 %,24885,15.4%
Gauri Bazar,185,GEN,Shakir Ali,Samajwadi Party,253028,151332,59.8 %,6126,4.0%
Rudrapur,186,GEN,Anugrah Narain Alias Khokha Singh,Samajwadi Party,246189,126652,51.4 %,13678,10.8%
Deoria,187,GEN,Dinanath Kushwaha,National Loktantrik Party,280808,139558,49.7 %,1904,1.4%
Bhatpar Rani,188,GEN,Kameshwar,Indian National Congress,271500,140356,51.7 %,16398,11.7%
Salempur,189,GEN,Fasiha Murad Lari Alias Gajala,Bahujan Samaj Party,263744,127820,48.5 %,4034,3.2%
Barhaj,190,GEN,Durga Prasad Misra,Independent,243939,124513,51.0 %,3244,2.6%
Natthupur,191,GEN,Kapildeo,Bahujan Samaj Party,243138,127501,52.4 %,2858,2.2%
Ghosi,192,GEN,Fagoo,Bharatiya Janta Party,238236,138305,58.1 %,7686,5.6%
Sagri,193,GEN,Malik Masood,Bahujan Samaj Party,253122,140399,55.5 %,640,0.5%
Gopalpur,194,GEN,Waseem Ahmad,Samajwadi Party,240295,118998,49.5 %,5753,4.8%
Azamgarh,195,GEN,Durga Prasad Yadav,Samajwadi Party,258363,127634,49.4 %,18166,14.2%
Nizamabad,196,GEN,Alambadi,Samajwadi Party,262902,136085,51.8 %,4956,3.6%
Atraulia,197,GEN,Balram Yadav,Samajwadi Party,243394,140428,57.7 %,22056,15.7%
Phulpur,198,GEN,Ram Naresh Yadav,Indian National Congress,225130,132168,58.7 %,3828,2.9%
Saraimir,199,SC,Hira Lal Gautam,Bahujan Samaj Party,250291,129667,51.8 %,7387,5.7%
Mehnagar,200,SC,Vidya Chaudhary,Bahujan Samaj Party,271068,138854,51.2 %,332,0.2%
Lalganj,201,GEN,Sukhdev Rajbhar,Bahujan Samaj Party,275029,154841,56.3 %,1748,1.1%
Mubarakpur,202,GEN,Chandradeo Ram Yadav Karailee,Bahujan Samaj Party,272038,160442,59.0 %,9276,5.8%
Mohammadabad Gohna,203,SC,Baijnath,Samajwadi Party,257433,141013,54.8 %,929,0.7%
Mau,204,GEN,Mokhtar Ansari,Independent,264454,153452,58.0 %,33042,21.5%
Rasra,205,SC,Ghoora Ram,Bahujan Samaj Party,232683,120116,51.6 %,10018,8.3%
Siar,206,GEN,Sharada Nand Anchal,Samajwadi Party,244760,126636,51.7 %,10512,8.3%
Chilkahar,207,GEN,Ram Ikabal,Bharatiya Janta Party,235597,132603,56.3 %,11676,8.8%
Sikandarpur,208,GEN,Jiyauddin Rijvi,Samajwadi Party,258465,130990,50.7 %,7363,5.6%
Bansdih,209,GEN,Ram Govind Chowdhari,Samajwadi Janata Party (RASHTRIYA),273974,136940,50.0 %,5819,4.2%
Doaba,210,GEN,Bharat,Bharatiya Janta Party,275686,112900,41.0 %,4856,4.3%
Ballia,211,GEN,Narad Rai,Samajwadi Party,287525,124075,43.2 %,12988,10.5%
Kopachit,212,GEN,Ambika Chaudhari,Samajwadi Party,246410,128425,52.1 %,8251,6.4%
Zahoorabad,213,GEN,Kali Charan,Bahujan Samaj Party,261025,152201,58.3 %,6223,4.1%
Mohammadabad,214,GEN,Krishnanand,Bharatiya Janta Party,260899,154564,59.2 %,7772,5.0%
Dildarnagar,215,GEN,Om Prakash,Samajwadi Party,279497,149866,53.6 %,18091,12.1%
Zamania,216,GEN,Kailash,Samajwadi Party,258128,148954,57.7 %,8288,5.6%
Ghazipur,217,GEN,Umashanker,Bahujan Samaj Party,264557,147512,55.8 %,716,0.5%
Jakhania,218,SC,Chhedi Ram,Samajwadi Party,258451,142532,55.1 %,6835,4.8%
Sadat,219,SC,Biju Pat Nayak,Samajwadi Party,267064,140111,52.5 %,7809,5.6%
Saidpur,220,GEN,Kailash Nath Singh Yadav,Bahujan Samaj Party,284496,168750,59.3 %,18423,10.9%
