AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Wangoi,22,GEN,Wahengbam Nipamacha Singh,Manipur State Congress Party,18243,17273,94.7 %,1538,8.9%
Mayang Imphal,23,GEN,Khumujam Amutombi Singh,Indian National Congress,18940,17843,94.2 %,95,0.5%
Nambol,24,GEN,Thounaojam Bira Singh,Manipur State Congress Party,23478,22183,94.5 %,920,4.1%
Oinam,25,GEN,Dr. Yumnam Jiten,Manipur State Congress Party,20394,18230,89.4 %,3364,18.5%
Bishenpur,26,GEN,Konthoujam Govindas Singh,Manipur State Congress Party,22420,21160,94.4 %,3097,14.6%
Moirang,27,GEN,Laishram Kerani Singh,Indian National Congress,27357,24887,91.0 %,369,1.5%
Thanga,28,GEN,Heisnam Sanayaima Singh,Manipur State Congress Party,17137,15810,92.3 %,56,0.4%
Kumbi,29,GEN,Sanasam Bir Singh,Manipur State Congress Party,21044,18751,89.1 %,79,0.4%
Lilong,30,GEN,Allaudin,Nationalist Congress Party,20420,18687,91.5 %,153,0.8%
Thoubal,31,GEN,Leitanthem Tomba,Manipur State Congress Party,21745,20189,92.8 %,2759,13.7%
Wangkhem,32,GEN,Dr. Nimai Chand Luwang,Indian National Congress,21354,19962,93.5 %,3072,15.4%
Heirok,33,GEN,Moirangthem Okendro,Indian National Congress,21034,19196,91.3 %,1709,8.9%
Wangjing Tentha,34,GEN,Moirangthem Hemanta Singh,Manipur State Congress Party,22686,21009,92.6 %,585,2.8%
Khangabo,35,GEN,Laishram Jatra Singh,Mahabharat Peples Party,23909,23030,96.3 %,52,0.2%
Wabgai,36,GEN,Mayengbam Manihar Singh,Indian National Congress,20391,19369,95.0 %,2216,11.4%
Kakching,37,GEN,N. Nimai Singh,Indian National Congress,20462,18466,90.2 %,1432,7.8%
Hiyanglam,38,GEN,Maibam Kunjo Singh,Manipur State Congress Party,20157,18445,91.5 %,1724,9.3%
Sugnoo,39,GEN,Kangujam Ranjit Singh,Bharatiya Janta Party,20871,19248,92.2 %,461,2.4%
Jiribam,40,GEN,Ashangbam Biren,Manipur State Congress Party,23455,18556,79.1 %,5473,29.5%
Chandel,41,ST,Hangkhanpao,Rashtriya Janata Dal,35176,33996,96.6 %,1854,5.5%
Tengnoupal,42,ST,Onjamang Haokip,Nationalist Congress Party,31936,30721,96.2 %,3882,12.6%
Phungyar,43,ST,Rishang Keishing,Indian National Congress,21345,14808,69.4 %,1197,8.1%
Ukhrul,44,ST,D. Shaiza,Bharatiya Janta Party,28627,21169,73.9 %,6029,28.5%
Chingai,45,ST,Dr. Khashim Ruivah,Federal Party Of Manipur,30442,17267,56.7 %,660,3.8%
Saikul,46,ST,Chungkhokai Doungel,Nationalist Congress Party,29788,27060,90.8 %,10905,40.3%
Karong,47,ST,L. Jonathan,Indian National Congress,42022,40008,95.2 %,1635,4.1%
Mao,48,ST,M. Thohrii,Indian National Congress,42608,39408,92.5 %,9336,23.7%
Tadubi,49,ST,K. Raina,Federal Party Of Manipur,34715,33238,95.7 %,101,0.3%
Kangpokpi,50,GEN,Thangminlien Kipgen,Nationalist Congress Party,25253,23265,92.1 %,9133,39.3%
Saitu,51,ST,Haokholet Kipgen,Federal Party Of Manipur,31647,30447,96.2 %,186,0.6%
Tamei,52,ST,Mangaibou,Manipur State Congress Party,24079,22406,93.1 %,5580,24.9%
Tamenglong,53,ST,Samuel Jendai,Manipur State Congress Party,20047,17147,85.5 %,3211,18.7%
Nungba,54,ST,Gangmumei Kamei,Federal Party Of Manipur,16849,14892,88.4 %,991,6.7%
Tipaimukh,55,ST,Ngursanglur,Nationalist Congress Party,13832,11920,86.2 %,14,0.1%
Thanlon,56,ST,Songchinkhup,Manipur State Congress Party,16620,15436,92.9 %,3535,22.9%
Henglep,57,ST,T. Manga Vaiphei,Indian National Congress,21590,19964,92.5 %,1647,8.2%
Churachandpur,58,ST,V. Hangkhanlian,Manipur State Congress Party,37135,31337,84.4 %,848,2.7%
Saikot,59,ST,M. Chungkhosei,Manipur State Congress Party,34666,32116,92.6 %,2112,6.6%
Singhat,60,ST,N. Zatawn,Janata Dal (United),21708,20183,93.0 %,1384,6.9%
