AC Name,AC No.,Type,District,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Hasanpur,42,GEN,Jyotiba Phule Nagar,Kamal Akhtar,Samajwadi Party,265381,220670,83.2 %,32228,14.6%
Siwalkhas,43,GEN,Meerut,Ghulam Mohammed,Samajwadi Party,286449,188172,65.7 %,3587,1.9%
Sardhana,44,GEN,Meerut,Sangeet Singh Som,Bharatiya Janta Party,296297,214603,72.4 %,12274,5.7%
Hastinapur,45,SC,Meerut,Prabhu Dayal Balmiki,Samajwadi Party,300172,184686,61.5 %,6641,3.6%
Kithore,46,GEN,Meerut,Shahid Manzoor,Samajwadi Party,303089,201129,66.4 %,11106,5.5%
Meerut Cantt,47,GEN,Meerut,Satya Prakash Agarwal ( Kailash Dairy Wale),Bharatiya Janta Party,346745,203150,58.6 %,3613,1.8%
Meerut,48,GEN,Meerut,Dr. Laxmikant Bajpai,Bharatiya Janta Party,278845,179161,64.3 %,6278,3.5%
Meerut South,49,GEN,Meerut,Ravindra Bhadana,Bharatiya Janta Party,354863,218304,61.5 %,9784,4.5%
Chhaprauli,50,GEN,Baghpat,Vir Pal,Rashtriya Lok Dal,279600,145524,52.0 %,21571,14.8%
Baraut,51,GEN,Baghpat,Lokesh Dixit,Bahujan Samaj Party,251139,146222,58.2 %,5676,3.9%
Baghpat,52,GEN,Baghpat,Hemlata Chaudhary,Bahujan Samaj Party,263492,164882,62.6 %,7663,4.6%
Loni,53,GEN,Ghaziabad,Zakir Ali,Bahujan Samaj Party,358553,215801,60.2 %,25248,11.7%
Muradnagar,54,GEN,Ghaziabad,Wahab,Bahujan Samaj Party,346610,216061,62.3 %,3622,1.7%
Sahibabad,55,GEN,Ghaziabad,Amarpal,Bahujan Samaj Party,676637,333656,49.3 %,24348,7.3%
Ghaziabad,56,GEN,Ghaziabad,Suresh Bansal,Bahujan Samaj Party,335260,181309,54.1 %,12121,6.7%
Modi Nagar,57,GEN,Ghaziabad,Sudesh Sharma,Rashtriya Lok Dal,283131,177263,62.6 %,13949,7.9%
Dholana,58,GEN,Ghaziabad,Dharmesh Singh Tomar,Samajwadi Party,307142,202283,65.9 %,9339,4.6%
Hapur,59,SC,Ghaziabad,Gajraj Singh,Indian National Congress,296679,184887,62.3 %,22152,12.0%
Garhmukteshwar,60,GEN,Ghaziabad,Madan Chauhan,Samajwadi Party,291223,191229,65.7 %,18199,9.5%
Noida,61,GEN,Gautam Buddha Nagar,Mahesh Kumar Sharma,Bharatiya Janta Party,428259,209705,49.0 %,27676,13.2%
Dadri,62,GEN,Gautam Buddha Nagar,Satveer Singh Gurjar,Bahujan Samaj Party,343679,199436,58.0 %,37297,18.7%
Jewar,63,GEN,Gautam Buddha Nagar,Vedram Bhati,Bahujan Samaj Party,287711,178536,62.1 %,9500,5.3%
Sikandrabad,64,GEN,Bulandshahar,Bimla Singh Solanki,Bharatiya Janta Party,338407,205320,60.7 %,123,0.1%
Bulandshahr,65,GEN,Bulandshahar,Mohd. Aleem Khan,Bahujan Samaj Party,337612,206160,61.1 %,6947,3.4%
Syana,66,GEN,Bulandshahar,Dilnawaz Khan,Indian National Congress,344713,208906,60.6 %,1664,0.8%
Anupshahr,67,GEN,Bulandshahar,Gajendra Singh,Bahujan Samaj Party,328833,195112,59.3 %,3501,1.8%
Debai,68,GEN,Bulandshahar,Shri Bhagwan Sharma,Samajwadi Party,296534,183219,61.8 %,3597,2.0%
Shikarpur,69,GEN,Bulandshahar,Mukesh Sharma,Samajwadi Party,294460,184361,62.6 %,8403,4.6%
Khurja,70,SC,Bulandshahar,Banshi Singh Pahadiya,Indian National Congress,326538,209860,64.3 %,37304,17.8%
Khair,71,SC,Aligarh,Bhagwati Prasad,Rashtriya Lok Dal,324037,191685,59.2 %,38774,20.2%
Barauli,72,GEN,Aligarh,Dalveer Singh,Rashtriya Lok Dal,307350,204003,66.4 %,12023,5.9%
Atrauli,73,GEN,Aligarh,Viresh Yadav,Samajwadi Party,327391,205699,62.8 %,8867,4.3%
Chharra,74,GEN,Aligarh,Rakesh Kumar,Samajwadi Party,304457,190796,62.7 %,4786,2.5%
Koil,75,GEN,Aligarh,Zameer Ullah Khan,Samajwadi Party,293029,176415,60.2 %,599,0.3%
Aligarh,76,GEN,Aligarh,Zafar Aalam,Samajwadi Party,294190,184820,62.8 %,23086,12.5%
Iglas,77,SC,Aligarh,Triloki Ram,Rashtriya Lok Dal,309684,190630,61.6 %,8193,4.3%
Hathras,78,SC,Mahamaya Nagar,Genda Lal Chaudhary,Bahujan Samaj Party,346878,204829,59.0 %,8673,4.2%
Sadabad,79,GEN,Mahamaya Nagar,Devendra Agrawal,Samajwadi Party,311121,188343,60.5 %,5187,2.8%
Sikandra Rao,80,GEN,Mahamaya Nagar,Ramveer Upadhyay,Bahujan Samaj Party,318067,206211,64.8 %,1063,0.5%
Chhata,81,GEN,Mathura,Tejpal Singh,Rashtriya Lok Dal,302037,210397,69.7 %,14594,6.9%
Mant,82,GEN,Mathura,Jayant Chaudhary,Rashtriya Lok Dal,286964,201974,70.4 %,16055,7.9%
Goverdhan,83,GEN,Mathura,Rajkumar Rawat,Bahujan Samaj Party,272700,183329,67.2 %,21495,11.7%
Mathura,84,GEN,Mathura,Pradeep Mathur,Indian National Congress,358237,200654,56.0 %,501,0.2%
Baldev,85,SC,Mathura,Pooran Prakash,Rashtriya Lok Dal,317126,191087,60.3 %,32094,16.8%
Etmadpur,86,GEN,Agra,Dr. Dharampal Singh,Bahujan Samaj Party,361756,235963,65.2 %,8504,3.6%
Agra Cantt,87,SC,Agra,Gutiyari Lal Duwesh,Bahujan Samaj Party,383405,208739,54.4 %,6415,3.1%
Agra South,88,GEN,Agra,Yogendra Upadhyaya,Bharatiya Janta Party,328782,196782,59.9 %,22960,11.7%
Agra North,89,GEN,Agra,Jagan Prasad Garg,Bharatiya Janta Party,355448,196716,55.3 %,23356,11.9%
Agra Rural,90,SC,Agra,Kali Charan Suman,Bahujan Samaj Party,344002,200891,58.4 %,18754,9.3%
Fatehpur Sikri,91,GEN,Agra,Surajpal Singh,Bahujan Samaj Party,307053,203064,66.1 %,5623,2.8%
Kheragarh,92,GEN,Agra,Bhagvan Singh Kushwaha,Bahujan Samaj Party,295677,191218,64.7 %,7106,3.7%
Fatehabad,93,GEN,Agra,Chotelal Verma,Bahujan Samaj Party,264837,184135,69.5 %,699,0.4%
Bah,94,GEN,Agra,Raja Mahendra Aridaman Singh,Samajwadi Party,306414,183807,60.0 %,26471,14.4%
Tundla,95,SC,Firozabad,Rakesh Babu,Bahujan Samaj Party,326192,207213,63.5 %,7946,3.8%
Jasrana,96,GEN,Firozabad,Ramveer Singh,Samajwadi Party,305791,203543,66.6 %,28636,14.1%
Firozabad,97,GEN,Firozabad,Manish Asiza,Bharatiya Janta Party,353686,222412,62.9 %,2015,0.9%
Shikohabad,98,GEN,Firozabad,Om Prakash Verma,Samajwadi Party,306325,189901,62.0 %,43994,23.2%
Sirsaganj,99,GEN,Firozabad,Hariom,Samajwadi Party,288186,185863,64.5 %,40015,21.5%
Kasganj,100,GEN,Etah,Man Pal Singh,Samajwadi Party,320619,190973,59.6 %,10179,5.3%
Amanpur,101,GEN,Etah,Mamtesh,Bahujan Samaj Party,272887,159504,58.5 %,3656,2.3%
Patiyali,102,GEN,Etah,Najeeva Khan Zeenat,Samajwadi Party,306382,176325,57.6 %,27775,15.8%
Aliganj,103,GEN,Etah,Rameshwar Singh,Samajwadi Party,299641,199748,66.7 %,26021,13.0%
Etah,104,GEN,Etah,Ashish Kumar Yadav,Samajwadi Party,286337,163542,57.1 %,3244,2.0%
Marhara,105,GEN,Etah,Amit Gaurav,Samajwadi Party,268029,170981,63.8 %,22256,13.0%
Jalesar,106,SC,Etah,Ranjeet Suman,Samajwadi Party,254207,149809,58.9 %,22569,15.1%
Mainpuri,107,GEN,Mainpuri,Rajkumar Alias Raju Yadav,Samajwadi Party,290690,166930,57.4 %,14209,8.5%
Bhongaon,108,GEN,Mainpuri,Alok Kumar,Samajwadi Party,290766,172373,59.3 %,30676,17.8%
Kishani,109,SC,Mainpuri,Eng. Brajesh Katheriya,Samajwadi Party,264153,153453,58.1 %,35050,22.8%
Karhal,110,GEN,Mainpuri,Sobaran Singh Yadav,Samajwadi Party,323656,197315,61.0 %,30943,15.7%
Gunnaur,111,GEN,Budaun,Ramkhiladi Singh Yadav,Samajwadi Party,341367,201886,59.1 %,46658,23.1%
Bisauli,112,SC,Budaun,Ashutosh Mourya Urf Raju,Samajwadi Party,348849,201813,57.9 %,42990,21.3%
Sahaswan,113,GEN,Budaun,Omkar Singh,Samajwadi Party,353691,220996,62.5 %,7027,3.2%
Bilsi,114,GEN,Budaun,Musarrat Ali Bittan,Bahujan Samaj Party,293359,177622,60.5 %,8328,4.7%
Badaun,115,GEN,Budaun,Abid Raza Khan,Samajwadi Party,313196,193566,61.8 %,15413,8.0%
Shekhupur,116,GEN,Budaun,Ashish Yadav,Samajwadi Party,333673,209198,62.7 %,8252,3.9%
Dataganj,117,GEN,Budaun,Sinod Kumar Shakya (Deepu),Bahujan Samaj Party,342559,214660,62.7 %,5327,2.5%
Baheri,118,GEN,Bareilly,Ataurrehman,Samajwadi Party,289882,200876,69.3 %,18,0.0%
Meerganj,119,GEN,Bareilly,Sultan Baig,Bahujan Samaj Party,277034,183919,66.4 %,7921,4.3%
Bhojipura,120,GEN,Bareilly,Shazil Islam,Ittehad-E-Millait Council,289427,201327,69.6 %,17948,8.9%
Nawabganj,121,GEN,Bareilly,Bhagwat Saran Gangwar,Samajwadi Party,257842,188370,73.1 %,17719,9.4%
Faridpur,122,SC,Bareilly,Dr. Siaram Sagar,Samajwadi Party,267792,173351,64.7 %,16787,9.7%
Bithari Chainpur,123,GEN,Bareilly,Virendra Singh,Bahujan Samaj Party,303541,208327,68.6 %,3415,1.6%
Bareilly,124,GEN,Bareilly,Dr. Arun Kumar,Bharatiya Janta Party,341554,185484,54.3 %,27062,14.6%
Bareilly Cantt,125,GEN,Bareilly,Rajesh Agarwal,Bharatiya Janta Party,288754,153942,53.3 %,18949,12.3%
Aonla,126,GEN,Bareilly,Dharm Pal Singh,Bharatiya Janta Party,248283,164613,66.3 %,4408,2.7%
Pilibhit,127,GEN,Pilibhit,Riaz Ahmad,Samajwadi Party,340050,225023,66.2 %,4235,1.9%
Barkhera,128,GEN,Pilibhit,Hemraj Verma,Samajwadi Party,281531,196379,69.8 %,30374,15.5%
Puranpur,129,SC,Pilibhit,Peetam Ram,Samajwadi Party,339409,223908,66.0 %,30838,13.8%
Bisalpur,130,GEN,Pilibhit,Agys Ram Saran Verma,Bharatiya Janta Party,315152,224795,71.3 %,56071,24.9%
Katra,131,GEN,Shahjahanpur,Rajesh Yadav,Samajwadi Party,292322,185449,63.4 %,875,0.5%
Jalalabad,132,GEN,Shahjahanpur,Neeraj Kushawaha,Bahujan Samaj Party,301417,201242,66.8 %,550,0.3%
Tilhar,133,GEN,Shahjahanpur,Roshan Lal Verma,Bahujan Samaj Party,298950,196030,65.6 %,10707,5.5%
Powayan,134,SC,Shahjahanpur,Sakuntla Devi,Samajwadi Party,318610,208060,65.3 %,8898,4.3%
Shahjahanpur,135,GEN,Shahjahanpur,Suresh Kumar Khanna,Bharatiya Janta Party,308540,181284,58.8 %,16178,8.9%
Dadraul,136,GEN,Shahjahanpur,Rammurti Singh Verma,Samajwadi Party,302477,211116,69.8 %,4879,2.3%
Palia,137,GEN,Kheri,Harvindar Kumar Sahani Alias Romi Sahani,Bahujan Samaj Party,317617,203254,64.0 %,5919,2.9%
Nighasan,138,GEN,Kheri,Ajay,Bharatiya Janta Party,320502,206102,64.3 %,31039,15.1%
Gola Gokrannath,139,GEN,Kheri,Vinay Tiwari,Samajwadi Party,344128,222582,64.7 %,19329,8.7%
Sri Nagar,140,SC,Kheri,Ramsaran,Samajwadi Party,287375,186261,64.8 %,31878,17.1%
Dhaurahra,141,GEN,Kheri,Shamsher Bahadur Alias Sheroobhaiya,Bahujan Samaj Party,307467,210043,68.3 %,1045,0.5%
Lakhimpur,142,GEN,Kheri,Utkarsh Verma Madhur,Samajwadi Party,367497,214021,58.2 %,37993,17.8%
Kasta,143,SC,Kheri,Sunil Kumar Lala,Samajwadi Party,291914,195511,67.0 %,26871,13.7%
Mohammdi,144,GEN,Kheri,Awasthi Bala Prasad,Bahujan Samaj Party,307243,200087,65.1 %,11344,5.7%
Maholi,145,GEN,Sitapur,Anoop Kumar Gupta,Samajwadi Party,323667,217700,67.3 %,22715,10.4%
Sitapur,146,GEN,Sitapur,Radheyshyam Jaiswal,Samajwadi Party,342103,196683,57.5 %,10298,5.2%
Hargaon,147,SC,Sitapur,Ramhet Bharti,Bahujan Samaj Party,276435,192604,69.7 %,12149,6.3%
Laharpur,148,GEN,Sitapur,Mo. Jasmir Ansari,Bahujan Samaj Party,294892,193816,65.7 %,17672,9.1%
Biswan,149,GEN,Sitapur,Rampal Yadav,Samajwadi Party,286793,194903,68.0 %,7349,3.8%
Sevata,150,GEN,Sitapur,Mahendra Kumar Singh,Samajwadi Party,263543,176308,66.9 %,2447,1.4%
Mahmoodabad,151,GEN,Sitapur,Narendra Singh Verma,Samajwadi Party,263909,185820,70.4 %,19589,10.5%
Sidhauli,152,SC,Sitapur,Manish Rawat,Samajwadi Party,301879,201145,66.6 %,6631,3.3%
Misrikh,153,SC,Sitapur,Ram Pal Rajwanshi,Samajwadi Party,318150,187283,58.9 %,1522,0.8%
Sawaijpur,154,GEN,Hardoi,Rajani Tiwari,Bahujan Samaj Party,341209,210559,61.7 %,4519,2.1%
Shahabad,155,GEN,Hardoi,Babu Khan,Samajwadi Party,312452,203172,65.0 %,11134,5.5%
Hardoi,156,GEN,Hardoi,Nitin Agarwal,Samajwadi Party,340302,201586,59.2 %,43682,21.7%
Gopamau,157,SC,Hardoi,Shyam Prakash,Samajwadi Party,303779,183738,60.5 %,6203,3.4%
Sandi,158,SC,Hardoi,Rajeshwari,Samajwadi Party,296094,173973,58.8 %,6650,3.8%
Bilgram-Mallanwan,159,GEN,Hardoi,Brijesh Kumar,Bahujan Samaj Party,330129,212358,64.3 %,7328,3.5%
Balamau,160,SC,Hardoi,Anil Verma,Samajwadi Party,323909,177294,54.7 %,173,0.1%
Sandila,161,GEN,Hardoi,Kunwar Mahabir Singh,Samajwadi Party,308852,192949,62.5 %,19134,9.9%
Bangermau,162,GEN,Unnao,Badlu Khan,Samajwadi Party,296335,178303,60.2 %,6795,3.8%
Safipur,163,SC,Unnao,Sudhir Kumar,Samajwadi Party,289234,169862,58.7 %,9054,5.3%
Mohan,164,SC,Unnao,Radhey Lal Rawat,Bahujan Samaj Party,287244,184836,64.3 %,9169,5.0%
Unnao,165,GEN,Unnao,Deepak Kumar,Samajwadi Party,317227,182257,57.5 %,10145,5.6%
Bhagwantnagar,166,GEN,Unnao,Kuldeep Singh Sengar,Samajwadi Party,362916,207784,57.3 %,23829,11.5%
Purwa,167,GEN,Unnao,Uday Raj,Samajwadi Party,347602,207808,59.8 %,27901,13.4%
Malihabad,168,SC,Lucknow,Indal Kumar,Samajwadi Party,308229,201417,65.3 %,2215,1.1%
Bakshi Kaa Talab,169,GEN,Lucknow,Gomti Yadav,Samajwadi Party,322901,216632,67.1 %,1899,0.9%
Sarojini Nagar,170,GEN,Lucknow,Sharda Pratap Shukla,Samajwadi Party,395623,234090,59.2 %,8365,3.6%
Lucknow West,171,GEN,Lucknow,Mohd Rehan,Samajwadi Party,340251,170048,50.0 %,7812,4.6%
Lucknow North,172,GEN,Lucknow,Abhishek Mishra,Samajwadi Party,336777,169247,50.3 %,2219,1.3%
Lucknow East,173,GEN,Lucknow,Kalraj Mishra,Bharatiya Janta Party,356340,189267,53.1 %,20818,11.0%
Lucknow Central,174,GEN,Lucknow,Ravidas Mehrotra,Samajwadi Party,331971,169019,50.9 %,22732,13.4%
Lucknow Cantt,175,GEN,Lucknow,Prof. Rita Bahuguna Joshi,Indian National Congress,320755,161890,50.5 %,21753,13.4%
Mohanlalganj,176,SC,Lucknow,Chandra Rawat,Samajwadi Party,320671,207523,64.7 %,23517,11.3%
Bachhrawan,177,SC,Rae Bareli,Ram Lal Akela,Samajwadi Party,292118,183729,62.9 %,27948,15.2%
Tiloi,178,GEN,Rae Bareli,Dr. Mohd. Muslim,Indian National Congress,312629,184949,59.2 %,2710,1.5%
Harchandpur,179,GEN,Rae Bareli,Surendra Vikram Singh,Samajwadi Party,275636,164857,59.8 %,14193,8.6%
Rae Bareli,180,GEN,Rae Bareli,Akhilesh Kumar Singh,Peace Party,316564,190277,60.1 %,29494,15.5%
Salon,181,SC,Rae Bareli,Ashakishore,Samajwadi Party,309713,171350,55.3 %,20577,12.0%
Sareni,182,GEN,Rae Bareli,Devendra Pratap Singh,Samajwadi Party,318439,186521,58.6 %,13003,7.0%
Unchahar,183,GEN,Rae Bareli,Manoj Kumar Pandey,Samajwadi Party,287966,186652,64.8 %,2582,1.4%
Jagdishpur,184,SC,Sultanpur,Radhey Shyam,Indian National Congress,321645,172982,53.8 %,5397,3.1%
Gauriganj,185,GEN,Sultanpur,Rakesh Pratap Singh,Samajwadi Party,309472,181832,58.8 %,503,0.3%
Amethi,186,GEN,Sultanpur,Gayatri Prasad,Samajwadi Party,296160,163038,55.1 %,8760,5.4%
Isauli,187,GEN,Sultanpur,Abrar Ahmad,Samajwadi Party,304352,170626,56.1 %,13941,8.2%
Sultanpur,188,GEN,Sultanpur,Anoop Sanda,Samajwadi Party,316190,181145,57.3 %,6812,3.8%
Sadar,189,GEN,Sultanpur,Arun Kumar,Samajwadi Party,280731,167420,59.6 %,20907,12.5%
Lambhua,190,GEN,Sultanpur,Santosh,Samajwadi Party,302057,180267,59.7 %,17372,9.6%
Kadipur,191,SC,Sultanpur,Ramchandra Chaudhary,Samajwadi Party,319691,189281,59.2 %,38110,20.1%
Kaimganj,192,SC,Farrukhabad,Ajit Kumar,Samajwadi Party,332545,195491,58.8 %,21838,11.2%
Amritpur,193,GEN,Farrukhabad,Narendra Singh Yadav,Samajwadi Party,269064,158457,58.9 %,18971,12.0%
Farrukhabad,194,GEN,Farrukhabad,Vijay Singh S/o Prem Singh,Independent,316062,174209,55.1 %,147,0.1%
Bhojpur,195,GEN,Farrukhabad,Jamaluddin Siddiqui,Samajwadi Party,287622,172326,59.9 %,18629,10.8%
Chhibramau,196,GEN,Kannauj,Arvind Singh Yadav,Samajwadi Party,389276,224549,57.7 %,2426,1.1%
Tirwa,197,GEN,Kannauj,Vyjai Bahadur Pal,Samajwadi Party,326716,187099,57.3 %,32492,17.4%
Kannauj,198,SC,Kannauj,Anil Kumar Dohre,Samajwadi Party,362326,207534,57.3 %,45682,22.0%
Jaswantnagar,199,GEN,Etawah,Shivpal Singh Yadav,Samajwadi Party,336058,215784,64.2 %,81084,37.6%
Etawah,200,GEN,Etawah,Raghuraj Singh Shakya,Samajwadi Party,339750,200343,59.0 %,6264,3.1%
Bharthana,201,SC,Etawah,Sukh Devi Verma,Samajwadi Party,365389,209377,57.3 %,17965,8.6%
Bidhuna,202,GEN,Auraiya,Pramod Kumar,Samajwadi Party,331702,200011,60.3 %,18106,9.1%
Dibiyapur,203,GEN,Auraiya,Pradeep Kumar,Samajwadi Party,286207,177190,61.9 %,24291,13.7%
Auraiya,204,SC,Auraiya,Madan Singh Alias Santosh,Samajwadi Party,301672,173948,57.7 %,12062,6.9%
Rasulabad,205,SC,Kanpur Dehat,Shiv Kumar Beria,Samajwadi Party,284141,169660,59.7 %,16835,9.9%
Akbarpur - Raniya,206,GEN,Kanpur Dehat,Ramswaroop Singh,Samajwadi Party,287578,186260,64.8 %,1243,0.7%
Sikandra,207,GEN,Kanpur Dehat,Indrapal Singh,Bahujan Samaj Party,296788,182334,61.4 %,2189,1.2%
Bhognipur,208,GEN,Kanpur Dehat,Yogendra Pal Singh,Samajwadi Party,305598,196396,64.3 %,4653,2.4%
Bilhaur,209,SC,Kanpur Nagar,Arun Kumari Kori,Samajwadi Party,349837,215082,61.5 %,16057,7.5%
Bithoor,210,GEN,Kanpur Nagar,Munindra Shukla,Samajwadi Party,329388,204846,62.2 %,671,0.3%
Kalyanpur,211,GEN,Kanpur Nagar,Satish Kumar Nigam #advocate#,Samajwadi Party,302717,149442,49.4 %,2383,1.6%
Govindnagar,212,GEN,Kanpur Nagar,Satyadev Pachauri,Bharatiya Janta Party,328738,161755,49.2 %,12377,7.7%
Sishamau,213,GEN,Kanpur Nagar,Haji Irfan Solanki,Samajwadi Party,257847,133957,52.0 %,19663,14.7%
Arya Nagar,214,GEN,Kanpur Nagar,Salil Vishnoi,Bharatiya Janta Party,252497,125695,49.8 %,15411,12.3%
Kidwai Nagar,215,GEN,Kanpur Nagar,Ajay Kapoor,Indian National Congress,325432,176973,54.4 %,2027,1.1%
Kanpur Cantt,216,GEN,Kanpur Nagar,Raghunandan Singh Bhadauriya,Bharatiya Janta Party,297863,144351,48.5 %,9308,6.4%
Maharajpur,217,GEN,Kanpur Nagar,Satish Mahana,Bharatiya Janta Party,389734,218833,56.1 %,29889,13.7%
Ghatampur,218,SC,Kanpur Nagar,Indrajeet Kori,Samajwadi Party,304897,177538,58.2 %,700,0.4%
Madhaugarh,219,GEN,Jalaun,Santram,Bahujan Samaj Party,407862,251149,61.6 %,21352,8.5%
Kalpi,220,GEN,Jalaun,Umakanti,Indian National Congress,354615,222562,62.8 %,6650,3.0%
Orai,221,SC,Jalaun,Dayashankar,Samajwadi Party,411457,237444,57.7 %,7133,3.0%
Babina,222,GEN,Jhansi,Krishna Pal Singh Rajpoot,Bahujan Samaj Party,289902,199389,68.8 %,6955,3.5%
Jhansi Nagar,223,GEN,Jhansi,Ravi Sharma,Bharatiya Janta Party,374928,213818,57.0 %,8080,3.8%
Mauranipur,224,SC,Jhansi,Dr. Rashmi Arya,Samajwadi Party,360095,232939,64.7 %,6648,2.9%
Garautha,225,GEN,Jhansi,Deepnarayan Singh (Deepak Yadav),Samajwadi Party,314212,207730,66.1 %,15798,7.6%
Lalitpur,226,GEN,Lalitpur,Ramesh Prasad Kushwaha,Bahujan Samaj Party,390258,274575,70.4 %,11323,4.1%
Mehroni,227,SC,Lalitpur,Feran Lal,Bahujan Samaj Party,363660,273239,75.1 %,1737,0.6%
Hamirpur,228,GEN,Hamirpur,Sadhvi Niranjan Jyoti,Bharatiya Janta Party,385473,231097,60.0 %,7824,3.4%
Rath,229,SC,Hamirpur,Gayadeen Anuragi,Indian National Congress,384949,225532,58.6 %,36137,16.0%
Mahoba,230,GEN,Mahoba,Rajnarain Alias Rajju,Bahujan Samaj Party,279597,174543,62.4 %,354,0.2%
