PC Name,No,Type,State,Winning Candidate,Party,Electors,Votes,Turnout,Margin,Margin %,Father/Husband Name,Gender,Age
Daman And Diu,1,GEN,Daman & Diu,Patel Umeshbhai Babubhai,Independent,134189,92410,68.90%,6225,6.70%,PATEL BABUBHAI,male,47
