AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Sriperumbudur,27,SC,"Yashoda, D.",Indian National Congress,120459,90419,75.1 %,11820,13.1%
Poonamallee,28,GEN,G. Ananthakrishna,Indian National Congress,151761,101638,67.0 %,14567,14.3%
Tiruvallur,29,GEN,S. Pattabiraman,All India Anna Dravida Munnetra Kazhagam,119300,91815,77.0 %,4553,5.0%
Tiruttani,30,GEN,"Shanmugam, R.",All India Anna Dravida Munnetra Kazhagam,118704,89074,75.0 %,3929,4.4%
Pallipet,31,GEN,"Narasimhan, P. N.",All India Anna Dravida Munnetra Kazhagam,120983,92660,76.6 %,6211,6.7%
Arakkonam,32,SC,V. K. Raju,Dravida Munetra Kazhagam,134680,105130,78.1 %,6313,6.0%
Sholinghur,33,GEN,N. Shunmugam,All India Anna Dravida Munnetra Kazhagam,124595,97965,78.6 %,4049,4.1%
Ranipet,34,GEN,M. Kadirvelu,Indian National Congress,138811,105925,76.3 %,22731,21.5%
Arcot,35,GEN,T. Palani,All India Anna Dravida Munnetra Kazhagam,116813,93347,79.9 %,17713,19.0%
Katpadi,36,GEN,G. Raghupathi,All India Anna Dravida Munnetra Kazhagam,127249,96365,75.7 %,16238,16.9%
Gudiyatham,37,GEN,R. Govindasamy,Indian National Congress,115465,88147,76.3 %,6447,7.3%
Pernambut,38,SC,K. Thamizharasan,All India Anna Dravida Munnetra Kazhagam,119028,88722,74.5 %,11393,12.8%
Vaniayambadi,39,GEN,H. Abdul Majeed,Indian National Congress,123922,89820,72.5 %,1285,1.4%
Natrampalli,40,GEN,T. Ambazhagan,All India Anna Dravida Munnetra Kazhagam,137300,103414,75.3 %,29210,28.2%
Tiruppattur,41,GEN,Shanmugam Y.,Indian National Congress,134589,99758,74.1 %,18103,18.1%
Chengam,42,SC,T. Swamikannu,All India Anna Dravida Munnetra Kazhagam,111906,80841,72.2 %,24731,30.6%
Thandarambattu,43,GEN,E. Vachiravelu,All India Anna Dravida Munnetra Kazhagam,120070,96037,80.0 %,18773,19.5%
Tiruvannamalai,44,GEN,A. S. Ravindran,Indian National Congress,129693,101379,78.2 %,5373,5.3%
Kalasapakkam,45,GEN,"Pandurangan, M.",All India Anna Dravida Munnetra Kazhagam,123335,99451,80.6 %,19666,19.8%
Polur,46,GEN,"Rajababu, J.",Indian National Congress,116495,87395,75.0 %,22118,25.3%
Anaicut,47,GEN,"Krishnasamy, V.R.",All India Anna Dravida Munnetra Kazhagam,118953,82294,69.2 %,18620,22.6%
Vellore,48,GEN,"Devaraj, V. M.",Dravida Munetra Kazhagam,141315,103742,73.4 %,10023,9.7%
Arni,49,GEN,M. Chinnakulandai,All India Anna Dravida Munnetra Kazhagam,126766,103158,81.4 %,11033,10.7%
Cheyyar,50,GEN,K. Murugan,All India Anna Dravida Munnetra Kazhagam,121783,97497,80.1 %,16540,17.0%
Vandavasi,51,SC,A. Arumugham,Indian National Congress,130211,96493,74.1 %,10386,10.8%
Peranamallur,52,GEN,R. Hari Kumar,All India Anna Dravida Munnetra Kazhagam,127862,97171,76.0 %,11992,12.3%
Melmalayanur,53,GEN,P. U. Shanmugam,All India Anna Dravida Munnetra Kazhagam,126800,96133,75.8 %,33946,35.3%
Gingee,54,GEN,"Muruganandam, T. N.",Indian National Congress,132058,96412,73.0 %,22102,22.9%
Tindivanam,55,GEN,K. M. Thangamani,Indian National Congress,113711,81363,71.6 %,19316,23.7%
Vanur,56,SC,M. N. Ramajayam,All India Anna Dravida Munnetra Kazhagam,130927,96319,73.6 %,26216,27.2%
Kandamangalam,57,SC,"Subramaniyan, V",All India Anna Dravida Munnetra Kazhagam,129419,97226,75.1 %,14697,15.1%
Villupuram,58,GEN,Rajarathinam Mani M.,All India Anna Dravida Munnetra Kazhagam,131319,101005,76.9 %,13854,13.7%
Mugaiyur,59,GEN,"Chandrasekar, M.",All India Anna Dravida Munnetra Kazhagam,119737,88007,73.5 %,14735,16.7%
Thirunavalur,60,GEN,Menoharan T. N. G. A.,All India Anna Dravida Munnetra Kazhagam,112818,87352,77.4 %,7973,9.1%
Ulundurpet,61,SC,M. Anadan,All India Anna Dravida Munnetra Kazhagam,134077,96000,71.6 %,26882,28.0%
Nellikuppam,62,GEN,Anbarasan Alias Ramalingam,All India Anna Dravida Munnetra Kazhagam,117487,90806,77.3 %,21377,23.5%
Cuddalore,63,GEN,V. G. Cheelappa,Indian National Congress,129630,95773,73.9 %,16696,17.4%
Panruti,64,GEN,S.Ramachandran,All India Anna Dravida Munnetra Kazhagam,117364,100306,85.5 %,7637,7.6%
Kurinjipadi,65,GEN,A.Thangarasu,All India Anna Dravida Munnetra Kazhagam,124612,96249,77.2 %,10966,11.4%
Bhuvanagiri,66,GEN,V.V. Swaminathan,All India Anna Dravida Munnetra Kazhagam,122059,97234,79.7 %,12301,12.7%
Kattumannarkoil,67,SC,S.Jayachandran,Indian National Congress,109718,87442,79.7 %,1132,1.3%
Chidambaram,68,GEN,K.R.Ganpathi,All India Anna Dravida Munnetra Kazhagam,114114,90376,79.2 %,9243,10.2%
Vridhachalam,69,GEN,R.Thiyagarajan,Indian National Congress,126745,98074,77.4 %,18122,18.5%
Mangalore,70,SC,S.Thangaraju,All India Anna Dravida Munnetra Kazhagam,136839,96642,70.6 %,23135,23.9%
Rishivandiam,71,GEN,S.Sivaraj,Indian National Congress,112187,87792,78.3 %,5121,5.8%
Chinnasalem,72,GEN,S.Sivaraman,Independent,117749,88350,75.0 %,22997,26.0%
Sankarapuram,73,GEN,S.Kalitherthan,All India Anna Dravida Munnetra Kazhagam,122305,95330,77.9 %,24031,25.2%
Hosur,74,GEN,T.Venkataraddy,Indian National Congress,120813,80140,66.3 %,20197,25.2%
Thalli,75,GEN,K.V.Venugopal,Indian National Congress,117654,79389,67.5 %,2424,3.1%
Kaveripattinam,76,GEN,K.Samarasam,Ambedkar Kranti Dal,121109,89456,73.9 %,15679,17.5%
Krishnagiri,77,GEN,Chinnaraju K.R.,All India Anna Dravida Munnetra Kazhagam,116726,80179,68.7 %,11015,13.7%
Bargur,78,GEN,T.M.Venkatachalam,All India Anna Dravida Munnetra Kazhagam,122427,87134,71.2 %,32811,37.7%
Harur,79,SC,Rajamanickam R.,All India Anna Dravida Munnetra Kazhagam,136214,93898,68.9 %,32307,34.4%
Morappur,80,GEN,Theerthagiri Gounder T.,Indian National Congress,115821,84540,73.0 %,12326,14.6%
Palacode,81,GEN,Theertharaman P.,Indian National Congress,125689,87802,69.9 %,29414,33.5%
Dharmapuri,82,GEN,Chinnasamy R.,Dravida Munetra Kazhagam,133042,91113,68.5 %,8454,9.3%
Pennagaram,83,GEN,H.G. Arumugam,All India Anna Dravida Munnetra Kazhagam,126479,86045,68.0 %,19098,22.2%
Mettur,84,GEN,Machimuthu K.P.,All India Anna Dravida Munnetra Kazhagam,138136,101231,73.3 %,17830,17.6%
Taramangalam,85,GEN,Semmalai S.,All India Anna Dravida Munnetra Kazhagam,130679,95084,72.8 %,37978,39.9%
Omalur,86,GEN,Anbalagan,Indian National Congress,124598,84742,68.0 %,28742,33.9%
Yercaud,87,ST,Thirugnanam P.R.,Indian National Congress,105516,70340,66.7 %,32002,45.5%
Salem-I,88,GEN,G.Krishnaraj,All India Anna Dravida Munnetra Kazhagam,141927,109014,76.8 %,5886,5.4%
Salem-Ii,89,GEN,Arumugam,All India Anna Dravida Munnetra Kazhagam,132481,95672,72.2 %,8006,8.4%
Veerapandi,90,GEN,Vijayalakshmi Pandit,All India Anna Dravida Munnetra Kazhagam,141355,101985,72.1 %,28060,27.5%
Panamarathupatty,91,GEN,Rajaram K.,All India Anna Dravida Munnetra Kazhagam,120913,86470,71.5 %,20916,24.2%
Attur,92,GEN,C.Palanimuthu,Indian National Congress,119635,87751,73.3 %,31123,35.5%
Talavasal,93,SC,T.Rajambal,Indian National Congress,128351,86494,67.4 %,27813,32.2%
Rasipuram,94,GEN,Ramalingam K.P.,All India Anna Dravida Munnetra Kazhagam,137200,103898,75.7 %,10478,10.1%
Sendamangalam,95,ST,"Sivaprakasam, S.",All India Anna Dravida Munnetra Kazhagam,137028,90660,66.2 %,27852,30.7%
Namakkal,96,SC,R.Arunachalam,All India Anna Dravida Munnetra Kazhagam,149546,109850,73.5 %,17290,15.7%
Kapilamalai,97,GEN,P.Sengottaiyan,Indian National Congress,135937,102493,75.4 %,11143,10.9%
Tiruchengode,98,GEN,Ponnaiyan C.,All India Anna Dravida Munnetra Kazhagam,206470,146355,70.9 %,19222,13.1%
Sankari,99,SC,"Dhanabal, P.",All India Anna Dravida Munnetra Kazhagam,155258,106906,68.9 %,16370,15.3%
Edapadi,100,GEN,Govindaswamy,Indian National Congress,156478,113069,72.3 %,40723,36.0%
Mettupalayam,101,GEN,"Chinnaraj, M.",All India Anna Dravida Munnetra Kazhagam,142909,109008,76.3 %,20424,18.7%
Avanashi,102,SC,Lakshmi P.,All India Anna Dravida Munnetra Kazhagam,131978,94161,71.3 %,34173,36.3%
Thondamuthur,103,GEN,Aranganayakam,All India Anna Dravida Munnetra Kazhagam,173480,123824,71.4 %,22326,18.0%
Singanallur,104,GEN,Sengalippan R.,Janta Party,156258,116905,74.8 %,4931,4.2%
Coimbatore West,105,GEN,Ramanathan M.,Dravida Munetra Kazhagam,127846,88821,69.5 %,6892,7.8%
Coimbatore East,106,GEN,Ramani K.,Communist Party Of India (MARXIST),137305,88021,64.1 %,1059,1.2%
Perur,107,GEN,A.Natarasan,Dravida Munetra Kazhagam,161164,116393,72.2 %,7061,6.1%
Kinathukkadavu,108,GEN,"Kandaswamy, K.V.",All India Anna Dravida Munnetra Kazhagam,120894,93091,77.0 %,11883,12.8%
Pollachi,109,GEN,M.V. Rathinam,All India Anna Dravida Munnetra Kazhagam,145707,107496,73.8 %,6810,6.3%
Valparai,110,SC,V.Thangavelu,Indian National Congress,113330,81782,72.2 %,22670,27.7%
Udumalpet,111,GEN,S.Thirumalaisamy Gounder,Indian National Congress,144150,111366,77.3 %,9478,8.5%
Dharapuram,112,SC,Periasamy. A.,All India Anna Dravida Munnetra Kazhagam,128788,91650,71.2 %,15968,17.4%
Vellakoil,113,GEN,Durai Ramasamy,All India Anna Dravida Munnetra Kazhagam,129410,101235,78.2 %,11307,11.2%
Pongalur,114,GEN,Kandaswamy P.,All India Anna Dravida Munnetra Kazhagam,115546,86030,74.5 %,15601,18.1%
Palladam,115,GEN,"Paramasiva Gounder, P.N.",All India Anna Dravida Munnetra Kazhagam,138075,99842,72.3 %,10573,10.6%
Tiruppur,116,GEN,Subbarayan K.,Communist Party Of India,182124,133971,73.6 %,1240,0.9%
Kangayam,117,GEN,K.C. Palanisamy,All India Anna Dravida Munnetra Kazhagam,130059,99028,76.1 %,16757,16.9%
Modakurichi,118,GEN,S.Balakrishnan,All India Anna Dravida Munnetra Kazhagam,154501,120122,77.7 %,17326,14.4%
Perundurai,119,GEN,A. Ponnusamy,All India Anna Dravida Munnetra Kazhagam,134058,99378,74.1 %,28365,28.5%
Erode,120,GEN,S.Muthusamy,All India Anna Dravida Munnetra Kazhagam,189520,138433,73.0 %,11647,8.4%
Bhavani,121,GEN,P.G.Narayanan,All India Anna Dravida Munnetra Kazhagam,124086,95866,77.3 %,25234,26.3%
Andhiyur,122,SC,Mathaiyan U.P.,All India Anna Dravida Munnetra Kazhagam,114321,80329,70.3 %,31346,39.0%
Gobichettipalayam,123,GEN,Sengottyan K.A.,All India Anna Dravida Munnetra Kazhagam,120286,93622,77.8 %,25005,26.7%
Bhavanisagar,124,GEN,Chinnsammy V.K.,All India Anna Dravida Munnetra Kazhagam,123478,93785,76.0 %,16796,17.9%
Sathyamangalam,125,GEN,Elankovan E.V.K.S.,Indian National Congress,117272,85939,73.3 %,25719,29.9%
Coonoor,126,SC,M.Sivakumar,All India Anna Dravida Munnetra Kazhagam,123350,87059,70.6 %,12123,13.9%
Ootacamund,127,GEN,Kallan K.,Indian National Congress,124026,85712,69.1 %,22800,26.6%
Gudalur,128,GEN,K.Hutchi Gowder,All India Anna Dravida Munnetra Kazhagam,132008,94751,71.8 %,16457,17.4%
Palani,129,SC,A.S. Ponnammal,Indian National Congress,133723,98445,73.6 %,31550,32.0%
Oddanchatram,130,GEN,Kuppusamy K.,All India Anna Dravida Munnetra Kazhagam,132723,99703,75.1 %,2481,2.5%
Periyakulam,131,GEN,Mohammed Saleem T.,All India Anna Dravida Munnetra Kazhagam,133765,95050,71.1 %,26467,27.8%
Theni,132,GEN,V.R. Jeyaraman,All India Anna Dravida Munnetra Kazhagam,141714,103058,72.7 %,16359,15.9%
Bodinayakkanur,133,GEN,K.S.M. Ramachandran,Indian National Congress,134056,92731,69.2 %,19872,21.4%
Cumbum,134,GEN,S.Subburayar,All India Anna Dravida Munnetra Kazhagam,136730,102513,75.0 %,5223,5.1%
Andipatti,135,GEN,M.G. Ramachandran,All India Anna Dravida Munnetra Kazhagam,133117,93155,70.0 %,32484,34.9%
Sedapatti,136,GEN,R. Muthiah,All India Anna Dravida Munnetra Kazhagam,122094,86348,70.7 %,4998,5.8%
Thirumangalam,137,GEN,N.S.V. Chitthan,Indian National Congress,123317,88092,71.4 %,10842,12.3%
Usilampatti,138,GEN,"Muthuramalingam, P.K.M.",Independent,125879,87662,69.6 %,20741,23.7%
Nilakottai,139,SC,A.Buluchamy,All India Anna Dravida Munnetra Kazhagam,130589,92007,70.5 %,29849,32.4%
Sholavandan,140,GEN,Chandrasekaran A.,Indian National Congress,120399,88830,73.8 %,17772,20.0%
Tirupparankundram,141,GEN,Marimuthu M.,All India Anna Dravida Munnetra Kazhagam,165581,113690,68.7 %,12673,11.1%
Madurai West,142,GEN,Pon Muthuramalingam,Dravida Munetra Kazhagam,142850,97896,68.5 %,3116,3.2%
Madurai Central,143,GEN,Deivanyagam A.,Indian National Congress,121962,83985,68.9 %,2260,2.7%
Madurai East,144,GEN,K. Kalimuthu,All India Anna Dravida Munnetra Kazhagam,120711,87222,72.3 %,6238,7.2%
Samayanallur,145,SC,"Sivakumar, A.",All India Anna Dravida Munnetra Kazhagam,166057,118926,71.6 %,20137,16.9%
Melur,146,GEN,"Veeranambalam, D. V.",Indian National Congress,139154,106213,76.3 %,27046,25.5%
Natham,147,GEN,Andi Ambalama M.,Indian National Congress,121608,88993,73.2 %,39210,44.1%
Dindigul,148,GEN,A. Premkumar,All India Anna Dravida Munnetra Kazhagam,160905,111963,69.6 %,32766,29.3%
Athoor,149,GEN,Nedunchezhiyan V. R.,All India Anna Dravida Munnetra Kazhagam,152731,110714,72.5 %,29573,26.7%
Vedasandur,150,GEN,Balasubramaniam V. P.,All India Anna Dravida Munnetra Kazhagam,162490,115422,71.0 %,27869,24.1%
Aravakurichi,151,GEN,S. Jegatheesan,All India Anna Dravida Munnetra Kazhagam,141938,107930,76.0 %,13614,12.6%
Karur,152,GEN,K. Vadivel,All India Anna Dravida Munnetra Kazhagam,156620,124619,79.6 %,12203,9.8%
Krishnarayapuram,153,SC,"Thangavelraj, P. M.",Indian National Congress,133860,98774,73.8 %,40315,40.8%
Marungapuri,154,GEN,K. Sholairaj,All India Anna Dravida Munnetra Kazhagam,126822,95850,75.6 %,38521,40.2%
Kulithalai,155,GEN,P. Musiri Puppnan,All India Anna Dravida Munnetra Kazhagam,130379,103377,79.3 %,29848,28.9%
Thottiam,156,GEN,Periyasamy,Indian National Congress,127712,101386,79.4 %,39516,39.0%
Uppiliapuram,157,ST,R. Saroja,All India Anna Dravida Munnetra Kazhagam,134178,100890,75.2 %,22098,21.9%
Musiri,158,GEN,"Rathinavelu, S.",All India Anna Dravida Munnetra Kazhagam,143107,115730,80.9 %,23673,20.5%
Lalgudi,159,GEN,K. Venkatachalam,Indian National Congress,132489,106721,80.6 %,25122,23.5%
Perambalur,160,SC,K. Nallamuthu,Indian National Congress,130635,94981,72.7 %,29270,30.8%
Varahur,161,SC,A. Arunachalam,All India Anna Dravida Munnetra Kazhagam,123134,90648,73.6 %,12710,14.0%
Ariyalur,162,GEN,S. Purushothaman,All India Anna Dravida Munnetra Kazhagam,122373,101042,82.6 %,17770,17.6%
Andimadam,163,GEN,Adhimoolam Alias Gandhi,All India Anna Dravida Munnetra Kazhagam,107898,86351,80.0 %,6016,7.0%
Jayankondam,164,GEN,"Masilamani, N.",Indian National Congress,123972,97731,78.8 %,34690,35.5%
Srirangam,165,GEN,R. Soudararajan,All India Anna Dravida Munnetra Kazhagam,139831,109421,78.3 %,20462,18.7%
Tiruchirappalli-,166,GEN,"Malaramannan, A.",Dravida Munetra Kazhagam,103264,76505,74.1 %,2893,3.8%
Tiruchirappalli-Ii,167,GEN,N. Nallusamy,All India Anna Dravida Munnetra Kazhagam,131240,92781,70.7 %,4681,5.0%
Thiruverambur,168,GEN,M. Guruswamy Alias Annadasan,All India Anna Dravida Munnetra Kazhagam,145622,104072,71.5 %,4479,4.3%
Sirkali,169,SC,"Balasubramaniam, K.",All India Anna Dravida Munnetra Kazhagam,120444,96563,80.2 %,11286,11.7%
Poompuhar,170,GEN,"Vijayabalan, N.",All India Anna Dravida Munnetra Kazhagam,115057,93425,81.2 %,3080,3.3%
Mayuram,171,GEN,M. Thangamani,All India Anna Dravida Munnetra Kazhagam,116888,93167,79.7 %,4171,4.5%
Kuttalam,172,GEN,Pappa Subbramanian,All India Anna Dravida Munnetra Kazhagam,120416,99321,82.5 %,11760,11.8%
Nannilam,173,SC,"Manimaran, M.",Dravida Munetra Kazhagam,123430,100768,81.6 %,4508,4.5%
Tiruvarur,174,SC,M. Sellamuthu,Communist Party Of India (MARXIST),131246,105452,80.3 %,12046,11.4%
Nagapattinam,175,GEN,G. Veeraiyan,Communist Party Of India (MARXIST),118310,93820,79.3 %,4986,5.3%
Vedaranyam,176,GEN,Meenakshi Sundaram,Dravida Munetra Kazhagam,116682,103040,88.3 %,1276,1.2%
Tiruthuraipundi,177,SC,P. Uthirapathi,Communist Party Of India,134745,112284,83.3 %,10815,9.6%
Mannargudi,178,GEN,S. Gnanasundaram,All India Anna Dravida Munnetra Kazhagam,131490,106584,81.1 %,4427,4.2%
Pattukkottai,179,GEN,Ramachandran P. N.,All India Anna Dravida Munnetra Kazhagam,129067,103439,80.1 %,15117,14.6%
Peravurani,180,GEN,"Govendhan, M. R.",All India Anna Dravida Munnetra Kazhagam,121151,101798,84.0 %,27267,26.8%
Orathanad,181,GEN,T. Veeraswamy,All India Anna Dravida Munnetra Kazhagam,127906,105663,82.6 %,4069,3.9%
Thiruvonam,182,GEN,"Sivagnanam, V.",Indian National Congress,124226,101894,82.0 %,11070,10.9%
Thanjavur,183,GEN,Durai Krishnamurthy,Indian National Congress,135351,98504,72.8 %,1761,1.8%
Tiruvaiyaru,184,GEN,Durai Govindarajan,All India Anna Dravida Munnetra Kazhagam,115730,90694,78.4 %,13089,14.4%
Papanasam,185,GEN,"Rajaraman, S.",Indian National Congress,114852,92398,80.4 %,17278,18.7%
Valangiman,186,SC,Gomathi Srinivasan,All India Anna Dravida Munnetra Kazhagam,107560,87313,81.2 %,12271,14.1%
Kumbakonam,187,GEN,"Krishnamoorthy, K.",Indian National Congress,124280,94298,75.9 %,37668,39.9%
Thiruvidamarudur,188,GEN,"Rajangam, M",Indian National Congress,124072,101405,81.7 %,13463,13.3%
Thirumayam,189,GEN,Pushparaju T.,Indian National Congress,129285,97452,75.4 %,38683,39.7%
Kolathur,190,SC,"Marimuthu, T.",All India Anna Dravida Munnetra Kazhagam,134345,106558,79.3 %,27847,26.1%
Pudukkottai,191,GEN,J.Mohamed Gani,Indian National Congress,137340,107384,78.2 %,37663,35.1%
Alangudi,192,GEN,Venkatachalam,All India Anna Dravida Munnetra Kazhagam,139144,117018,84.1 %,37029,31.6%
Arantangi,193,GEN,"Thirunvukkarasu, S.",All India Anna Dravida Munnetra Kazhagam,145705,117754,80.8 %,29904,25.4%
Karaikudi,195,GEN,S.P. Durairasu,All India Anna Dravida Munnetra Kazhagam,141404,103302,73.1 %,9659,9.4%
Tiruvadanai,196,GEN,"Sornalingam, K.",Indian National Congress,146152,105900,72.5 %,18817,17.8%
Ilayangudi,197,GEN,"Anbalangan, P.",All India Anna Dravida Munnetra Kazhagam,116902,89193,76.3 %,4203,4.7%
Sivaganga,198,GEN,"Subramanian, O.",Indian National Congress,126030,93502,74.2 %,23825,25.5%
Manamadurai,199,SC,K. Paramalai,Indian National Congress,127807,90441,70.8 %,27641,30.6%
Paramakudi,200,SC,"Balauchamy, K.",All India Anna Dravida Munnetra Kazhagam,133365,97977,73.5 %,16921,17.3%
Ramanathapuram,201,GEN,T. Ramasamy,All India Anna Dravida Munnetra Kazhagam,130455,98025,75.1 %,20727,21.1%
Kadaladi,202,GEN,A.Piranavanathan,Dravida Munetra Kazhagam,150980,99358,65.8 %,6702,6.7%
Mudukulathur,203,GEN,"Muthuvel, K.",Independent,143942,91386,63.5 %,8588,9.4%
Aruppukottai,204,GEN,M. Pitchai,All India Anna Dravida Munnetra Kazhagam,123905,91882,74.2 %,3434,3.7%
Sattur,205,GEN,K.K.S.S.R. Ramachandran,All India Anna Dravida Munnetra Kazhagam,152911,118291,77.4 %,7407,6.3%
Virudhunagar,206,GEN,"Arumugam, A.S.A.",Janta Party,131781,99008,75.1 %,7076,7.1%
Sivakasi,207,GEN,"Balakrishnan, V.",All India Anna Dravida Munnetra Kazhagam,151831,113004,74.4 %,10801,9.6%
Srivilliputhur,208,GEN,"Thamaraikkani, R.",All India Anna Dravida Munnetra Kazhagam,139529,106412,76.3 %,8213,7.7%
Rajapalayam,209,SC,"Raman, K.",Indian National Congress,141300,104039,73.6 %,9746,9.4%
Vilathikulam,210,GEN,S.Kumara Gurubara Ramanathan,Dravida Munetra Kazhagam,121435,83961,69.1 %,6338,7.5%
Ottapidaram,211,SC,R.S. Arumugam,Indian National Congress,110989,74147,66.8 %,25322,34.2%
Koilpatti,212,GEN,R.Rangasamy,Indian National Congress,120666,86609,71.8 %,17296,20.0%
Sankaranayanarkoil,213,SC,S.Sangaralingam,All India Anna Dravida Munnetra Kazhagam,130144,95355,73.3 %,12383,13.0%
Vasudevanallur,214,SC,"Eswaran, R.",Indian National Congress,120134,84590,70.4 %,22428,26.5%
Kadayanallur,215,GEN,"Perumal, T.",All India Anna Dravida Munnetra Kazhagam,111405,96930,87.0 %,7602,7.8%
Tenkasi,216,GEN,T.R. Venkataramanan,Indian National Congress,125902,99409,79.0 %,21628,21.8%
Alangulam,217,GEN,Shanmuchiah Pendian N.,All India Anna Dravida Munnetra Kazhagam,124914,94631,75.8 %,21033,22.2%
Tirunelveli,218,GEN,"Narayanan, S.",All India Anna Dravida Munnetra Kazhagam,129277,97301,75.3 %,18862,19.4%
Palayamcottai,219,GEN,"Shamsulalam, V.S.T.",Dravida Munetra Kazhagam,127308,89952,70.7 %,4205,4.7%
Cheranmahadevi,220,GEN,"Pandian, P.H.",All India Anna Dravida Munnetra Kazhagam,112131,87106,77.7 %,29673,34.1%
Ambasamudram,221,GEN,Balasubramanian,All India Anna Dravida Munnetra Kazhagam,113411,85922,75.8 %,8666,10.1%
Nanguneri,222,GEN,John Vincent M.,All India Anna Dravida Munnetra Kazhagam,122639,83894,68.4 %,14018,16.7%
Radhapuram,223,GEN,Kumari Ananthan,Gandhi Kamraj National Congress,124210,80714,65.0 %,15138,18.8%
Sattangulam,224,GEN,Ramasami S.N.,Gandhi Kamraj National Congress,125821,74689,59.4 %,8617,11.5%
Tiruchendur,225,GEN,Subramanai Anthithan Alias Subramanian,All India Anna Dravida Munnetra Kazhagam,142623,94617,66.3 %,2388,2.5%
Srivaikuntam,226,GEN,S.Daniel Raj,Indian National Congress,116124,80773,69.6 %,7373,9.1%
Tuticorin,227,GEN,S.N. Rajendran,All India Anna Dravida Munnetra Kazhagam,152824,108473,71.0 %,22073,20.3%
Kanniyakumari,228,GEN,"Perumal Pillay, K.",All India Anna Dravida Munnetra Kazhagam,121584,87597,72.0 %,7657,8.7%
Nagercoil,229,GEN,"Retnaraj, S.",Dravida Munetra Kazhagam,135489,90591,66.9 %,1271,1.4%
Colachel,230,GEN,F.M. Rajarethnam,All India Anna Dravida Munnetra Kazhagam,123569,89138,72.1 %,589,0.7%
Padmanabhapuram,231,GEN,V.Balachandran,Independent,110266,79437,72.0 %,4317,5.4%
Thiruvattar,232,GEN,J. Hemachandran,Communist Party Of India (MARXIST),110731,77440,69.9 %,4089,5.3%
Vilavancode,233,GEN,"Sundardas, M.",Indian National Congress,135185,85389,63.2 %,12293,14.4%
