AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Sarada,145,ST,Raghuvir Singh,Indian National Congress,131877,69031,52.3 %,11021,16.0%
Kherwara,146,ST,Daya Ram Parmar,Indian National Congress,123907,70247,56.7 %,5354,7.6%
Phalasia,147,ST,Kuber Singh,Indian National Congress,121568,69483,57.2 %,1148,1.7%
Gongunda,148,ST,Mahaveer Bhagora,Bharatiya Janta Party,117534,48931,41.6 %,2189,4.5%
Kumbhalgarh,149,GEN,Surendra Singh Rathore,Bharatiya Janta Party,138891,87728,63.2 %,12658,14.4%
Bhim,150,GEN,Laxman Singh,Indian National Congress,129529,74782,57.7 %,17890,23.9%
Mandal,151,GEN,Kalu Lal Gujar,Bharatiya Janta Party,133779,85722,64.1 %,13416,15.7%
Sahada,152,GEN,Rampal Upadhyaya,Indian National Congress,119459,83878,70.2 %,1394,1.7%
Bhilwara,153,GEN,Jagdish Chandra Darak,Bharatiya Janta Party,185574,111748,60.2 %,14923,13.4%
Mandalgarh,154,GEN,Badri Prasad Guruji,Bharatiya Janta Party,139301,96365,69.2 %,6461,6.7%
Jahazpur,155,GEN,Ratan Lal Tambi,Independent,123140,81253,66.0 %,15320,18.9%
Shahpura,156,SC,Kailash Meghawal,Bharatiya Janta Party,120809,77270,64.0 %,8545,11.1%
Banera,157,GEN,Parakram Singh,Bharatiya Janta Party,119105,83000,69.7 %,12931,15.6%
Asind,158,GEN,Vijayendra Pal Singh,Bharatiya Janta Party,114040,79088,69.4 %,8546,10.8%
Jaitaran,159,GEN,Surendra Goyal,Bharatiya Janta Party,129357,73932,57.2 %,8632,11.7%
Raipur,160,GEN,Sukh Lal Saneha,Indian National Congress,118345,72207,61.0 %,9304,12.9%
Sojat,161,GEN,Madhav Singh Diwan,Indian National Congress,123515,70423,57.0 %,5575,7.9%
Kharchi,162,GEN,Khangar Singh Choudhary,Bharatiya Janta Party,130932,70072,53.5 %,8969,12.8%
Desuri,163,SC,Achala Ram,Bharatiya Janta Party,132414,57527,43.4 %,6770,11.8%
Pali,164,GEN,Bhim Raj Bhati,Independent,166493,100765,60.5 %,12236,12.1%
Sumerpur,165,GEN,Beena Kak,Indian National Congress,141543,74898,52.9 %,9109,12.2%
Bali,166,GEN,Bhairon Singh Shekhawat,Bharatiya Janta Party,123996,67119,54.1 %,10725,16.0%
Sirohi,167,GEN,Tara Bhandari,Bharatiya Janta Party,148508,79731,53.7 %,12285,15.4%
Pindwara Abu,168,ST,Prabhu Ram Graseeya,Bharatiya Janta Party,151880,73430,48.3 %,1194,1.6%
Reodar,169,SC,Jayanti Lal Koli,Bharatiya Janta Party,132731,74876,56.4 %,4868,6.5%
Sanchore,170,GEN,Heera Lal Vishnoi,Indian National Congress,178133,121285,68.1 %,11908,9.8%
Raniwara,171,GEN,Arjun Singh Deora,Bharatiya Janta Party,136239,85896,63.0 %,10886,12.7%
Bhinmal,172,GEN,Pura Ram Choudhary,Bharatiya Janta Party,155314,81306,52.3 %,14186,17.4%
Jalore,173,SC,Jogeshwar Garg,Bharatiya Janta Party,139961,69760,49.8 %,19911,28.5%
Ahore,174,GEN,Bhagraj Choudhary,Indian National Congress,126587,72861,57.6 %,8846,12.1%
Siwana,175,SC,Tikamchand Kant,Bharatiya Janta Party,136015,63572,46.7 %,8633,13.6%
Pachpadra,176,GEN,Amara Ram,Independent,171027,101853,59.6 %,12244,12.0%
Barmer,177,GEN,Ganga Ram Choudhary,Independent,151091,82888,54.9 %,3477,4.2%
Gudamalani,178,GEN,Paras Ram,Indian National Congress,148616,82617,55.6 %,15332,18.6%
Chohtan,179,GEN,Bhagwan Das,Independent,162516,101602,62.5 %,24602,24.2%
Sheo,180,GEN,Hari Singh,Bharatiya Janta Party,145151,98098,67.6 %,6142,6.3%
Jaisalmer,181,GEN,Gulab Singh,Bharatiya Janta Party,178965,127121,71.0 %,30039,23.6%
Shergarh,182,GEN,Khet Singh Rathor,Indian National Congress,155519,83754,53.9 %,8917,10.6%
Jodhpur,183,GEN,Surya Kanta Vyas,Bharatiya Janta Party,110313,67843,61.5 %,5604,8.3%
Sardarpura,184,GEN,Rajender Gahlot,Bharatiya Janta Party,149083,82314,55.2 %,8493,10.3%
Sursagar,185,SC,Mohan Meghwal,Bharatiya Janta Party,222300,110470,49.7 %,2652,2.4%
Luni,186,GEN,Jaswant Singh,Bharatiya Janta Party,125186,77602,62.0 %,3851,5.0%
Bilara,187,GEN,Rajendra Choudhary,Indian National Congress,153947,92073,59.8 %,19591,21.3%
Bhopalgarh,188,GEN,Ram Narain Dudi,Indian National Congress,146936,87628,59.6 %,14955,17.1%
Osian,189,GEN,Narender Singh,Indian National Congress,136552,79758,58.4 %,15557,19.5%
Phalodi,190,GEN,Punam Chand,Indian National Congress,182828,111725,61.1 %,1684,1.5%
Nagaur,191,GEN,Harendra,Indian National Congress,150731,88637,58.8 %,5904,6.7%
Jayal,192,SC,Mohan Lal,Indian National Congress,128158,60105,46.9 %,10453,17.4%
Ladnu,193,GEN,Harji Ram Burdak,Indian National Congress,139736,88730,63.5 %,6957,7.8%
Deedwana,194,GEN,Chena Ram,Independent,141316,94140,66.6 %,16255,17.3%
Nawan,195,GEN,Rameshwar Lal,Indian National Congress,141538,94848,67.0 %,11416,12.0%
Makrana,196,GEN,Roopa Ram,Independent,146374,106707,72.9 %,4931,4.6%
Parbatsar,197,SC,Rakesh Meghwal,Bharatiya Janta Party,136915,85826,62.7 %,42,0.0%
Degana,198,GEN,Richhpal Singh,Indian National Congress,147086,95832,65.2 %,18780,19.6%
Merta,199,GEN,Bhanwar Singh,Bharatiya Janta Party,143791,84737,58.9 %,8485,10.0%
Mundwa,200,GEN,Habiburehman / Haziusman,Indian National Congress,154260,88202,57.2 %,7508,8.5%
