AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Jaisinghpur,126,GEN,A. Raish,Samajwadi Party,218696,118745,54.3 %,2665,2.2%
Chanda,127,GEN,Safdar Raja Khan,Bahujan Samaj Party,222208,113542,51.1 %,9687,8.5%
Kadipur,128,SC,Bhagelu Ram,Bahujan Samaj Party,235846,130654,55.4 %,9902,7.6%
Katehari,129,GEN,Ram Dev Verma,Bahujan Samaj Party,229480,129927,56.6 %,40672,31.3%
Akbarpur,130,GEN,Ram Achal Rajbhar,Bahujan Samaj Party,220241,134374,61.0 %,39441,29.4%
Jalalpur,131,GEN,Ram Lakhan Verma,Bahujan Samaj Party,222836,135071,60.6 %,10396,7.7%
Jahangirganj,132,SC,Dhamu Ram Bhaskar,Bahujan Samaj Party,233346,121854,52.2 %,23572,19.3%
Tanda,133,GEN,Masswood Ahamad,Bahujan Samaj Party,226722,141862,62.6 %,21172,14.9%
Ayodhya,134,GEN,Lallu Singh,Bharatiya Janta Party,220431,127064,57.6 %,9238,7.3%
Bikapur,135,GEN,Parashu Ram S/o Algu,Samajwadi Party,216484,126775,58.6 %,7100,5.6%
Milkipur,136,GEN,Mitrasen Yadav,Communist Party Of India,221556,119211,53.8 %,775,0.7%
Sohawal,137,SC,Avdhesh Prasad,Samajwadi Party,201585,117262,58.2 %,16496,14.1%
Rudauli,138,GEN,Ishtiyak Ahmad,Samajwadi Party,200522,119731,59.7 %,670,0.6%
Dariyabad,139,SC,Radhey Shyam,Samajwadi Party,194657,120480,61.9 %,8642,7.2%
