AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Tiruchendur,225,GEN,Anitha R.Radhakrishnan,All India Anna Dravida Munnetra Kazhagam,166975,111713,66.9 %,13916,12.5%
Srivaikuntam,226,GEN,Selvaraj.D,Indian National Congress,140639,93648,66.6 %,1632,1.7%
Tuticorin,227,GEN,Geetha Jeevan.P,Dravida Munetra Kazhagam,242170,157484,65.0 %,15323,9.7%
Kanniyakumari,228,GEN,Suresh Rajan.N,Dravida Munetra Kazhagam,176033,126225,71.7 %,10687,8.5%
Nagercoil,229,GEN,Rajan.A,Dravida Munetra Kazhagam,191270,119334,62.4 %,13745,11.5%
Colachel,230,GEN,Jeyapaul.S,Indian National Congress,174762,107866,61.7 %,21320,19.8%
Padmanabhapuram,231,GEN,Theodare Reginald.T,Dravida Munetra Kazhagam,155950,97286,62.4 %,31066,31.9%
Thiruvattar,232,GEN,Leema Rose.R,Communist Party Of India (Marxist),165801,110791,66.8 %,28050,25.3%
Vilavancode,233,GEN,"John Joseph,g",Communist Party Of India (Marxist),195426,120076,61.4 %,45074,37.5%
Killiyoor,234,GEN,John Jacob.S,Indian National Congress,154732,92456,59.8 %,26605,28.8%
