AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Valtoha,27,GEN,Major Singh,Shiromani Akali Dal,87688,53260,60.7 %,2027,3.8%
Adampur,28,GEN,Surjit Singh,Shiromani Akali Dal,92520,62653,67.7 %,7149,11.4%
Jullundur Cantonment,29,GEN,Indira,Indian National Congress,86908,54491,62.7 %,7973,14.6%
Jullundur North,30,GEN,Vaid Om Prakash Dutt,Bharatiya Janta Party,81844,50833,62.1 %,1351,2.7%
Jullundur Central,31,GEN,Manmohan Kalia,Bharatiya Janta Party,82858,47456,57.3 %,7072,14.9%
Jullundur South,32,SC,Mohinder Singh Kaypee,Indian National Congress,82805,53285,64.3 %,16031,30.1%
Kartarpur,33,SC,Jagjit Singh,Indian National Congress,86781,59740,68.8 %,8713,14.6%
Lohian,34,GEN,Balwant Singh,Shiromani Akali Dal,95891,71405,74.5 %,6414,9.0%
Nakodar,35,GEN,Kulip Singh Wadala,Shiromani Akali Dal,88977,67195,75.5 %,728,1.1%
Nur Mahal,36,GEN,Surinder Paul Singh,Shiromani Akali Dal,92069,69415,75.4 %,2166,3.1%
Banga,37,SC,Balwant Singh,Shiromani Akali Dal,84564,62416,73.8 %,2016,3.2%
Nawan Shahr,38,GEN,Dilbagh Singh,Indian National Congress,111617,83908,75.2 %,4025,4.8%
Phillaur,39,SC,Sarwan Singh,Shiromani Akali Dal,93926,66200,70.5 %,2469,3.7%
Bholath,40,GEN,Sukhjinder Singh,Shiromani Akali Dal,80761,55648,68.9 %,8646,15.5%
Kapurthala,41,GEN,Kripal Singh,Indian National Congress,77544,52538,67.8 %,4612,8.8%
Sultanpur,42,GEN,Bachan Singh,Shiromani Akali Dal,63469,52980,83.5 %,2389,4.5%
Phagwara,43,SC,Joginder Singh,Indian National Congress,106020,71828,67.7 %,11863,16.5%
Balachaur,44,GEN,Ram Kishan,Independent,91626,63224,69.0 %,6993,11.1%
Garhshankar,45,GEN,Sarwanram,Indian National Congress,84036,55478,66.0 %,3873,7.0%
Mahilpur,46,SC,Jagdish Kaur,Shiromani Akali Dal,75253,51663,68.7 %,4689,9.1%
Hoshiarpur,47,GEN,Mohan Lal,Indian National Congress,90381,60467,66.9 %,15170,25.1%
Sham Chaurasi,48,SC,Hari Mitter,Indian National Congress,93012,62273,67.0 %,1463,2.3%
Tanda,49,GEN,Uplar Singh,Shiromani Akali Dal,91083,61961,68.0 %,1230,2.0%
Garhdiwala,50,SC,Parkash Singh,Shiromani Akali Dal,89587,56578,63.2 %,5237,9.3%
Dasuya,51,GEN,Ramesh Chander,Independent,88783,54330,61.2 %,9023,16.6%
Mukerian,52,GEN,Kewal Krishan,Indian National Congress,103365,72323,70.0 %,10108,14.0%
Jagraon,53,GEN,Gurdip Singh,Shiromani Akali Dal,104434,65393,62.6 %,10437,16.0%
Raikot,54,GEN,Talib Singh,Shiromani Akali Dal,89955,55203,61.4 %,11122,20.1%
Dakha,55,SC,Basant Singh,Shiromani Akali Dal,113901,72604,63.7 %,15982,22.0%
Qila Raipur,56,GEN,Arjan Singh,Shiromani Akali Dal,93383,57032,61.1 %,14696,25.8%
Ludhiana North,57,GEN,Sat Pal Prashar,Indian National Congress,93130,61844,66.4 %,25799,41.7%
Ludhiana West,58,GEN,Harnam Dass Johar,Indian National Congress,92521,53337,57.6 %,5954,11.2%
Ludhiana East,59,GEN,Om Parkash Gupta,Indian National Congress,86573,55337,63.9 %,8629,15.6%
Ludhiana Rural,60,GEN,Jagdev Singh Tajpuri,Shiromani Akali Dal,145347,82406,56.7 %,2529,3.1%
Payal,61,GEN,Devinder Singh,Shiromani Akali Dal,94941,74001,77.9 %,9253,12.5%
Kum Kalan,62,SC,Rajinder Singh,Shiromani Akali Dal,93153,64662,69.4 %,16245,25.1%
Samrala,63,GEN,Amarjit Singh,Shiromani Akali Dal,81436,62644,76.9 %,8834,14.1%
Khanna,64,SC,Sukhdev Singh,Shiromani Akali Dal,92445,69099,74.7 %,1564,2.3%
Nangal,65,GEN,Ram Parkash Bali,Indian National Congress,83297,55668,66.8 %,5873,10.6%
Anandpur Sahib - Ropar,66,GEN,Tara Singh,Shiromani Akali Dal,86207,59010,68.5 %,930,1.6%
Chamkaur Sahib,67,SC,Bhag Singh,Indian National Congress,81838,58463,71.4 %,1794,3.1%
Morinda,68,GEN,Ravinder Singh,Shiromani Akali Dal,98334,72622,73.9 %,4189,5.8%
Kharar,69,GEN,Bachittar Singh,Shiromani Akali Dal,108453,72785,67.1 %,8984,12.3%
Banur,70,GEN,Kanwaljit Singh,Shiromani Akali Dal,91996,67278,73.1 %,1193,1.8%
Rajpura,71,GEN,Prem Chand,Shiromani Akali Dal,96098,66811,69.5 %,2104,3.1%
Ghanaur,72,GEN,Jasdev Singh Sandhu,Shiromani Akali Dal,83240,62354,74.9 %,3110,5.0%
Dakala,73,GEN,Prem Singh Chandumajra,Shiromani Akali Dal,101724,78298,77.0 %,7289,9.3%
Shutrana,74,SC,Satwant Singh Mohi,Shiromani Akali Dal,93844,65205,69.5 %,10987,16.8%
Samana,75,GEN,Hardial Singh Rajla,Shiromani Akali Dal,107020,71537,66.8 %,4653,6.5%
Patiala Town,76,GEN,Brahm Mohindra,Indian National Congress,78768,51751,65.7 %,2153,4.2%
Nabha,77,GEN,Narinder Singh,Shiromani Akali Dal,101842,84405,82.9 %,4647,5.5%
Amloh,78,SC,Dalip Singh Pandhi,Shiromani Akali Dal,101411,72891,71.9 %,14433,19.8%
Sirhind,79,GEN,Kirpal Singh,Shiromani Akali Dal,103579,78765,76.0 %,20749,26.3%
Dhuri,80,GEN,Surinder Singh,Shiromani Akali Dal,96222,73032,75.9 %,11320,15.5%
Malerkotla,81,GEN,Nusrat Ali Khan,Shiromani Akali Dal,103262,79746,77.2 %,5748,7.2%
Sherpur,82,SC,Gobind Singh,Shiromani Akali Dal,82932,63201,76.2 %,25378,40.2%
Barnala,83,GEN,Surjit Singh Barnala,Shiromani Akali Dal,88575,59729,67.4 %,10612,17.8%
Bhadaur,84,SC,Kundan Singh,Shiromani Akali Dal,85370,56336,66.0 %,16535,29.4%
Dhanaula,85,GEN,Gobing Singh Longowal,Shiromani Akali Dal,86537,60216,69.6 %,23296,38.7%
Sangrur,86,GEN,Ranjit Singh,Shiromani Akali Dal,89751,68018,75.8 %,7050,10.4%
Dirbha,87,GEN,Baldev Singh,Shiromani Akali Dal,82458,62880,76.3 %,14206,22.6%
Sunam,88,GEN,Sukhdev Singh,Shiromani Akali Dal,87781,65709,74.9 %,10530,16.0%
Lehra,89,GEN,Inderjit Singh,Shiromani Akali Dal,84119,64348,76.5 %,901,1.4%
Balluana,90,SC,Hansraj Arya,Indian National Congress,86507,55307,63.9 %,4182,7.6%
Abohar,91,GEN,Arjan Singh,Bharatiya Janta Party,102108,70885,69.4 %,4113,5.8%
Fazilka,92,GEN,Radha Krishan,Bharatiya Janta Party,88207,65485,74.2 %,1365,2.1%
Jalalabad,93,GEN,Mehtab Singh,Communist Party Of India,98235,68254,69.5 %,5524,8.1%
Guru Har Sahai,94,GEN,Sajwarsingh,Independent,100674,70068,69.6 %,3171,4.5%
Firozepur,95,GEN,Bal Mukand,Indian National Congress,97122,62814,64.7 %,5315,8.5%
Firozepur Cantonment,96,GEN,Mohinder Singh,Shiromani Akali Dal,84304,60188,71.4 %,1126,1.9%
Zira,97,GEN,Hari Singh,Shiromani Akali Dal,96508,68329,70.8 %,8955,13.1%
Dharamkot,98,SC,Gurdevsingh Gill,Indian National Congress,91553,56775,62.0 %,277,0.5%
Moga,99,GEN,Gurcharan Singh,Indian National Congress,95779,66242,69.2 %,3803,5.7%
Bagha Purana,100,GEN,Malkiat Singh Sidhu,Shiromani Akali Dal,93014,52597,56.5 %,8854,16.8%
Nihal Singh Wala,101,SC,Zora Singh,Shiromani Akali Dal,84653,57082,67.4 %,3572,6.3%
Panjgrain,102,SC,Gurdev Singh,Shiromani Akali Dal,88044,45464,51.6 %,6369,14.0%
Kot Kapura,103,GEN,Mohinder Singh Brar,Shiromani Akali Dal,99491,67866,68.2 %,7736,11.4%
Faridkot,104,GEN,Karnail Singh Doad,Independent,105258,58385,55.5 %,7175,12.3%
Muktsar,105,GEN,Gurbinder Kaur,Indian National Congress,99898,66457,66.5 %,5277,7.9%
Giddar Baha,106,GEN,Parkash Singh,Shiromani Akali Dal,92252,69508,75.3 %,9265,13.3%
Malout,107,SC,Shiv Chand,Indian National Congress,88015,59600,67.7 %,623,1.0%
Lambi,108,GEN,Hardipinder Singh,Shiromani Akali Dal,87145,60343,69.2 %,7387,12.2%
Talwandi Sabo,109,GEN,Amrinder Singh,Shiromani Akali Dal,84722,63462,74.9 %,10285,16.2%
Pakka Kalan,110,SC,Sujan Singh,Shiromani Akali Dal,90539,63862,70.5 %,415,0.6%
Bhatinda,111,GEN,Kasturi Lal,Shiromani Akali Dal,117815,71211,60.4 %,1927,2.7%
Nathana,112,SC,Jasmel Singh,Shiromani Akali Dal,93824,63287,67.5 %,5569,8.8%
Rampura Phul,113,GEN,Sukhdev Singh,Shiromani Akali Dal,92863,60702,65.4 %,8332,13.7%
Joga,114,GEN,Baldev Singh,Shiromani Akali Dal,86308,63863,74.0 %,7539,11.8%
Mansa,115,GEN,Jaswant Singh,Shiromani Akali Dal,95802,71104,74.2 %,6727,9.5%
Budhlada,116,GEN,Parshotam Singh,Shiromani Akali Dal,92010,65895,71.6 %,6933,10.5%
Sardulgarh,117,GEN,Balwinder Singh,Shiromani Akali Dal,88122,69795,79.2 %,9033,12.9%
