AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Chenani Ghordi,54,GEN,Yash Paul Khajuria,Indian National Congress,45772,28771,62.9 %,5380,18.7%
Ramnagar,55,SC,Chandhu Lal,Indian National Congress,48369,24671,51.0 %,7504,30.4%
Samba,56,GEN,Parkash Sharma,Indian National Congress,55218,38763,70.2 %,2911,7.5%
Bari Brahmanan,57,SC,Swaran Lata,Indian National Congress,42415,32530,76.7 %,6073,18.7%
Bishna,58,SC,Parma Nand,Jammu & Kashmir National Conference,46580,30838,66.2 %,9824,31.9%
Ranbirsingh Pura,59,GEN,Ranjit Singh,Indian National Congress,48903,37883,77.5 %,4520,11.9%
Jammu Contonment,60,GEN,H.S Bali,Independent,61710,42111,68.2 %,860,2.0%
Jammu West,61,SC,Mangat Ram,Indian National Congress,54692,33646,61.5 %,6074,18.1%
Jammu East,62,GEN,Chaman Lal,Bharatiya Janta Party,44743,28519,63.7 %,3233,11.3%
Jandrah Gharota,63,GEN,Shiv Dev Singh,Indian National Congress,53162,38592,72.6 %,4234,11.0%
Marh,64,SC,Mula Ram,Indian National Congress,42929,33698,78.5 %,5344,15.9%
Akhnoor,65,GEN,Gobind Ram,Independent,42339,33780,79.8 %,10440,30.9%
Chhamb,66,GEN,Madan Lal,Indian National Congress,37000,29991,81.1 %,4732,15.8%
Basohli,67,SC,Jagdish Rajspolia,Indian National Congress,45740,28195,61.6 %,1268,4.5%
Bhillawar,68,SC,Swram Singh,Indian National Congress,50228,30493,60.7 %,10588,34.7%
Kathua,69,SC,Om Parkash,Indian National Congress,49243,34508,70.1 %,6630,19.2%
Hiranagar,70,GEN,Baldev Singh,Bharatiya Janta Party,53257,38327,72.0 %,2508,6.5%
Nowshera,71,GEN,Beli Ram,Indian National Congress,58942,40400,68.5 %,18245,45.2%
Darhal,72,GEN,Mohd. Hussain,Jammu & Kashmir National Conference,59568,45143,75.8 %,15211,33.7%
Rajouri,73,GEN,Mirsa Abdul Rashid,Indian National Congress,57187,47315,82.7 %,22795,48.2%
Suran,74,GEN,Mohd. Aslam,Indian National Congress,48100,38646,80.3 %,14717,38.1%
Mendhar,75,SC,Nisar Ahamed Khan,Jammu & Kashmir National Conference,47412,38232,80.6 %,3771,9.9%
Haveli,76,GEN,Ch. Bashir Ahmed,Independent,50911,34539,67.8 %,4719,13.7%
