AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Matunga,33,GEN,Chandrakanta Goyal,Bharatiya Janta Party,101831,97887,96.1 %,3205,3.3%
Mahim,34,GEN,Gambhir Suresh Anant,Shiv Sena,147848,87097,58.9 %,11935,13.7%
Dharavi,35,SC,Eknath M. Gaikwad,Indian National Congress,235310,114411,48.6 %,7213,6.3%
Vandre,36,GEN,Salim Zakaria,Indian National Congress,157654,76084,48.3 %,4165,5.5%
Kherwadi,37,GEN,Madhukar Sarpotdar,Shiv Sena,164529,94466,57.4 %,794,0.8%
Vileparle,38,GEN,Ramesh Yashsant Prabhoo,Shiv Sena,189932,97928,51.6 %,12888,13.2%
Amboli,39,GEN,Ambre Shantaram Soma,Shiv Sena,260579,141442,54.3 %,8193,5.8%
Santacruz,40,GEN,Abhiram Singh,Bharatiya Janta Party,210841,111273,52.8 %,6207,5.6%
Andheri,41,GEN,Ramesh Dube,Indian National Congress,261697,141880,54.2 %,1012,0.7%
Goregaon,42,GEN,Subhash Desai,Shiv Sena,208288,114740,55.1 %,595,0.5%
Malad,43,GEN,Gajanan Kirtikar,Shiv Sena,345892,180896,52.3 %,9239,5.1%
Kandivali,44,GEN,Chandrakant Gosalia,Indian National Congress,275220,132378,48.1 %,12107,9.1%
Borivali,45,GEN,Hemendra Mehta,Bharatiya Janta Party,346721,170212,49.1 %,57878,34.0%
Trombay,46,GEN,Javed I. Khan,Indian National Congress,310200,176831,57.0 %,31268,17.7%
Chembur,47,GEN,Advani Hashu,Bharatiya Janta Party,190898,105376,55.2 %,668,0.6%
Nehrunagar,48,GEN,Mahadik Suryakant Venkatrao,Shiv Sena,175315,102185,58.3 %,7212,7.1%
Kurla,49,GEN,Mayekar Ramakant Shankar,Shiv Sena,300263,161888,53.9 %,5251,3.2%
Ghatkopar,50,GEN,Prakash Mehta,Bharatiya Janta Party,192467,110505,57.4 %,12751,11.5%
Bhandup,51,GEN,Dake Liladhar Balaji,Shiv Sena,264268,159405,60.3 %,12311,7.7%
Mulund,52,GEN,Vamanrao Prab,Bharatiya Janta Party,255576,145588,57.0 %,17872,12.3%
Thane,53,GEN,M. D. Joshi,Shiv Sena,298386,162752,54.5 %,40999,25.2%
Belapur,54,GEN,Ganesh Ramchandra Naik,Shiv Sena,461843,238254,51.6 %,27561,11.6%
Ulhasnagar,55,GEN,Kalani Suresh (Pappu) Budharmal,Indian National Congress,219079,130474,59.6 %,54255,41.6%
Ambernath,56,GEN,Shabir Shaikh,Shiv Sena,280233,150146,53.6 %,41201,27.4%
Kalyan,57,GEN,Patil Jagannath Shivram,Bharatiya Janta Party,335103,178820,53.4 %,46753,26.1%
Murbad,58,GEN,Gotiram Padu Pawar,Indian National Congress,142875,96655,67.7 %,10383,10.7%
Wada,59,ST,Savara Vishnu Rama,Bharatiya Janta Party,185777,98689,53.1 %,12528,12.7%
Bhiwandi,60,GEN,Taware Parasharam Dhondu,Janata Dal,305259,157960,51.7 %,21695,13.7%
Vasai,61,GEN,Thakur Hitendra Vishnu,Indian National Congress,245147,157822,64.4 %,46468,29.4%
Palghar,62,ST,Avinash Baliram Sutar,Shiv Sena,160698,94426,58.8 %,7717,8.2%
Dahanu,63,ST,Nam Shankar Sakharam,Indian National Congress,163412,90910,55.6 %,16044,17.6%
Jawhar,64,ST,Kom Lahanu Shidva,Communist Party Of India (MARXIST),158532,84287,53.2 %,16348,19.4%
Shahapur,65,ST,Babora Mahadu Nago,Indian National Congress,128336,73551,57.3 %,118,0.2%
Igatpuri,66,ST,Yadavrao Anandrao Bambale,Bharatiya Janta Party,146140,71879,49.2 %,3024,4.2%
Nashik,67,GEN,Kathe Ganpatrao Pundlik,Bharatiya Janta Party,248682,135088,54.3 %,5624,4.2%
Deolali,68,SC,Gholap Baban Shankar,Shiv Sena,197710,95098,48.1 %,32247,33.9%
Sinnar,69,GEN,Dighole Tukaram Sakharam,Indian National Congress,143355,94271,65.8 %,20294,21.5%
Niphad,70,GEN,Mogal Malojirao Sadashiv,Indian National Congress,162042,109199,67.4 %,16359,15.0%
Yevla,71,GEN,Marutirao Narayan Pawar,Indian National Congress,157561,95178,60.4 %,12654,13.3%
Nandgaon,72,GEN,Dhatrak Jagannath Murlidhar,Indian National Congress,165505,103690,62.7 %,4046,3.9%
Malegaon,73,GEN,Nihal Ah. Maualavi Md. Usman,Janata Dal,189984,134824,71.0 %,32276,23.9%
Dabhadi,74,GEN,Pushpatai Vyankatrao Hirey,Indian National Congress,145006,93165,64.2 %,10883,11.7%
Chandwad,75,GEN,Kasaliwal Jaychand Deepchand,Bharatiya Janta Party,137362,87466,63.7 %,10250,11.7%
Dindori,76,ST,Gaikwad Bhagawantrao Dharmaji,Indian National Congress,150695,84078,55.8 %,19535,23.2%
Surgana,77,ST,Gavit Jeeva Pandu,Communist Party Of India (MARXIST),135219,76805,56.8 %,16599,21.6%
Kalvan,78,ST,Pawer Arjun Tulshiram,Bharatiya Janta Party,142141,85658,60.3 %,19428,22.7%
Baglan,79,ST,Ahire Lahanu Bala,Indian National Congress,143916,77541,53.9 %,8031,10.4%
Sakri,80,ST,Chaudhari Govindbhau Shivram,Bharatiya Janta Party,162995,84456,51.8 %,113,0.1%
Nawapur,81,ST,Naik Surupsing Hirya,Indian National Congress,164348,101233,61.6 %,49782,49.2%
Nandurbar,82,ST,Valvi Pratap Kubaji,Indian National Congress,162486,90581,55.7 %,6136,6.8%
Talode,83,ST,Padvi Dilvarsing Dongarsing,Bharatiya Janta Party,129183,75741,58.6 %,27188,35.9%
Akrani,84,ST,K. V. Padvia,Janata Dal,125556,77129,61.4 %,3916,5.1%
Shahade,85,GEN,Deshmukh Hemant Bhaskar,Indian National Congress,159710,117205,73.4 %,5195,4.4%
Shirpur,86,GEN,Amarishbhai Rasikalal Patel,Indian National Congress,156547,105187,67.2 %,33118,31.5%
Sinkheda,87,GEN,Bhadane Dattatray Waman,Indian National Congress,128555,88478,68.8 %,17249,19.5%
Kusumba,88,GEN,Rhoidas Chudaman Pateal (Daji),Indian National Congress,145991,98298,67.3 %,48885,49.7%
Dhule,89,GEN,Borse Shalini Sudhakar,Indian National Congress,179824,99738,55.5 %,1056,1.1%
Chalisgaon,90,SC,Iwhawar Ramchandra Jadhav,Bharatiya Janta Party,175940,79896,45.4 %,9249,11.6%
Parola,91,GEN,More Vasanrao Jiwanrao,Indian National Congress,173025,101820,58.8 %,2681,2.6%
Amalner,92,GEN,Patil Gulabrao Wamanrao,Janata Dal,161625,101622,62.9 %,12497,12.3%
Chopda,93,GEN,Arunlal Goverdhandas Gujarathi,Indian National Congress,137041,95778,69.9 %,36161,37.8%
Erandol,94,GEN,Hari Atmaram Mahajan,Shiv Sena,157865,100537,63.7 %,4617,4.6%
Jalgaon,95,GEN,Jain Sureshkumar Bhikamchand,Indian Congress (SOCIALIST- SARAT CHANDRA SINHA),203424,124393,61.1 %,24770,19.9%
Pachora,96,GEN,Patil Krishanarao Maharu,Indian National Congress,165306,100147,60.6 %,23,0.0%
Jamner,97,GEN,Mahajan Dattatray Ughadu,Indian National Congress,146910,94072,64.0 %,3575,3.8%
Bhusawal,98,GEN,Phalak Nilkanth Chintaman,Indian National Congress,194842,96963,49.8 %,6947,7.2%
Yaval,99,GEN,Ramesh Vitthal,Indian National Congress,138045,93618,67.8 %,7061,7.5%
Raver,100,GEN,Madhukarrao Dhanaji,Indian National Congress,147977,107628,72.7 %,5279,4.9%
Edlabad,101,GEN,Eknath Ganpat Khadase,Bharatiya Janta Party,151903,102443,67.4 %,2662,2.6%
Malkapur,102,GEN,Tangade Dayaram Sugdeo,Bharatiya Janta Party,141866,97724,68.9 %,3000,3.1%
Buldhana,103,GEN,Gode Rajendra Vyankatrao,Shiv Sena,164325,111973,68.1 %,766,0.7%
Chikhli,104,GEN,Bondre Bharat Rajabhau,Indian National Congress,160734,117318,73.0 %,15999,13.6%
Sindkhedraja,105,GEN,Kayande Totaram Tukaram,Independent,155387,110665,71.2 %,4460,4.0%
Mehkar,106,GEN,Subodh Keshao Saoji,Indian National Congress,151345,112265,74.2 %,9610,8.6%
Khamgaon,107,GEN,Kokare Nana Nimbaji,Bharatiya Janta Party,170354,117524,69.0 %,3156,2.7%
Jalamb,108,GEN,Ingle Krushnarao Ganpatrao,Shiv Sena,144285,108442,75.2 %,5758,5.3%
Akot,109,GEN,Jagannath Sitaramji Dhone,Shiv Sena,141642,100324,70.8 %,9510,9.5%
Borgaon Manju,110,GEN,Dalu Gajanan Deorao,Shiv Sena,173034,117938,68.2 %,17055,14.5%
Akola,111,GEN,Arun Vishnuji Divekar,Indian National Congress,173196,97212,56.1 %,5123,5.3%
Balapur,112,GEN,Kisanrao Babanrao Raut,Bharatiya Janta Party,146661,97108,66.2 %,6313,6.5%
Medshi,113,GEN,Zanak Subhashrao Ramraoji,Indian National Congress,130285,88125,67.6 %,8663,9.8%
Washim,114,SC,Malikh Lakhan Sahdeo,Bharatiya Janta Party,141183,79097,56.0 %,3907,4.9%
Mangrulpir,115,GEN,Thakare Subhashrao Pandhari,Independent,144972,95863,66.1 %,3316,3.5%
Murtajapur,116,GEN,Pawar Makhram Banduji,Independent,142784,90904,63.7 %,5036,5.5%
Karanja,117,GEN,Gawande Gulabrao Ramrao,Shiv Sena,133071,87422,65.7 %,10290,11.8%
Daryapur,118,GEN,Prakash Gunwant Bharsakle,Shiv Sena,140314,95553,68.1 %,8686,9.1%
Melghat,119,ST,Kale Tuilshiram Rupna,Indian National Congress,158497,69775,44.0 %,11912,17.1%
Achalpur,120,GEN,Korde Vinayahrao Marotrao,Bharatiya Janta Party,159593,97576,61.1 %,18811,19.3%
Morshi,121,GEN,Harshawardhan Pratapsinha Deshmukh,Independent,137403,94454,68.7 %,11505,12.2%
Teosa,122,GEN,Mangale Nattu Dewaji,Communist Party Of India,131719,84066,63.8 %,1305,1.6%
Walgaon,123,GEN,Anil Warhade,Indian National Congress,134172,83623,62.3 %,1610,1.9%
Amravati,124,GEN,Jagdish Gupta,Bharatiya Janta Party,191641,110310,57.6 %,4186,3.8%
Badnera,125,GEN,Wadnere Pradeep Babanrao,Shiv Sena,154064,89276,57.9 %,12295,13.8%
Chandur,126,GEN,Adsad Arunbhau Janardan,Bharatiya Janta Party,132293,89290,67.5 %,12204,13.7%
Arvi,127,GEN,Kale Sharad,Indian National Congress,161496,104688,64.8 %,8606,8.2%
Pulgaon,128,GEN,Saroj Ravi Kashikar,Janata Dal,152897,99088,64.8 %,893,0.9%
Wardha,129,GEN,Manik Mahadeo Sabane,Independent,175162,104859,59.9 %,3478,3.3%
Hinganghat,130,GEN,Bonde Vasnat Laxmanrao,Janata Dal,176841,120666,68.2 %,3863,3.2%
Umred,131,GEN,Parate Sharwan Govindrao,Indian National Congress,155082,102213,65.9 %,6409,6.3%
Kamptee,132,GEN,Bhoyar Yadorao Krushnarao,Indian National Congress,170137,106493,62.6 %,599,0.6%
Nagpur North,133,SC,Shende Upendra Mangaldas,Republican Party Of India (KHOBRAGADE),203556,91033,44.7 %,12245,13.5%
Nagpur East,134,GEN,Satish Jhaulal Chaturvedi,Indian National Congress,265998,134269,50.5 %,38871,29.0%
Nagpur South,135,GEN,Dhawad Ashok Shankar,Indian National Congress,175329,96730,55.2 %,6295,6.5%
Nagpur Central,136,GEN,Bajirao Yashwant Narayan,Janata Dal,134997,71389,52.9 %,6,0.0%
Nagpur West,137,GEN,Vinod Gudadhe Patil,Bharatiya Janta Party,280692,141589,50.4 %,8643,6.1%
Kalmeshwar,138,GEN,Kedar Chhatrapal Anandrao,Indian National Congress,158481,105800,66.8 %,10419,9.8%
Katol,139,GEN,Shinde Sunil Shamraoji,Indian National Congress,133320,91137,68.4 %,12270,13.5%
Savner,140,GEN,Ranjeet Arvindbabu Deshmukh,Indian National Congress,154605,103155,66.7 %,4537,4.4%
Ramtek,141,GEN,Pandurang Jairamji Hajare,Janata Dal,171537,110935,64.7 %,8957,8.1%
Tumsar,142,GEN,Subhashchandra Narayanraoji Karemore,Independent,136109,95291,70.0 %,9553,10.0%
Bhandara,143,GEN,Aswale Ram Gopal,Bharatiya Janta Party,141966,95097,67.0 %,3663,3.9%
Adyar,144,GEN,Shrungapawar Vilas Vishwanath,Independent,144594,103136,71.3 %,7570,7.3%
Tirora,145,SC,More Harish Ukandrao,Indian National Congress,141421,94546,66.9 %,9907,10.5%
Gondia,146,GEN,Hariharbhai Manibhai Patel,Indian National Congress,149886,100497,67.0 %,12861,12.8%
Amgaon,148,GEN,Bahekar Bharatbhau Narayanbhau,Indian National Congress,162050,114196,70.5 %,12143,10.6%
Sakoli,149,GEN,Hemkrushna Shamraoji Kapgate,Bharatiya Janta Party,145680,108210,74.3 %,20726,19.2%
Lakhandur,150,GEN,Diwathe Namdeo Harbaji,Bharatiya Janta Party,159884,116847,73.1 %,7696,6.6%
Armori,151,ST,Warkhade Hariram Atmaram,Shiv Sena,149510,86832,58.1 %,7837,9.0%
Gadchiroli,152,ST,Kowase Marotrao Sainuji,Indian National Congress,150183,90212,60.1 %,3103,3.4%
Sironcha,153,ST,Atram Dharmarao Bhagwantrao,Indian National Congress,140605,76211,54.2 %,3680,4.8%
Rajura,154,GEN,Chatap Wamanrao Sadashiorao,Janata Dal,173591,107534,61.9 %,10473,9.7%
Chandrapur,155,GEN,Wankhede Shyam Gopalrao,Indian National Congress,225110,134561,59.8 %,32675,24.3%
Saoli,156,GEN,Shobhatai Madhaorao Fadnavis,Bharatiya Janta Party,261379,118312,45.3 %,13294,11.2%
Brahmapuri,157,GEN,Donadkar Namdeo Bakaram,Shiv Sena,161384,119438,74.0 %,20932,17.5%
Chimur,158,GEN,Waghmare Baburao Jasuji,Indian National Congress,161106,117577,73.0 %,2010,1.7%
Bhadrawati,159,GEN,Temurde Moreshwar Vitthalrao,Janata Dal,163000,111688,68.5 %,4171,3.7%
Wani,160,GEN,Kasawar Waman Bapurao,Indian National Congress,146308,94524,64.6 %,27467,29.1%
Ralegaon,161,ST,Netaji Tanbaji Rajgadkar,Janata Dal,152312,76750,50.4 %,6425,8.4%
Kelapur,162,ST,Gedam Deorao Jaitaji,Janata Dal,137542,94276,68.5 %,29276,31.1%
Yavatmal,163,GEN,Jawahar Trimbakrao Deshmukh,Janata Dal,161350,96121,59.6 %,6639,6.9%
Darwha,164,GEN,Thakre Manikrao Govindrao,Indian National Congress,141013,94366,66.9 %,5277,5.6%
Digras,165,GEN,Ade Pratapsing Ramsing,Indian National Congress,156586,99155,63.3 %,21841,22.0%
Pusad,166,GEN,Naik Sudhakarrao Rajusing,Indian National Congress,157156,111561,71.0 %,25276,22.7%
Umarkhed,167,GEN,Deosarkar Prakash Patil,Janata Dal,151310,99426,65.7 %,9765,9.8%
Kinwat,168,GEN,Jadhv Subhash Limbaji,Communist Party Of India,137421,90786,66.1 %,18191,20.0%
Hadgaon,169,GEN,Ashtikar Bapurao Shivram Patil,Indian National Congress,152881,104247,68.2 %,6290,6.0%
Nanded,170,GEN,D. R. Deshmukh,Shiv Sena,227806,140223,61.6 %,15375,11.0%
Mudkhed,171,GEN,Deshmukh Sahebrao Sakoji,Indian National Congress,161332,109546,67.9 %,7646,7.0%
Bhokar,172,GEN,Kinalkar Madhavrao Bhujangrao,Indian National Congress,148536,98131,66.1 %,2064,2.1%
Biloli,173,GEN,Bhaskerrao Bapurao Patil,Indian National Congress,194216,128323,66.1 %,39900,31.1%
Mukhed,174,SC,Ghate Madhukarrao Rangoji,Indian National Congress,174479,97087,55.6 %,18067,18.6%
Kandhar,175,GEN,Keshav Shankarrao Dhondge,Peasants & Workers Party,173390,107306,61.9 %,8380,7.8%
Gangakhed,176,SC,Gaikwad Dayanoba Hari,Peasants & Workers Party,149891,81173,54.2 %,12817,15.8%
Singnapur,177,GEN,Warpudkar Sureshrao Ambadasrao,Indian National Congress,144570,99551,68.9 %,20413,20.5%
Parbhani,178,GEN,Bobde Hanumantrao Daulatrao,Shiv Sena,207764,119860,57.7 %,11568,9.7%
Basmath,179,GEN,Jaiprakash Shankarlal Mundada,Shiv Sena,168635,111810,66.3 %,22539,20.2%
Kalamnuri,180,GEN,Maratrao Parasram Shinde,Shiv Sena,165317,107811,65.2 %,4691,4.4%
Hingoli,181,GEN,Baliram Kaduji Kotkar (Patil) Bhankhedekar,Bharatiya Janta Party,168479,108674,64.5 %,11697,10.8%
Jintur,182,GEN,Kadam Ramprasad Wamanrao Bordikar,Indian National Congress,157942,102221,64.7 %,8974,8.8%
Pathri,183,GEN,Lahane Haribhan Vithalrao,Shiv Sena,142969,89494,62.6 %,14717,16.4%
Partur,184,GEN,Akat Vaijanathrao Yadavrao,Indian National Congress,155184,99566,64.2 %,5993,6.0%
Ambad,185,GEN,Kharat Vilasrao Vithalrao,Indian National Congress,164058,108069,65.9 %,30222,28.0%
Jalna,186,GEN,Khotkar Arjunrao Panditrao,Shiv Sena,198397,115710,58.3 %,26660,23.0%
Badnapur,187,GEN,Chavan Narayan Satwaji,Shiv Sena,165913,106414,64.1 %,13838,13.0%
Bhokardan,188,GEN,Raosaheb Dadarao Danve,Bharatiya Janta Party,173618,120790,69.6 %,25510,21.1%
Sillod,189,GEN,Manikrao Palodkar,Indian National Congress,148335,96598,65.1 %,7923,8.2%
Kannad,190,GEN,Raibhan Rambhaji Jadhav,Independent,174538,108864,62.4 %,6957,6.4%
Vaijapur,191,GEN,Ramkrishna Baba Patil,Indian National Congress,142627,97000,68.0 %,5140,5.3%
Gangapur,192,GEN,Kailas Patil,Shiv Sena,188217,109524,58.2 %,10209,9.3%
Aurangabad West,193,GEN,Chandrakant Khaire,Shiv Sena,344032,202294,58.8 %,29155,14.4%
Aurangabad East,194,GEN,Haribhau Kisanrao Begde,Bharatiya Janta Party,199950,119057,59.5 %,11725,9.8%
Paithan,195,GEN,Appasaheb Alias Babanrao Waghchaure,Shiv Sena,154537,90492,58.6 %,31854,35.2%
Georai,196,GEN,Shivajirao Ankushrao,Indian National Congress,163575,101903,62.3 %,47140,46.3%
Manjlegaon,197,GEN,Patil Radhakrishna Sahebrao,Indian National Congress,195435,113902,58.3 %,37060,32.5%
Beed,198,GEN,Nawale Suresh Nivrutti,Shiv Sena,191093,108651,56.9 %,14017,12.9%
Ashti,199,GEN,Bhimrao Anandrao Dhonde,Indian National Congress,183822,112413,61.2 %,2114,1.9%
Chausala,200,GEN,Kshirsagar Jaydatta Sonajirao,Indian National Congress,179762,107782,60.0 %,25176,23.4%
Kaij,201,SC,Vimal Nandkishor Mundada,Bharatiya Janta Party,193153,102962,53.3 %,9221,9.0%
Renapur,202,GEN,Gopinath Pandurang Munde,Bharatiya Janta Party,191902,124897,65.1 %,5990,4.8%
Ahmedpur,203,GEN,Jadhav Balasaheb Krishanrao,Indian National Congress,150297,95096,63.3 %,15522,16.3%
Udgir,204,GEN,Patil Narayanrao Bajirao,Janata Dal,171999,106816,62.1 %,402,0.4%
Her,205,SC,Tondchirket Shivraj Maloji,Janata Dal,133816,78209,58.4 %,5950,7.6%
Latur,206,GEN,Deshmukh Vilasrao Dagdojirao,Indian National Congress,221332,144398,65.2 %,30560,21.2%
Kalamb,207,SC,Ghodake Kundlik Ekcnath,Peasants & Workers Party,150651,84427,56.0 %,10749,12.7%
Paranda,208,GEN,Mote Maharudra Anandrao,Indian National Congress,162411,107543,66.2 %,30971,28.8%
Osmanabad,209,GEN,Patil Padmasinha Bajirao,Indian National Congress,165957,110845,66.8 %,32414,29.2%
Ausa,210,GEN,Jadhav Kishanrao Sampatrao,Indian National Congress,135810,94050,69.3 %,28170,30.0%
Nilanga,211,GEN,Patil Shivajirao Bhaurao,Indian National Congress,166678,108347,65.0 %,13176,12.2%
Omerga,212,GEN,Kazi Abdul Khalek A. Kadar,Indian National Congress,160956,99552,61.9 %,8967,9.0%
Tuljapur,213,GEN,Chavan Madhukar Deorao,Indian National Congress,134458,92338,68.7 %,15366,16.6%
Akkalkot,214,GEN,Patil Mahadeo Kashiraya,Indian National Congress,135664,90524,66.7 %,1832,2.0%
South Solapur,215,GEN,Anandrao Narayan Deokate,Indian National Congress,135481,92781,68.5 %,5088,5.5%
Solapur City South,216,GEN,Yalgurwar Prakash Balkrishna,Indian National Congress,151534,91510,60.4 %,1091,1.2%
Solapur City North,217,GEN,Lingraj Balcerayya Vallyal,Bharatiya Janta Party,117712,78297,66.5 %,9931,12.7%
North Solapur,218,SC,Shinde Sushil Kumar Sambhajirao,Indian National Congress,206451,126545,61.3 %,39242,31.0%
Mangalvedhe,219,SC,Dhobale Laxman Kondiba,Indian National Congress,146354,92805,63.4 %,12298,13.3%
Mohol,220,GEN,Nimbalkar Chandrakant Dattajirao,Peasants & Workers Party,138390,98384,71.1 %,8407,8.5%
Barshi,221,GEN,Sopal Dilip Gangadhar,Indian National Congress,142588,92366,64.8 %,19618,21.2%
Madha,222,GEN,Patil Pandurang Ganapat,Indian National Congress,155969,103569,66.4 %,10985,10.6%
Pandharpur,223,GEN,Paricharak Sudhakar Ramchandra,Indian National Congress,182353,118476,65.0 %,79846,67.4%
Sangole,224,GEN,Deshmukh Ganpatrao Annasaheb,Peasants & Workers Party,178667,132608,74.2 %,16318,12.3%
Malshiras,225,GEN,Mohite Patil Vijaysinh Shankarrao,Indian National Congress,177440,133701,75.3 %,40302,30.1%
Karmala,226,GEN,Jagtap Jayvantrao Namdeorao,Independent,127076,82905,65.2 %,15092,18.2%
Karjat,227,SC,Bhailume Vittal Sahadu,Indian National Congress,153176,86199,56.3 %,18749,21.8%
Shrigonda,228,GEN,Pachpute Babanrao Bhikaji,Janata Dal,176028,125369,71.2 %,818,0.7%
Ahmednagar South,229,GEN,Anilrao Ramkisan Rathod,Shiv Sena,174209,113698,65.3 %,10781,9.5%
Ahmednagar North,230,GEN,Maruti Deoram Alias Dada Pati Shelke,Indian National Congress,183125,117862,64.4 %,31296,26.6%
Pathardi,231,GEN,Rajale Appasaheb Dadaba,Indian National Congress,159513,96175,60.3 %,4314,4.5%
Sheogaon,232,GEN,Gadakh Tukaram Gangadhar,Independent,153931,108326,70.4 %,5924,5.5%
Shrirampur,233,GEN,Murkute Bhanudas Kashinath,Janata Dal,139532,90222,64.7 %,2854,3.2%
Shirdi,234,GEN,Mhaske Annasaheb Sarangdhar,Indian National Congress,146137,89147,61.0 %,17797,20.0%
Kopargaon,235,GEN,Kolhe Shankarrao Genuji,Indian National Congress,145278,94907,65.3 %,23872,25.2%
Rahuri,236,GEN,Tanpure Prasad Baburao,Indian National Congress,144877,106735,73.7 %,9916,9.3%
Parner,237,GEN,Zaware Nandkumar Bhausaheb,Indian National Congress,131179,86988,66.3 %,8307,9.5%
Sangamner,238,GEN,Vijay Alias Balasaheb Bhausaheb Thorat,Indian National Congress,168434,117455,69.7 %,4862,4.1%
Nagar-Akola,239,ST,Pichad Madhukar Kashinath,Indian National Congress,165110,103290,62.6 %,22907,22.2%
Junnar,240,GEN,Benke Wallabh Dattatray,Indian National Congress,159616,105905,66.3 %,10376,9.8%
Ambegaon,241,GEN,Valase Patil Diliprao Dattatraya,Indian National Congress,127365,84150,66.1 %,9545,11.3%
Khed-Alandi,242,GEN,Pawar Narayanrao Baburao,Indian National Congress,167440,103522,61.8 %,29242,28.2%
Maval,243,GEN,Bafna Madanlal Harakchand,Indian National Congress,168461,111642,66.3 %,5465,4.9%
Mulshi,244,GEN,Mohol Ashokrao Namdeorao,Indian National Congress,200044,111059,55.5 %,47869,43.1%
Haveli,245,GEN,Landge Dnyaneshwar Pandurang,Indian National Congress,398512,204767,51.4 %,26853,13.1%
Bopodi,246,GEN,Rambhau Genba Moze,Indian National Congress,153313,82738,54.0 %,43289,52.3%
Shivajinagar,247,GEN,Sutar Shashikantrao Shankarrao,Shiv Sena,253443,154665,61.0 %,9660,6.2%
Parvati,248,SC,Ranpise Sharad Namdeo,Indian National Congress,256391,142718,55.7 %,10335,7.2%
Kasba Peth,249,GEN,Anna Joshi,Bharatiya Janta Party,135998,93040,68.4 %,7077,7.6%
Bhavani Peth,250,GEN,Dhere Prakash Keshavrao,Indian National Congress,161438,93560,58.0 %,11069,11.8%
Pune Cantonment,251,GEN,Balasaheb Alias Chandrakant Shivarkar,Indian National Congress,215760,135945,63.0 %,21992,16.2%
