AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Moradabad Rural,34,GEN,Saulat Ali,Samajwadi Party,234323,172154,73.5 %,1978,1.1%
Thakurdwara,35,GEN,Sarvesh Kumar Urf Rakesh,Bharatiya Janta Party,241274,175801,72.9 %,28490,16.2%
Suartanda,36,GEN,Shiv Bahadur Saxena,Bharatiya Janta Party,264159,190745,72.2 %,7493,3.9%
Rampur,37,GEN,Afroz Ali Khan,Indian National Congress,262595,162208,61.8 %,13906,8.6%
Bilaspur,38,GEN,Kazim Ali Khan Alias Naved Mian,Indian National Congress,274500,196967,71.8 %,17588,8.9%
Shahabad,39,SC,Swami Parmanand Dandi,Samajwadi Party,250113,167867,67.1 %,15302,9.1%
Bisauli,40,GEN,Yogendra Kumar,Samajwadi Party,214040,140603,65.7 %,23775,16.9%
Gunnour,41,GEN,Ram Khiladi,Janata Dal,214741,123736,57.6 %,20247,16.4%
Sahaswan,42,GEN,Mulayam Singh Yadav,Samajwadi Party,218807,132604,60.6 %,54159,40.8%
Bilsi,43,SC,Mayawati,Bahujan Samaj Party,200351,130937,65.4 %,2515,1.9%
Budaun,44,GEN,Prem Swaroop Pathak,Bharatiya Janta Party,247120,143375,58.0 %,15471,10.8%
Usehat,45,GEN,Bhagwan Singh,Bahujan Samaj Party,216131,140030,64.8 %,6956,5.0%
Binawar,46,GEN,Ram Sevak Singh,Bharatiya Janta Party,214959,141276,65.7 %,11400,8.1%
Dataganj,47,GEN,Prem Pal Singh Yadav,Samajwadi Party,193277,122567,63.4 %,239,0.2%
Aonla,48,GEN,Dharampal Singh,Bharatiya Janta Party,210466,126872,60.3 %,21262,16.8%
Sunha,49,GEN,Suman Lata Singh,Bharatiya Janta Party,197685,109673,55.5 %,7216,6.6%
Faridpur,50,SC,Nand Ram,Samajwadi Party,199592,112830,56.5 %,24536,21.7%
Bareilly Cantonment,51,GEN,Ashfaq Ahmad,Samajwadi Party,255641,121116,47.4 %,12605,10.4%
Bareilly City,52,GEN,Rajesh Agarwal,Bharatiya Janta Party,252922,89501,35.4 %,42302,47.3%
Nawabganj,53,GEN,Chhotey Lal Gangwar,Samajwadi Party,197285,139634,70.8 %,6676,4.8%
Bhojipura,54,GEN,Wahoran Lal Maurya,Bharatiya Janta Party,215791,133214,61.7 %,10399,7.8%
Kawar,55,GEN,Surendra Pratap Singh,Bharatiya Janta Party,190522,141892,74.5 %,11485,8.1%
Baheri,56,GEN,Harish Chandra Gangwar,Bharatiya Janta Party,237842,173210,72.8 %,19521,11.3%
Pilibhit,57,GEN,Raj Rai Singh,Bharatiya Janta Party,208499,127296,61.1 %,10606,8.3%
Barkhera,58,SC,Peetam Ram,Samajwadi Janata Party (RASHTRIYA),199164,115360,57.9 %,15452,13.4%
Bisalpur,59,GEN,Anis Khan,Bahujan Samaj Party,208709,141668,67.9 %,8519,6.0%
Puranpur,60,GEN,Gopal Krishna,Samajwadi Party,245644,170357,69.4 %,4452,2.6%
Powayan,61,SC,Chet Ram,Indian National Congress,247488,147453,59.6 %,4532,3.1%
Nigohi,62,GEN,Kovid Kumar,Bharatiya Janta Party,203090,140448,69.2 %,5136,3.7%
Tilhar,63,GEN,"Virendra Pratap Singh Alias ""munna""",Indian National Congress,209558,118032,56.3 %,3108,2.6%
Jalalabad,64,GEN,Sharad Veer Singh,Samajwadi Party,221735,142297,64.2 %,21698,15.2%
Dadraul,65,GEN,Ram Autar Misra,Indian National Congress,209374,123401,58.9 %,11829,9.6%
Shahjahanpur,66,GEN,Suresh Kumar Khanna,Bharatiya Janta Party,265775,134367,50.6 %,22265,16.6%
Mohammadi,67,SC,Krishna Raj,Bharatiya Janta Party,252840,152195,60.2 %,9994,6.6%
Haiderabad,68,SC,Arvind Giri,Samajwadi Party,242204,160483,66.3 %,7161,4.5%
Paila,69,GEN,Moti Lal,Samajwadi Party,218090,135242,62.0 %,152,0.1%
Lakhimpur,70,GEN,Kaushal Kishor,Samajwadi Party,260561,149269,57.3 %,32205,21.6%
Srinagar,71,GEN,Mayavati,Bahujan Samaj Party,219250,142305,64.9 %,6207,4.4%
Nighasan,72,GEN,Ram Kumar Verma,Bharatiya Janta Party,278115,168952,60.7 %,16088,9.5%
Dhaurehara,73,GEN,Saraswati Pratap Singh,Indian National Congress,242780,161012,66.3 %,122,0.1%
Behta,74,GEN,Mahendra Kumar,Samajwadi Party,225429,154242,68.4 %,13294,8.6%
Biswan,75,GEN,Ajit Kumar Mehrotra,Bharatiya Janta Party,219457,143303,65.3 %,13333,9.3%
Mahmoodabad,76,GEN,Ammar Rizvi,Indian National Congress,243613,178773,73.4 %,29289,16.4%
Sidhauli,77,SC,Shyam Lal Rawat,Samajwadi Party,229665,143343,62.4 %,7850,5.5%
Laharpur,78,GEN,Buniyad Husain Ansari,Bahujan Samaj Party,222457,146959,66.1 %,17342,11.8%
Sitapur,79,GEN,Radhey Shyam Jaiswal,Samajwadi Party,224119,140274,62.6 %,6714,4.8%
Hargaon,80,SC,Ramesh Rahi,Samajwadi Party,206019,132198,64.2 %,252,0.2%
Misrikh,81,GEN,Om Prakash Gupta,Samajwadi Party,221185,151543,68.5 %,10458,6.9%
Machhrehta,82,SC,Rampal Rajvanshi,Janata Dal,196354,127102,64.7 %,15738,12.4%
Beniganj,83,SC,Ram Pal Verma,Samajwadi Party,193448,122463,63.3 %,14122,11.5%
Sandila,84,GEN,Abdul Mannan,Bahujan Samaj Party,209174,140236,67.0 %,8128,5.8%
Ahirori,85,SC,Shyam Prakash,Bahujan Samaj Party,196000,113311,57.8 %,23631,20.9%
Hardoi,86,GEN,Naresh Chandra Agarwal,Indian National Congress,222480,127699,57.4 %,22010,17.2%
Bawan,87,SC,Chhote Lal,Bharatiya Janta Party,196037,113527,57.9 %,7888,6.9%
Pihani,88,GEN,Ashok Bajpai,Samajwadi Party,204600,128402,62.8 %,1764,1.4%
Bilgram,90,GEN,Ganga Singh Chauhan,Bharatiya Janta Party,230229,146453,63.6 %,3659,2.5%
Mallawan,91,GEN,Dharmagya Misra,Samajwadi Party,225535,143698,63.7 %,2216,1.5%
Bangarmau,92,GEN,Ram Shankar Pal,Bahujan Samaj Party,224517,137083,61.1 %,1030,0.8%
Safipur,93,SC,Babu Lal,Bharatiya Janta Party,220352,114645,52.0 %,140,0.1%
Unnao,94,GEN,Deepak Kumar,Samajwadi Party,277759,130335,46.9 %,9972,7.7%
Hadha,95,GEN,Ganga Bux Singh,Indian National Congress,215232,120611,56.0 %,18978,15.7%
Bhagwant Nagar,96,GEN,Kripa Shankar Singh,Bharatiya Janta Party,241371,126418,52.4 %,3526,2.8%
Purwa,97,GEN,Udai Raj,Samajwadi Party,226295,136520,60.3 %,1810,1.3%
Hasanganj,98,SC,Mast Ram,Bharatiya Janta Party,222409,122762,55.2 %,6527,5.3%
Malihabad,99,SC,Gauri Shankar,Samajwadi Party,212759,133676,62.8 %,6191,4.6%
Mohana,100,GEN,Gomti Yadav,Bharatiya Janta Party,376412,192931,51.3 %,15665,8.1%
Lucknow East,101,GEN,Vidya Sagar Gupta,Bharatiya Janta Party,217088,75336,34.7 %,36620,48.6%
Lucknow West,102,GEN,Lal Ji Tandon,Bharatiya Janta Party,359938,146116,40.6 %,29736,20.4%
Lucknow Central,103,GEN,Suresh Kumar Srivastava,Bharatiya Janta Party,282746,123312,43.6 %,36167,29.3%
Lucknow Cantonment,104,GEN,Suresh Chandra Tiwari,Bharatiya Janta Party,265704,97970,36.9 %,43786,44.7%
Sarojini Nagar,105,GEN,Shyam Kishore Yadav,Samajwadi Party,252934,145788,57.6 %,4716,3.2%
Mohanlalganj,106,SC,R.K.Chaudhary,Bahujan Samaj Party,201907,130991,64.9 %,11748,9.0%
Bachhrawan,107,SC,Shyam Sunder,Bahujan Samaj Party,212325,120104,56.6 %,9064,7.5%
Tiloi,108,GEN,Muslim,Samajwadi Party,229305,132573,57.8 %,14588,11.0%
Rae Bareli,109,GEN,Akhilesh Kumar Singh,Indian National Congress,271887,141867,52.2 %,61253,43.2%
Sataon,110,GEN,Shiv Ganesh Lodhi,Bahujan Samaj Party,224986,135749,60.3 %,15975,11.8%
Sareni,111,GEN,Ashok Kumar Singh,Samajwadi Party,220633,133498,60.5 %,5867,4.4%
Dalmau,112,GEN,Swami Prasad Maurya,Bahujan Samaj Party,234979,152812,65.0 %,3997,2.6%
Salon,113,SC,Dal Bahadur Kori,Bharatiya Janta Party,222245,107121,48.2 %,4710,4.4%
Kunda,114,GEN,Kunwar Raghuraj Pratap Singh Raja Bhaiya,Independent,230264,125606,54.5 %,80741,64.3%
Bihar,115,SC,Ramnath,Independent,229172,117456,51.3 %,36552,31.1%
Rampurkhas,116,GEN,Promod Kumar,Indian National Congress,244049,148406,60.8 %,116172,78.3%
Garwara,117,GEN,Rajaram,Janata Dal,229112,110946,48.4 %,3091,2.8%
Pratapgarh,118,GEN,Chandra Nath Singh,Samajwadi Party,245075,126119,51.5 %,9076,7.2%
Birapur,119,GEN,Shivakant,Bharatiya Janta Party,266945,136137,51.0 %,8245,6.1%
Patti,120,GEN,Rajendra Pratap Singh Alias Moti Singh,Bharatiya Janta Party,265741,154755,58.2 %,36892,23.8%
Amethi,121,GEN,Ram Harsh Singh,Indian National Congress,225346,108082,48.0 %,4199,3.9%
Gauriganj,122,GEN,Tej Bhan Singh,Bharatiya Janta Party,217986,112512,51.6 %,602,0.5%
Jagdishpur,123,SC,Ram Lakhan,Bharatiya Janta Party,207705,93921,45.2 %,1616,1.7%
Isauli,124,GEN,Jai Narain Tiwari,Bahujan Samaj Party,222299,111355,50.1 %,4409,4.0%
Sultanpur,125,GEN,Surya Bhan,Bharatiya Janta Party,259923,121926,46.9 %,9018,7.4%
Jaisinghpur,126,GEN,Ram Ratan Yadav,Bahujan Samaj Party,233258,128770,55.2 %,2452,1.9%
Chanda,127,GEN,Arun Pratap Singh,Bharatiya Janta Party,239123,124408,52.0 %,8969,7.2%
Kadipur,128,SC,Kashi Nath,Bharatiya Janta Party,254895,140279,55.0 %,3774,2.7%
Katehari,129,GEN,Dharmraj Nishad,Bahujan Samaj Party,250975,152495,60.8 %,5764,3.8%
Akbarpur,130,GEN,Ram Achal Rajbhar,Bahujan Samaj Party,238362,159836,67.1 %,7346,4.6%
Jalalpur,131,GEN,Sher Bahadur,Bharatiya Janta Party,242915,154062,63.4 %,19007,12.3%
Jahangirganj,132,SC,Bheem Prasad,Samajwadi Party,244034,143230,58.7 %,2433,1.7%
Tanda,133,GEN,Lalji Verma,Bahujan Samaj Party,248364,161980,65.2 %,1658,1.0%
Ayodhya,134,GEN,Lalloo Singh,Bharatiya Janta Party,272389,132503,48.6 %,21195,16.0%
Bikapur,135,GEN,Sita Ram Nishad,Samajwadi Party,233102,136847,58.7 %,13892,10.2%
Milkipur,136,GEN,Mitra Sen Yadav,Samajwadi Party,253499,140117,55.3 %,6162,4.4%
Sohawal,137,SC,Avdhesh Prasad,Samajwadi Party,226874,128511,56.6 %,3407,2.7%
Rudauli,138,GEN,Ramdev Acharya,Bharatiya Janta Party,223312,125392,56.2 %,1914,1.5%
Dariyabad,139,SC,Rajiv Kumar Singh,Bharatiya Janta Party,210678,136094,64.6 %,13754,10.1%
Siddhaur,140,GEN,Kamla Prasad Rawat,Samajwadi Party,208690,114561,54.9 %,963,0.8%
Haidergarh,141,GEN,Surendra Nath,Indian National Congress,211666,132004,62.4 %,4174,3.2%
Masauli,142,GEN,Farid Mahfooz Kidwai,Bahujan Samaj Party,210294,130364,62.0 %,7594,5.8%
Fatehpur,144,SC,Hardeo Singh,Samajwadi Party,221495,134090,60.5 %,927,0.7%
Ramnagar,145,GEN,Sarvar Ali Khan,Samajwadi Party,211741,128372,60.6 %,4261,3.3%
Kaiserganj,146,GEN,Ram Tej Yadav,Samajwadi Party,215095,118510,55.1 %,234,0.2%
Fakharpur,147,GEN,Arun Veer Singh,Samajwadi Party,219587,147483,67.2 %,10469,7.1%
Mahsi,148,GEN,Dilip Kumar,Samajwadi Party,233842,141198,60.4 %,9637,6.8%
Nanpara,149,GEN,Jata Shankar,Bharatiya Janta Party,272260,143419,52.7 %,18002,12.6%
Charda,150,SC,Shabbeer Ahmad,Samajwadi Party,220390,116061,52.7 %,24385,21.0%
Bhinga,151,GEN,Chandra Mani Kant Singh,Bharatiya Janta Party,220984,106444,48.2 %,3313,3.1%
Bahraich,152,GEN,Waqar Ahmad Shah,Samajwadi Party,243490,145218,59.6 %,8713,6.0%
Ikauna,153,SC,Akshaybar Lal,Bharatiya Janta Party,234176,116746,49.9 %,9128,7.8%
Gainsari,154,GEN,Bindu Lal,Bharatiya Janta Party,215609,135133,62.7 %,765,0.6%
Tulsipur,155,GEN,Rizwan Jahir Urf Rijju Bhaiya,Bahujan Samaj Party,218574,139367,63.8 %,11066,7.9%
Balrampur,156,GEN,"Vinai Kumar Pandey ""binnu""",Indian National Congress,233188,123010,52.8 %,5425,4.4%
Utraula,157,GEN,Ubaidur Rahman,Samajwadi Party,249031,137785,55.3 %,18121,13.2%
Sadullah Nagar,158,GEN,Ram Pratap Singh,Bharatiya Janta Party,220101,132271,60.1 %,3059,2.3%
Mankapur,159,SC,Ram Vishun Azad,Samajwadi Party,231352,125160,54.1 %,33448,26.7%
Mujehna,160,GEN,Ram Pal Singh,Samajwadi Party,233870,127176,54.4 %,8034,6.3%
Gonda,161,GEN,Vinod Kumar Singh Urf Pandit Singh,Samajwadi Party,224250,112124,50.0 %,9452,8.4%
Katra Bazar,162,GEN,Bawan Singh,Bharatiya Janta Party,226963,117436,51.7 %,12348,10.5%
Colonelganj,163,GEN,Ajai Pratap Singh Urf Lalla Bhaiya,Bharatiya Janta Party,240921,116240,48.2 %,14676,12.6%
Dixir,164,SC,Ramapati Shashtri,Bharatiya Janta Party,218952,102905,47.0 %,12108,11.8%
Harraiya,165,GEN,Sukhpal Pandey,Bahujan Samaj Party,243513,126133,51.8 %,8625,6.8%
Captainganj,166,GEN,Ram Prasad Chaudhary,Bahujan Samaj Party,243112,143811,59.2 %,8762,6.1%
Nagar East,167,SC,Ved Prakash,Bahujan Samaj Party,219934,121320,55.2 %,8389,6.9%
Basti,168,GEN,Jagdambika Pal,All India Indira Congress (TIWARI),242031,141360,58.4 %,3165,2.2%
Domariaganj,170,GEN,Taufiq Ahmad,Samajwadi Party,231800,134878,58.2 %,7017,5.2%
Itwa,171,GEN,Mohd. Mukeem,Independent,225848,130522,57.8 %,15187,11.6%
Shohratgarh,172,GEN,Ravindra Pratap Urf Pappu Chaudhary,Bharatiya Janta Party,219749,123818,56.3 %,12860,10.4%
Naugarh,173,GEN,Dhanraj Yadao,Bharatiya Janta Party,230546,127662,55.4 %,16728,13.1%
Bansi,174,GEN,Jai Pratap Singh,Bharatiya Janta Party,215168,123985,57.6 %,11432,9.2%
Khesraha,175,GEN,Diwakar Vikram Singh,Indian National Congress,231127,129468,56.0 %,8453,6.5%
Menhdawal,176,GEN,Abdul Kalam,Samajwadi Party,229172,126953,55.4 %,12526,9.9%
Khalilabad,177,GEN,Ram Asrey Paswan,Janata Dal,257524,119314,46.3 %,2611,2.2%
Hainsarbazar,178,SC,Lal Mani Prasad,Bahujan Samaj Party,242696,124128,51.1 %,1907,1.5%
Bansgaon,179,SC,Sant,Bharatiya Janta Party,251540,122529,48.7 %,11034,9.0%
Dhuriapar,180,SC,Markandey Chand,Bahujan Samaj Party,244983,126735,51.7 %,3919,3.1%
Chillupar,181,GEN,Hari Shankar Tiwari,All India Indira Congress (TIWARI),258875,128130,49.5 %,14998,11.7%
Kauriram,182,GEN,Gauri Devi,Samajwadi Party,265982,136412,51.3 %,9568,7.0%
Mundera Bazar,183,SC,Bechan Ram,Bharatiya Janta Party,238280,119624,50.2 %,4889,4.1%
Pipraich,184,GEN,Jitendra Kumar Jaiswal Urf Pappu Bhaiya,Independent,227712,137163,60.2 %,9710,7.1%
Gorakhpur,185,GEN,Shiva Pratap Shukla,Bharatiya Janta Party,275308,104473,37.9 %,31565,30.2%
Maniram,186,GEN,Subhawati Devi,Samajwadi Party,285846,138885,48.6 %,28980,20.9%
Sahjanwa,187,GEN,Tarkeshwar Prasad Shukla,Bharatiya Janta Party,225684,124866,55.3 %,1218,1.0%
Paniara,188,GEN,Fateh Bahadur,Indian National Congress,222633,131487,59.1 %,2909,2.2%
Pharenda,189,GEN,Vinod Mani,Communist Party Of India (MARXIST),213981,123641,57.8 %,21676,17.5%
Luxmipur,190,GEN,Amar Mani,Indian National Congress,220611,138293,62.7 %,8859,6.4%
Siswa,191,GEN,Shivendra Singh Urf Shiv Babu,Bahujan Samaj Party,219442,143186,65.3 %,19295,13.5%
Maharajganj,192,SC,Chandra Kishor,Bharatiya Janta Party,214108,130322,60.9 %,7176,5.5%
Shyamdeurawa,193,GEN,Gyanendra Singh,Bharatiya Janta Party,217773,136916,62.9 %,14920,10.9%
Naurangia,194,SC,Deep Lal Bharti,Bharatiya Janta Party,227137,136213,60.0 %,14883,10.9%
Ramkola,195,GEN,Radhey Shyam,Independent,237153,142556,60.1 %,29559,20.7%
Hata,196,SC,Ram Nakshatra,Janata Dal,241465,142395,59.0 %,24109,16.9%
Padrauna,197,GEN,Ratan Jeet Pratap Narain Singh,Indian National Congress,246032,152437,62.0 %,18023,11.8%
Seorahi,198,GEN,Anand Prakash,Independent,231718,137530,59.4 %,9310,6.8%
Fazilnagar,199,GEN,Vishwanath,Samajwadi Party,240979,141465,58.7 %,5607,4.0%
Kasia,200,GEN,Surya Pratap Shahi,Bharatiya Janta Party,246898,148229,60.0 %,7937,5.4%
Gauri Bazar,201,GEN,Sri Niwas Mani,Bharatiya Janta Party,238946,143130,59.9 %,3896,2.7%
Rudrapur,202,GEN,Jai Prakash Nishad,Bharatiya Janta Party,241179,129242,53.6 %,9161,7.1%
Deoria,203,GEN,Subash Chandra Srivastav,Janata Dal,271813,145227,53.4 %,17641,12.1%
Bhatpar Rani,204,GEN,Yogendra Singh,Samajwadi Party,266378,146588,55.0 %,23211,15.8%
Salempur,205,GEN,Morad Lari,Bahujan Samaj Party,262025,130810,49.9 %,6077,4.6%
Barhaj,206,GEN,Prem Prakash,Bahujan Samaj Party,241516,128032,53.0 %,447,0.3%
Nathupur,207,GEN,Sudhakar,Samajwadi Party,233830,129660,55.5 %,10926,8.4%
Ghosi,208,GEN,Fagoo,Bharatiya Janta Party,233936,126086,53.9 %,3611,2.9%
Sagri,209,GEN,Ram Pyare,Samajwadi Party,249265,133776,53.7 %,13019,9.7%
Gopalpur,210,GEN,Wasim Ahmad,Samajwadi Party,240985,123761,51.4 %,4474,3.6%
Azamgarh,211,GEN,Durga Prasad,Samajwadi Party,243140,123080,50.6 %,27784,22.6%
Nizamabad,212,GEN,Alam Badi,Samajwadi Party,260803,132454,50.8 %,4887,3.7%
Atraulia,213,GEN,Vibhuti Prasad Nishad,Bahujan Samaj Party,240688,132967,55.2 %,9674,7.3%
Phulpur,214,GEN,Ram Naresh Yadav,Indian National Congress,227742,124833,54.8 %,34917,28.0%
Saraimir,215,SC,Heera Lal,Bahujan Samaj Party,253379,123504,48.7 %,9175,7.4%
Mehnagar,216,SC,Ram Jug,Communist Party Of India (MARXIST),266799,140350,52.6 %,4109,2.9%
Lalganj,217,GEN,Narendra,Bharatiya Janta Party,267405,147192,55.0 %,6071,4.1%
Mubarakpur,218,GEN,Yashwant,Bahujan Samaj Party,260213,150278,57.8 %,6622,4.4%
Muhammadabad Gohna,219,SC,Sri Ram,Bharatiya Janta Party,249927,143583,57.4 %,2845,2.0%
Mau,220,GEN,Mukhtar Ansari,Bahujan Samaj Party,251999,145969,57.9 %,25973,17.8%
Rasra,221,SC,Anil Kumar,Bharatiya Janta Party,229966,128013,55.7 %,10901,8.5%
Siar,222,GEN,Harinarain,Bharatiya Janta Party,238581,137404,57.6 %,13670,9.9%
Chilkahar,223,GEN,Chhote Lal,Bahujan Samaj Party,224889,130320,57.9 %,2519,1.9%
Sikanderpur,224,GEN,Rajdhari,Social Action Party,245128,134982,55.1 %,13103,9.7%
Bansdih,225,GEN,Bachcha Pathak,Indian National Congress,263925,118865,45.0 %,793,0.7%
Doaba,226,GEN,Bharat Singh,Bharatiya Janta Party,268360,108834,40.6 %,16200,14.9%
Ballia,227,GEN,Manju,Independent,279182,135818,48.6 %,7100,5.2%
Kopachit,228,GEN,Ambika Chaudhary,Samajwadi Party,240467,135863,56.5 %,4659,3.4%
Zahoorabad,229,GEN,Ganesh,Bharatiya Janta Party,250582,151606,60.5 %,2356,1.6%
Mohammadabad,230,GEN,Afjal Ansari,Samajwadi Party,252246,153122,60.7 %,19602,12.8%
Dildarnagar,231,GEN,Om Prakash,Samajwadi Party,262421,145695,55.5 %,23771,16.3%
Zamania,232,GEN,Kailash,Samajwadi Party,251778,142545,56.6 %,6987,4.9%
Ghazipur,233,GEN,Rajendra,Communist Party Of India,257754,147972,57.4 %,5167,3.5%
Jakhania,234,SC,Vijay Kumar,Bahujan Samaj Party,251103,135494,54.0 %,10179,7.5%
Sadat,235,SC,Bhonu,Samajwadi Party,261601,146775,56.1 %,9138,6.2%
Saidpur,236,GEN,Mahendra Nath,Bharatiya Janta Party,271525,159380,58.7 %,1310,0.8%
Dhanapur,237,GEN,Prabhu Narayan,Samajwadi Party,240053,129225,53.8 %,13828,10.7%
Chandauli,238,SC,Shiv Poojan Ram,Bharatiya Janta Party,260639,141532,54.3 %,6502,4.6%
Chakiya,239,SC,Satya Prakash Sonkar,Samajwadi Party,251298,143443,57.1 %,18236,12.7%
Mughalsarai,240,GEN,Chhabbu Patel,Bharatiya Janta Party,255602,143223,56.0 %,6766,4.7%
Varanasi Cantonment,241,GEN,Harish Chandra (HARISH JI),Bharatiya Janta Party,309643,130584,42.2 %,28488,21.8%
Varanasi South,242,GEN,Shyam Dev Rai Chawdhri (DADA),Bharatiya Janta Party,268467,97234,36.2 %,37282,38.3%
Varanasi North,243,GEN,Abdul Kalam,Samajwadi Party,279580,131292,47.0 %,11810,9.0%
Chiraigaon,244,GEN,Virendra Singh,Indian National Congress,308621,158193,51.3 %,400,0.3%
Kolasla,245,GEN,Ajai Rai,Bharatiya Janta Party,250529,146570,58.5 %,488,0.3%
Gangapur,246,GEN,Bachnu Ram Patel,Bharatiya Janta Party,269203,154032,57.2 %,3984,2.6%
Aurai,247,GEN,Rangnath,Bharatiya Janta Party,283646,158660,55.9 %,12224,7.7%
Gyanpur,248,GEN,Gorakhnath,Bharatiya Janta Party,267885,155960,58.2 %,1869,1.2%
Bhadohi,249,SC,Purnmasi Pankaj,Bharatiya Janta Party,287649,139325,48.4 %,791,0.6%
Barsathi,250,GEN,Vanshnarain,Bahujan Samaj Party,252066,128840,51.1 %,13002,10.1%
Mariahu,251,GEN,Paras Nath Yadav,Samajwadi Party,245535,129315,52.7 %,11518,8.9%
Kerakat,252,SC,Ashok Kumar,Bharatiya Janta Party,251525,116852,46.5 %,9060,7.8%
Bayalsi,253,GEN,Jagdish Narain (MUNNA),Bahujan Samaj Party,248458,121761,49.0 %,9407,7.7%
Jaunpur,254,GEN,Afjal Ahmad,Samajwadi Party,249546,130146,52.2 %,1979,1.5%
Rari,255,GEN,Shriram Yadava,Samajwadi Party,257416,128762,50.0 %,7242,5.6%
Shahganj,256,SC,Bankey Lal Sonkar,Bharatiya Janta Party,258050,129480,50.2 %,7618,5.9%
Khutahan,257,GEN,Umakant Yadav,Samajwadi Party,243339,142162,58.4 %,19727,13.9%
Machhlishahr,259,GEN,Jwala Prasad Yadav,Samajwadi Party,239407,132740,55.4 %,1703,1.3%
Dudhi,260,SC,Vijay Singh,Samajwadi Party,302405,140966,46.6 %,6591,4.7%
Robertsganj,261,SC,Hari Prasad Urf Ghamadi,Independent,300462,159196,53.0 %,35718,22.4%
Rajgarh,262,GEN,Lok Pati Tripathi,Indian National Congress,290765,170059,58.5 %,29438,17.3%
Chunar,263,GEN,Om Prakash Singh,Bharatiya Janta Party,272020,155268,57.1 %,8624,5.6%
Majhwa,264,GEN,Ram Chandra,Bharatiya Janta Party,239267,147917,61.8 %,15059,10.2%
