AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Sardarpur,302,ST,Ganpat Singh Patel,Indian National Congress,122756,58030,47.3 %,3657,6.3%
Kukshi,303,ST,Ranjana Baghel,Bharatiya Janta Party,112968,60334,53.4 %,2556,4.2%
Alirajpur,304,ST,Magan Singh,Indian National Congress,102338,30001,29.3 %,5125,17.1%
Jobat,305,ST,Ajmer Singh,Indian National Congress,111646,35405,31.7 %,17092,48.3%
Jhabua,306,ST,Bapu Singh,Indian National Congress,118798,46130,38.8 %,16136,35.0%
Petlawad,307,ST,Var Singh,Indian National Congress,117863,57704,49.0 %,19107,33.1%
Thandla,308,ST,Kanti Lal,Indian National Congress,102113,44450,43.5 %,4107,9.2%
Ratlam Town,309,GEN,Himmat Kothari,Bharatiya Janta Party,121716,83327,68.5 %,17428,20.9%
Ratlam Rural,310,GEN,Moti Lal,Indian National Congress,105693,72473,68.6 %,4483,6.2%
Sailana,311,ST,Kamji Gamira,Janata Dal,108888,62926,57.8 %,6710,10.7%
Jaora,312,GEN,Patel Rugnath Singh Aanjana,Bharatiya Janta Party,111347,77159,69.3 %,9571,12.4%
