ac name,ac no,type,district,winning candidate,party,total electors,total votes,poll%,margin,margin %,father/husband name,gender,age,UID
Jabalpur Paschim,100,GEN,Jabalpur,Rakesh Singh,Bharatiya Janta Party,459462,165058,35.90%,30134,18.30%,,,,MP2023AC100
Panagar,101,GEN,Jabalpur,Sushil Kumar Tiwari (INDU BHAIYA),Bharatiya Janta Party,535682,205895,38.40%,40541,19.70%,LATE SHRI CHHOTE LAL TIWARI,male,64.0,MP2023AC101
Sihora,102,ST,Jabalpur,Santosh Varkade,Bharatiya Janta Party,449814,178490,39.70%,42772,24.00%,BATTI LAL VARKADE,male,44.0,MP2023AC102
Shahpura,103,ST,Dindori,Omprakash Dhurwey,Bharatiya Janta Party,534186,217288,40.70%,5617,2.60%,LT. SHRI DADULAL DHURWEY,male,62.0,MP2023AC103
Dindori,104,ST,Dindori,Omkar Singh Markam,Indian National Congress,494858,204055,41.20%,12265,6.00%,NANKU SINGH,male,47.0,MP2023AC104
Bichhiya,105,ST,Mandla,Narayan Singh Patta,Indian National Congress,518726,209655,40.40%,11065,5.30%,LATE RAMA SINGH,male,51.0,MP2023AC105
Niwas,106,ST,Mandla,Chainsingh Warkade,Indian National Congress,528635,213549,40.40%,9723,4.60%,LATE NANDSINGH WARKADE,male,51.0,MP2023AC106
Mandla,107,ST,Mandla,Sampatiya Uikey,Bharatiya Janta Party,536379,219643,40.90%,15947,7.30%,LATE SANJAY KUMAR UIKEY,female,56.0,MP2023AC107
Baihar,108,ST,Balaghat,Sanjay Uikey,Indian National Congress,463356,195357,42.20%,551,0.30%,GANPAT SINGH UIKEY,male,55.0,MP2023AC108
Lanji,109,GEN,Balaghat,Rajkumar Karrahe,Bharatiya Janta Party,497658,210377,42.30%,2773,1.30%,SADHURAM KARRAHE,male,46.0,MP2023AC109
Paraswada,110,GEN,Balaghat,Madhu Bhau Bhagat,Indian National Congress,451424,192913,42.70%,25948,13.50%,RAMDAYAL,male,58.0,MP2023AC110
Balaghat,111,GEN,Balaghat,Anubha Munjare,Indian National Congress,466548,197841,42.40%,29195,14.80%,KANKAR,female,57.0,MP2023AC111
Waraseoni,112,GEN,Balaghat,Vivek Vicky Patel,Indian National Congress,408134,175050,42.90%,1003,0.60%,LEKHESHWAR PATEL,male,52.0,MP2023AC112
Katangi,113,GEN,Balaghat,Gaurav Singh Pardhi,Bharatiya Janta Party,405228,176158,43.50%,21931,12.40%,MOHAN PARDHI,male,44.0,MP2023AC113
Barghat,114,ST,Seoni,Kamal Marskole,Bharatiya Janta Party,487874,214007,43.90%,17081,8.00%,LATE SHRI LAXMAN SINGH MARSKOLE,male,48.0,MP2023AC114
Seoni,115,GEN,Seoni,Dinesh Rai Munmun,Bharatiya Janta Party,550146,230762,41.90%,18418,8.00%,LATE HARISHANKAR RAI,male,56.0,MP2023AC115
Keolari,116,GEN,Seoni,Rajneesh Harvansh Singh,Indian National Congress,520856,228366,43.80%,33760,14.80%,HARVANSH SINGH,male,52.0,MP2023AC116
Lakhnadon,117,ST,Seoni,Yogendra Singh Baba,Indian National Congress,589452,246084,41.70%,18621,7.60%,LATE SHREE VIRENDRA BAHADUR SINGH,male,51.0,MP2023AC117
Gotegaon,118,SC,Narsimhapur,Mahendra Nagesh,Bharatiya Janta Party,433122,178903,41.30%,47788,26.70%,SHRI ROOP SINGH NAGESH,male,52.0,MP2023AC118
Narsingpur,119,GEN,Narsimhapur,Prahlad Singh Patel,Bharatiya Janta Party,464236,193384,41.70%,31310,16.20%,SHRI MULAM SINGH PATEL,male,63.0,MP2023AC119
Tendukheda,120,GEN,Narsimhapur,"Vishwanath Singh ""mulam Bhaiya""",Bharatiya Janta Party,376840,161207,42.80%,12347,7.70%,VIDDHAN SINGH,male,72.0,MP2023AC120
Gadarwara,121,GEN,Narsimhapur,Uday Pratap Singh,Bharatiya Janta Party,425702,175955,41.30%,56529,32.10%,RAO LAXMINARAYAN SINGH,male,59.0,MP2023AC121
Junnardeo,122,ST,Chhindwara,Sunil Uikey,Indian National Congress,443546,185631,41.90%,3210,1.70%,SAMAR SINGH UIKEY,male,47.0,MP2023AC122
Amarwara,123,ST,Chhindwara,Kamlesh Pratap Shah,Indian National Congress,509652,222031,43.60%,25086,11.30%,UGRA PRATAP BHANU SHAH,male,51.0,MP2023AC123
Churai,124,GEN,Chhindwara,Choudhary Sujeet Mersingh,Indian National Congress,436340,190590,43.70%,8589,4.50%,MERSINGH CHOUDHARY,male,54.0,MP2023AC124
Saunsar,125,GEN,Chhindwara,Vijay Revnath Chore,Indian National Congress,420888,182769,43.40%,11542,6.30%,REVNATH CHORE,male,51.0,MP2023AC125
Chhindwara,126,GEN,Chhindwara,Kamal Nath,Indian National Congress,565588,232686,41.10%,36594,15.70%,MAHENDRA NATH,male,76.0,MP2023AC126
Parasia,127,SC,Chhindwara,Sohanlal Balmik,Indian National Congress,437196,181727,41.60%,2168,1.20%,LATE SHYAMLAL BALMIK,male,60.0,MP2023AC127
Pandhurna,128,ST,Chhindwara,Neelesh Pusaram Uikey,Indian National Congress,428568,182312,42.50%,10457,5.70%,PUSARAM UIKEY,male,42.0,MP2023AC128
Multai,129,GEN,Betul,Chandrashekhar Deshmukh,Bharatiya Janta Party,461494,185476,40.20%,14842,8.00%,Janrav Deshmukh,male,67.0,MP2023AC129
Amla,130,SC,Betul,Dr. Yogesh Pandagre,Bharatiya Janta Party,432490,165974,38.40%,12118,7.30%,Swargiy Shree Sravan Pandagre,male,46.0,MP2023AC130
Betul,131,GEN,Betul,Hemant Vijay Khandelwal,Bharatiya Janta Party,510974,207523,40.60%,15533,7.50%,VIJAY KHANDELWAL,male,59.0,MP2023AC131
Ghoradongri,132,ST,Betul,Ganga Sajjan Singh Uikey,Bharatiya Janta Party,520624,214912,41.30%,4213,2.00%,SAJJAN SINGH UIKEY,female,50.0,MP2023AC132
Bhainsdehi,133,ST,Betul,Mahendra Singh Keshar Singh Chouhan,Bharatiya Janta Party,526186,218279,41.50%,8230,3.80%,Keshar Singh,male,50.0,MP2023AC133
Timarni,134,ST,Harda,Abhijeet Shah (ANKIT BABA),Indian National Congress,379266,158917,41.90%,950,0.60%,AJAY SHAH,male,31.0,MP2023AC134
Harda,135,GEN,Harda,Dr. Ramkishore Dogne,Indian National Congress,472014,194213,41.10%,870,0.40%,KANHAIYA LAL DOGNE,male,58.0,MP2023AC135
Seoni-Malwa,136,GEN,Hoshangabad,Premshankar Kunjilal Verma,Bharatiya Janta Party,490480,205568,41.90%,36014,17.50%,SHRI KUNJI LAL VERMA,male,72.0,MP2023AC136
Hoshangabad,137,GEN,Hoshangabad,Dr. Sita Saran Sharma,Bharatiya Janta Party,442402,169213,38.20%,15506,9.20%,LATE. RAMLAL SHARMA,male,73.0,MP2023AC137
Sohagpur,138,GEN,Hoshangabad,Vijaypal Singh,Bharatiya Janta Party,485752,209103,43.00%,1762,0.80%,Late. Shri Shankar Singh,male,61.0,MP2023AC138
Pipariya,139,SC,Hoshangabad,Thakurdas Nagwanshi,Bharatiya Janta Party,461650,192049,41.60%,30523,15.90%,CHUNNILAL NAGWANSHI,male,58.0,MP2023AC139
Udaipura,140,GEN,Raisen,Narendra Shivaji Patel,Bharatiya Janta Party,522996,213456,40.80%,42823,20.10%,SHRI SHIVAJI,male,52.0,MP2023AC140
Bhojpur,141,GEN,Raisen,Surendra Patwa,Bharatiya Janta Party,511366,203241,39.70%,40779,20.10%,LT. SHRI SAMRATHMAL PATWA,male,59.0,MP2023AC141
Sanchi,142,SC,Raisen,Dr. Prabhuram Choudhary,Bharatiya Janta Party,528500,205209,38.80%,44273,21.60%,LATE SHRI BALMUKAND CHOUDHARY,male,65.0,MP2023AC142
Silwani,143,GEN,Raisen,Devendra Patel,Indian National Congress,450142,184646,41.00%,11454,6.20%,RAMPRASAD,male,53.0,MP2023AC143
Vidisha,144,GEN,Vidisha,Mukesh Tandan,Bharatiya Janta Party,452124,174927,38.70%,26810,15.30%,PURSHOTTAM DAS TANDAN,male,61.0,MP2023AC144
Basoda,145,GEN,Vidisha,"Harisingh Raghuwanshi ""badda""",Bharatiya Janta Party,424714,174154,41.00%,27667,15.90%,LATE. UDAYBHAN SINGH,male,65.0,MP2023AC145
Kurwai,146,SC,Vidisha,Hari Singh Sapre,Bharatiya Janta Party,469040,182305,38.90%,26069,14.30%,KADORI LAL SAPRE,male,58.0,MP2023AC146
Sironj,147,GEN,Vidisha,Umakant Sharma,Bharatiya Janta Party,443506,177584,40.00%,27682,15.60%,Chandramohan Sharma,male,59.0,MP2023AC147
Shamshabad,148,GEN,Vidisha,Surya Prakash Meena,Bharatiya Janta Party,401172,161249,40.20%,19264,11.90%,SITARAM MEENA,male,60.0,MP2023AC148
Berasia,149,SC,Bhopal,Vishnu Khatri,Bharatiya Janta Party,496408,195524,39.40%,25397,13.00%,DHANNALAL KHATRI,male,51.0,MP2023AC149
Bhopal Uttar,150,GEN,Bhopal,Atif Arif Aqueel,Indian National Congress,491016,169717,34.60%,26987,15.90%,ARIF AQUEEL,male,33.0,MP2023AC150
Narela,151,GEN,Bhopal,Vishvas Sarang,Bharatiya Janta Party,698638,229579,32.90%,24569,10.70%,KAILASH NARAYAN SARANG,male,51.0,MP2023AC151
Bhopal Dakshin-Paschim,152,GEN,Bhopal,Bhagwandas Sabnani,Bharatiya Janta Party,466360,140125,30.00%,15833,11.30%,K.M. SABNANI,male,58.0,MP2023AC152
Bhopal Madhya,153,GEN,Bhopal,Arif Masood,Indian National Congress,494954,150475,30.40%,15891,10.60%,MANZOOR AHMAD,male,51.0,MP2023AC153
Govindpura,154,GEN,Bhopal,Krishna Gaur,Bharatiya Janta Party,787246,248557,31.60%,106668,42.90%,LET SHRI PURUSHOTTAM GAUR,female,55.0,MP2023AC154
Huzur,155,GEN,Bhopal,Rameshwar Sharma,Bharatiya Janta Party,742212,261965,35.30%,97910,37.40%,Parmanand Sharma,male,53.0,MP2023AC155
Budhni,156,GEN,Sehore,Shivraj Singh Chouhan,Bharatiya Janta Party,547798,231614,42.30%,104974,45.30%,SWA. SHRI PREMSINGH CHOUHAN,male,64.0,MP2023AC156
Ashta,157,SC,Sehore,Gopal Singh Engineer,Bharatiya Janta Party,554984,233958,42.20%,7903,3.40%,UDAY SINGH,male,57.0,MP2023AC157
Ichhawar,158,GEN,Sehore,Karan Singh Verma,Bharatiya Janta Party,450308,194911,43.30%,16346,8.40%,KANHAIYALAL VERMA,male,68.0,MP2023AC158
Sehore,159,GEN,Sehore,Sudesh Rai,Bharatiya Janta Party,443266,180584,40.70%,37851,21.00%,GENDALAL RAI,male,54.0,MP2023AC159
Narsinghgarh,160,GEN,Rajgarh,Mohan Sharma,Bharatiya Janta Party,478642,199803,41.70%,31915,16.00%,PREMNARAYAN,male,66.0,MP2023AC160
Biaora,161,GEN,Rajgarh,Narayan Singh Panwar,Bharatiya Janta Party,482594,203513,42.20%,36211,17.80%,MEHTAB SINGH PANWAR,male,66.0,MP2023AC161
Rajgarh,162,GEN,Rajgarh,Amar Singh Yadav,Bharatiya Janta Party,462728,192605,41.60%,22539,11.70%,HEERA LAL,male,48.0,MP2023AC162
Khilchipur,163,GEN,Rajgarh,Hajarilal Dangi,Bharatiya Janta Party,464314,201375,43.40%,13678,6.80%,Ramratan Dangi,male,71.0,MP2023AC163
Sarangpur,164,SC,Rajgarh,Gotam Tetwal,Bharatiya Janta Party,412508,173823,42.10%,23054,13.30%,BHERULAL TETWAL,male,60.0,MP2023AC164
Susner,165,GEN,Shajapur,"Bhairon Singh "" Bapu """,Indian National Congress,470514,200833,42.70%,12645,6.30%,UDAYSINGH,male,52.0,MP2023AC165
Agar,166,SC,Shajapur,Madhav Singh (MADHU GEHLOT),Bharatiya Janta Party,467068,197082,42.20%,13002,6.60%,PIRALAL GEHLOT,male,49.0,MP2023AC166
Shajapur,167,GEN,Shajapur,Arun Bhimawad,Bharatiya Janta Party,488333,207553,42.50%,28,0.00%,DEVISINGH BHIMAWAD,male,54.0,MP2023AC167
Shujalpur,168,GEN,Shajapur,Inder Singh Parmar,Bharatiya Janta Party,435592,184031,42.20%,13660,7.40%,Late Shree Bherulal,male,59.0,MP2023AC168
Kalapipal,169,GEN,Shajapur,Ghanshyam Chandravanshi,Bharatiya Janta Party,454966,193886,42.60%,11765,6.10%,RADHESHYAM CHANDRAVANSHI,male,39.0,MP2023AC169
Sonkatch,170,SC,Dewas,Dr. Rajesh Sonkar,Bharatiya Janta Party,468542,199575,42.60%,25437,12.70%,Lat. Nanakchand Sonkar,male,55.0,MP2023AC170
Dewas,171,GEN,Dewas,Gayatri Raje Puar,Bharatiya Janta Party,564058,210789,37.40%,26956,12.80%,TUKOJIRAO PUAR,female,58.0,MP2023AC171
Hatpipliya,172,GEN,Dewas,Manoj Narayansingh Choudhari,Bharatiya Janta Party,415908,179023,43.00%,4142,2.30%,NARAYANSINGH CHOUDHARI,male,48.0,MP2023AC172
Khategaon,173,GEN,Dewas,Aashish Govind Sharma,Bharatiya Janta Party,471392,190435,40.40%,12542,6.60%,GOVIND SHARMA,male,45.0,MP2023AC173
Bagali,174,ST,Dewas,Murli Bhawara,Bharatiya Janta Party,508348,207918,40.90%,7779,3.70%,BANESINGH,male,44.0,MP2023AC174
Mandhata,175,GEN,East Nimar,Narayan Patel,Bharatiya Janta Party,432524,167169,38.60%,589,0.40%,Chandar Singh Patel,male,66.0,MP2023AC175
Harsud,176,ST,East Nimar,Kunwar Vijay Shah,Bharatiya Janta Party,454104,178323,39.30%,59996,33.60%,DEVI SHAH,male,59.0,MP2023AC176
Khandwa,177,SC,East Nimar,Kanchan Mukesh Tanve,Bharatiya Janta Party,544620,182399,33.50%,38049,20.90%,MUKESH TANVE,female,41.0,MP2023AC177
