PC Name,No,Type,State,Winning Candidate,Party,Electors,Votes,Turnout,Margin,Margin %,Father/Husband Name,Gender,Age
Dadra And Nagar Haveli,1,GEN,Dadra & Nagar Haveli,Delkar Kalaben Mohanbhai,Bharatiya Janta Party,283024,205588,72.60%,57584,28.00%,Late Shri Mohanbhai Sanjibhai Delkar,female,53
