AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Aul,30,GEN,Dola Gobinda Nayak,Indian National Congress,155377,111821,72.0 %,5290,4.7%
Patamundai,31,SC,Ganeswar Behera,Indian National Congress,164767,109645,66.5 %,12148,11.1%
Rajnagar,32,GEN,Nalinikant Mohanty,Janata Dal,147482,123585,83.8 %,9722,7.9%
Kendrapara,33,GEN,Bhagabat Prasad Mohanty,Indian National Congress,135675,109760,80.9 %,10188,9.3%
Patkura,34,GEN,Bijoy Mohapatra,Janata Dal,146320,117404,80.2 %,4606,3.9%
Tirtol,35,GEN,Basanta Kumar Biswal,Indian National Congress,162723,125295,77.0 %,23053,18.4%
Ersama,36,GEN,Bijaya Kumar Nayak,Indian National Congress,185060,141891,76.7 %,6831,4.8%
Balikuda,37,GEN,Lalatendu Mohapatra,Indian National Congress,149960,111442,74.3 %,1777,1.6%
Jagatsinghpur,38,SC,Bishnu Charan Das,Janata Dal,158329,117003,73.9 %,2708,2.3%
Kissannagar,39,GEN,Yudhisthir Das,Janata Dal,142111,104615,73.6 %,1085,1.0%
Mahanga,40,GEN,Matlub Alli,Indian National Congress,132775,105112,79.2 %,6353,6.0%
Salepur,41,SC,Rabindra Ku. Behera,Indian National Congress,132107,102938,77.9 %,2093,2.0%
Gobindpur,42,GEN,Panchanan Kanungo,Janata Dal,152481,116278,76.3 %,85,0.1%
Cuttack Sadar,43,GEN,Bijay Lakshmi Sahoo,Indian National Congress,185901,128554,69.2 %,4337,3.4%
Cuttack City,44,GEN,Samir Dey,Bharatiya Janta Party,217144,129143,59.5 %,803,0.6%
Choudwar,45,GEN,Kanhu Ch. Lenka,Indian National Congress,138049,107865,78.1 %,2169,2.0%
Banki,46,GEN,Pravat Tripathy,Janata Dal,140687,112223,79.8 %,2312,2.1%
Athgarh,47,GEN,Ranendra Pratap Swain,Janata Dal,154490,129620,83.9 %,4888,3.8%
Baramba,48,GEN,Debi Mishra,Janata Dal,150821,114804,76.1 %,7106,6.2%
Balipatna,49,SC,Hrushikesh Nayak,Janata Dal,132482,99328,75.0 %,1224,1.2%
Bhubaneswar,50,GEN,Biju Patnaik,Janata Dal,310651,182752,58.8 %,36679,20.1%
Jatni,51,GEN,Suresh Kumar Routray,Indian National Congress,151419,113524,75.0 %,32402,28.5%
Pipli,52,GEN,Judhistir Samantaray,Indian National Congress,144759,119161,82.3 %,5379,4.5%
Nimapara,53,SC,Rabindra Kumar Sethy,Indian National Congress,154928,123030,79.4 %,5738,4.7%
Kakatpur,54,GEN,Baikunthanath Swain,Indian National Congress,157662,124672,79.1 %,4510,3.6%
Satyabadi,55,GEN,Prasad Kumar Harichandan,Indian National Congress,143224,109494,76.4 %,14419,13.2%
Puri,56,GEN,Maheswar Mohanty,Janata Dal,187923,127504,67.8 %,3001,2.4%
Brahmagiri,57,GEN,Lalatendu Bidyadhar Mohapatra,Indian National Congress,158103,124181,78.5 %,9304,7.5%
Chilka,58,GEN,Debendra Nath Mansingh,Indian National Congress,168375,122346,72.7 %,19414,15.9%
Khurda,59,GEN,Prasanna Kumar Patasani,Janata Dal,162769,114647,70.4 %,5534,4.8%
Begunia,60,GEN,Harihara Sahoo,Indian National Congress,163002,117531,72.1 %,17009,14.5%
Ranpur,61,GEN,Ramakanta Mishra,Indian National Congress,153366,114950,75.0 %,24996,21.7%
Nayagarh,62,GEN,Sitakanta Mishra,Indian National Congress,142988,108711,76.0 %,6614,6.1%
Khandapara,63,GEN,Bibhuti Bhusan Singh Mardaraj,Indian National Congress,130638,102151,78.2 %,5248,5.1%
Daspalla,64,GEN,Rudra Madhab Ray,Janata Dal,132800,101158,76.2 %,8594,8.5%
Jaganathprasad,65,SC,Madhabananda Behera,Janata Dal,157291,102669,65.3 %,8582,8.4%
Bhanjanagar,66,GEN,Bikram Keshari Arukha,Janata Dal,144392,98828,68.4 %,1567,1.6%
Suruda,67,GEN,Ananta Narayan Singh Deo,Bharatiya Janta Party,161032,96932,60.2 %,2599,2.7%
Aska,68,GEN,Usha Rani Panda,Indian National Congress,141631,86044,60.8 %,11543,13.4%
Kavisuryanagar,69,GEN,Harihar Swain,Indian National Congress,167564,106767,63.7 %,7140,6.7%
Kodala,70,GEN,Ramakrushna Patnaik,Janata Dal,167848,106695,63.6 %,26491,24.8%
Khallikote,71,GEN,V. Sugnana Kumari Deo,Janata Dal,159762,110414,69.1 %,26211,23.7%
Chatrapur,72,GEN,Daitari Behara,Indian National Congress,161663,107598,66.6 %,13440,12.5%
Hinjili,73,GEN,Udayanath Nayak,Indian National Congress,156345,95614,61.2 %,11573,12.1%
Gopalpur,74,SC,Rama Chandra Sethy,Janata Dal,134561,95600,71.0 %,508,0.5%
Berhampur,75,GEN,Ramesh Chandra Chyau Patnaik,Janata Dal,189736,115565,60.9 %,4223,3.7%
Chikati,76,GEN,C.D. Samantara,Independent,147067,107400,73.0 %,2893,2.7%
Mohana,77,GEN,Surjya Narayan Patro,Janata Dal,147832,107017,72.4 %,1354,1.3%
Ramagiri,78,ST,Haladhar Karjee,Indian National Congress,123776,78983,63.8 %,12364,15.7%
Parlakhemundi,79,GEN,Trinath Sahu,Independent,134461,91975,68.4 %,1840,2.0%
Gunupur,80,ST,Akshya Kumar Gomango,Indian National Congress,151539,107912,71.2 %,37190,34.5%
Bissam-Cuttack,81,ST,Dambarudhar Ulaka,Indian National Congress,139328,99601,71.5 %,30452,30.6%
Rayagada,82,ST,Ulaka Rama Chandra,Indian National Congress,150381,107305,71.4 %,48929,45.6%
Lakshmipur,83,ST,Anantaram Majhi,Indian National Congress,127733,92660,72.5 %,40214,43.4%
Pottangi,84,ST,Ram Chandra Kadam,Indian National Congress,144416,106945,74.1 %,7350,6.9%
Koraput,85,GEN,Gupta Prasad Das,Indian National Congress,137888,95656,69.4 %,25007,26.1%
Malkangiri,86,SC,Arabinda Dhali,Bharatiya Janta Party,153405,109579,71.4 %,6366,5.8%
Chitrakonda,87,ST,Gangadhar Madi,Indian National Congress,131495,84138,64.0 %,16189,19.2%
Kotpad,88,ST,Basudev Majhi,Indian National Congress,138343,106943,77.3 %,43736,40.9%
Jeypore,89,GEN,Raghunath Patnaik,Indian National Congress,145593,108943,74.8 %,30278,27.8%
Nowrangpur,90,GEN,Habibulla Khan,Indian National Congress,129978,103828,79.9 %,26384,25.4%
Kodinga,91,ST,Sadan Nayak,Indian National Congress,120248,98943,82.3 %,20162,20.4%
Dabugam,92,ST,Jadav Majhi,Janata Dal,149725,112249,75.0 %,3567,3.2%
Umarkote,93,ST,Parama Pujari,Indian National Congress,147561,110658,75.0 %,19095,17.3%
Nawapara,94,GEN,Ghasi Ram Majhi,Janata Dal,134995,105048,77.8 %,16361,15.6%
Khariar,95,GEN,Duryodhan Majhi,Janata Dal,135686,102264,75.4 %,19052,18.6%
Dharamgarh,96,SC,Bira Sipka,Janata Dal,138516,96294,69.5 %,1139,1.2%
Koksara,97,GEN,Roshni Singh Deo,Janata Dal,133407,98922,74.2 %,10154,10.3%
Junagarh,98,GEN,Bikram Keshari Deo,Bharatiya Janta Party,137644,102720,74.6 %,9263,9.0%
Bhawanipatna,99,SC,Pradipta Kumar Naik,Bharatiya Janta Party,149269,97702,65.5 %,69,0.1%
Narla,100,ST,Balabhadra Majhi,Janata Dal,128268,92058,71.8 %,3844,4.2%
Kesinga,101,GEN,Bhupendra Singh,Indian National Congress,131572,105984,80.6 %,12126,11.4%
Balliguda,102,ST,Sahura Mallik,Indian National Congress,143437,110875,77.3 %,9745,8.8%
Udayagiri,103,ST,Nagarjun Pradhan,Indian National Congress,147195,117149,79.6 %,17941,15.3%
Phulbani,104,SC,Dasarathi Behera,Independent,146651,113548,77.4 %,1836,1.6%
Boudh,105,GEN,Satchidananda Dalal,Janata Dal,143475,113695,79.2 %,2491,2.2%
Titilagarh,106,SC,Jogendra Behera,Janata Dal,136603,103676,75.9 %,10974,10.6%
Kantabanji,107,GEN,Santosh Singh Saluja,Indian National Congress,124203,88157,71.0 %,6252,7.1%
Patnagarh,108,GEN,Kanaka Vardhan Singhdeo,Bharatiya Janta Party,132924,99579,74.9 %,43926,44.1%
Saintala,109,GEN,Surendra Singh Bhoi,Indian National Congress,133878,95854,71.6 %,6253,6.5%
Loisingha,110,GEN,Balgopal Mishra,Independent,134005,106292,79.3 %,3517,3.3%
Bolangir,111,GEN,Anang Udaysing Deo,Janata Dal,158349,116506,73.6 %,18195,15.6%
Sonepur,112,SC,Kunduru Kushal,Janata Dal,148087,108037,73.0 %,10301,9.5%
Binka,113,GEN,Narasingha Mishra,Janata Dal,157624,128746,81.7 %,18462,14.3%
Birmaharajpur,114,GEN,Ram Chandra Pradhan,Indian National Congress,134695,104972,77.9 %,3939,3.8%
Athmallik,115,GEN,Amarnath Pradhan,Indian National Congress,135654,110526,81.5 %,2136,1.9%
Angul,116,GEN,Ramesh Jena,Indian National Congress,183446,128960,70.3 %,1099,0.9%
Hindol,117,SC,Maheswar Naik,Indian National Congress,141167,95052,67.3 %,12904,13.6%
Dhenkanal,118,GEN,Nabin Chandra Narayandas,Indian National Congress,139380,102642,73.6 %,13648,13.3%
Gondia,119,GEN,Nandini Satapathy,Indian National Congress,139046,102912,74.0 %,4357,4.2%
Kamakhyanagar,120,GEN,Kailash Chandra Mohapatra,Indian National Congress,157173,124467,79.2 %,40876,32.8%
Pallahara,121,GEN,Bibhudhendra Pratap Das,Indian National Congress,163804,127281,77.7 %,812,0.6%
Talcher,122,SC,Mahesh Sahoo,Bharatiya Janta Party,187220,133639,71.4 %,25078,18.8%
Padampur,123,GEN,Bijaya Ranjan Singh Bariha,Janata Dal,149844,117792,78.6 %,17695,15.0%
Melchhamunda,124,GEN,Prakash Chandra Debta,Indian National Congress,137693,107902,78.4 %,4080,3.8%
Bijepur,125,GEN,Ripunath Seth,Indian National Congress,151891,119462,78.6 %,8665,7.3%
Bhatli,126,SC,Mohan Nag,Indian National Congress,141406,110791,78.3 %,3005,2.7%
Bargarh,127,GEN,Prasanna Acharya,Janata Dal,181062,138151,76.3 %,10150,7.3%
Sambalpur,128,GEN,Durga Shankar Pattanaik,Indian National Congress,200391,135498,67.6 %,28978,21.4%
Brajarajnagar,129,GEN,Prasanna Kumar Panda,Communist Party Of India,153155,106118,69.3 %,3057,2.9%
Jharsuguda,130,GEN,Birendra Chandra Pandey,Indian National Congress,153807,112385,73.1 %,841,0.7%
Laikera,131,ST,Hemanand Biswal,Indian National Congress,131241,98339,74.9 %,19031,19.4%
Kuchinda,132,ST,Panu Chandra Naik,Indian National Congress,130709,95624,73.2 %,18115,18.9%
Rairakhol,133,SC,Abhimanyu Kumar,Indian National Congress,136431,96821,71.0 %,18620,19.2%
Deogarh,134,GEN,Pradipta Gang Deb,Janata Dal,150572,108127,71.8 %,11091,10.3%
Sundargarh,135,GEN,Kishore Chandra Patel,Indian National Congress,141904,106439,75.0 %,2742,2.6%
Talsara,136,ST,Gajadhar Majhi,Indian National Congress,123484,91646,74.2 %,13236,14.4%
Rajgangpur,137,ST,Mangala Kisan,Janata Dal,155912,115541,74.1 %,10187,8.8%
Biramitrapur,138,ST,George Tirkey,Jharkhand Mukti Morcha,118624,89601,75.5 %,24319,27.1%
Rourkela,139,GEN,Prabhat Mohapatra,Indian National Congress,255815,155838,60.9 %,6374,4.1%
Raghunathpali,140,ST,Mansid Ekka,Jharkhand Mukti Morcha,158493,111477,70.3 %,10259,9.2%
Bonai,141,ST,Jual Oram,Bharatiya Janta Party,122000,90814,74.4 %,1504,1.7%
Champua,142,ST,Dhanurjay Laguri,Indian National Congress,144016,97487,67.7 %,5218,5.4%
Patna,143,ST,Hrushikesh Naik,Indian National Congress,133385,102362,76.7 %,7354,7.2%
Keonjhar,144,ST,Jogendra Naik,Bharatiya Janta Party,150257,105025,69.9 %,4858,4.6%
Telkoi,145,ST,Chandrasena Naik,Indian National Congress,155758,115734,74.3 %,5361,4.6%
Ramchandrapur,146,GEN,Niranjan Patnaik,Indian National Congress,149263,122333,82.0 %,5534,4.5%
Anandapur,147,SC,Jayadeva Jena,Indian National Congress,144594,117814,81.5 %,7997,6.8%
