AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Sundargarh,135,GEN,Kishore Chandra Patel,Indian National Congress,80910,41142,50.8 %,4621,11.2%
Talsara,136,ST,Ignes Majhi,Janta Party,71927,24993,34.7 %,4126,16.5%
Rajgangpur,137,ST,Brajamohan Kishan,Janta Party,81397,28776,35.4 %,5968,20.7%
Biramitrapur,138,ST,Prem Chand Bhagat,Janta Party,76577,29401,38.4 %,66,0.2%
Rourkela,139,GEN,Braja Kishore Mohanty,Janta Party,103582,35819,34.6 %,17123,47.8%
Raghunathpali,140,ST,Rabi Dehuri,Janta Party,78535,24225,30.8 %,8535,35.2%
Bonai,141,ST,Hemanta Kumar Singh Dandpat,Janta Party,72365,17737,24.5 %,4315,24.3%
Champua,142,ST,Saharei Oram,Janta Party,50087,23481,46.9 %,8561,36.5%
Patna,143,ST,Maheswar Majhi,Janta Party,82493,17596,21.3 %,8040,45.7%
Keonjhar,144,ST,Kumar Majhi,Janta Party,82181,16787,20.4 %,5263,31.4%
Telkoi,145,ST,Niladri Naik,Janta Party,83902,14839,17.7 %,4084,27.5%
Ramchandrapur,146,GEN,Khirod Prasad Swain,Janta Party,83415,35118,42.1 %,1316,3.7%
Anandapur,147,SC,Makar Sethi,Janta Party,80167,19958,24.9 %,6519,32.7%
