pc name,no,type,state,winning candidate,party,electors,votes,turnout,margin,margin %,father/husband name,gender,age,UID
Mizoram,1,ST,Mizoram,Richard Vanlalhmangaiha,Zoram People’s Movement,856364,491336,57.40%,68288,13.90%,Lalzawma,male,45,MZ2024PC01
